time,"P(B)","P(Q)"
2.386200e-10,7.272463e+00,7.354040e+00
2.386350e-10,7.272463e+00,7.354040e+00
2.386500e-10,7.272463e+00,7.354040e+00
2.386650e-10,7.272463e+00,7.354040e+00
2.386800e-10,7.272463e+00,7.354040e+00
2.386950e-10,7.272463e+00,7.354040e+00
2.387100e-10,7.272463e+00,7.354040e+00
2.387250e-10,7.272463e+00,7.354040e+00
2.387400e-10,7.272463e+00,7.354040e+00
2.387550e-10,7.272463e+00,7.354040e+00
2.387700e-10,7.272463e+00,7.354040e+00
2.387850e-10,7.272463e+00,7.354040e+00
2.388000e-10,7.272463e+00,7.354040e+00
2.388150e-10,7.272463e+00,7.354040e+00
2.388300e-10,7.272463e+00,7.354040e+00
2.388450e-10,7.272463e+00,7.354040e+00
2.388600e-10,7.272463e+00,7.354040e+00
2.388750e-10,7.272463e+00,7.354040e+00
2.388900e-10,7.272463e+00,7.354040e+00
2.389050e-10,7.272463e+00,7.354040e+00
2.389200e-10,7.272463e+00,7.354040e+00
2.389350e-10,7.272463e+00,7.354040e+00
2.389500e-10,7.272463e+00,7.354040e+00
2.389650e-10,7.272463e+00,7.354040e+00
2.389800e-10,7.272463e+00,7.354040e+00
2.389950e-10,7.272463e+00,7.354040e+00
2.390100e-10,7.272463e+00,7.354040e+00
2.390250e-10,7.272463e+00,7.354040e+00
2.390400e-10,7.272463e+00,7.354040e+00
2.390550e-10,7.272463e+00,7.354040e+00
2.390700e-10,7.272463e+00,7.354040e+00
2.390850e-10,7.272463e+00,7.354040e+00
2.391000e-10,7.272463e+00,7.354040e+00
2.391150e-10,7.272463e+00,7.354040e+00
2.391300e-10,7.272463e+00,7.354040e+00
2.391450e-10,7.272463e+00,7.354040e+00
2.391600e-10,7.272463e+00,7.354040e+00
2.391750e-10,7.272463e+00,7.354040e+00
2.391900e-10,7.272463e+00,7.354040e+00
2.392050e-10,7.272463e+00,7.354040e+00
2.392200e-10,7.272463e+00,7.354040e+00
2.392350e-10,7.272463e+00,7.354040e+00
2.392500e-10,7.272463e+00,7.354040e+00
2.392650e-10,7.272463e+00,7.354040e+00
2.392800e-10,7.272463e+00,7.354040e+00
2.392950e-10,7.272463e+00,7.354040e+00
2.393100e-10,7.272463e+00,7.354040e+00
2.393250e-10,7.272463e+00,7.354040e+00
2.393400e-10,7.272463e+00,7.354040e+00
2.393550e-10,7.272463e+00,7.354040e+00
2.393700e-10,7.272463e+00,7.354040e+00
2.393850e-10,7.272463e+00,7.354040e+00
2.394000e-10,7.272463e+00,7.354040e+00
2.394150e-10,7.272463e+00,7.354040e+00
2.394300e-10,7.272463e+00,7.354040e+00
2.394450e-10,7.272463e+00,7.354040e+00
2.394600e-10,7.272463e+00,7.354040e+00
2.394750e-10,7.272463e+00,7.354040e+00
2.394900e-10,7.272463e+00,7.354040e+00
2.395050e-10,7.272463e+00,7.354040e+00
2.395200e-10,7.272463e+00,7.354040e+00
2.395350e-10,7.272463e+00,7.354040e+00
2.395500e-10,7.272463e+00,7.354040e+00
2.395650e-10,7.272463e+00,7.354040e+00
2.395800e-10,7.272463e+00,7.354040e+00
2.395950e-10,7.272463e+00,7.354040e+00
2.396100e-10,7.272463e+00,7.354040e+00
2.396250e-10,7.272463e+00,7.354040e+00
2.396400e-10,7.272463e+00,7.354040e+00
2.396550e-10,7.272463e+00,7.354040e+00
2.396700e-10,7.272463e+00,7.354040e+00
2.396850e-10,7.272463e+00,7.354040e+00
2.397000e-10,7.272463e+00,7.354040e+00
2.397150e-10,7.272463e+00,7.354040e+00
2.397300e-10,7.272463e+00,7.354040e+00
2.397450e-10,7.272463e+00,7.354040e+00
2.397600e-10,7.272463e+00,7.354040e+00
2.397750e-10,7.272463e+00,7.354040e+00
2.397900e-10,7.272463e+00,7.354040e+00
2.398050e-10,7.272463e+00,7.354040e+00
2.398200e-10,7.272463e+00,7.354040e+00
2.398350e-10,7.272463e+00,7.354040e+00
2.398500e-10,7.272463e+00,7.354040e+00
2.398650e-10,7.272463e+00,7.354040e+00
2.398800e-10,7.272463e+00,7.354040e+00
2.398950e-10,7.272463e+00,7.354040e+00
2.399100e-10,7.272463e+00,7.354040e+00
2.399250e-10,7.272463e+00,7.354040e+00
2.399400e-10,7.272463e+00,7.354040e+00
2.399550e-10,7.272463e+00,7.354040e+00
2.399700e-10,7.272463e+00,7.354040e+00
2.399850e-10,7.272463e+00,7.354040e+00
2.400000e-10,7.272463e+00,7.354040e+00
2.400150e-10,7.272463e+00,7.354040e+00
2.400300e-10,7.272463e+00,7.354040e+00
2.400450e-10,7.272463e+00,7.354040e+00
2.400600e-10,7.272463e+00,7.354040e+00
2.400750e-10,7.272463e+00,7.354040e+00
2.400900e-10,7.272463e+00,7.354040e+00
2.401050e-10,7.272463e+00,7.354040e+00
2.401200e-10,7.272463e+00,7.354040e+00
2.401350e-10,7.272463e+00,7.354040e+00
2.401500e-10,7.272463e+00,7.354040e+00
2.401650e-10,7.272463e+00,7.354040e+00
2.401800e-10,7.272463e+00,7.354040e+00
2.401950e-10,7.272463e+00,7.354040e+00
2.402100e-10,7.272463e+00,7.354040e+00
2.402250e-10,7.272463e+00,7.354040e+00
2.402400e-10,7.272463e+00,7.354040e+00
2.402550e-10,7.272463e+00,7.354040e+00
2.402700e-10,7.272463e+00,7.354040e+00
2.402850e-10,7.272463e+00,7.354040e+00
2.403000e-10,7.272463e+00,7.354040e+00
2.403150e-10,7.272463e+00,7.354040e+00
2.403300e-10,7.272463e+00,7.354040e+00
2.403450e-10,7.272463e+00,7.354040e+00
2.403600e-10,7.272463e+00,7.354040e+00
2.403750e-10,7.272463e+00,7.354040e+00
2.403900e-10,7.272463e+00,7.354040e+00
2.404050e-10,7.272463e+00,7.354040e+00
2.404200e-10,7.272463e+00,7.354040e+00
2.404350e-10,7.272463e+00,7.354040e+00
2.404500e-10,7.272463e+00,7.354040e+00
2.404650e-10,7.272463e+00,7.354040e+00
2.404800e-10,7.272463e+00,7.354040e+00
2.404950e-10,7.272463e+00,7.354040e+00
2.405100e-10,7.272463e+00,7.354040e+00
2.405250e-10,7.272463e+00,7.354040e+00
2.405400e-10,7.272463e+00,7.354040e+00
2.405550e-10,7.272463e+00,7.354040e+00
2.405700e-10,7.272463e+00,7.354040e+00
2.405850e-10,7.272463e+00,7.354040e+00
2.406000e-10,7.272463e+00,7.354040e+00
2.406150e-10,7.272463e+00,7.354040e+00
2.406300e-10,7.272463e+00,7.354040e+00
2.406450e-10,7.272463e+00,7.354040e+00
2.406600e-10,7.272463e+00,7.354040e+00
2.406750e-10,7.272463e+00,7.354040e+00
2.406900e-10,7.272463e+00,7.354040e+00
2.407050e-10,7.272463e+00,7.354040e+00
2.407200e-10,7.272463e+00,7.354040e+00
2.407350e-10,7.272463e+00,7.354040e+00
2.407500e-10,7.272463e+00,7.354040e+00
2.407650e-10,7.272463e+00,7.354040e+00
2.407800e-10,7.272463e+00,7.354040e+00
2.407950e-10,7.272463e+00,7.354040e+00
2.408100e-10,7.272463e+00,7.354040e+00
2.408250e-10,7.272463e+00,7.354040e+00
2.408400e-10,7.272463e+00,7.354040e+00
2.408550e-10,7.272463e+00,7.354040e+00
2.408700e-10,7.272463e+00,7.354040e+00
2.408850e-10,7.272463e+00,7.354040e+00
2.409000e-10,7.272463e+00,7.354040e+00
2.409150e-10,7.272463e+00,7.354040e+00
2.409300e-10,7.272463e+00,7.354040e+00
2.409450e-10,7.272463e+00,7.354040e+00
2.409600e-10,7.272463e+00,7.354040e+00
2.409750e-10,7.272463e+00,7.354040e+00
2.409900e-10,7.272463e+00,7.354040e+00
2.410050e-10,7.272463e+00,7.354040e+00
2.410200e-10,7.272463e+00,7.354040e+00
2.410350e-10,7.272463e+00,7.354040e+00
2.410500e-10,7.272463e+00,7.354040e+00
2.410650e-10,7.272463e+00,7.354040e+00
2.410800e-10,7.272463e+00,7.354040e+00
2.410950e-10,7.272463e+00,7.354040e+00
2.411100e-10,7.272463e+00,7.354040e+00
2.411250e-10,7.272463e+00,7.354040e+00
2.411400e-10,7.272463e+00,7.354040e+00
2.411550e-10,7.272463e+00,7.354040e+00
2.411700e-10,7.272463e+00,7.354040e+00
2.411850e-10,7.272463e+00,7.354040e+00
2.412000e-10,7.272463e+00,7.354040e+00
2.412150e-10,7.272463e+00,7.354040e+00
2.412300e-10,7.272463e+00,7.354040e+00
2.412450e-10,7.272463e+00,7.354040e+00
2.412600e-10,7.272463e+00,7.354040e+00
2.412750e-10,7.272463e+00,7.354040e+00
2.412900e-10,7.272463e+00,7.354040e+00
2.413050e-10,7.272463e+00,7.354040e+00
2.413200e-10,7.272463e+00,7.354040e+00
2.413350e-10,7.272463e+00,7.354040e+00
2.413500e-10,7.272463e+00,7.354040e+00
2.413650e-10,7.272463e+00,7.354040e+00
2.413800e-10,7.272463e+00,7.354040e+00
2.413950e-10,7.272463e+00,7.354040e+00
2.414100e-10,7.272463e+00,7.354040e+00
2.414250e-10,7.272463e+00,7.354040e+00
2.414400e-10,7.272463e+00,7.354040e+00
2.414550e-10,7.272463e+00,7.354040e+00
2.414700e-10,7.272463e+00,7.354040e+00
2.414850e-10,7.272463e+00,7.354040e+00
2.415000e-10,7.272463e+00,7.354040e+00
2.415150e-10,7.272463e+00,7.354040e+00
2.415300e-10,7.272463e+00,7.354040e+00
2.415450e-10,7.272463e+00,7.354040e+00
2.415600e-10,7.272463e+00,7.354040e+00
2.415750e-10,7.272463e+00,7.354040e+00
2.415900e-10,7.272463e+00,7.354040e+00
2.416050e-10,7.272463e+00,7.354040e+00
2.416200e-10,7.272463e+00,7.354040e+00
2.416350e-10,7.272463e+00,7.354040e+00
2.416500e-10,7.272463e+00,7.354040e+00
2.416650e-10,7.272463e+00,7.354040e+00
2.416800e-10,7.272463e+00,7.354040e+00
2.416950e-10,7.272463e+00,7.354040e+00
2.417100e-10,7.272463e+00,7.354040e+00
2.417250e-10,7.272463e+00,7.354040e+00
2.417400e-10,7.272463e+00,7.354040e+00
2.417550e-10,7.272463e+00,7.354040e+00
2.417700e-10,7.272463e+00,7.354040e+00
2.417850e-10,7.272463e+00,7.354040e+00
2.418000e-10,7.272463e+00,7.354040e+00
2.418150e-10,7.272463e+00,7.354040e+00
2.418300e-10,7.272463e+00,7.354040e+00
2.418450e-10,7.272463e+00,7.354040e+00
2.418600e-10,7.272463e+00,7.354040e+00
2.418750e-10,7.272463e+00,7.354040e+00
2.418900e-10,7.272463e+00,7.354040e+00
2.419050e-10,7.272463e+00,7.354040e+00
2.419200e-10,7.272463e+00,7.354040e+00
2.419350e-10,7.272463e+00,7.354040e+00
2.419500e-10,7.272463e+00,7.354040e+00
2.419650e-10,7.272463e+00,7.354040e+00
2.419800e-10,7.272463e+00,7.354040e+00
2.419950e-10,7.272463e+00,7.354040e+00
2.420100e-10,7.272463e+00,7.354040e+00
2.420250e-10,7.272463e+00,7.354040e+00
2.420400e-10,7.272463e+00,7.354040e+00
2.420550e-10,7.272463e+00,7.354040e+00
2.420700e-10,7.272463e+00,7.354040e+00
2.420850e-10,7.272463e+00,7.354040e+00
2.421000e-10,7.272463e+00,7.354040e+00
2.421150e-10,7.272463e+00,7.354040e+00
2.421300e-10,7.272463e+00,7.354040e+00
2.421450e-10,7.272463e+00,7.354040e+00
2.421600e-10,7.272463e+00,7.354040e+00
2.421750e-10,7.272463e+00,7.354040e+00
2.421900e-10,7.272463e+00,7.354040e+00
2.422050e-10,7.272463e+00,7.354040e+00
2.422200e-10,7.272463e+00,7.354040e+00
2.422350e-10,7.272463e+00,7.354040e+00
2.422500e-10,7.272463e+00,7.354040e+00
2.422650e-10,7.272463e+00,7.354040e+00
2.422800e-10,7.272463e+00,7.354040e+00
2.422950e-10,7.272463e+00,7.354040e+00
2.423100e-10,7.272463e+00,7.354040e+00
2.423250e-10,7.272463e+00,7.354040e+00
2.423400e-10,7.272463e+00,7.354040e+00
2.423550e-10,7.272463e+00,7.354040e+00
2.423700e-10,7.272463e+00,7.354040e+00
2.423850e-10,7.272463e+00,7.354040e+00
2.424000e-10,7.272463e+00,7.354040e+00
2.424150e-10,7.272463e+00,7.354040e+00
2.424300e-10,7.272463e+00,7.354040e+00
2.424450e-10,7.272463e+00,7.354040e+00
2.424600e-10,7.272463e+00,7.354040e+00
2.424750e-10,7.272463e+00,7.354040e+00
2.424900e-10,7.272463e+00,7.354040e+00
2.425050e-10,7.272463e+00,7.354040e+00
2.425200e-10,7.272463e+00,7.354040e+00
2.425350e-10,7.272463e+00,7.354040e+00
2.425500e-10,7.272463e+00,7.354040e+00
2.425650e-10,7.272463e+00,7.354040e+00
2.425800e-10,7.272463e+00,7.354040e+00
2.425950e-10,7.272463e+00,7.354040e+00
2.426100e-10,7.272463e+00,7.354040e+00
2.426250e-10,7.272463e+00,7.354040e+00
2.426400e-10,7.272463e+00,7.354040e+00
2.426550e-10,7.272463e+00,7.354040e+00
2.426700e-10,7.272463e+00,7.354040e+00
2.426850e-10,7.272463e+00,7.354040e+00
2.427000e-10,7.272463e+00,7.354040e+00
2.427150e-10,7.272463e+00,7.354040e+00
2.427300e-10,7.272463e+00,7.354040e+00
2.427450e-10,7.272463e+00,7.354040e+00
2.427600e-10,7.272463e+00,7.354040e+00
2.427750e-10,7.272463e+00,7.354040e+00
2.427900e-10,7.272463e+00,7.354040e+00
2.428050e-10,7.272463e+00,7.354040e+00
2.428200e-10,7.272463e+00,7.354040e+00
2.428350e-10,7.272463e+00,7.354040e+00
2.428500e-10,7.272463e+00,7.354040e+00
2.428650e-10,7.272463e+00,7.354040e+00
2.428800e-10,7.272463e+00,7.354040e+00
2.428950e-10,7.272463e+00,7.354040e+00
2.429100e-10,7.272463e+00,7.354040e+00
2.429250e-10,7.272463e+00,7.354040e+00
2.429400e-10,7.272463e+00,7.354040e+00
2.429550e-10,7.272463e+00,7.354040e+00
2.429700e-10,7.272463e+00,7.354040e+00
2.429850e-10,7.272463e+00,7.354040e+00
2.430000e-10,7.272463e+00,7.354040e+00
2.430150e-10,7.272463e+00,7.354040e+00
2.430300e-10,7.272463e+00,7.354040e+00
2.430450e-10,7.272463e+00,7.354040e+00
2.430600e-10,7.272463e+00,7.354040e+00
2.430750e-10,7.272463e+00,7.354040e+00
2.430900e-10,7.272463e+00,7.354040e+00
2.431050e-10,7.272463e+00,7.354040e+00
2.431200e-10,7.272463e+00,7.354040e+00
2.431350e-10,7.272463e+00,7.354040e+00
2.431500e-10,7.272463e+00,7.354040e+00
2.431650e-10,7.272463e+00,7.354040e+00
2.431800e-10,7.272463e+00,7.354040e+00
2.431950e-10,7.272463e+00,7.354040e+00
2.432100e-10,7.272463e+00,7.354040e+00
2.432250e-10,7.272463e+00,7.354040e+00
2.432400e-10,7.272463e+00,7.354040e+00
2.432550e-10,7.272463e+00,7.354040e+00
2.432700e-10,7.272463e+00,7.354040e+00
2.432850e-10,7.272463e+00,7.354040e+00
2.433000e-10,7.272463e+00,7.354040e+00
2.433150e-10,7.272463e+00,7.354040e+00
2.433300e-10,7.272463e+00,7.354040e+00
2.433450e-10,7.272463e+00,7.354040e+00
2.433600e-10,7.272463e+00,7.354040e+00
2.433750e-10,7.272463e+00,7.354040e+00
2.433900e-10,7.272463e+00,7.354040e+00
2.434050e-10,7.272463e+00,7.354040e+00
2.434200e-10,7.272463e+00,7.354040e+00
2.434350e-10,7.272463e+00,7.354040e+00
2.434500e-10,7.272463e+00,7.354040e+00
2.434650e-10,7.272463e+00,7.354040e+00
2.434800e-10,7.272463e+00,7.354040e+00
2.434950e-10,7.272463e+00,7.354040e+00
2.435100e-10,7.272463e+00,7.354040e+00
2.435250e-10,7.272463e+00,7.354040e+00
2.435400e-10,7.272463e+00,7.354040e+00
2.435550e-10,7.272463e+00,7.354040e+00
2.435700e-10,7.272463e+00,7.354040e+00
2.435850e-10,7.272463e+00,7.354040e+00
2.436000e-10,7.272463e+00,7.354040e+00
2.436150e-10,7.272463e+00,7.354040e+00
2.436300e-10,7.272463e+00,7.354040e+00
2.436450e-10,7.272463e+00,7.354040e+00
2.436600e-10,7.272463e+00,7.354040e+00
2.436750e-10,7.272463e+00,7.354040e+00
2.436900e-10,7.272463e+00,7.354040e+00
2.437050e-10,7.272463e+00,7.354040e+00
2.437200e-10,7.272463e+00,7.354040e+00
2.437350e-10,7.272463e+00,7.354040e+00
2.437500e-10,7.272463e+00,7.354040e+00
2.437650e-10,7.272463e+00,7.354040e+00
2.437800e-10,7.272463e+00,7.354040e+00
2.437950e-10,7.272463e+00,7.354040e+00
2.438100e-10,7.272463e+00,7.354040e+00
2.438250e-10,7.272463e+00,7.354040e+00
2.438400e-10,7.272463e+00,7.354040e+00
2.438550e-10,7.272463e+00,7.354040e+00
2.438700e-10,7.272463e+00,7.354040e+00
2.438850e-10,7.272463e+00,7.354040e+00
2.439000e-10,7.272463e+00,7.354040e+00
2.439150e-10,7.272463e+00,7.354040e+00
2.439300e-10,7.272463e+00,7.354040e+00
2.439450e-10,7.272463e+00,7.354040e+00
2.439600e-10,7.272463e+00,7.354040e+00
2.439750e-10,7.272463e+00,7.354040e+00
2.439900e-10,7.272463e+00,7.354040e+00
2.440050e-10,7.272463e+00,7.354040e+00
2.440200e-10,7.272463e+00,7.354040e+00
2.440350e-10,7.272463e+00,7.354040e+00
2.440500e-10,7.272463e+00,7.354040e+00
2.440650e-10,7.272463e+00,7.354040e+00
2.440800e-10,7.272463e+00,7.354040e+00
2.440950e-10,7.272463e+00,7.354040e+00
2.441100e-10,7.272463e+00,7.354040e+00
2.441250e-10,7.272463e+00,7.354040e+00
2.441400e-10,7.272463e+00,7.354040e+00
2.441550e-10,7.272463e+00,7.354040e+00
2.441700e-10,7.272463e+00,7.354040e+00
2.441850e-10,7.272463e+00,7.354040e+00
2.442000e-10,7.272463e+00,7.354040e+00
2.442150e-10,7.272463e+00,7.354040e+00
2.442300e-10,7.272463e+00,7.354040e+00
2.442450e-10,7.272463e+00,7.354040e+00
2.442600e-10,7.272463e+00,7.354040e+00
2.442750e-10,7.272463e+00,7.354040e+00
2.442900e-10,7.272463e+00,7.354040e+00
2.443050e-10,7.272463e+00,7.354040e+00
2.443200e-10,7.272463e+00,7.354040e+00
2.443350e-10,7.272463e+00,7.354040e+00
2.443500e-10,7.272463e+00,7.354040e+00
2.443650e-10,7.272463e+00,7.354040e+00
2.443800e-10,7.272463e+00,7.354040e+00
2.443950e-10,7.272463e+00,7.354040e+00
2.444100e-10,7.272463e+00,7.354040e+00
2.444250e-10,7.272463e+00,7.354040e+00
2.444400e-10,7.272463e+00,7.354040e+00
2.444550e-10,7.272463e+00,7.354040e+00
2.444700e-10,7.272463e+00,7.354040e+00
2.444850e-10,7.272463e+00,7.354040e+00
2.445000e-10,7.272463e+00,7.354040e+00
2.445150e-10,7.272463e+00,7.354040e+00
2.445300e-10,7.272463e+00,7.354040e+00
2.445450e-10,7.272463e+00,7.354040e+00
2.445600e-10,7.272463e+00,7.354040e+00
2.445750e-10,7.272463e+00,7.354040e+00
2.445900e-10,7.272463e+00,7.354040e+00
2.446050e-10,7.272463e+00,7.354040e+00
2.446200e-10,7.272463e+00,7.354040e+00
2.446350e-10,7.272463e+00,7.354040e+00
2.446500e-10,7.272463e+00,7.354040e+00
2.446650e-10,7.272463e+00,7.354040e+00
2.446800e-10,7.272463e+00,7.354040e+00
2.446950e-10,7.272463e+00,7.354040e+00
2.447100e-10,7.272463e+00,7.354040e+00
2.447250e-10,7.272463e+00,7.354040e+00
2.447400e-10,7.272463e+00,7.354040e+00
2.447550e-10,7.272463e+00,7.354040e+00
2.447700e-10,7.272463e+00,7.354040e+00
2.447850e-10,7.272463e+00,7.354040e+00
2.448000e-10,7.272463e+00,7.354040e+00
2.448150e-10,7.272463e+00,7.354040e+00
2.448300e-10,7.272463e+00,7.354040e+00
2.448450e-10,7.272463e+00,7.354040e+00
2.448600e-10,7.272463e+00,7.354040e+00
2.448750e-10,7.272463e+00,7.354040e+00
2.448900e-10,7.272463e+00,7.354040e+00
2.449050e-10,7.272463e+00,7.354040e+00
2.449200e-10,7.272463e+00,7.354040e+00
2.449350e-10,7.272463e+00,7.354040e+00
2.449500e-10,7.272463e+00,7.354040e+00
2.449650e-10,7.272463e+00,7.354040e+00
2.449800e-10,7.272463e+00,7.354040e+00
2.449950e-10,7.272463e+00,7.354040e+00
2.450100e-10,7.272463e+00,7.354040e+00
2.450250e-10,7.272463e+00,7.354040e+00
2.450400e-10,7.272463e+00,7.354040e+00
2.450550e-10,7.272463e+00,7.354040e+00
2.450700e-10,7.272463e+00,7.354040e+00
2.450850e-10,7.272463e+00,7.354040e+00
2.451000e-10,7.272463e+00,7.354040e+00
2.451150e-10,7.272463e+00,7.354040e+00
2.451300e-10,7.272463e+00,7.354040e+00
2.451450e-10,7.272463e+00,7.354040e+00
2.451600e-10,7.272463e+00,7.354040e+00
2.451750e-10,7.272463e+00,7.354040e+00
2.451900e-10,7.272463e+00,7.354040e+00
2.452050e-10,7.272463e+00,7.354040e+00
2.452200e-10,7.272463e+00,7.354040e+00
2.452350e-10,7.272463e+00,7.354040e+00
2.452500e-10,7.272463e+00,7.354040e+00
2.452650e-10,7.272463e+00,7.354040e+00
2.452800e-10,7.272463e+00,7.354040e+00
2.452950e-10,7.272463e+00,7.354040e+00
2.453100e-10,7.272463e+00,7.354040e+00
2.453250e-10,7.272463e+00,7.354040e+00
2.453400e-10,7.272463e+00,7.354040e+00
2.453550e-10,7.272463e+00,7.354040e+00
2.453700e-10,7.272463e+00,7.354040e+00
2.453850e-10,7.272463e+00,7.354040e+00
2.454000e-10,7.272463e+00,7.354040e+00
2.454150e-10,7.272463e+00,7.354040e+00
2.454300e-10,7.272463e+00,7.354040e+00
2.454450e-10,7.272463e+00,7.354040e+00
2.454600e-10,7.272463e+00,7.354040e+00
2.454750e-10,7.272463e+00,7.354040e+00
2.454900e-10,7.272463e+00,7.354040e+00
2.455050e-10,7.272463e+00,7.354040e+00
2.455200e-10,7.272463e+00,7.354040e+00
2.455350e-10,7.272463e+00,7.354040e+00
2.455500e-10,7.272463e+00,7.354040e+00
2.455650e-10,7.272463e+00,7.354040e+00
2.455800e-10,7.272463e+00,7.354040e+00
2.455950e-10,7.272463e+00,7.354040e+00
2.456100e-10,7.272463e+00,7.354040e+00
2.456250e-10,7.272463e+00,7.354040e+00
2.456400e-10,7.272463e+00,7.354040e+00
2.456550e-10,7.272463e+00,7.354040e+00
2.456700e-10,7.272463e+00,7.354040e+00
2.456850e-10,7.272463e+00,7.354040e+00
2.457000e-10,7.272463e+00,7.354040e+00
2.457150e-10,7.272463e+00,7.354040e+00
2.457300e-10,7.272463e+00,7.354040e+00
2.457450e-10,7.272463e+00,7.354040e+00
2.457600e-10,7.272463e+00,7.354040e+00
2.457750e-10,7.272463e+00,7.354040e+00
2.457900e-10,7.272463e+00,7.354040e+00
2.458050e-10,7.272463e+00,7.354040e+00
2.458200e-10,7.272463e+00,7.354040e+00
2.458350e-10,7.272463e+00,7.354040e+00
2.458500e-10,7.272463e+00,7.354040e+00
2.458650e-10,7.272463e+00,7.354040e+00
2.458800e-10,7.272463e+00,7.354040e+00
2.458950e-10,7.272463e+00,7.354040e+00
2.459100e-10,7.272463e+00,7.354040e+00
2.459250e-10,7.272463e+00,7.354040e+00
2.459400e-10,7.272463e+00,7.354040e+00
2.459550e-10,7.272463e+00,7.354040e+00
2.459700e-10,7.272463e+00,7.354040e+00
2.459850e-10,7.272463e+00,7.354040e+00
2.460000e-10,7.272463e+00,7.354040e+00
2.460150e-10,7.272463e+00,7.354040e+00
2.460300e-10,7.272463e+00,7.354040e+00
2.460450e-10,7.272463e+00,7.354040e+00
2.460600e-10,7.272463e+00,7.354040e+00
2.460750e-10,7.272463e+00,7.354040e+00
2.460900e-10,7.272463e+00,7.354040e+00
2.461050e-10,7.272463e+00,7.354040e+00
2.461200e-10,7.272463e+00,7.354040e+00
2.461350e-10,7.272463e+00,7.354040e+00
2.461500e-10,7.272463e+00,7.354040e+00
2.461650e-10,7.272463e+00,7.354040e+00
2.461800e-10,7.272463e+00,7.354040e+00
2.461950e-10,7.272463e+00,7.354040e+00
2.462100e-10,7.272463e+00,7.354040e+00
2.462250e-10,7.272463e+00,7.354040e+00
2.462400e-10,7.272463e+00,7.354040e+00
2.462550e-10,7.272463e+00,7.354040e+00
2.462700e-10,7.272463e+00,7.354040e+00
2.462850e-10,7.272463e+00,7.354040e+00
2.463000e-10,7.272463e+00,7.354040e+00
2.463150e-10,7.272463e+00,7.354040e+00
2.463300e-10,7.272463e+00,7.354040e+00
2.463450e-10,7.272463e+00,7.354040e+00
2.463600e-10,7.272463e+00,7.354040e+00
2.463750e-10,7.272463e+00,7.354040e+00
2.463900e-10,7.272463e+00,7.354040e+00
2.464050e-10,7.272463e+00,7.354040e+00
2.464200e-10,7.272463e+00,7.354040e+00
2.464350e-10,7.272463e+00,7.354040e+00
2.464500e-10,7.272463e+00,7.354040e+00
2.464650e-10,7.272463e+00,7.354040e+00
2.464800e-10,7.272463e+00,7.354040e+00
2.464950e-10,7.272463e+00,7.354040e+00
2.465100e-10,7.272463e+00,7.354040e+00
2.465250e-10,7.272463e+00,7.354040e+00
2.465400e-10,7.272463e+00,7.354040e+00
2.465550e-10,7.272463e+00,7.354040e+00
2.465700e-10,7.272463e+00,7.354040e+00
2.465850e-10,7.272463e+00,7.354040e+00
2.466000e-10,7.272463e+00,7.354040e+00
2.466150e-10,7.272463e+00,7.354040e+00
2.466300e-10,7.272463e+00,7.354040e+00
2.466450e-10,7.272463e+00,7.354040e+00
2.466600e-10,7.272463e+00,7.354040e+00
2.466750e-10,7.272463e+00,7.354040e+00
2.466900e-10,7.272463e+00,7.354040e+00
2.467050e-10,7.272463e+00,7.354040e+00
2.467200e-10,7.272463e+00,7.354040e+00
2.467350e-10,7.272463e+00,7.354040e+00
2.467500e-10,7.272463e+00,7.354040e+00
2.467650e-10,7.272463e+00,7.354040e+00
2.467800e-10,7.272463e+00,7.354040e+00
2.467950e-10,7.272463e+00,7.354040e+00
2.468100e-10,7.272463e+00,7.354040e+00
2.468250e-10,7.272463e+00,7.354040e+00
2.468400e-10,7.272463e+00,7.354040e+00
2.468550e-10,7.272463e+00,7.354040e+00
2.468700e-10,7.272463e+00,7.354040e+00
2.468850e-10,7.272463e+00,7.354040e+00
2.469000e-10,7.272463e+00,7.354040e+00
2.469150e-10,7.272463e+00,7.354040e+00
2.469300e-10,7.272463e+00,7.354040e+00
2.469450e-10,7.272463e+00,7.354040e+00
2.469600e-10,7.272463e+00,7.354040e+00
2.469750e-10,7.272463e+00,7.354040e+00
2.469900e-10,7.272463e+00,7.354040e+00
2.470050e-10,7.272463e+00,7.354040e+00
2.470200e-10,7.272463e+00,7.354040e+00
2.470350e-10,7.272463e+00,7.354040e+00
2.470500e-10,7.272463e+00,7.354040e+00
2.470650e-10,7.272463e+00,7.354040e+00
2.470800e-10,7.272463e+00,7.354040e+00
2.470950e-10,7.272463e+00,7.354040e+00
2.471100e-10,7.272463e+00,7.354040e+00
2.471250e-10,7.272463e+00,7.354040e+00
2.471400e-10,7.272463e+00,7.354040e+00
2.471550e-10,7.272463e+00,7.354040e+00
2.471700e-10,7.272463e+00,7.354040e+00
2.471850e-10,7.272463e+00,7.354040e+00
