time,"P(Q)","P(A)","P(B)"
1.633500e-10,7.489815e-01,8.255960e-01,7.115047e+00
1.633650e-10,7.488509e-01,8.254367e-01,7.114877e+00
1.633800e-10,7.487241e-01,8.252827e-01,7.114713e+00
1.633950e-10,7.486015e-01,8.251344e-01,7.114554e+00
1.634100e-10,7.484833e-01,8.249921e-01,7.114401e+00
1.634250e-10,7.483699e-01,8.248562e-01,7.114255e+00
1.634400e-10,7.482616e-01,8.247270e-01,7.114116e+00
1.634550e-10,7.481586e-01,8.246048e-01,7.113983e+00
1.634700e-10,7.480611e-01,8.244899e-01,7.113858e+00
1.634850e-10,7.479694e-01,8.243825e-01,7.113741e+00
1.635000e-10,7.478837e-01,8.242830e-01,7.113631e+00
1.635150e-10,7.478042e-01,8.241916e-01,7.113530e+00
1.635300e-10,7.477312e-01,8.241084e-01,7.113437e+00
1.635450e-10,7.476647e-01,8.240337e-01,7.113352e+00
1.635600e-10,7.476049e-01,8.239677e-01,7.113276e+00
1.635750e-10,7.475520e-01,8.239104e-01,7.113209e+00
1.635900e-10,7.475061e-01,8.238620e-01,7.113151e+00
1.636050e-10,7.474672e-01,8.238227e-01,7.113102e+00
1.636200e-10,7.474356e-01,8.237924e-01,7.113062e+00
1.636350e-10,7.474112e-01,8.237713e-01,7.113031e+00
1.636500e-10,7.473940e-01,8.237594e-01,7.113009e+00
1.636650e-10,7.473842e-01,8.237567e-01,7.112997e+00
1.636800e-10,7.473818e-01,8.237632e-01,7.112994e+00
1.636950e-10,7.473866e-01,8.237789e-01,7.113000e+00
1.637100e-10,7.473988e-01,8.238037e-01,7.113015e+00
1.637250e-10,7.474182e-01,8.238375e-01,7.113040e+00
1.637400e-10,7.474449e-01,8.238802e-01,7.113073e+00
1.637550e-10,7.474786e-01,8.239318e-01,7.113115e+00
1.637700e-10,7.475194e-01,8.239920e-01,7.113166e+00
1.637850e-10,7.475671e-01,8.240607e-01,7.113225e+00
1.638000e-10,7.476216e-01,8.241377e-01,7.113293e+00
1.638150e-10,7.476827e-01,8.242228e-01,7.113368e+00
1.638300e-10,7.477503e-01,8.243158e-01,7.113452e+00
1.638450e-10,7.478242e-01,8.244165e-01,7.113543e+00
1.638600e-10,7.479042e-01,8.245245e-01,7.113642e+00
1.638750e-10,7.479901e-01,8.246396e-01,7.113747e+00
1.638900e-10,7.480817e-01,8.247615e-01,7.113860e+00
1.639050e-10,7.481788e-01,8.248899e-01,7.113979e+00
1.639200e-10,7.482810e-01,8.250244e-01,7.114104e+00
1.639350e-10,7.483881e-01,8.251648e-01,7.114235e+00
1.639500e-10,7.485000e-01,8.253106e-01,7.114371e+00
1.639650e-10,7.486161e-01,8.254615e-01,7.114513e+00
1.639800e-10,7.487364e-01,8.256170e-01,7.114659e+00
1.639950e-10,7.488605e-01,8.257769e-01,7.114810e+00
1.640100e-10,7.489880e-01,8.259407e-01,7.114964e+00
1.640250e-10,7.491187e-01,8.261080e-01,7.115122e+00
1.640400e-10,7.492521e-01,8.262783e-01,7.115283e+00
1.640550e-10,7.493881e-01,8.264513e-01,7.115446e+00
1.640700e-10,7.495262e-01,8.266265e-01,7.115612e+00
1.640850e-10,7.496662e-01,8.268035e-01,7.115779e+00
1.641000e-10,7.498076e-01,8.269819e-01,7.115948e+00
1.641150e-10,7.499501e-01,8.271611e-01,7.116118e+00
1.641300e-10,7.500933e-01,8.273408e-01,7.116288e+00
1.641450e-10,7.502370e-01,8.275206e-01,7.116458e+00
1.641600e-10,7.503807e-01,8.276999e-01,7.116628e+00
1.641750e-10,7.505241e-01,8.278783e-01,7.116797e+00
1.641900e-10,7.506669e-01,8.280554e-01,7.116964e+00
1.642050e-10,7.508087e-01,8.282309e-01,7.117130e+00
1.642200e-10,7.509491e-01,8.284041e-01,7.117293e+00
1.642350e-10,7.510879e-01,8.285748e-01,7.117454e+00
1.642500e-10,7.512247e-01,8.287425e-01,7.117612e+00
1.642650e-10,7.513591e-01,8.289068e-01,7.117767e+00
1.642800e-10,7.514908e-01,8.290673e-01,7.117917e+00
1.642950e-10,7.516196e-01,8.292237e-01,7.118064e+00
1.643100e-10,7.517450e-01,8.293755e-01,7.118206e+00
1.643250e-10,7.518669e-01,8.295224e-01,7.118343e+00
1.643400e-10,7.519849e-01,8.296640e-01,7.118474e+00
1.643550e-10,7.520988e-01,8.298001e-01,7.118600e+00
1.643700e-10,7.522082e-01,8.299302e-01,7.118721e+00
1.643850e-10,7.523130e-01,8.300542e-01,7.118834e+00
1.644000e-10,7.524128e-01,8.301716e-01,7.118942e+00
1.644150e-10,7.525075e-01,8.302823e-01,7.119042e+00
1.644300e-10,7.525968e-01,8.303859e-01,7.119136e+00
1.644450e-10,7.526805e-01,8.304823e-01,7.119222e+00
1.644600e-10,7.527585e-01,8.305712e-01,7.119301e+00
1.644750e-10,7.528306e-01,8.306525e-01,7.119372e+00
1.644900e-10,7.528965e-01,8.307259e-01,7.119435e+00
1.645050e-10,7.529562e-01,8.307913e-01,7.119490e+00
1.645200e-10,7.530095e-01,8.308485e-01,7.119537e+00
1.645350e-10,7.530564e-01,8.308975e-01,7.119576e+00
1.645500e-10,7.530967e-01,8.309381e-01,7.119607e+00
1.645650e-10,7.531303e-01,8.309702e-01,7.119628e+00
1.645800e-10,7.531572e-01,8.309939e-01,7.119642e+00
1.645950e-10,7.531773e-01,8.310090e-01,7.119647e+00
1.646100e-10,7.531906e-01,8.310156e-01,7.119643e+00
1.646250e-10,7.531972e-01,8.310137e-01,7.119631e+00
1.646400e-10,7.531969e-01,8.310032e-01,7.119610e+00
1.646550e-10,7.531898e-01,8.309843e-01,7.119581e+00
1.646700e-10,7.531761e-01,8.309570e-01,7.119543e+00
1.646850e-10,7.531556e-01,8.309215e-01,7.119497e+00
1.647000e-10,7.531285e-01,8.308777e-01,7.119443e+00
1.647150e-10,7.530949e-01,8.308259e-01,7.119381e+00
1.647300e-10,7.530548e-01,8.307662e-01,7.119311e+00
1.647450e-10,7.530085e-01,8.306988e-01,7.119233e+00
1.647600e-10,7.529559e-01,8.306238e-01,7.119147e+00
1.647750e-10,7.528974e-01,8.305415e-01,7.119055e+00
1.647900e-10,7.528330e-01,8.304522e-01,7.118955e+00
1.648050e-10,7.527629e-01,8.303559e-01,7.118848e+00
1.648200e-10,7.526873e-01,8.302531e-01,7.118735e+00
1.648350e-10,7.526065e-01,8.301439e-01,7.118616e+00
1.648500e-10,7.525206e-01,8.300287e-01,7.118490e+00
1.648650e-10,7.524298e-01,8.299078e-01,7.118359e+00
1.648800e-10,7.523345e-01,8.297814e-01,7.118222e+00
1.648950e-10,7.522348e-01,8.296500e-01,7.118081e+00
1.649100e-10,7.521310e-01,8.295138e-01,7.117934e+00
1.649250e-10,7.520235e-01,8.293732e-01,7.117783e+00
1.649400e-10,7.519124e-01,8.292286e-01,7.117629e+00
1.649550e-10,7.517980e-01,8.290804e-01,7.117470e+00
1.649700e-10,7.516807e-01,8.289289e-01,7.117309e+00
1.649850e-10,7.515608e-01,8.287745e-01,7.117144e+00
1.650000e-10,7.514386e-01,8.286176e-01,7.116977e+00
1.650150e-10,7.513143e-01,8.284586e-01,7.116808e+00
1.650300e-10,7.511883e-01,8.282979e-01,7.116637e+00
1.650450e-10,7.510610e-01,8.281360e-01,7.116465e+00
1.650600e-10,7.509325e-01,8.279732e-01,7.116293e+00
1.650750e-10,7.508034e-01,8.278099e-01,7.116119e+00
1.650900e-10,7.506738e-01,8.276465e-01,7.115946e+00
1.651050e-10,7.505442e-01,8.274835e-01,7.115773e+00
1.651200e-10,7.504148e-01,8.273213e-01,7.115601e+00
1.651350e-10,7.502860e-01,8.271603e-01,7.115430e+00
1.651500e-10,7.501581e-01,8.270008e-01,7.115261e+00
1.651650e-10,7.500314e-01,8.268433e-01,7.115094e+00
1.651800e-10,7.499063e-01,8.266881e-01,7.114929e+00
1.651950e-10,7.497830e-01,8.265357e-01,7.114767e+00
1.652100e-10,7.496618e-01,8.263864e-01,7.114608e+00
1.652250e-10,7.495431e-01,8.262406e-01,7.114453e+00
1.652400e-10,7.494271e-01,8.260986e-01,7.114302e+00
1.652550e-10,7.493142e-01,8.259608e-01,7.114155e+00
1.652700e-10,7.492046e-01,8.258275e-01,7.114012e+00
1.652850e-10,7.490985e-01,8.256991e-01,7.113874e+00
1.653000e-10,7.489963e-01,8.255758e-01,7.113742e+00
1.653150e-10,7.488982e-01,8.254580e-01,7.113615e+00
1.653300e-10,7.488044e-01,8.253460e-01,7.113494e+00
1.653450e-10,7.487152e-01,8.252399e-01,7.113378e+00
1.653600e-10,7.486307e-01,8.251402e-01,7.113270e+00
1.653750e-10,7.485512e-01,8.250469e-01,7.113167e+00
1.653900e-10,7.484769e-01,8.249603e-01,7.113072e+00
1.654050e-10,7.484079e-01,8.248807e-01,7.112983e+00
1.654200e-10,7.483444e-01,8.248082e-01,7.112902e+00
1.654350e-10,7.482865e-01,8.247429e-01,7.112828e+00
1.654500e-10,7.482344e-01,8.246851e-01,7.112762e+00
1.654650e-10,7.481883e-01,8.246349e-01,7.112703e+00
1.654800e-10,7.481481e-01,8.245923e-01,7.112652e+00
1.654950e-10,7.481141e-01,8.245574e-01,7.112608e+00
1.655100e-10,7.480862e-01,8.245304e-01,7.112573e+00
1.655250e-10,7.480646e-01,8.245113e-01,7.112545e+00
1.655400e-10,7.480492e-01,8.245001e-01,7.112526e+00
1.655550e-10,7.480402e-01,8.244968e-01,7.112514e+00
1.655700e-10,7.480374e-01,8.245015e-01,7.112510e+00
1.655850e-10,7.480410e-01,8.245140e-01,7.112515e+00
1.656000e-10,7.480509e-01,8.245344e-01,7.112527e+00
1.656150e-10,7.480670e-01,8.245626e-01,7.112547e+00
1.656300e-10,7.480894e-01,8.245984e-01,7.112575e+00
1.656450e-10,7.481179e-01,8.246419e-01,7.112610e+00
1.656600e-10,7.481524e-01,8.246929e-01,7.112653e+00
1.656750e-10,7.481929e-01,8.247511e-01,7.112703e+00
1.656900e-10,7.482393e-01,8.248166e-01,7.112761e+00
1.657050e-10,7.482914e-01,8.248891e-01,7.112825e+00
1.657200e-10,7.483491e-01,8.249683e-01,7.112897e+00
1.657350e-10,7.484122e-01,8.250542e-01,7.112975e+00
1.657500e-10,7.484806e-01,8.251464e-01,7.113059e+00
1.657650e-10,7.485541e-01,8.252448e-01,7.113150e+00
1.657800e-10,7.486325e-01,8.253490e-01,7.113247e+00
1.657950e-10,7.487157e-01,8.254589e-01,7.113349e+00
1.658100e-10,7.488033e-01,8.255740e-01,7.113456e+00
1.658250e-10,7.488951e-01,8.256942e-01,7.113569e+00
1.658400e-10,7.489910e-01,8.258192e-01,7.113686e+00
1.658550e-10,7.490907e-01,8.259485e-01,7.113808e+00
1.658700e-10,7.491940e-01,8.260819e-01,7.113934e+00
1.658850e-10,7.493005e-01,8.262191e-01,7.114064e+00
1.659000e-10,7.494100e-01,8.263596e-01,7.114197e+00
1.659150e-10,7.495222e-01,8.265032e-01,7.114333e+00
1.659300e-10,7.496369e-01,8.266495e-01,7.114472e+00
1.659450e-10,7.497538e-01,8.267981e-01,7.114613e+00
1.659600e-10,7.498725e-01,8.269486e-01,7.114756e+00
1.659750e-10,7.499928e-01,8.271007e-01,7.114901e+00
1.659900e-10,7.501144e-01,8.272540e-01,7.115047e+00
1.660050e-10,7.502370e-01,8.274081e-01,7.115194e+00
1.660200e-10,7.503602e-01,8.275626e-01,7.115341e+00
1.660350e-10,7.504838e-01,8.277172e-01,7.115489e+00
1.660500e-10,7.506075e-01,8.278715e-01,7.115636e+00
1.660650e-10,7.507310e-01,8.280250e-01,7.115782e+00
1.660800e-10,7.508539e-01,8.281775e-01,7.115927e+00
1.660950e-10,7.509760e-01,8.283285e-01,7.116071e+00
1.661100e-10,7.510970e-01,8.284777e-01,7.116213e+00
1.661250e-10,7.512165e-01,8.286247e-01,7.116352e+00
1.661400e-10,7.513343e-01,8.287692e-01,7.116490e+00
1.661550e-10,7.514501e-01,8.289108e-01,7.116624e+00
1.661700e-10,7.515637e-01,8.290491e-01,7.116755e+00
1.661850e-10,7.516747e-01,8.291839e-01,7.116883e+00
1.662000e-10,7.517828e-01,8.293148e-01,7.117006e+00
1.662150e-10,7.518879e-01,8.294415e-01,7.117126e+00
1.662300e-10,7.519897e-01,8.295637e-01,7.117241e+00
1.662450e-10,7.520879e-01,8.296811e-01,7.117351e+00
1.662600e-10,7.521824e-01,8.297935e-01,7.117456e+00
1.662750e-10,7.522728e-01,8.299005e-01,7.117555e+00
1.662900e-10,7.523590e-01,8.300020e-01,7.117650e+00
1.663050e-10,7.524407e-01,8.300976e-01,7.117738e+00
1.663200e-10,7.525179e-01,8.301873e-01,7.117820e+00
1.663350e-10,7.525902e-01,8.302706e-01,7.117896e+00
1.663500e-10,7.526576e-01,8.303476e-01,7.117966e+00
1.663650e-10,7.527199e-01,8.304180e-01,7.118029e+00
1.663800e-10,7.527770e-01,8.304816e-01,7.118085e+00
1.663950e-10,7.528287e-01,8.305383e-01,7.118134e+00
1.664100e-10,7.528749e-01,8.305881e-01,7.118177e+00
1.664250e-10,7.529155e-01,8.306307e-01,7.118212e+00
1.664400e-10,7.529505e-01,8.306661e-01,7.118240e+00
1.664550e-10,7.529797e-01,8.306943e-01,7.118260e+00
1.664700e-10,7.530032e-01,8.307151e-01,7.118274e+00
1.664850e-10,7.530208e-01,8.307286e-01,7.118280e+00
1.665000e-10,7.530325e-01,8.307348e-01,7.118278e+00
1.665150e-10,7.530384e-01,8.307336e-01,7.118270e+00
1.665300e-10,7.530385e-01,8.307250e-01,7.118254e+00
1.665450e-10,7.530327e-01,8.307092e-01,7.118230e+00
1.665600e-10,7.530211e-01,8.306862e-01,7.118199e+00
1.665750e-10,7.530037e-01,8.306560e-01,7.118162e+00
1.665900e-10,7.529806e-01,8.306187e-01,7.118117e+00
1.666050e-10,7.529519e-01,8.305746e-01,7.118065e+00
1.666200e-10,7.529176e-01,8.305236e-01,7.118006e+00
1.666350e-10,7.528779e-01,8.304659e-01,7.117941e+00
1.666500e-10,7.528329e-01,8.304018e-01,7.117869e+00
1.666650e-10,7.527827e-01,8.303313e-01,7.117791e+00
1.666800e-10,7.527274e-01,8.302547e-01,7.117706e+00
1.666950e-10,7.526672e-01,8.301722e-01,7.117616e+00
1.667100e-10,7.526023e-01,8.300839e-01,7.117520e+00
1.667250e-10,7.525328e-01,8.299902e-01,7.117419e+00
1.667400e-10,7.524590e-01,8.298913e-01,7.117312e+00
1.667550e-10,7.523809e-01,8.297874e-01,7.117200e+00
1.667700e-10,7.522989e-01,8.296789e-01,7.117084e+00
1.667850e-10,7.522132e-01,8.295659e-01,7.116963e+00
1.668000e-10,7.521239e-01,8.294489e-01,7.116838e+00
1.668150e-10,7.520313e-01,8.293280e-01,7.116709e+00
1.668300e-10,7.519356e-01,8.292037e-01,7.116577e+00
1.668450e-10,7.518372e-01,8.290761e-01,7.116442e+00
1.668600e-10,7.517362e-01,8.289458e-01,7.116303e+00
1.668750e-10,7.516329e-01,8.288129e-01,7.116163e+00
1.668900e-10,7.515276e-01,8.286779e-01,7.116020e+00
1.669050e-10,7.514205e-01,8.285410e-01,7.115875e+00
1.669200e-10,7.513119e-01,8.284026e-01,7.115729e+00
1.669350e-10,7.512021e-01,8.282631e-01,7.115581e+00
1.669500e-10,7.510914e-01,8.281229e-01,7.115433e+00
1.669650e-10,7.509801e-01,8.279822e-01,7.115284e+00
1.669800e-10,7.508684e-01,8.278415e-01,7.115136e+00
1.669950e-10,7.507566e-01,8.277010e-01,7.114987e+00
1.670100e-10,7.506450e-01,8.275611e-01,7.114840e+00
1.670250e-10,7.505339e-01,8.274223e-01,7.114693e+00
1.670400e-10,7.504235e-01,8.272848e-01,7.114547e+00
1.670550e-10,7.503142e-01,8.271489e-01,7.114404e+00
1.670700e-10,7.502061e-01,8.270150e-01,7.114262e+00
1.670850e-10,7.500997e-01,8.268835e-01,7.114122e+00
1.671000e-10,7.499951e-01,8.267547e-01,7.113986e+00
1.671150e-10,7.498926e-01,8.266288e-01,7.113852e+00
1.671300e-10,7.497924e-01,8.265062e-01,7.113722e+00
1.671450e-10,7.496948e-01,8.263872e-01,7.113595e+00
1.671600e-10,7.496001e-01,8.262720e-01,7.113472e+00
1.671750e-10,7.495084e-01,8.261611e-01,7.113353e+00
1.671900e-10,7.494201e-01,8.260545e-01,7.113239e+00
1.672050e-10,7.493352e-01,8.259527e-01,7.113129e+00
1.672200e-10,7.492541e-01,8.258557e-01,7.113024e+00
1.672350e-10,7.491769e-01,8.257640e-01,7.112925e+00
1.672500e-10,7.491037e-01,8.256776e-01,7.112831e+00
1.672650e-10,7.490349e-01,8.255968e-01,7.112742e+00
1.672800e-10,7.489705e-01,8.255217e-01,7.112660e+00
1.672950e-10,7.489106e-01,8.254526e-01,7.112583e+00
1.673100e-10,7.488555e-01,8.253897e-01,7.112513e+00
1.673250e-10,7.488053e-01,8.253330e-01,7.112448e+00
1.673400e-10,7.487601e-01,8.252826e-01,7.112390e+00
1.673550e-10,7.487199e-01,8.252388e-01,7.112339e+00
1.673700e-10,7.486849e-01,8.252016e-01,7.112294e+00
1.673850e-10,7.486552e-01,8.251711e-01,7.112257e+00
1.674000e-10,7.486308e-01,8.251472e-01,7.112225e+00
1.674150e-10,7.486117e-01,8.251302e-01,7.112201e+00
1.674300e-10,7.485981e-01,8.251200e-01,7.112183e+00
1.674450e-10,7.485899e-01,8.251166e-01,7.112173e+00
1.674600e-10,7.485872e-01,8.251201e-01,7.112169e+00
1.674750e-10,7.485899e-01,8.251303e-01,7.112172e+00
1.674900e-10,7.485980e-01,8.251474e-01,7.112182e+00
1.675050e-10,7.486115e-01,8.251711e-01,7.112198e+00
1.675200e-10,7.486304e-01,8.252014e-01,7.112222e+00
1.675350e-10,7.486545e-01,8.252384e-01,7.112252e+00
1.675500e-10,7.486839e-01,8.252817e-01,7.112288e+00
1.675650e-10,7.487185e-01,8.253314e-01,7.112331e+00
1.675800e-10,7.487581e-01,8.253873e-01,7.112379e+00
1.675950e-10,7.488026e-01,8.254492e-01,7.112434e+00
1.676100e-10,7.488520e-01,8.255169e-01,7.112495e+00
1.676250e-10,7.489061e-01,8.255904e-01,7.112562e+00
1.676400e-10,7.489647e-01,8.256694e-01,7.112634e+00
1.676550e-10,7.490278e-01,8.257537e-01,7.112712e+00
1.676700e-10,7.490950e-01,8.258430e-01,7.112794e+00
1.676850e-10,7.491664e-01,8.259372e-01,7.112882e+00
1.677000e-10,7.492416e-01,8.260360e-01,7.112974e+00
1.677150e-10,7.493205e-01,8.261392e-01,7.113071e+00
1.677300e-10,7.494029e-01,8.262464e-01,7.113171e+00
1.677450e-10,7.494886e-01,8.263575e-01,7.113276e+00
1.677600e-10,7.495773e-01,8.264720e-01,7.113384e+00
1.677750e-10,7.496689e-01,8.265899e-01,7.113495e+00
1.677900e-10,7.497631e-01,8.267106e-01,7.113610e+00
1.678050e-10,7.498596e-01,8.268340e-01,7.113727e+00
1.678200e-10,7.499583e-01,8.269598e-01,7.113846e+00
1.678350e-10,7.500589e-01,8.270875e-01,7.113968e+00
1.678500e-10,7.501611e-01,8.272170e-01,7.114091e+00
1.678650e-10,7.502647e-01,8.273478e-01,7.114215e+00
1.678800e-10,7.503694e-01,8.274797e-01,7.114341e+00
1.678950e-10,7.504749e-01,8.276123e-01,7.114467e+00
1.679100e-10,7.505811e-01,8.277452e-01,7.114594e+00
1.679250e-10,7.506875e-01,8.278783e-01,7.114721e+00
1.679400e-10,7.507941e-01,8.280111e-01,7.114848e+00
1.679550e-10,7.509005e-01,8.281433e-01,7.114974e+00
1.679700e-10,7.510064e-01,8.282746e-01,7.115099e+00
1.679850e-10,7.511116e-01,8.284046e-01,7.115223e+00
1.680000e-10,7.512159e-01,8.285331e-01,7.115346e+00
1.680150e-10,7.513190e-01,8.286598e-01,7.115467e+00
1.680300e-10,7.514206e-01,8.287842e-01,7.115585e+00
1.680450e-10,7.515204e-01,8.289062e-01,7.115701e+00
1.680600e-10,7.516184e-01,8.290255e-01,7.115815e+00
1.680750e-10,7.517141e-01,8.291416e-01,7.115925e+00
1.680900e-10,7.518075e-01,8.292545e-01,7.116032e+00
1.681050e-10,7.518982e-01,8.293638e-01,7.116135e+00
1.681200e-10,7.519860e-01,8.294691e-01,7.116235e+00
1.681350e-10,7.520708e-01,8.295704e-01,7.116331e+00
1.681500e-10,7.521523e-01,8.296674e-01,7.116422e+00
1.681650e-10,7.522304e-01,8.297597e-01,7.116508e+00
1.681800e-10,7.523049e-01,8.298473e-01,7.116590e+00
1.681950e-10,7.523755e-01,8.299299e-01,7.116667e+00
1.682100e-10,7.524422e-01,8.300073e-01,7.116739e+00
1.682250e-10,7.525047e-01,8.300793e-01,7.116805e+00
1.682400e-10,7.525630e-01,8.301458e-01,7.116866e+00
1.682550e-10,7.526169e-01,8.302067e-01,7.116921e+00
1.682700e-10,7.526663e-01,8.302617e-01,7.116971e+00
1.682850e-10,7.527110e-01,8.303108e-01,7.117014e+00
1.683000e-10,7.527510e-01,8.303539e-01,7.117051e+00
1.683150e-10,7.527862e-01,8.303908e-01,7.117083e+00
1.683300e-10,7.528166e-01,8.304216e-01,7.117108e+00
1.683450e-10,7.528420e-01,8.304461e-01,7.117127e+00
1.683600e-10,7.528624e-01,8.304643e-01,7.117139e+00
1.683750e-10,7.528778e-01,8.304761e-01,7.117146e+00
1.683900e-10,7.528881e-01,8.304817e-01,7.117145e+00
1.684050e-10,7.528934e-01,8.304809e-01,7.117139e+00
1.684200e-10,7.528936e-01,8.304737e-01,7.117126e+00
1.684350e-10,7.528888e-01,8.304603e-01,7.117107e+00
1.684500e-10,7.528790e-01,8.304407e-01,7.117082e+00
1.684650e-10,7.528642e-01,8.304149e-01,7.117051e+00
1.684800e-10,7.528445e-01,8.303830e-01,7.117013e+00
1.684950e-10,7.528199e-01,8.303452e-01,7.116969e+00
1.685100e-10,7.527905e-01,8.303014e-01,7.116920e+00
1.685250e-10,7.527564e-01,8.302519e-01,7.116865e+00
1.685400e-10,7.527178e-01,8.301968e-01,7.116804e+00
1.685550e-10,7.526746e-01,8.301363e-01,7.116738e+00
1.685700e-10,7.526271e-01,8.300704e-01,7.116666e+00
1.685850e-10,7.525753e-01,8.299994e-01,7.116590e+00
1.686000e-10,7.525194e-01,8.299235e-01,7.116508e+00
1.686150e-10,7.524596e-01,8.298429e-01,7.116422e+00
1.686300e-10,7.523960e-01,8.297578e-01,7.116331e+00
1.686450e-10,7.523288e-01,8.296684e-01,7.116236e+00
1.686600e-10,7.522582e-01,8.295749e-01,7.116137e+00
1.686750e-10,7.521843e-01,8.294777e-01,7.116034e+00
1.686900e-10,7.521073e-01,8.293768e-01,7.115927e+00
1.687050e-10,7.520275e-01,8.292727e-01,7.115817e+00
1.687200e-10,7.519451e-01,8.291656e-01,7.115704e+00
1.687350e-10,7.518602e-01,8.290557e-01,7.115588e+00
1.687500e-10,7.517731e-01,8.289434e-01,7.115470e+00
1.687650e-10,7.516840e-01,8.288288e-01,7.115350e+00
1.687800e-10,7.515931e-01,8.287124e-01,7.115228e+00
1.687950e-10,7.515007e-01,8.285944e-01,7.115104e+00
1.688100e-10,7.514071e-01,8.284751e-01,7.114979e+00
1.688250e-10,7.513123e-01,8.283548e-01,7.114852e+00
1.688400e-10,7.512168e-01,8.282339e-01,7.114726e+00
1.688550e-10,7.511206e-01,8.281125e-01,7.114598e+00
1.688700e-10,7.510242e-01,8.279911e-01,7.114471e+00
1.688850e-10,7.509276e-01,8.278699e-01,7.114344e+00
1.689000e-10,7.508313e-01,8.277492e-01,7.114217e+00
1.689150e-10,7.507353e-01,8.276293e-01,7.114091e+00
1.689300e-10,7.506399e-01,8.275106e-01,7.113967e+00
1.689450e-10,7.505455e-01,8.273933e-01,7.113843e+00
1.689600e-10,7.504521e-01,8.272777e-01,7.113722e+00
1.689750e-10,7.503601e-01,8.271641e-01,7.113602e+00
1.689900e-10,7.502696e-01,8.270528e-01,7.113485e+00
1.690050e-10,7.501810e-01,8.269441e-01,7.113370e+00
1.690200e-10,7.500944e-01,8.268381e-01,7.113258e+00
1.690350e-10,7.500100e-01,8.267353e-01,7.113149e+00
1.690500e-10,7.499280e-01,8.266357e-01,7.113044e+00
1.690650e-10,7.498487e-01,8.265398e-01,7.112942e+00
1.690800e-10,7.497722e-01,8.264476e-01,7.112844e+00
1.690950e-10,7.496987e-01,8.263595e-01,7.112749e+00
1.691100e-10,7.496284e-01,8.262756e-01,7.112660e+00
1.691250e-10,7.495615e-01,8.261962e-01,7.112574e+00
1.691400e-10,7.494981e-01,8.261213e-01,7.112493e+00
1.691550e-10,7.494384e-01,8.260513e-01,7.112417e+00
1.691700e-10,7.493825e-01,8.259863e-01,7.112346e+00
1.691850e-10,7.493305e-01,8.259264e-01,7.112280e+00
1.692000e-10,7.492827e-01,8.258717e-01,7.112219e+00
1.692150e-10,7.492390e-01,8.258224e-01,7.112164e+00
1.692300e-10,7.491996e-01,8.257786e-01,7.112114e+00
1.692450e-10,7.491646e-01,8.257405e-01,7.112070e+00
1.692600e-10,7.491341e-01,8.257080e-01,7.112032e+00
1.692750e-10,7.491081e-01,8.256813e-01,7.111999e+00
1.692900e-10,7.490866e-01,8.256603e-01,7.111972e+00
1.693050e-10,7.490699e-01,8.256453e-01,7.111951e+00
1.693200e-10,7.490577e-01,8.256361e-01,7.111936e+00
1.693350e-10,7.490503e-01,8.256328e-01,7.111926e+00
1.693500e-10,7.490475e-01,8.256353e-01,7.111923e+00
1.693650e-10,7.490495e-01,8.256438e-01,7.111925e+00
1.693800e-10,7.490561e-01,8.256580e-01,7.111934e+00
1.693950e-10,7.490674e-01,8.256781e-01,7.111948e+00
1.694100e-10,7.490834e-01,8.257039e-01,7.111968e+00
1.694250e-10,7.491039e-01,8.257353e-01,7.111993e+00
1.694400e-10,7.491289e-01,8.257724e-01,7.112024e+00
1.694550e-10,7.491583e-01,8.258148e-01,7.112061e+00
1.694700e-10,7.491922e-01,8.258626e-01,7.112103e+00
1.694850e-10,7.492303e-01,8.259157e-01,7.112150e+00
1.695000e-10,7.492725e-01,8.259738e-01,7.112202e+00
1.695150e-10,7.493189e-01,8.260368e-01,7.112259e+00
1.695300e-10,7.493692e-01,8.261046e-01,7.112321e+00
1.695450e-10,7.494233e-01,8.261769e-01,7.112388e+00
1.695600e-10,7.494810e-01,8.262536e-01,7.112459e+00
1.695750e-10,7.495423e-01,8.263346e-01,7.112534e+00
1.695900e-10,7.496069e-01,8.264195e-01,7.112613e+00
1.696050e-10,7.496747e-01,8.265082e-01,7.112696e+00
1.696200e-10,7.497456e-01,8.266004e-01,7.112783e+00
1.696350e-10,7.498193e-01,8.266959e-01,7.112873e+00
1.696500e-10,7.498956e-01,8.267945e-01,7.112966e+00
1.696650e-10,7.499744e-01,8.268959e-01,7.113062e+00
1.696800e-10,7.500555e-01,8.269998e-01,7.113160e+00
1.696950e-10,7.501386e-01,8.271061e-01,7.113261e+00
1.697100e-10,7.502236e-01,8.272143e-01,7.113363e+00
1.697250e-10,7.503103e-01,8.273243e-01,7.113468e+00
1.697400e-10,7.503983e-01,8.274358e-01,7.113574e+00
1.697550e-10,7.504875e-01,8.275485e-01,7.113681e+00
1.697700e-10,7.505778e-01,8.276621e-01,7.113789e+00
1.697850e-10,7.506688e-01,8.277764e-01,7.113898e+00
