time,"P(B5)"
8.740000e-12,3.159045e-01
8.750000e-12,3.157595e-01
8.760000e-12,3.156140e-01
8.770000e-12,3.154683e-01
8.780000e-12,3.153223e-01
8.790000e-12,3.151764e-01
8.800000e-12,3.150306e-01
8.810000e-12,3.148850e-01
8.820000e-12,3.147399e-01
8.830000e-12,3.145952e-01
8.840000e-12,3.144512e-01
8.850000e-12,3.143079e-01
8.860000e-12,3.141655e-01
8.870000e-12,3.140242e-01
8.880000e-12,3.138839e-01
8.890000e-12,3.137449e-01
8.900000e-12,3.136073e-01
8.910000e-12,3.134712e-01
8.920000e-12,3.133366e-01
8.930000e-12,3.132037e-01
8.940000e-12,3.130725e-01
8.950000e-12,3.129433e-01
8.960000e-12,3.128160e-01
8.970000e-12,3.126908e-01
8.980000e-12,3.125678e-01
8.990000e-12,3.124470e-01
9.000000e-12,3.123285e-01
9.010000e-12,3.122124e-01
9.020000e-12,3.120987e-01
9.030000e-12,3.119877e-01
9.040000e-12,3.118792e-01
9.050000e-12,3.117734e-01
9.060000e-12,3.116703e-01
9.070000e-12,3.115700e-01
9.080000e-12,3.114725e-01
9.090000e-12,3.113779e-01
9.100000e-12,3.112863e-01
9.110000e-12,3.111976e-01
9.120000e-12,3.111119e-01
9.130000e-12,3.110292e-01
9.140000e-12,3.109496e-01
9.150000e-12,3.108731e-01
9.160000e-12,3.107997e-01
9.170000e-12,3.107294e-01
9.180000e-12,3.106622e-01
9.190000e-12,3.105981e-01
9.200000e-12,3.105372e-01
9.210000e-12,3.104795e-01
9.220000e-12,3.104249e-01
9.230000e-12,3.103734e-01
9.240000e-12,3.103251e-01
9.250000e-12,3.102798e-01
9.260000e-12,3.102377e-01
9.270000e-12,3.101986e-01
9.280000e-12,3.101626e-01
9.290000e-12,3.101295e-01
9.300000e-12,3.100995e-01
9.310000e-12,3.100724e-01
9.320000e-12,3.100483e-01
9.330000e-12,3.100270e-01
9.340000e-12,3.100086e-01
9.350000e-12,3.099929e-01
9.360000e-12,3.099800e-01
9.370000e-12,3.099698e-01
9.380000e-12,3.099622e-01
9.390000e-12,3.099571e-01
9.400000e-12,3.099546e-01
9.410000e-12,3.099546e-01
9.420000e-12,3.099569e-01
9.430000e-12,3.099615e-01
9.440000e-12,3.099684e-01
9.450000e-12,3.099775e-01
9.460000e-12,3.099887e-01
9.470000e-12,3.100019e-01
9.480000e-12,3.100171e-01
9.490000e-12,3.100342e-01
9.500000e-12,3.100530e-01
9.510000e-12,3.100736e-01
9.520000e-12,3.100959e-01
9.530000e-12,3.101196e-01
9.540000e-12,3.101449e-01
9.550000e-12,3.101716e-01
9.560000e-12,3.101995e-01
9.570000e-12,3.102287e-01
9.580000e-12,3.102590e-01
9.590000e-12,3.102904e-01
9.600000e-12,3.103227e-01
9.610000e-12,3.103558e-01
9.620000e-12,3.103898e-01
9.630000e-12,3.104245e-01
9.640000e-12,3.104597e-01
9.650000e-12,3.104955e-01
9.660000e-12,3.105317e-01
9.670000e-12,3.105682e-01
9.680000e-12,3.106050e-01
9.690000e-12,3.106420e-01
9.700000e-12,3.106791e-01
9.710000e-12,3.107161e-01
9.720000e-12,3.107531e-01
9.730000e-12,3.107899e-01
9.740000e-12,3.108264e-01
9.750000e-12,3.108626e-01
9.760000e-12,3.108984e-01
9.770000e-12,3.109337e-01
9.780000e-12,3.109685e-01
9.790000e-12,3.110026e-01
9.800000e-12,3.110360e-01
9.810000e-12,3.110686e-01
9.820000e-12,3.111003e-01
9.830000e-12,3.111311e-01
9.840000e-12,3.111609e-01
9.850000e-12,3.111897e-01
9.860000e-12,3.112173e-01
9.870000e-12,3.112438e-01
9.880000e-12,3.112690e-01
9.890000e-12,3.112928e-01
9.900000e-12,3.113154e-01
9.910000e-12,3.113365e-01
9.920000e-12,3.113562e-01
9.930000e-12,3.113743e-01
9.940000e-12,3.113909e-01
9.950000e-12,3.114059e-01
9.960000e-12,3.114193e-01
9.970000e-12,3.114309e-01
9.980000e-12,3.114409e-01
9.990000e-12,3.114491e-01
1.000000e-11,3.114555e-01
1.001000e-11,3.114601e-01
1.002000e-11,3.114629e-01
1.003000e-11,3.114638e-01
1.004000e-11,3.114628e-01
1.005000e-11,3.114599e-01
1.006000e-11,3.114551e-01
1.007000e-11,3.114484e-01
1.008000e-11,3.114397e-01
1.009000e-11,3.114291e-01
1.010000e-11,3.114165e-01
1.011000e-11,3.114019e-01
1.012000e-11,3.113854e-01
1.013000e-11,3.113669e-01
1.014000e-11,3.113464e-01
1.015000e-11,3.113240e-01
1.016000e-11,3.112996e-01
1.017000e-11,3.112733e-01
1.018000e-11,3.112451e-01
1.019000e-11,3.112149e-01
1.020000e-11,3.111829e-01
1.021000e-11,3.111490e-01
1.022000e-11,3.111132e-01
1.023000e-11,3.110756e-01
1.024000e-11,3.110362e-01
1.025000e-11,3.109950e-01
1.026000e-11,3.109521e-01
1.027000e-11,3.109075e-01
1.028000e-11,3.108612e-01
1.029000e-11,3.108132e-01
1.030000e-11,3.107636e-01
1.031000e-11,3.107125e-01
1.032000e-11,3.106598e-01
1.033000e-11,3.106057e-01
1.034000e-11,3.105501e-01
1.035000e-11,3.104931e-01
1.036000e-11,3.104347e-01
1.037000e-11,3.103751e-01
1.038000e-11,3.103142e-01
1.039000e-11,3.102521e-01
1.040000e-11,3.101888e-01
1.041000e-11,3.101244e-01
1.042000e-11,3.100590e-01
1.043000e-11,3.099926e-01
1.044000e-11,3.099252e-01
1.045000e-11,3.098570e-01
1.046000e-11,3.097879e-01
1.047000e-11,3.097181e-01
1.048000e-11,3.096475e-01
1.049000e-11,3.095763e-01
1.050000e-11,3.095044e-01
1.051000e-11,3.094321e-01
1.052000e-11,3.093592e-01
1.053000e-11,3.092860e-01
1.054000e-11,3.092123e-01
1.055000e-11,3.091384e-01
1.056000e-11,3.090642e-01
1.057000e-11,3.089898e-01
1.058000e-11,3.089153e-01
1.059000e-11,3.088407e-01
1.060000e-11,3.087661e-01
1.061000e-11,3.086916e-01
1.062000e-11,3.086171e-01
1.063000e-11,3.085428e-01
1.064000e-11,3.084688e-01
1.065000e-11,3.083949e-01
1.066000e-11,3.083215e-01
1.067000e-11,3.082483e-01
1.068000e-11,3.081757e-01
1.069000e-11,3.081035e-01
1.070000e-11,3.080318e-01
1.071000e-11,3.079607e-01
1.072000e-11,3.078903e-01
1.073000e-11,3.078205e-01
1.074000e-11,3.077515e-01
1.075000e-11,3.076832e-01
1.076000e-11,3.076157e-01
1.077000e-11,3.075491e-01
1.078000e-11,3.074835e-01
1.079000e-11,3.074187e-01
1.080000e-11,3.073550e-01
1.081000e-11,3.072922e-01
1.082000e-11,3.072305e-01
1.083000e-11,3.071699e-01
1.084000e-11,3.071105e-01
1.085000e-11,3.070521e-01
1.086000e-11,3.069950e-01
1.087000e-11,3.069391e-01
1.088000e-11,3.068844e-01
1.089000e-11,3.068310e-01
1.090000e-11,3.067789e-01
1.091000e-11,3.067281e-01
1.092000e-11,3.066786e-01
1.093000e-11,3.066305e-01
1.094000e-11,3.065837e-01
1.095000e-11,3.065383e-01
1.096000e-11,3.064944e-01
1.097000e-11,3.064518e-01
1.098000e-11,3.064106e-01
1.099000e-11,3.063709e-01
1.100000e-11,3.063326e-01
1.101000e-11,3.062957e-01
1.102000e-11,3.062603e-01
1.103000e-11,3.062263e-01
1.104000e-11,3.061937e-01
1.105000e-11,3.061626e-01
1.106000e-11,3.061329e-01
1.107000e-11,3.061046e-01
1.108000e-11,3.060778e-01
1.109000e-11,3.060524e-01
1.110000e-11,3.060284e-01
1.111000e-11,3.060057e-01
1.112000e-11,3.059845e-01
1.113000e-11,3.059646e-01
1.114000e-11,3.059460e-01
1.115000e-11,3.059288e-01
1.116000e-11,3.059129e-01
1.117000e-11,3.058983e-01
1.118000e-11,3.058849e-01
1.119000e-11,3.058728e-01
1.120000e-11,3.058619e-01
1.121000e-11,3.058522e-01
1.122000e-11,3.058437e-01
1.123000e-11,3.058363e-01
1.124000e-11,3.058300e-01
1.125000e-11,3.058248e-01
1.126000e-11,3.058206e-01
1.127000e-11,3.058175e-01
1.128000e-11,3.058153e-01
1.129000e-11,3.058141e-01
1.130000e-11,3.058138e-01
1.131000e-11,3.058144e-01
1.132000e-11,3.058158e-01
1.133000e-11,3.058180e-01
1.134000e-11,3.058210e-01
1.135000e-11,3.058248e-01
1.136000e-11,3.058292e-01
1.137000e-11,3.058343e-01
1.138000e-11,3.058400e-01
1.139000e-11,3.058462e-01
1.140000e-11,3.058530e-01
1.141000e-11,3.058603e-01
1.142000e-11,3.058680e-01
1.143000e-11,3.058762e-01
1.144000e-11,3.058847e-01
1.145000e-11,3.058935e-01
1.146000e-11,3.059026e-01
1.147000e-11,3.059120e-01
1.148000e-11,3.059216e-01
1.149000e-11,3.059313e-01
1.150000e-11,3.059412e-01
1.151000e-11,3.059511e-01
1.152000e-11,3.059611e-01
1.153000e-11,3.059710e-01
1.154000e-11,3.059809e-01
1.155000e-11,3.059908e-01
1.156000e-11,3.060005e-01
1.157000e-11,3.060101e-01
1.158000e-11,3.060194e-01
1.159000e-11,3.060286e-01
1.160000e-11,3.060374e-01
1.161000e-11,3.060460e-01
1.162000e-11,3.060542e-01
1.163000e-11,3.060620e-01
1.164000e-11,3.060694e-01
1.165000e-11,3.060763e-01
1.166000e-11,3.060828e-01
1.167000e-11,3.060888e-01
1.168000e-11,3.060942e-01
1.169000e-11,3.060990e-01
1.170000e-11,3.061033e-01
1.171000e-11,3.061069e-01
1.172000e-11,3.061099e-01
1.173000e-11,3.061121e-01
1.174000e-11,3.061137e-01
1.175000e-11,3.061145e-01
1.176000e-11,3.061146e-01
1.177000e-11,3.061139e-01
1.178000e-11,3.061123e-01
1.179000e-11,3.061100e-01
1.180000e-11,3.061068e-01
1.181000e-11,3.061028e-01
1.182000e-11,3.060979e-01
1.183000e-11,3.060921e-01
1.184000e-11,3.060854e-01
1.185000e-11,3.060778e-01
1.186000e-11,3.060693e-01
1.187000e-11,3.060598e-01
1.188000e-11,3.060494e-01
1.189000e-11,3.060380e-01
1.190000e-11,3.060257e-01
1.191000e-11,3.060124e-01
1.192000e-11,3.059981e-01
1.193000e-11,3.059829e-01
1.194000e-11,3.059667e-01
1.195000e-11,3.059495e-01
1.196000e-11,3.059313e-01
1.197000e-11,3.059122e-01
1.198000e-11,3.058921e-01
1.199000e-11,3.058710e-01
1.200000e-11,3.058490e-01
1.201000e-11,3.058260e-01
1.202000e-11,3.058020e-01
1.203000e-11,3.057772e-01
1.204000e-11,3.057513e-01
1.205000e-11,3.057246e-01
1.206000e-11,3.056970e-01
1.207000e-11,3.056684e-01
1.208000e-11,3.056390e-01
1.209000e-11,3.056087e-01
1.210000e-11,3.055776e-01
1.211000e-11,3.055456e-01
1.212000e-11,3.055128e-01
1.213000e-11,3.054792e-01
1.214000e-11,3.054448e-01
1.215000e-11,3.054097e-01
1.216000e-11,3.053738e-01
1.217000e-11,3.053372e-01
1.218000e-11,3.052998e-01
1.219000e-11,3.052619e-01
1.220000e-11,3.052232e-01
1.221000e-11,3.051839e-01
1.222000e-11,3.051441e-01
1.223000e-11,3.051036e-01
1.224000e-11,3.050626e-01
1.225000e-11,3.050211e-01
1.226000e-11,3.049790e-01
1.227000e-11,3.049365e-01
1.228000e-11,3.048935e-01
1.229000e-11,3.048501e-01
1.230000e-11,3.048064e-01
1.231000e-11,3.047622e-01
1.232000e-11,3.047177e-01
1.233000e-11,3.046729e-01
1.234000e-11,3.046279e-01
1.235000e-11,3.045825e-01
1.236000e-11,3.045370e-01
1.237000e-11,3.044913e-01
1.238000e-11,3.044454e-01
1.239000e-11,3.043993e-01
1.240000e-11,3.043532e-01
1.241000e-11,3.043070e-01
1.242000e-11,3.042607e-01
1.243000e-11,3.042144e-01
1.244000e-11,3.041682e-01
1.245000e-11,3.041220e-01
1.246000e-11,3.040758e-01
1.247000e-11,3.040297e-01
1.248000e-11,3.039838e-01
1.249000e-11,3.039380e-01
1.250000e-11,3.038924e-01
1.251000e-11,3.038469e-01
1.252000e-11,3.038017e-01
1.253000e-11,3.037568e-01
1.254000e-11,3.037122e-01
1.255000e-11,3.036678e-01
1.256000e-11,3.036238e-01
1.257000e-11,3.035801e-01
1.258000e-11,3.035368e-01
1.259000e-11,3.034939e-01
1.260000e-11,3.034514e-01
1.261000e-11,3.034094e-01
1.262000e-11,3.033678e-01
1.263000e-11,3.033267e-01
1.264000e-11,3.032861e-01
1.265000e-11,3.032460e-01
1.266000e-11,3.032065e-01
1.267000e-11,3.031675e-01
1.268000e-11,3.031291e-01
1.269000e-11,3.030912e-01
1.270000e-11,3.030540e-01
1.271000e-11,3.030174e-01
1.272000e-11,3.029814e-01
1.273000e-11,3.029460e-01
1.274000e-11,3.029113e-01
1.275000e-11,3.028772e-01
1.276000e-11,3.028438e-01
1.277000e-11,3.028111e-01
1.278000e-11,3.027791e-01
1.279000e-11,3.027478e-01
1.280000e-11,3.027172e-01
1.281000e-11,3.026873e-01
1.282000e-11,3.026581e-01
1.283000e-11,3.026296e-01
1.284000e-11,3.026018e-01
1.285000e-11,3.025748e-01
1.286000e-11,3.025485e-01
1.287000e-11,3.025229e-01
1.288000e-11,3.024980e-01
1.289000e-11,3.024739e-01
1.290000e-11,3.024504e-01
1.291000e-11,3.024277e-01
1.292000e-11,3.024057e-01
1.293000e-11,3.023844e-01
1.294000e-11,3.023638e-01
1.295000e-11,3.023439e-01
1.296000e-11,3.023247e-01
1.297000e-11,3.023062e-01
1.298000e-11,3.022884e-01
1.299000e-11,3.022712e-01
1.300000e-11,3.022547e-01
1.301000e-11,3.022388e-01
1.302000e-11,3.022236e-01
1.303000e-11,3.022090e-01
1.304000e-11,3.021950e-01
1.305000e-11,3.021816e-01
1.306000e-11,3.021688e-01
1.307000e-11,3.021566e-01
1.308000e-11,3.021449e-01
1.309000e-11,3.021338e-01
1.310000e-11,3.021232e-01
1.311000e-11,3.021131e-01
1.312000e-11,3.021035e-01
1.313000e-11,3.020944e-01
1.314000e-11,3.020858e-01
1.315000e-11,3.020776e-01
1.316000e-11,3.020699e-01
1.317000e-11,3.020625e-01
1.318000e-11,3.020556e-01
1.319000e-11,3.020490e-01
1.320000e-11,3.020427e-01
1.321000e-11,3.020369e-01
1.322000e-11,3.020313e-01
1.323000e-11,3.020260e-01
1.324000e-11,3.020210e-01
1.325000e-11,3.020162e-01
1.326000e-11,3.020117e-01
1.327000e-11,3.020074e-01
1.328000e-11,3.020033e-01
1.329000e-11,3.019994e-01
1.330000e-11,3.019956e-01
1.331000e-11,3.019919e-01
1.332000e-11,3.019884e-01
1.333000e-11,3.019850e-01
1.334000e-11,3.019816e-01
1.335000e-11,3.019783e-01
1.336000e-11,3.019750e-01
1.337000e-11,3.019717e-01
1.338000e-11,3.019685e-01
1.339000e-11,3.019652e-01
1.340000e-11,3.019618e-01
1.341000e-11,3.019584e-01
1.342000e-11,3.019549e-01
1.343000e-11,3.019513e-01
1.344000e-11,3.019476e-01
1.345000e-11,3.019438e-01
1.346000e-11,3.019398e-01
1.347000e-11,3.019356e-01
1.348000e-11,3.019312e-01
1.349000e-11,3.019266e-01
1.350000e-11,3.019218e-01
1.351000e-11,3.019168e-01
1.352000e-11,3.019115e-01
1.353000e-11,3.019060e-01
1.354000e-11,3.019001e-01
1.355000e-11,3.018940e-01
1.356000e-11,3.018875e-01
1.357000e-11,3.018808e-01
1.358000e-11,3.018737e-01
1.359000e-11,3.018662e-01
1.360000e-11,3.018584e-01
1.361000e-11,3.018502e-01
1.362000e-11,3.018417e-01
1.363000e-11,3.018327e-01
1.364000e-11,3.018234e-01
1.365000e-11,3.018136e-01
1.366000e-11,3.018035e-01
1.367000e-11,3.017929e-01
1.368000e-11,3.017819e-01
1.369000e-11,3.017704e-01
1.370000e-11,3.017585e-01
1.371000e-11,3.017462e-01
1.372000e-11,3.017334e-01
1.373000e-11,3.017201e-01
1.374000e-11,3.017064e-01
1.375000e-11,3.016923e-01
1.376000e-11,3.016777e-01
1.377000e-11,3.016626e-01
1.378000e-11,3.016470e-01
1.379000e-11,3.016310e-01
1.380000e-11,3.016145e-01
1.381000e-11,3.015976e-01
1.382000e-11,3.015802e-01
1.383000e-11,3.015623e-01
1.384000e-11,3.015440e-01
1.385000e-11,3.015252e-01
1.386000e-11,3.015060e-01
1.387000e-11,3.014863e-01
1.388000e-11,3.014661e-01
1.389000e-11,3.014456e-01
1.390000e-11,3.014246e-01
1.391000e-11,3.014032e-01
1.392000e-11,3.013813e-01
1.393000e-11,3.013591e-01
1.394000e-11,3.013364e-01
1.395000e-11,3.013134e-01
1.396000e-11,3.012899e-01
1.397000e-11,3.012661e-01
1.398000e-11,3.012419e-01
1.399000e-11,3.012174e-01
1.400000e-11,3.011925e-01
1.401000e-11,3.011672e-01
1.402000e-11,3.011417e-01
1.403000e-11,3.011158e-01
1.404000e-11,3.010896e-01
1.405000e-11,3.010631e-01
1.406000e-11,3.010363e-01
1.407000e-11,3.010093e-01
1.408000e-11,3.009820e-01
1.409000e-11,3.009545e-01
1.410000e-11,3.009267e-01
1.411000e-11,3.008987e-01
1.412000e-11,3.008705e-01
1.413000e-11,3.008421e-01
1.414000e-11,3.008135e-01
1.415000e-11,3.007848e-01
1.416000e-11,3.007559e-01
1.417000e-11,3.007269e-01
1.418000e-11,3.006978e-01
1.419000e-11,3.006685e-01
1.420000e-11,3.006392e-01
1.421000e-11,3.006098e-01
1.422000e-11,3.005803e-01
1.423000e-11,3.005507e-01
1.424000e-11,3.005212e-01
1.425000e-11,3.004916e-01
1.426000e-11,3.004620e-01
1.427000e-11,3.004324e-01
1.428000e-11,3.004028e-01
1.429000e-11,3.003732e-01
1.430000e-11,3.003437e-01
1.431000e-11,3.003143e-01
1.432000e-11,3.002849e-01
1.433000e-11,3.002556e-01
1.434000e-11,3.002265e-01
1.435000e-11,3.001974e-01
1.436000e-11,3.001685e-01
1.437000e-11,3.001397e-01
1.438000e-11,3.001110e-01
1.439000e-11,3.000825e-01
1.440000e-11,3.000542e-01
1.441000e-11,3.000261e-01
1.442000e-11,2.999982e-01
1.443000e-11,2.999705e-01
1.444000e-11,2.999430e-01
1.445000e-11,2.999157e-01
1.446000e-11,2.998887e-01
1.447000e-11,2.998619e-01
1.448000e-11,2.998354e-01
1.449000e-11,2.998091e-01
1.450000e-11,2.997832e-01
1.451000e-11,2.997575e-01
1.452000e-11,2.997321e-01
1.453000e-11,2.997070e-01
1.454000e-11,2.996822e-01
1.455000e-11,2.996577e-01
1.456000e-11,2.996336e-01
1.457000e-11,2.996097e-01
1.458000e-11,2.995862e-01
1.459000e-11,2.995631e-01
1.460000e-11,2.995402e-01
1.461000e-11,2.995177e-01
1.462000e-11,2.994956e-01
1.463000e-11,2.994738e-01
1.464000e-11,2.994524e-01
1.465000e-11,2.994313e-01
1.466000e-11,2.994106e-01
1.467000e-11,2.993903e-01
1.468000e-11,2.993703e-01
1.469000e-11,2.993507e-01
1.470000e-11,2.993314e-01
1.471000e-11,2.993125e-01
1.472000e-11,2.992940e-01
1.473000e-11,2.992759e-01
1.474000e-11,2.992581e-01
1.475000e-11,2.992406e-01
1.476000e-11,2.992235e-01
1.477000e-11,2.992068e-01
1.478000e-11,2.991904e-01
1.479000e-11,2.991744e-01
1.480000e-11,2.991587e-01
1.481000e-11,2.991434e-01
1.482000e-11,2.991284e-01
1.483000e-11,2.991138e-01
1.484000e-11,2.990994e-01
1.485000e-11,2.990854e-01
1.486000e-11,2.990717e-01
1.487000e-11,2.990584e-01
1.488000e-11,2.990453e-01
1.489000e-11,2.990326e-01
1.490000e-11,2.990201e-01
1.491000e-11,2.990079e-01
1.492000e-11,2.989960e-01
1.493000e-11,2.989844e-01
1.494000e-11,2.989730e-01
1.495000e-11,2.989619e-01
1.496000e-11,2.989510e-01
1.497000e-11,2.989404e-01
1.498000e-11,2.989300e-01
1.499000e-11,2.989199e-01
1.500000e-11,2.989099e-01
1.501000e-11,2.989002e-01
1.502000e-11,2.988906e-01
1.503000e-11,2.988812e-01
1.504000e-11,2.988720e-01
1.505000e-11,2.988630e-01
1.506000e-11,2.988542e-01
1.507000e-11,2.988454e-01
1.508000e-11,2.988368e-01
1.509000e-11,2.988284e-01
1.510000e-11,2.988200e-01
1.511000e-11,2.988118e-01
1.512000e-11,2.988037e-01
1.513000e-11,2.987956e-01
1.514000e-11,2.987876e-01
1.515000e-11,2.987797e-01
1.516000e-11,2.987719e-01
1.517000e-11,2.987641e-01
1.518000e-11,2.987563e-01
1.519000e-11,2.987485e-01
1.520000e-11,2.987408e-01
1.521000e-11,2.987331e-01
1.522000e-11,2.987253e-01
1.523000e-11,2.987176e-01
1.524000e-11,2.987098e-01
1.525000e-11,2.987020e-01
1.526000e-11,2.986942e-01
1.527000e-11,2.986863e-01
1.528000e-11,2.986783e-01
1.529000e-11,2.986703e-01
1.530000e-11,2.986622e-01
1.531000e-11,2.986540e-01
1.532000e-11,2.986457e-01
1.533000e-11,2.986373e-01
1.534000e-11,2.986288e-01
1.535000e-11,2.986202e-01
1.536000e-11,2.986115e-01
1.537000e-11,2.986026e-01
1.538000e-11,2.985936e-01
1.539000e-11,2.985844e-01
1.540000e-11,2.985751e-01
1.541000e-11,2.985656e-01
1.542000e-11,2.985559e-01
1.543000e-11,2.985461e-01
1.544000e-11,2.985361e-01
1.545000e-11,2.985259e-01
1.546000e-11,2.985155e-01
1.547000e-11,2.985050e-01
1.548000e-11,2.984942e-01
1.549000e-11,2.984832e-01
1.550000e-11,2.984721e-01
1.551000e-11,2.984607e-01
1.552000e-11,2.984491e-01
1.553000e-11,2.984373e-01
1.554000e-11,2.984253e-01
1.555000e-11,2.984130e-01
1.556000e-11,2.984005e-01
1.557000e-11,2.983878e-01
1.558000e-11,2.983749e-01
1.559000e-11,2.983618e-01
1.560000e-11,2.983484e-01
1.561000e-11,2.983348e-01
1.562000e-11,2.983210e-01
1.563000e-11,2.983069e-01
1.564000e-11,2.982926e-01
1.565000e-11,2.982781e-01
1.566000e-11,2.982633e-01
1.567000e-11,2.982484e-01
1.568000e-11,2.982332e-01
1.569000e-11,2.982177e-01
1.570000e-11,2.982021e-01
1.571000e-11,2.981862e-01
1.572000e-11,2.981701e-01
1.573000e-11,2.981539e-01
1.574000e-11,2.981373e-01
1.575000e-11,2.981206e-01
1.576000e-11,2.981037e-01
1.577000e-11,2.980866e-01
1.578000e-11,2.980693e-01
1.579000e-11,2.980518e-01
1.580000e-11,2.980341e-01
1.581000e-11,2.980162e-01
1.582000e-11,2.979981e-01
1.583000e-11,2.979799e-01
1.584000e-11,2.979615e-01
1.585000e-11,2.979429e-01
1.586000e-11,2.979242e-01
1.587000e-11,2.979053e-01
1.588000e-11,2.978863e-01
1.589000e-11,2.978672e-01
1.590000e-11,2.978479e-01
1.591000e-11,2.978284e-01
1.592000e-11,2.978089e-01
1.593000e-11,2.977892e-01
1.594000e-11,2.977695e-01
1.595000e-11,2.977496e-01
1.596000e-11,2.977296e-01
1.597000e-11,2.977096e-01
1.598000e-11,2.976894e-01
1.599000e-11,2.976692e-01
1.600000e-11,2.976490e-01
1.601000e-11,2.976286e-01
1.602000e-11,2.976082e-01
1.603000e-11,2.975878e-01
1.604000e-11,2.975673e-01
1.605000e-11,2.975468e-01
1.606000e-11,2.975263e-01
1.607000e-11,2.975057e-01
1.608000e-11,2.974852e-01
1.609000e-11,2.974646e-01
1.610000e-11,2.974441e-01
1.611000e-11,2.974235e-01
1.612000e-11,2.974030e-01
1.613000e-11,2.973825e-01
1.614000e-11,2.973621e-01
1.615000e-11,2.973416e-01
1.616000e-11,2.973213e-01
1.617000e-11,2.973009e-01
1.618000e-11,2.972807e-01
1.619000e-11,2.972605e-01
1.620000e-11,2.972404e-01
1.621000e-11,2.972203e-01
1.622000e-11,2.972004e-01
1.623000e-11,2.971805e-01
1.624000e-11,2.971607e-01
1.625000e-11,2.971410e-01
1.626000e-11,2.971215e-01
1.627000e-11,2.971020e-01
1.628000e-11,2.970827e-01
1.629000e-11,2.970635e-01
1.630000e-11,2.970444e-01
1.631000e-11,2.970255e-01
1.632000e-11,2.970067e-01
1.633000e-11,2.969881e-01
1.634000e-11,2.969696e-01
1.635000e-11,2.969512e-01
1.636000e-11,2.969330e-01
1.637000e-11,2.969150e-01
1.638000e-11,2.968971e-01
1.639000e-11,2.968794e-01
1.640000e-11,2.968618e-01
1.641000e-11,2.968445e-01
1.642000e-11,2.968273e-01
1.643000e-11,2.968103e-01
1.644000e-11,2.967934e-01
1.645000e-11,2.967768e-01
1.646000e-11,2.967603e-01
1.647000e-11,2.967440e-01
1.648000e-11,2.967279e-01
1.649000e-11,2.967120e-01
1.650000e-11,2.966963e-01
1.651000e-11,2.966808e-01
1.652000e-11,2.966655e-01
1.653000e-11,2.966503e-01
1.654000e-11,2.966354e-01
1.655000e-11,2.966206e-01
1.656000e-11,2.966060e-01
1.657000e-11,2.965917e-01
1.658000e-11,2.965775e-01
1.659000e-11,2.965635e-01
1.660000e-11,2.965497e-01
1.661000e-11,2.965360e-01
1.662000e-11,2.965226e-01
1.663000e-11,2.965093e-01
1.664000e-11,2.964963e-01
1.665000e-11,2.964834e-01
1.666000e-11,2.964707e-01
1.667000e-11,2.964581e-01
1.668000e-11,2.964458e-01
1.669000e-11,2.964336e-01
1.670000e-11,2.964216e-01
1.671000e-11,2.964097e-01
1.672000e-11,2.963980e-01
1.673000e-11,2.963864e-01
1.674000e-11,2.963751e-01
1.675000e-11,2.963638e-01
1.676000e-11,2.963527e-01
1.677000e-11,2.963418e-01
1.678000e-11,2.963310e-01
1.679000e-11,2.963203e-01
1.680000e-11,2.963098e-01
1.681000e-11,2.962994e-01
1.682000e-11,2.962891e-01
1.683000e-11,2.962789e-01
1.684000e-11,2.962689e-01
1.685000e-11,2.962589e-01
1.686000e-11,2.962491e-01
1.687000e-11,2.962393e-01
1.688000e-11,2.962297e-01
1.689000e-11,2.962201e-01
1.690000e-11,2.962106e-01
1.691000e-11,2.962012e-01
1.692000e-11,2.961919e-01
1.693000e-11,2.961827e-01
1.694000e-11,2.961735e-01
1.695000e-11,2.961644e-01
1.696000e-11,2.961553e-01
1.697000e-11,2.961463e-01
1.698000e-11,2.961373e-01
1.699000e-11,2.961283e-01
1.700000e-11,2.961194e-01
1.701000e-11,2.961105e-01
1.702000e-11,2.961017e-01
1.703000e-11,2.960928e-01
1.704000e-11,2.960840e-01
1.705000e-11,2.960752e-01
1.706000e-11,2.960664e-01
1.707000e-11,2.960575e-01
1.708000e-11,2.960487e-01
1.709000e-11,2.960399e-01
1.710000e-11,2.960310e-01
1.711000e-11,2.960221e-01
1.712000e-11,2.960132e-01
1.713000e-11,2.960043e-01
1.714000e-11,2.959953e-01
1.715000e-11,2.959863e-01
1.716000e-11,2.959773e-01
1.717000e-11,2.959682e-01
1.718000e-11,2.959590e-01
1.719000e-11,2.959498e-01
1.720000e-11,2.959405e-01
1.721000e-11,2.959312e-01
1.722000e-11,2.959218e-01
1.723000e-11,2.959123e-01
1.724000e-11,2.959028e-01
1.725000e-11,2.958932e-01
1.726000e-11,2.958835e-01
1.727000e-11,2.958737e-01
1.728000e-11,2.958638e-01
1.729000e-11,2.958539e-01
1.730000e-11,2.958438e-01
