time,"I(BD)","I(BS)","P(VLEAK)","P(OUT)","P(BD)","P(BS)"
1.990300e-10,4.863340e-05,-3.416107e-05,6.886012e+00,9.681016e-01,2.365872e+00,5.917911e+00
1.990400e-10,4.868651e-05,-3.419264e-05,6.885730e+00,9.681843e-01,2.364816e+00,5.917546e+00
1.990500e-10,4.873964e-05,-3.422428e-05,6.885447e+00,9.682671e-01,2.363760e+00,5.917180e+00
1.990600e-10,4.879279e-05,-3.425597e-05,6.885164e+00,9.683502e-01,2.362702e+00,5.916814e+00
1.990700e-10,4.884596e-05,-3.428772e-05,6.884880e+00,9.684334e-01,2.361642e+00,5.916447e+00
1.990800e-10,4.889914e-05,-3.431953e-05,6.884596e+00,9.685168e-01,2.360582e+00,5.916079e+00
1.990900e-10,4.895234e-05,-3.435139e-05,6.884311e+00,9.686004e-01,2.359519e+00,5.915711e+00
1.991000e-10,4.900555e-05,-3.438331e-05,6.884026e+00,9.686842e-01,2.358456e+00,5.915342e+00
1.991100e-10,4.905878e-05,-3.441528e-05,6.883740e+00,9.687682e-01,2.357391e+00,5.914972e+00
1.991200e-10,4.911202e-05,-3.444731e-05,6.883454e+00,9.688523e-01,2.356324e+00,5.914601e+00
1.991300e-10,4.916528e-05,-3.447939e-05,6.883167e+00,9.689366e-01,2.355256e+00,5.914230e+00
1.991400e-10,4.921855e-05,-3.451153e-05,6.882879e+00,9.690211e-01,2.354187e+00,5.913858e+00
1.991500e-10,4.927183e-05,-3.454372e-05,6.882592e+00,9.691057e-01,2.353117e+00,5.913486e+00
1.991600e-10,4.932513e-05,-3.457597e-05,6.882303e+00,9.691906e-01,2.352044e+00,5.913113e+00
1.991700e-10,4.937844e-05,-3.460826e-05,6.882015e+00,9.692756e-01,2.350971e+00,5.912739e+00
1.991800e-10,4.943176e-05,-3.464061e-05,6.881725e+00,9.693607e-01,2.349896e+00,5.912365e+00
1.991900e-10,4.948509e-05,-3.467302e-05,6.881436e+00,9.694461e-01,2.348820e+00,5.911989e+00
1.992000e-10,4.953843e-05,-3.470547e-05,6.881145e+00,9.695316e-01,2.347743e+00,5.911614e+00
1.992100e-10,4.959179e-05,-3.473797e-05,6.880855e+00,9.696173e-01,2.346664e+00,5.911237e+00
1.992200e-10,4.964515e-05,-3.477053e-05,6.880564e+00,9.697031e-01,2.345583e+00,5.910860e+00
1.992300e-10,4.969852e-05,-3.480314e-05,6.880272e+00,9.697891e-01,2.344502e+00,5.910483e+00
1.992400e-10,4.975190e-05,-3.483579e-05,6.879980e+00,9.698753e-01,2.343419e+00,5.910105e+00
1.992500e-10,4.980529e-05,-3.486850e-05,6.879687e+00,9.699616e-01,2.342335e+00,5.909726e+00
1.992600e-10,4.985869e-05,-3.490125e-05,6.879394e+00,9.700481e-01,2.341249e+00,5.909346e+00
1.992700e-10,4.991209e-05,-3.493406e-05,6.879101e+00,9.701348e-01,2.340162e+00,5.908966e+00
1.992800e-10,4.996551e-05,-3.496691e-05,6.878807e+00,9.702216e-01,2.339074e+00,5.908585e+00
1.992900e-10,5.001892e-05,-3.499981e-05,6.878513e+00,9.703086e-01,2.337984e+00,5.908204e+00
1.993000e-10,5.007235e-05,-3.503276e-05,6.878218e+00,9.703958e-01,2.336893e+00,5.907822e+00
1.993100e-10,5.012578e-05,-3.506575e-05,6.877923e+00,9.704831e-01,2.335801e+00,5.907440e+00
1.993200e-10,5.017921e-05,-3.509879e-05,6.877627e+00,9.705705e-01,2.334707e+00,5.907057e+00
1.993300e-10,5.023265e-05,-3.513188e-05,6.877331e+00,9.706581e-01,2.333612e+00,5.906673e+00
1.993400e-10,5.028610e-05,-3.516501e-05,6.877035e+00,9.707459e-01,2.332516e+00,5.906289e+00
1.993500e-10,5.033955e-05,-3.519819e-05,6.876738e+00,9.708338e-01,2.331418e+00,5.905904e+00
1.993600e-10,5.039300e-05,-3.523142e-05,6.876441e+00,9.709219e-01,2.330319e+00,5.905519e+00
1.993700e-10,5.044645e-05,-3.526469e-05,6.876143e+00,9.710101e-01,2.329219e+00,5.905133e+00
1.993800e-10,5.049991e-05,-3.529800e-05,6.875845e+00,9.710985e-01,2.328117e+00,5.904746e+00
1.993900e-10,5.055337e-05,-3.533136e-05,6.875546e+00,9.711871e-01,2.327014e+00,5.904359e+00
1.994000e-10,5.060683e-05,-3.536476e-05,6.875247e+00,9.712757e-01,2.325910e+00,5.903971e+00
1.994100e-10,5.066029e-05,-3.539820e-05,6.874948e+00,9.713646e-01,2.324805e+00,5.903583e+00
1.994200e-10,5.071375e-05,-3.543169e-05,6.874648e+00,9.714535e-01,2.323698e+00,5.903194e+00
1.994300e-10,5.076721e-05,-3.546522e-05,6.874348e+00,9.715426e-01,2.322590e+00,5.902805e+00
1.994400e-10,5.082067e-05,-3.549879e-05,6.874047e+00,9.716319e-01,2.321481e+00,5.902415e+00
1.994500e-10,5.087413e-05,-3.553240e-05,6.873746e+00,9.717213e-01,2.320371e+00,5.902025e+00
1.994600e-10,5.092759e-05,-3.556605e-05,6.873445e+00,9.718109e-01,2.319259e+00,5.901634e+00
1.994700e-10,5.098104e-05,-3.559974e-05,6.873143e+00,9.719005e-01,2.318146e+00,5.901243e+00
1.994800e-10,5.103450e-05,-3.563348e-05,6.872841e+00,9.719904e-01,2.317031e+00,5.900851e+00
1.994900e-10,5.108795e-05,-3.566725e-05,6.872539e+00,9.720803e-01,2.315916e+00,5.900458e+00
1.995000e-10,5.114140e-05,-3.570107e-05,6.872236e+00,9.721704e-01,2.314799e+00,5.900065e+00
1.995100e-10,5.119484e-05,-3.573492e-05,6.871932e+00,9.722607e-01,2.313681e+00,5.899672e+00
1.995200e-10,5.124828e-05,-3.576881e-05,6.871629e+00,9.723511e-01,2.312562e+00,5.899278e+00
1.995300e-10,5.130172e-05,-3.580274e-05,6.871325e+00,9.724416e-01,2.311441e+00,5.898883e+00
1.995400e-10,5.135515e-05,-3.583670e-05,6.871020e+00,9.725322e-01,2.310319e+00,5.898488e+00
1.995500e-10,5.140857e-05,-3.587071e-05,6.870716e+00,9.726230e-01,2.309196e+00,5.898093e+00
1.995600e-10,5.146199e-05,-3.590475e-05,6.870411e+00,9.727139e-01,2.308072e+00,5.897697e+00
1.995700e-10,5.151540e-05,-3.593883e-05,6.870105e+00,9.728050e-01,2.306947e+00,5.897300e+00
1.995800e-10,5.156881e-05,-3.597294e-05,6.869800e+00,9.728962e-01,2.305820e+00,5.896903e+00
1.995900e-10,5.162220e-05,-3.600709e-05,6.869493e+00,9.729875e-01,2.304692e+00,5.896506e+00
1.996000e-10,5.167559e-05,-3.604128e-05,6.869187e+00,9.730789e-01,2.303563e+00,5.896108e+00
1.996100e-10,5.172897e-05,-3.607550e-05,6.868880e+00,9.731705e-01,2.302433e+00,5.895710e+00
1.996200e-10,5.178234e-05,-3.610976e-05,6.868573e+00,9.732622e-01,2.301301e+00,5.895311e+00
1.996300e-10,5.183571e-05,-3.614405e-05,6.868266e+00,9.733540e-01,2.300169e+00,5.894912e+00
1.996400e-10,5.188906e-05,-3.617837e-05,6.867958e+00,9.734459e-01,2.299035e+00,5.894512e+00
1.996500e-10,5.194240e-05,-3.621273e-05,6.867650e+00,9.735380e-01,2.297900e+00,5.894112e+00
1.996600e-10,5.199573e-05,-3.624712e-05,6.867341e+00,9.736302e-01,2.296763e+00,5.893711e+00
1.996700e-10,5.204905e-05,-3.628154e-05,6.867032e+00,9.737225e-01,2.295626e+00,5.893310e+00
1.996800e-10,5.210236e-05,-3.631600e-05,6.866723e+00,9.738149e-01,2.294487e+00,5.892908e+00
1.996900e-10,5.215566e-05,-3.635048e-05,6.866414e+00,9.739075e-01,2.293347e+00,5.892506e+00
1.997000e-10,5.220894e-05,-3.638500e-05,6.866104e+00,9.740002e-01,2.292206e+00,5.892104e+00
1.997100e-10,5.226221e-05,-3.641955e-05,6.865794e+00,9.740929e-01,2.291064e+00,5.891701e+00
1.997200e-10,5.231547e-05,-3.645413e-05,6.865484e+00,9.741858e-01,2.289921e+00,5.891298e+00
1.997300e-10,5.236871e-05,-3.648875e-05,6.865173e+00,9.742789e-01,2.288777e+00,5.890894e+00
1.997400e-10,5.242194e-05,-3.652339e-05,6.864862e+00,9.743720e-01,2.287631e+00,5.890490e+00
1.997500e-10,5.247515e-05,-3.655806e-05,6.864551e+00,9.744652e-01,2.286484e+00,5.890086e+00
1.997600e-10,5.252835e-05,-3.659276e-05,6.864239e+00,9.745586e-01,2.285336e+00,5.889681e+00
1.997700e-10,5.258153e-05,-3.662749e-05,6.863928e+00,9.746521e-01,2.284187e+00,5.889276e+00
1.997800e-10,5.263470e-05,-3.666224e-05,6.863615e+00,9.747457e-01,2.283037e+00,5.888870e+00
1.997900e-10,5.268785e-05,-3.669703e-05,6.863303e+00,9.748393e-01,2.281886e+00,5.888464e+00
1.998000e-10,5.274098e-05,-3.673184e-05,6.862990e+00,9.749331e-01,2.280733e+00,5.888057e+00
1.998100e-10,5.279409e-05,-3.676668e-05,6.862677e+00,9.750271e-01,2.279580e+00,5.887650e+00
1.998200e-10,5.284719e-05,-3.680155e-05,6.862364e+00,9.751211e-01,2.278425e+00,5.887243e+00
1.998300e-10,5.290026e-05,-3.683644e-05,6.862051e+00,9.752152e-01,2.277269e+00,5.886836e+00
1.998400e-10,5.295332e-05,-3.687136e-05,6.861737e+00,9.753094e-01,2.276112e+00,5.886428e+00
1.998500e-10,5.300636e-05,-3.690631e-05,6.861423e+00,9.754037e-01,2.274954e+00,5.886019e+00
1.998600e-10,5.305937e-05,-3.694128e-05,6.861109e+00,9.754982e-01,2.273795e+00,5.885610e+00
1.998700e-10,5.311237e-05,-3.697627e-05,6.860794e+00,9.755927e-01,2.272635e+00,5.885201e+00
1.998800e-10,5.316535e-05,-3.701130e-05,6.860479e+00,9.756873e-01,2.271474e+00,5.884792e+00
1.998900e-10,5.321830e-05,-3.704634e-05,6.860164e+00,9.757821e-01,2.270311e+00,5.884382e+00
1.999000e-10,5.327123e-05,-3.708141e-05,6.859849e+00,9.758769e-01,2.269148e+00,5.883972e+00
1.999100e-10,5.332414e-05,-3.711650e-05,6.859533e+00,9.759718e-01,2.267983e+00,5.883561e+00
1.999200e-10,5.337703e-05,-3.715161e-05,6.859217e+00,9.760668e-01,2.266817e+00,5.883151e+00
1.999300e-10,5.342989e-05,-3.718675e-05,6.858901e+00,9.761620e-01,2.265651e+00,5.882739e+00
1.999400e-10,5.348273e-05,-3.722191e-05,6.858585e+00,9.762572e-01,2.264483e+00,5.882328e+00
1.999500e-10,5.353554e-05,-3.725709e-05,6.858269e+00,9.763525e-01,2.263314e+00,5.881916e+00
1.999600e-10,5.358833e-05,-3.729230e-05,6.857952e+00,9.764479e-01,2.262144e+00,5.881504e+00
1.999700e-10,5.364110e-05,-3.732752e-05,6.857635e+00,9.765434e-01,2.260973e+00,5.881092e+00
1.999800e-10,5.369384e-05,-3.736276e-05,6.857318e+00,9.766390e-01,2.259801e+00,5.880679e+00
1.999900e-10,5.374655e-05,-3.739803e-05,6.857000e+00,9.767346e-01,2.258628e+00,5.880266e+00
2.000000e-10,5.379924e-05,-3.743332e-05,6.856683e+00,9.768304e-01,2.257454e+00,5.879852e+00
2.000100e-10,5.385190e-05,-3.746862e-05,6.856365e+00,9.769263e-01,2.256279e+00,5.879439e+00
2.000200e-10,5.390453e-05,-3.750394e-05,6.856047e+00,9.770222e-01,2.255103e+00,5.879025e+00
2.000300e-10,5.395713e-05,-3.753929e-05,6.855728e+00,9.771182e-01,2.253925e+00,5.878610e+00
2.000400e-10,5.400971e-05,-3.757465e-05,6.855410e+00,9.772143e-01,2.252747e+00,5.878196e+00
2.000500e-10,5.406225e-05,-3.761003e-05,6.855091e+00,9.773105e-01,2.251568e+00,5.877781e+00
2.000600e-10,5.411477e-05,-3.764543e-05,6.854772e+00,9.774068e-01,2.250388e+00,5.877366e+00
2.000700e-10,5.416726e-05,-3.768084e-05,6.854453e+00,9.775031e-01,2.249206e+00,5.876950e+00
2.000800e-10,5.421971e-05,-3.771627e-05,6.854134e+00,9.775996e-01,2.248024e+00,5.876534e+00
2.000900e-10,5.427214e-05,-3.775172e-05,6.853815e+00,9.776961e-01,2.246841e+00,5.876118e+00
2.001000e-10,5.432453e-05,-3.778718e-05,6.853495e+00,9.777927e-01,2.245656e+00,5.875702e+00
2.001100e-10,5.437689e-05,-3.782266e-05,6.853175e+00,9.778894e-01,2.244471e+00,5.875286e+00
2.001200e-10,5.442922e-05,-3.785816e-05,6.852855e+00,9.779861e-01,2.243285e+00,5.874869e+00
2.001300e-10,5.448152e-05,-3.789367e-05,6.852535e+00,9.780829e-01,2.242098e+00,5.874452e+00
2.001400e-10,5.453379e-05,-3.792920e-05,6.852214e+00,9.781798e-01,2.240909e+00,5.874035e+00
2.001500e-10,5.458602e-05,-3.796474e-05,6.851894e+00,9.782768e-01,2.239720e+00,5.873617e+00
2.001600e-10,5.463821e-05,-3.800029e-05,6.851573e+00,9.783739e-01,2.238530e+00,5.873199e+00
2.001700e-10,5.469038e-05,-3.803586e-05,6.851252e+00,9.784710e-01,2.237339e+00,5.872781e+00
2.001800e-10,5.474250e-05,-3.807144e-05,6.850931e+00,9.785682e-01,2.236147e+00,5.872363e+00
2.001900e-10,5.479460e-05,-3.810703e-05,6.850610e+00,9.786654e-01,2.234953e+00,5.871945e+00
2.002000e-10,5.484665e-05,-3.814264e-05,6.850289e+00,9.787628e-01,2.233759e+00,5.871526e+00
2.002100e-10,5.489867e-05,-3.817826e-05,6.849967e+00,9.788602e-01,2.232564e+00,5.871107e+00
2.002200e-10,5.495066e-05,-3.821389e-05,6.849646e+00,9.789576e-01,2.231368e+00,5.870688e+00
2.002300e-10,5.500260e-05,-3.824953e-05,6.849324e+00,9.790552e-01,2.230172e+00,5.870269e+00
2.002400e-10,5.505451e-05,-3.828518e-05,6.849002e+00,9.791528e-01,2.228974e+00,5.869849e+00
2.002500e-10,5.510638e-05,-3.832084e-05,6.848680e+00,9.792504e-01,2.227775e+00,5.869429e+00
2.002600e-10,5.515821e-05,-3.835652e-05,6.848358e+00,9.793482e-01,2.226575e+00,5.869009e+00
2.002700e-10,5.521001e-05,-3.839220e-05,6.848035e+00,9.794459e-01,2.225375e+00,5.868589e+00
2.002800e-10,5.526176e-05,-3.842789e-05,6.847713e+00,9.795438e-01,2.224173e+00,5.868169e+00
2.002900e-10,5.531347e-05,-3.846360e-05,6.847390e+00,9.796417e-01,2.222971e+00,5.867748e+00
2.003000e-10,5.536515e-05,-3.849931e-05,6.847067e+00,9.797397e-01,2.221767e+00,5.867328e+00
2.003100e-10,5.541678e-05,-3.853503e-05,6.846744e+00,9.798377e-01,2.220563e+00,5.866907e+00
2.003200e-10,5.546837e-05,-3.857075e-05,6.846421e+00,9.799358e-01,2.219358e+00,5.866486e+00
2.003300e-10,5.551992e-05,-3.860649e-05,6.846098e+00,9.800339e-01,2.218152e+00,5.866064e+00
2.003400e-10,5.557143e-05,-3.864223e-05,6.845775e+00,9.801321e-01,2.216945e+00,5.865643e+00
2.003500e-10,5.562289e-05,-3.867798e-05,6.845452e+00,9.802304e-01,2.215737e+00,5.865221e+00
2.003600e-10,5.567431e-05,-3.871374e-05,6.845128e+00,9.803287e-01,2.214528e+00,5.864800e+00
2.003700e-10,5.572569e-05,-3.874950e-05,6.844805e+00,9.804270e-01,2.213318e+00,5.864378e+00
2.003800e-10,5.577702e-05,-3.878527e-05,6.844481e+00,9.805254e-01,2.212108e+00,5.863956e+00
2.003900e-10,5.582831e-05,-3.882104e-05,6.844158e+00,9.806239e-01,2.210897e+00,5.863534e+00
2.004000e-10,5.587956e-05,-3.885682e-05,6.843834e+00,9.807224e-01,2.209684e+00,5.863111e+00
2.004100e-10,5.593076e-05,-3.889261e-05,6.843510e+00,9.808209e-01,2.208471e+00,5.862689e+00
2.004200e-10,5.598191e-05,-3.892840e-05,6.843186e+00,9.809195e-01,2.207257e+00,5.862266e+00
2.004300e-10,5.603302e-05,-3.896419e-05,6.842862e+00,9.810182e-01,2.206043e+00,5.861843e+00
2.004400e-10,5.608408e-05,-3.899999e-05,6.842537e+00,9.811169e-01,2.204827e+00,5.861421e+00
2.004500e-10,5.613510e-05,-3.903579e-05,6.842213e+00,9.812156e-01,2.203610e+00,5.860998e+00
2.004600e-10,5.618606e-05,-3.907159e-05,6.841889e+00,9.813144e-01,2.202393e+00,5.860574e+00
2.004700e-10,5.623698e-05,-3.910740e-05,6.841565e+00,9.814132e-01,2.201175e+00,5.860151e+00
2.004800e-10,5.628785e-05,-3.914320e-05,6.841240e+00,9.815121e-01,2.199956e+00,5.859728e+00
2.004900e-10,5.633867e-05,-3.917901e-05,6.840915e+00,9.816110e-01,2.198736e+00,5.859304e+00
2.005000e-10,5.638944e-05,-3.921483e-05,6.840591e+00,9.817100e-01,2.197515e+00,5.858881e+00
2.005100e-10,5.644017e-05,-3.925064e-05,6.840266e+00,9.818090e-01,2.196294e+00,5.858457e+00
2.005200e-10,5.649084e-05,-3.928645e-05,6.839942e+00,9.819080e-01,2.195072e+00,5.858034e+00
2.005300e-10,5.654146e-05,-3.932227e-05,6.839617e+00,9.820071e-01,2.193848e+00,5.857610e+00
2.005400e-10,5.659203e-05,-3.935808e-05,6.839292e+00,9.821061e-01,2.192625e+00,5.857186e+00
2.005500e-10,5.664255e-05,-3.939390e-05,6.838967e+00,9.822053e-01,2.191400e+00,5.856762e+00
2.005600e-10,5.669302e-05,-3.942971e-05,6.838642e+00,9.823045e-01,2.190174e+00,5.856338e+00
2.005700e-10,5.674344e-05,-3.946553e-05,6.838317e+00,9.824037e-01,2.188948e+00,5.855913e+00
2.005800e-10,5.679380e-05,-3.950134e-05,6.837992e+00,9.825029e-01,2.187721e+00,5.855489e+00
2.005900e-10,5.684411e-05,-3.953715e-05,6.837667e+00,9.826021e-01,2.186493e+00,5.855065e+00
2.006000e-10,5.689436e-05,-3.957296e-05,6.837342e+00,9.827014e-01,2.185265e+00,5.854641e+00
2.006100e-10,5.694457e-05,-3.960877e-05,6.837017e+00,9.828008e-01,2.184035e+00,5.854216e+00
2.006200e-10,5.699471e-05,-3.964457e-05,6.836692e+00,9.829001e-01,2.182805e+00,5.853792e+00
2.006300e-10,5.704481e-05,-3.968037e-05,6.836367e+00,9.829995e-01,2.181574e+00,5.853367e+00
2.006400e-10,5.709484e-05,-3.971617e-05,6.836041e+00,9.830989e-01,2.180343e+00,5.852943e+00
2.006500e-10,5.714482e-05,-3.975196e-05,6.835716e+00,9.831983e-01,2.179110e+00,5.852518e+00
2.006600e-10,5.719475e-05,-3.978775e-05,6.835391e+00,9.832978e-01,2.177877e+00,5.852093e+00
2.006700e-10,5.724462e-05,-3.982354e-05,6.835066e+00,9.833973e-01,2.176643e+00,5.851669e+00
2.006800e-10,5.729443e-05,-3.985932e-05,6.834741e+00,9.834968e-01,2.175408e+00,5.851244e+00
2.006900e-10,5.734419e-05,-3.989510e-05,6.834415e+00,9.835963e-01,2.174173e+00,5.850819e+00
2.007000e-10,5.739388e-05,-3.993087e-05,6.834090e+00,9.836958e-01,2.172937e+00,5.850394e+00
2.007100e-10,5.744352e-05,-3.996663e-05,6.833765e+00,9.837954e-01,2.171700e+00,5.849970e+00
2.007200e-10,5.749310e-05,-4.000239e-05,6.833440e+00,9.838950e-01,2.170463e+00,5.849545e+00
2.007300e-10,5.754262e-05,-4.003815e-05,6.833114e+00,9.839946e-01,2.169224e+00,5.849120e+00
2.007400e-10,5.759208e-05,-4.007389e-05,6.832789e+00,9.840942e-01,2.167985e+00,5.848695e+00
2.007500e-10,5.764148e-05,-4.010963e-05,6.832464e+00,9.841938e-01,2.166746e+00,5.848270e+00
2.007600e-10,5.769082e-05,-4.014537e-05,6.832139e+00,9.842935e-01,2.165505e+00,5.847845e+00
2.007700e-10,5.774010e-05,-4.018109e-05,6.831814e+00,9.843931e-01,2.164264e+00,5.847421e+00
2.007800e-10,5.778932e-05,-4.021681e-05,6.831489e+00,9.844928e-01,2.163022e+00,5.846996e+00
2.007900e-10,5.783848e-05,-4.025251e-05,6.831163e+00,9.845925e-01,2.161780e+00,5.846571e+00
2.008000e-10,5.788758e-05,-4.028821e-05,6.830838e+00,9.846922e-01,2.160537e+00,5.846146e+00
2.008100e-10,5.793661e-05,-4.032390e-05,6.830513e+00,9.847919e-01,2.159293e+00,5.845721e+00
2.008200e-10,5.798558e-05,-4.035958e-05,6.830188e+00,9.848916e-01,2.158048e+00,5.845297e+00
2.008300e-10,5.803449e-05,-4.039525e-05,6.829863e+00,9.849914e-01,2.156803e+00,5.844872e+00
2.008400e-10,5.808333e-05,-4.043092e-05,6.829538e+00,9.850911e-01,2.155557e+00,5.844447e+00
2.008500e-10,5.813211e-05,-4.046657e-05,6.829213e+00,9.851908e-01,2.154311e+00,5.844022e+00
2.008600e-10,5.818082e-05,-4.050221e-05,6.828888e+00,9.852906e-01,2.153064e+00,5.843598e+00
2.008700e-10,5.822947e-05,-4.053783e-05,6.828564e+00,9.853903e-01,2.151816e+00,5.843173e+00
2.008800e-10,5.827806e-05,-4.057345e-05,6.828239e+00,9.854901e-01,2.150567e+00,5.842749e+00
2.008900e-10,5.832658e-05,-4.060906e-05,6.827914e+00,9.855898e-01,2.149318e+00,5.842324e+00
2.009000e-10,5.837503e-05,-4.064465e-05,6.827589e+00,9.856896e-01,2.148069e+00,5.841900e+00
2.009100e-10,5.842342e-05,-4.068023e-05,6.827265e+00,9.857893e-01,2.146818e+00,5.841475e+00
2.009200e-10,5.847174e-05,-4.071580e-05,6.826940e+00,9.858891e-01,2.145567e+00,5.841051e+00
2.009300e-10,5.851999e-05,-4.075135e-05,6.826616e+00,9.859888e-01,2.144316e+00,5.840627e+00
2.009400e-10,5.856817e-05,-4.078690e-05,6.826291e+00,9.860886e-01,2.143064e+00,5.840203e+00
2.009500e-10,5.861629e-05,-4.082242e-05,6.825967e+00,9.861884e-01,2.141811e+00,5.839779e+00
2.009600e-10,5.866434e-05,-4.085794e-05,6.825643e+00,9.862881e-01,2.140557e+00,5.839355e+00
2.009700e-10,5.871232e-05,-4.089344e-05,6.825319e+00,9.863878e-01,2.139303e+00,5.838931e+00
2.009800e-10,5.876023e-05,-4.092892e-05,6.824994e+00,9.864876e-01,2.138049e+00,5.838507e+00
2.009900e-10,5.880807e-05,-4.096439e-05,6.824670e+00,9.865873e-01,2.136793e+00,5.838083e+00
2.010000e-10,5.885584e-05,-4.099985e-05,6.824347e+00,9.866870e-01,2.135538e+00,5.837660e+00
2.010100e-10,5.890354e-05,-4.103529e-05,6.824023e+00,9.867867e-01,2.134281e+00,5.837236e+00
2.010200e-10,5.895116e-05,-4.107071e-05,6.823699e+00,9.868864e-01,2.133024e+00,5.836813e+00
2.010300e-10,5.899872e-05,-4.110611e-05,6.823375e+00,9.869861e-01,2.131767e+00,5.836389e+00
2.010400e-10,5.904621e-05,-4.114150e-05,6.823052e+00,9.870858e-01,2.130508e+00,5.835966e+00
2.010500e-10,5.909362e-05,-4.117688e-05,6.822728e+00,9.871855e-01,2.129250e+00,5.835543e+00
2.010600e-10,5.914096e-05,-4.121223e-05,6.822405e+00,9.872851e-01,2.127991e+00,5.835120e+00
2.010700e-10,5.918823e-05,-4.124757e-05,6.822082e+00,9.873848e-01,2.126731e+00,5.834697e+00
2.010800e-10,5.923543e-05,-4.128289e-05,6.821759e+00,9.874844e-01,2.125470e+00,5.834274e+00
2.010900e-10,5.928255e-05,-4.131819e-05,6.821436e+00,9.875840e-01,2.124209e+00,5.833852e+00
2.011000e-10,5.932960e-05,-4.135348e-05,6.821113e+00,9.876836e-01,2.122948e+00,5.833429e+00
2.011100e-10,5.937657e-05,-4.138874e-05,6.820790e+00,9.877832e-01,2.121686e+00,5.833007e+00
2.011200e-10,5.942347e-05,-4.142399e-05,6.820467e+00,9.878827e-01,2.120424e+00,5.832584e+00
2.011300e-10,5.947030e-05,-4.145921e-05,6.820145e+00,9.879823e-01,2.119160e+00,5.832162e+00
2.011400e-10,5.951705e-05,-4.149442e-05,6.819822e+00,9.880818e-01,2.117897e+00,5.831740e+00
2.011500e-10,5.956372e-05,-4.152960e-05,6.819500e+00,9.881813e-01,2.116633e+00,5.831319e+00
2.011600e-10,5.961032e-05,-4.156477e-05,6.819178e+00,9.882807e-01,2.115368e+00,5.830897e+00
2.011700e-10,5.965684e-05,-4.159991e-05,6.818856e+00,9.883802e-01,2.114103e+00,5.830476e+00
2.011800e-10,5.970328e-05,-4.163503e-05,6.818534e+00,9.884796e-01,2.112838e+00,5.830054e+00
2.011900e-10,5.974965e-05,-4.167014e-05,6.818212e+00,9.885790e-01,2.111571e+00,5.829633e+00
2.012000e-10,5.979594e-05,-4.170522e-05,6.817891e+00,9.886784e-01,2.110305e+00,5.829212e+00
2.012100e-10,5.984215e-05,-4.174028e-05,6.817569e+00,9.887777e-01,2.109038e+00,5.828791e+00
2.012200e-10,5.988828e-05,-4.177531e-05,6.817248e+00,9.888770e-01,2.107770e+00,5.828371e+00
2.012300e-10,5.993434e-05,-4.181032e-05,6.816927e+00,9.889763e-01,2.106502e+00,5.827950e+00
2.012400e-10,5.998031e-05,-4.184531e-05,6.816606e+00,9.890756e-01,2.105234e+00,5.827530e+00
2.012500e-10,6.002621e-05,-4.188028e-05,6.816285e+00,9.891748e-01,2.103965e+00,5.827110e+00
2.012600e-10,6.007202e-05,-4.191522e-05,6.815964e+00,9.892740e-01,2.102695e+00,5.826690e+00
2.012700e-10,6.011776e-05,-4.195014e-05,6.815644e+00,9.893732e-01,2.101425e+00,5.826271e+00
2.012800e-10,6.016341e-05,-4.198504e-05,6.815323e+00,9.894723e-01,2.100155e+00,5.825851e+00
2.012900e-10,6.020899e-05,-4.201991e-05,6.815003e+00,9.895714e-01,2.098884e+00,5.825432e+00
2.013000e-10,6.025448e-05,-4.205476e-05,6.814683e+00,9.896704e-01,2.097613e+00,5.825013e+00
2.013100e-10,6.029989e-05,-4.208958e-05,6.814364e+00,9.897694e-01,2.096341e+00,5.824594e+00
2.013200e-10,6.034522e-05,-4.212437e-05,6.814044e+00,9.898684e-01,2.095069e+00,5.824175e+00
2.013300e-10,6.039047e-05,-4.215914e-05,6.813724e+00,9.899674e-01,2.093796e+00,5.823757e+00
2.013400e-10,6.043563e-05,-4.219389e-05,6.813405e+00,9.900663e-01,2.092523e+00,5.823339e+00
2.013500e-10,6.048071e-05,-4.222860e-05,6.813086e+00,9.901652e-01,2.091250e+00,5.822921e+00
2.013600e-10,6.052571e-05,-4.226330e-05,6.812767e+00,9.902640e-01,2.089976e+00,5.822503e+00
2.013700e-10,6.057062e-05,-4.229796e-05,6.812449e+00,9.903628e-01,2.088702e+00,5.822086e+00
2.013800e-10,6.061546e-05,-4.233260e-05,6.812130e+00,9.904615e-01,2.087427e+00,5.821669e+00
2.013900e-10,6.066020e-05,-4.236721e-05,6.811812e+00,9.905602e-01,2.086152e+00,5.821252e+00
2.014000e-10,6.070486e-05,-4.240179e-05,6.811494e+00,9.906589e-01,2.084876e+00,5.820835e+00
2.014100e-10,6.074944e-05,-4.243634e-05,6.811176e+00,9.907575e-01,2.083600e+00,5.820418e+00
2.014200e-10,6.079393e-05,-4.247087e-05,6.810858e+00,9.908560e-01,2.082324e+00,5.820002e+00
2.014300e-10,6.083834e-05,-4.250536e-05,6.810541e+00,9.909545e-01,2.081047e+00,5.819586e+00
2.014400e-10,6.088265e-05,-4.253983e-05,6.810223e+00,9.910530e-01,2.079770e+00,5.819170e+00
2.014500e-10,6.092689e-05,-4.257427e-05,6.809906e+00,9.911514e-01,2.078493e+00,5.818755e+00
2.014600e-10,6.097103e-05,-4.260868e-05,6.809590e+00,9.912498e-01,2.077215e+00,5.818340e+00
