time,"V(A)","V(B)","V(C)","V(D)"
8.725000e-12,9.403681e-06,1.202364e-06,3.920688e-06,9.449445e-06
8.750000e-12,9.110331e-06,8.884578e-07,4.040081e-06,9.332881e-06
8.775000e-12,8.710218e-06,5.844074e-07,4.176325e-06,9.215488e-06
8.800000e-12,8.212970e-06,2.949978e-07,4.324180e-06,9.097444e-06
8.825000e-12,7.630630e-06,2.478975e-08,4.478560e-06,8.978929e-06
8.850000e-12,6.977328e-06,-2.219635e-07,4.634611e-06,8.860126e-06
8.875000e-12,6.268894e-06,-4.413912e-07,4.787783e-06,8.741220e-06
8.900000e-12,5.522437e-06,-6.300715e-07,4.933898e-06,8.622395e-06
8.925000e-12,4.755893e-06,-7.850868e-07,5.069203e-06,8.503838e-06
8.950000e-12,3.987552e-06,-9.040697e-07,5.190418e-06,8.385731e-06
8.975000e-12,3.235590e-06,-9.852369e-07,5.294780e-06,8.268258e-06
9.000000e-12,2.517602e-06,-1.027412e-06,5.380065e-06,8.151599e-06
9.025000e-12,1.850155e-06,-1.030035e-06,5.444610e-06,8.035932e-06
9.050000e-12,1.248379e-06,-9.931676e-07,5.487321e-06,7.921429e-06
9.075000e-12,7.255914e-07,-9.174758e-07,5.507674e-06,7.808261e-06
9.100000e-12,2.929779e-07,-8.042137e-07,5.505700e-06,7.696591e-06
9.125000e-12,-4.066997e-08,-6.551912e-07,5.481966e-06,7.586578e-06
9.150000e-12,-2.691531e-07,-4.727353e-07,5.437549e-06,7.478374e-06
9.175000e-12,-3.889934e-07,-2.596431e-07,5.373998e-06,7.372124e-06
9.200000e-12,-3.994903e-07,-1.912868e-08,5.293289e-06,7.267968e-06
9.225000e-12,-3.027062e-07,2.452359e-07,5.197776e-06,7.166034e-06
9.250000e-12,-1.033793e-07,5.295839e-07,5.090139e-06,7.066446e-06
9.275000e-12,1.912306e-07,8.298196e-07,4.973322e-06,6.969316e-06
9.300000e-12,5.715607e-07,1.141687e-06,4.850473e-06,6.874749e-06
9.325000e-12,1.026019e-06,1.460839e-06,4.724879e-06,6.782840e-06
9.350000e-12,1.541310e-06,1.782903e-06,4.599900e-06,6.693674e-06
9.375000e-12,2.102796e-06,2.103553e-06,4.478911e-06,6.607326e-06
9.400000e-12,2.694893e-06,2.418568e-06,4.365229e-06,6.523861e-06
9.425000e-12,3.301483e-06,2.723898e-06,4.262062e-06,6.443335e-06
9.450000e-12,3.906332e-06,3.015717e-06,4.172444e-06,6.365792e-06
9.475000e-12,4.493514e-06,3.290477e-06,4.099185e-06,6.291266e-06
9.500000e-12,5.047805e-06,3.544953e-06,4.044820e-06,6.219781e-06
9.525000e-12,5.555072e-06,3.776282e-06,4.011569e-06,6.151350e-06
9.550000e-12,6.002611e-06,3.981998e-06,4.001295e-06,6.085975e-06
9.575000e-12,6.379448e-06,4.160058e-06,4.015475e-06,6.023650e-06
9.600000e-12,6.676599e-06,4.308862e-06,4.055178e-06,5.964356e-06
9.625000e-12,6.887256e-06,4.427265e-06,4.121046e-06,5.908067e-06
9.650000e-12,7.006932e-06,4.514581e-06,4.213282e-06,5.854745e-06
9.675000e-12,7.033530e-06,4.570584e-06,4.331654e-06,5.804343e-06
9.700000e-12,6.967359e-06,4.595501e-06,4.475492e-06,5.756807e-06
9.725000e-12,6.811076e-06,4.589993e-06,4.643707e-06,5.712071e-06
9.750000e-12,6.569583e-06,4.555137e-06,4.834804e-06,5.670063e-06
9.775000e-12,6.249856e-06,4.492401e-06,5.046909e-06,5.630703e-06
9.800000e-12,5.860731e-06,4.403611e-06,5.277798e-06,5.593902e-06
9.825000e-12,5.412640e-06,4.290915e-06,5.524936e-06,5.559564e-06
9.850000e-12,4.917321e-06,4.156744e-06,5.785511e-06,5.527590e-06
9.875000e-12,4.387487e-06,4.003769e-06,6.056485e-06,5.497869e-06
9.900000e-12,3.836490e-06,3.834854e-06,6.334637e-06,5.470290e-06
9.925000e-12,3.277963e-06,3.653011e-06,6.616610e-06,5.444734e-06
9.950000e-12,2.725470e-06,3.461346e-06,6.898969e-06,5.421078e-06
9.975000e-12,2.192164e-06,3.263013e-06,7.178245e-06,5.399197e-06
1.000000e-11,1.690453e-06,3.061164e-06,7.450992e-06,5.378960e-06
1.002500e-11,1.231704e-06,2.858899e-06,7.713834e-06,5.360235e-06
1.005000e-11,8.259741e-07,2.659219e-06,7.963515e-06,5.342887e-06
1.007500e-11,4.817763e-07,2.464982e-06,8.196944e-06,5.326782e-06
1.010000e-11,2.058961e-07,2.278857e-06,8.411240e-06,5.311782e-06
1.012500e-11,3.252398e-09,2.103292e-06,8.603770e-06,5.297751e-06
1.015000e-11,-1.231905e-07,1.940470e-06,8.772183e-06,5.284551e-06
1.017500e-11,-1.724585e-07,1.792286e-06,8.914444e-06,5.272047e-06
1.020000e-11,-1.455513e-07,1.660318e-06,9.028853e-06,5.260104e-06
1.022500e-11,-4.537640e-08,1.545807e-06,9.114069e-06,5.248591e-06
1.025000e-11,1.233654e-07,1.449642e-06,9.169124e-06,5.237376e-06
1.027500e-11,3.543383e-07,1.372353e-06,9.193427e-06,5.226334e-06
1.030000e-11,6.397685e-07,1.314105e-06,9.186770e-06,5.215340e-06
1.032500e-11,9.706744e-07,1.274703e-06,9.149322e-06,5.204275e-06
1.035000e-11,1.337123e-06,1.253602e-06,9.081625e-06,5.193023e-06
1.037500e-11,1.728505e-06,1.249920e-06,8.984570e-06,5.181473e-06
1.040000e-11,2.133822e-06,1.262459e-06,8.859387e-06,5.169521e-06
1.042500e-11,2.541979e-06,1.289732e-06,8.707617e-06,5.157065e-06
1.045000e-11,2.942067e-06,1.329994e-06,8.531083e-06,5.144012e-06
1.047500e-11,3.323642e-06,1.381274e-06,8.331859e-06,5.130273e-06
1.050000e-11,3.676981e-06,1.441418e-06,8.112238e-06,5.115767e-06
1.052500e-11,3.993312e-06,1.508130e-06,7.874691e-06,5.100416e-06
1.055000e-11,4.265020e-06,1.579016e-06,7.621831e-06,5.084154e-06
1.057500e-11,4.485811e-06,1.651630e-06,7.356369e-06,5.066917e-06
1.060000e-11,4.650840e-06,1.723522e-06,7.081079e-06,5.048650e-06
1.062500e-11,4.756804e-06,1.792286e-06,6.798754e-06,5.029306e-06
1.065000e-11,4.801981e-06,1.855606e-06,6.512166e-06,5.008842e-06
1.067500e-11,4.786240e-06,1.911299e-06,6.224031e-06,4.987227e-06
1.070000e-11,4.711000e-06,1.957360e-06,5.936969e-06,4.964431e-06
1.072500e-11,4.579156e-06,1.992000e-06,5.653472e-06,4.940437e-06
1.075000e-11,4.394963e-06,2.013679e-06,5.375877e-06,4.915230e-06
1.077500e-11,4.163894e-06,2.021141e-06,5.106330e-06,4.888805e-06
1.080000e-11,3.892466e-06,2.013433e-06,4.846770e-06,4.861162e-06
1.082500e-11,3.588045e-06,1.989930e-06,4.598909e-06,4.832308e-06
1.085000e-11,3.258638e-06,1.950344e-06,4.364210e-06,4.802257e-06
1.087500e-11,2.912663e-06,1.894730e-06,4.143884e-06,4.771029e-06
1.090000e-11,2.558729e-06,1.823491e-06,3.938881e-06,4.738648e-06
1.092500e-11,2.205407e-06,1.737366e-06,3.749885e-06,4.705146e-06
1.095000e-11,1.861013e-06,1.637417e-06,3.577319e-06,4.670559e-06
1.097500e-11,1.533402e-06,1.525012e-06,3.421354e-06,4.634929e-06
1.100000e-11,1.229777e-06,1.401795e-06,3.281913e-06,4.598302e-06
1.102500e-11,9.565281e-07,1.269660e-06,3.158692e-06,4.560728e-06
1.105000e-11,7.190882e-07,1.130708e-06,3.051172e-06,4.522262e-06
1.107500e-11,5.218245e-07,9.872114e-07,2.958645e-06,4.482963e-06
1.110000e-11,3.679573e-07,8.415666e-07,2.880232e-06,4.442890e-06
1.112500e-11,2.595125e-07,6.962482e-07,2.814910e-06,4.402111e-06
1.115000e-11,1.973060e-07,5.537598e-07,2.761538e-06,4.360690e-06
1.117500e-11,1.809613e-07,4.165843e-07,2.718887e-06,4.318699e-06
1.120000e-11,2.089566e-07,2.871344e-07,2.685665e-06,4.276208e-06
1.122500e-11,2.787015e-07,1.677044e-07,2.660544e-06,4.233290e-06
1.125000e-11,3.866393e-07,6.042364e-08,2.642191e-06,4.190019e-06
1.127500e-11,5.283712e-07,-3.278642e-08,2.629293e-06,4.146469e-06
1.130000e-11,6.987997e-07,-1.102518e-07,2.620581e-06,4.102716e-06
1.132500e-11,8.922852e-07,-1.705803e-07,2.614851e-06,4.058834e-06
1.135000e-11,1.102812e-06,-2.126908e-07,2.610991e-06,4.014899e-06
1.137500e-11,1.324161e-06,-2.358365e-07,2.607992e-06,3.970984e-06
1.140000e-11,1.550076e-06,-2.396209e-07,2.604967e-06,3.927163e-06
1.142500e-11,1.774434e-06,-2.240080e-07,2.601162e-06,3.883508e-06
1.145000e-11,1.991402e-06,-1.893245e-07,2.595965e-06,3.840089e-06
1.147500e-11,2.195575e-06,-1.362555e-07,2.588912e-06,3.796975e-06
1.150000e-11,2.382110e-06,-6.583193e-08,2.579689e-06,3.754233e-06
1.152500e-11,2.546829e-06,2.058726e-08,2.568129e-06,3.711926e-06
1.155000e-11,2.686305e-06,1.213410e-07,2.554213e-06,3.670117e-06
1.157500e-11,2.797925e-06,2.344973e-07,2.538057e-06,3.628865e-06
1.160000e-11,2.879927e-06,3.578899e-07,2.519907e-06,3.588225e-06
1.162500e-11,2.931413e-06,4.891597e-07,2.500122e-06,3.548250e-06
1.165000e-11,2.952339e-06,6.258002e-07,2.479165e-06,3.508991e-06
1.167500e-11,2.943478e-06,7.652060e-07,2.457582e-06,3.470494e-06
1.170000e-11,2.906365e-06,9.047225e-07,2.435987e-06,3.432802e-06
1.172500e-11,2.843225e-06,1.041698e-06,2.415044e-06,3.395953e-06
1.175000e-11,2.756880e-06,1.173533e-06,2.395445e-06,3.359985e-06
1.177500e-11,2.650644e-06,1.297733e-06,2.377894e-06,3.324928e-06
1.180000e-11,2.528211e-06,1.411955e-06,2.363084e-06,3.290812e-06
1.182500e-11,2.393531e-06,1.514050e-06,2.351682e-06,3.257660e-06
1.185000e-11,2.250695e-06,1.602110e-06,2.344309e-06,3.225494e-06
1.187500e-11,2.103801e-06,1.674496e-06,2.341527e-06,3.194331e-06
1.190000e-11,1.956847e-06,1.729876e-06,2.343820e-06,3.164184e-06
1.192500e-11,1.813616e-06,1.767244e-06,2.351585e-06,3.135063e-06
1.195000e-11,1.677574e-06,1.785942e-06,2.365117e-06,3.106974e-06
1.197500e-11,1.551788e-06,1.785668e-06,2.384609e-06,3.079920e-06
1.200000e-11,1.438850e-06,1.766480e-06,2.410137e-06,3.053900e-06
1.202500e-11,1.340824e-06,1.728796e-06,2.441663e-06,3.028911e-06
1.205000e-11,1.259210e-06,1.673379e-06,2.479031e-06,3.004944e-06
1.207500e-11,1.194920e-06,1.601323e-06,2.521972e-06,2.981991e-06
1.210000e-11,1.148282e-06,1.514031e-06,2.570105e-06,2.960037e-06
1.212500e-11,1.119053e-06,1.413181e-06,2.622945e-06,2.939066e-06
1.215000e-11,1.106456e-06,1.300695e-06,2.679912e-06,2.919061e-06
1.217500e-11,1.109224e-06,1.178700e-06,2.740344e-06,2.900000e-06
1.220000e-11,1.125667e-06,1.049483e-06,2.803504e-06,2.881860e-06
1.222500e-11,1.153740e-06,9.154476e-07,2.868597e-06,2.864614e-06
1.225000e-11,1.191129e-06,7.790657e-07,2.934786e-06,2.848235e-06
1.227500e-11,1.235333e-06,6.428293e-07,3.001204e-06,2.832695e-06
1.230000e-11,1.283758e-06,5.092026e-07,3.066975e-06,2.817961e-06
1.232500e-11,1.333806e-06,3.805745e-07,3.131224e-06,2.804001e-06
1.235000e-11,1.382961e-06,2.592134e-07,3.193099e-06,2.790782e-06
1.237500e-11,1.428873e-06,1.472254e-07,3.251781e-06,2.778267e-06
1.240000e-11,1.469429e-06,4.651496e-08,3.306502e-06,2.766421e-06
1.242500e-11,1.502825e-06,-4.124888e-08,3.356558e-06,2.755207e-06
1.245000e-11,1.527609e-06,-1.146619e-07,3.401320e-06,2.744588e-06
1.247500e-11,1.542730e-06,-1.726081e-07,3.440243e-06,2.734524e-06
1.250000e-11,1.547559e-06,-2.142780e-07,3.472879e-06,2.724979e-06
1.252500e-11,1.541899e-06,-2.391791e-07,3.498878e-06,2.715912e-06
1.255000e-11,1.525990e-06,-2.471420e-07,3.517998e-06,2.707286e-06
1.257500e-11,1.500482e-06,-2.383182e-07,3.530103e-06,2.699061e-06
1.260000e-11,1.466411e-06,-2.131728e-07,3.535166e-06,2.691200e-06
1.262500e-11,1.425155e-06,-1.724712e-07,3.533267e-06,2.683663e-06
1.265000e-11,1.378380e-06,-1.172590e-07,3.524589e-06,2.676414e-06
1.267500e-11,1.327977e-06,-4.883782e-08,3.509411e-06,2.669415e-06
1.270000e-11,1.275996e-06,3.126368e-08,3.488104e-06,2.662630e-06
1.272500e-11,1.224569e-06,1.213234e-07,3.461119e-06,2.656023e-06
1.275000e-11,1.175838e-06,2.194619e-07,3.428976e-06,2.649559e-06
1.277500e-11,1.131876e-06,3.236817e-07,3.392256e-06,2.643205e-06
1.280000e-11,1.094620e-06,4.319072e-07,3.351588e-06,2.636927e-06
1.282500e-11,1.065795e-06,5.420267e-07,3.307632e-06,2.630694e-06
1.285000e-11,1.046861e-06,6.519332e-07,3.261070e-06,2.624475e-06
1.287500e-11,1.038954e-06,7.595654e-07,3.212590e-06,2.618241e-06
1.290000e-11,1.042850e-06,8.629457e-07,3.162875e-06,2.611964e-06
1.292500e-11,1.058930e-06,9.602175e-07,3.112588e-06,2.605616e-06
1.295000e-11,1.087164e-06,1.049678e-06,3.062359e-06,2.599173e-06
1.297500e-11,1.127104e-06,1.129808e-06,3.012778e-06,2.592611e-06
1.300000e-11,1.177895e-06,1.199297e-06,2.964381e-06,2.585906e-06
1.302500e-11,1.238295e-06,1.257065e-06,2.917643e-06,2.579038e-06
1.305000e-11,1.306704e-06,1.302277e-06,2.872968e-06,2.571987e-06
1.307500e-11,1.381214e-06,1.334355e-06,2.830687e-06,2.564735e-06
1.310000e-11,1.459662e-06,1.352984e-06,2.791051e-06,2.557265e-06
1.312500e-11,1.539688e-06,1.358109e-06,2.754231e-06,2.549561e-06
1.315000e-11,1.618810e-06,1.349933e-06,2.720314e-06,2.541610e-06
1.317500e-11,1.694491e-06,1.328908e-06,2.689305e-06,2.533400e-06
1.320000e-11,1.764221e-06,1.295717e-06,2.661133e-06,2.524919e-06
1.322500e-11,1.825589e-06,1.251259e-06,2.635649e-06,2.516159e-06
1.325000e-11,1.876354e-06,1.196623e-06,2.612636e-06,2.507111e-06
1.327500e-11,1.914521e-06,1.133065e-06,2.591817e-06,2.497768e-06
1.330000e-11,1.938398e-06,1.061980e-06,2.572857e-06,2.488126e-06
1.332500e-11,1.946651e-06,9.848685e-07,2.555377e-06,2.478181e-06
1.335000e-11,1.938352e-06,9.033077e-07,2.538965e-06,2.467930e-06
1.337500e-11,1.913011e-06,8.189176e-07,2.523180e-06,2.457372e-06
1.340000e-11,1.870596e-06,7.333290e-07,2.507568e-06,2.446508e-06
1.342500e-11,1.811545e-06,6.481513e-07,2.491671e-06,2.435338e-06
1.345000e-11,1.736758e-06,5.649418e-07,2.475037e-06,2.423866e-06
1.347500e-11,1.647585e-06,4.851766e-07,2.457233e-06,2.412095e-06
1.350000e-11,1.545791e-06,4.102237e-07,2.437851e-06,2.400030e-06
1.352500e-11,1.433517e-06,3.413193e-07,2.416518e-06,2.387678e-06
1.355000e-11,1.313230e-06,2.795468e-07,2.392909e-06,2.375045e-06
1.357500e-11,1.187657e-06,2.258194e-07,2.366746e-06,2.362140e-06
1.360000e-11,1.059720e-06,1.808661e-07,2.337813e-06,2.348971e-06
1.362500e-11,9.324596e-07,1.452226e-07,2.305953e-06,2.335550e-06
1.365000e-11,8.089553e-07,1.192249e-07,2.271076e-06,2.321886e-06
1.367500e-11,6.922483e-07,1.030075e-07,2.233163e-06,2.307993e-06
1.370000e-11,5.852595e-07,9.650603e-08,2.192261e-06,2.293881e-06
1.372500e-11,4.907134e-07,9.946244e-08,2.148487e-06,2.279566e-06
1.375000e-11,4.110658e-07,1.114349e-07,2.102023e-06,2.265060e-06
1.377500e-11,3.484376e-07,1.318105e-07,2.053117e-06,2.250379e-06
1.380000e-11,3.045578e-07,1.598206e-07,2.002076e-06,2.235537e-06
1.382500e-11,2.807161e-07,1.945597e-07,1.949259e-06,2.220552e-06
1.385000e-11,2.777261e-07,2.350054e-07,1.895073e-06,2.205438e-06
1.387500e-11,2.959015e-07,2.800407e-07,1.839965e-06,2.190214e-06
1.390000e-11,3.350442e-07,3.284778e-07,1.784413e-06,2.174895e-06
1.392500e-11,3.944464e-07,3.790818e-07,1.728920e-06,2.159501e-06
1.395000e-11,4.729043e-07,4.305957e-07,1.674003e-06,2.144047e-06
1.397500e-11,5.687463e-07,4.817645e-07,1.620182e-06,2.128553e-06
1.400000e-11,6.798713e-07,5.313593e-07,1.567976e-06,2.113036e-06
1.402500e-11,8.037992e-07,5.781996e-07,1.517888e-06,2.097514e-06
1.405000e-11,9.377302e-07,6.211749e-07,1.470401e-06,2.082007e-06
1.407500e-11,1.078613e-06,6.592645e-07,1.425968e-06,2.066532e-06
1.410000e-11,1.223219e-06,6.915544e-07,1.385004e-06,2.051107e-06
1.412500e-11,1.368219e-06,7.172529e-07,1.347878e-06,2.035750e-06
1.415000e-11,1.510267e-06,7.357028e-07,1.314910e-06,2.020480e-06
1.417500e-11,1.646080e-06,7.463915e-07,1.286362e-06,2.005313e-06
1.420000e-11,1.772517e-06,7.489578e-07,1.262437e-06,1.990268e-06
1.422500e-11,1.886656e-06,7.431963e-07,1.243275e-06,1.975360e-06
1.425000e-11,1.985862e-06,7.290581e-07,1.228948e-06,1.960607e-06
1.427500e-11,2.067855e-06,7.066502e-07,1.219465e-06,1.946025e-06
1.430000e-11,2.130757e-06,6.762302e-07,1.214766e-06,1.931629e-06
1.432500e-11,2.173143e-06,6.382003e-07,1.214728e-06,1.917434e-06
1.435000e-11,2.194067e-06,5.930976e-07,1.219167e-06,1.903455e-06
1.437500e-11,2.193088e-06,5.415830e-07,1.227836e-06,1.889706e-06
1.440000e-11,2.170275e-06,4.844281e-07,1.240437e-06,1.876199e-06
1.442500e-11,2.126206e-06,4.225000e-07,1.256623e-06,1.862946e-06
1.445000e-11,2.061945e-06,3.567453e-07,1.276000e-06,1.849960e-06
1.447500e-11,1.979024e-06,2.881728e-07,1.298142e-06,1.837251e-06
1.450000e-11,1.879393e-06,2.178360e-07,1.322590e-06,1.824829e-06
1.452500e-11,1.765378e-06,1.468141e-07,1.348863e-06,1.812702e-06
1.455000e-11,1.639622e-06,7.619436e-08,1.376468e-06,1.800880e-06
1.457500e-11,1.505018e-06,7.053461e-09,1.404903e-06,1.789369e-06
1.460000e-11,1.364640e-06,-5.955977e-08,1.433667e-06,1.778174e-06
1.462500e-11,1.221671e-06,-1.226413e-07,1.462269e-06,1.767303e-06
1.465000e-11,1.079324e-06,-1.812476e-07,1.490233e-06,1.756758e-06
1.467500e-11,9.407690e-07,-2.345100e-07,1.517108e-06,1.746543e-06
1.470000e-11,8.090593e-07,-2.816479e-07,1.542471e-06,1.736660e-06
1.472500e-11,6.870599e-07,-3.219799e-07,1.565934e-06,1.727110e-06
1.475000e-11,5.773840e-07,-3.549332e-07,1.587151e-06,1.717894e-06
1.477500e-11,4.823354e-07,-3.800515e-07,1.605822e-06,1.709011e-06
1.480000e-11,4.038586e-07,-3.970004e-07,1.621693e-06,1.700458e-06
1.482500e-11,3.434982e-07,-4.055710e-07,1.634563e-06,1.692234e-06
1.485000e-11,3.023691e-07,-4.056817e-07,1.644286e-06,1.684335e-06
1.487500e-11,2.811368e-07,-3.973774e-07,1.650767e-06,1.676755e-06
1.490000e-11,2.800084e-07,-3.808272e-07,1.653969e-06,1.669490e-06
1.492500e-11,2.987355e-07,-3.563200e-07,1.653905e-06,1.662533e-06
1.495000e-11,3.366271e-07,-3.242585e-07,1.650644e-06,1.655876e-06
1.497500e-11,3.925733e-07,-2.851514e-07,1.644302e-06,1.649512e-06
1.500000e-11,4.650781e-07,-2.396039e-07,1.635041e-06,1.643432e-06
1.502500e-11,5.523015e-07,-1.883072e-07,1.623066e-06,1.637625e-06
1.505000e-11,6.521079e-07,-1.320267e-07,1.608621e-06,1.632082e-06
1.507500e-11,7.621220e-07,-7.158933e-08,1.591981e-06,1.626791e-06
1.510000e-11,8.797881e-07,-7.869889e-09,1.573449e-06,1.621741e-06
1.512500e-11,1.002434e-06,5.822286e-08,1.553351e-06,1.616920e-06
1.515000e-11,1.127333e-06,1.257605e-07,1.532025e-06,1.612315e-06
1.517500e-11,1.251771e-06,1.938095e-07,1.509821e-06,1.607912e-06
1.520000e-11,1.373110e-06,2.614451e-07,1.487092e-06,1.603699e-06
1.522500e-11,1.488843e-06,3.277658e-07,1.464187e-06,1.599662e-06
1.525000e-11,1.596655e-06,3.919062e-07,1.441448e-06,1.595785e-06
1.527500e-11,1.694468e-06,4.530496e-07,1.419201e-06,1.592056e-06
1.530000e-11,1.780486e-06,5.104400e-07,1.397753e-06,1.588459e-06
1.532500e-11,1.853229e-06,5.633924e-07,1.377385e-06,1.584979e-06
1.535000e-11,1.911559e-06,6.113019e-07,1.358352e-06,1.581603e-06
1.537500e-11,1.954701e-06,6.536519e-07,1.340875e-06,1.578314e-06
1.540000e-11,1.982247e-06,6.900203e-07,1.325139e-06,1.575100e-06
1.542500e-11,1.994160e-06,7.200844e-07,1.311292e-06,1.571945e-06
1.545000e-11,1.990761e-06,7.436241e-07,1.299442e-06,1.568834e-06
1.547500e-11,1.972715e-06,7.605231e-07,1.289656e-06,1.565755e-06
1.550000e-11,1.941005e-06,7.707693e-07,1.281962e-06,1.562693e-06
1.552500e-11,1.896900e-06,7.744526e-07,1.276345e-06,1.559634e-06
1.555000e-11,1.841917e-06,7.717614e-07,1.272752e-06,1.556566e-06
1.557500e-11,1.777776e-06,7.629780e-07,1.271092e-06,1.553476e-06
1.560000e-11,1.706361e-06,7.484718e-07,1.271241e-06,1.550352e-06
1.562500e-11,1.629663e-06,7.286918e-07,1.273040e-06,1.547181e-06
1.565000e-11,1.549734e-06,7.041574e-07,1.276302e-06,1.543954e-06
1.567500e-11,1.468638e-06,6.754487e-07,1.280818e-06,1.540660e-06
1.570000e-11,1.388402e-06,6.431952e-07,1.286355e-06,1.537288e-06
1.572500e-11,1.310968e-06,6.080646e-07,1.292667e-06,1.533830e-06
1.575000e-11,1.238153e-06,5.707507e-07,1.299494e-06,1.530277e-06
1.577500e-11,1.171611e-06,5.319607e-07,1.306571e-06,1.526620e-06
1.580000e-11,1.112796e-06,4.924033e-07,1.313634e-06,1.522854e-06
1.582500e-11,1.062942e-06,4.527758e-07,1.320419e-06,1.518970e-06
1.585000e-11,1.023037e-06,4.137527e-07,1.326670e-06,1.514965e-06
1.587500e-11,9.938100e-07,3.759740e-07,1.332147e-06,1.510832e-06
1.590000e-11,9.757264e-07,3.400343e-07,1.336622e-06,1.506567e-06
1.592500e-11,9.689842e-07,3.064735e-07,1.339892e-06,1.502168e-06
1.595000e-11,9.735220e-07,2.757678e-07,1.341774e-06,1.497630e-06
1.597500e-11,9.890305e-07,2.483222e-07,1.342112e-06,1.492953e-06
1.600000e-11,1.014970e-06,2.244647e-07,1.340781e-06,1.488134e-06
1.602500e-11,1.050594e-06,2.044412e-07,1.337684e-06,1.483173e-06
1.605000e-11,1.094975e-06,1.884127e-07,1.332758e-06,1.478071e-06
1.607500e-11,1.147035e-06,1.764535e-07,1.325971e-06,1.472828e-06
1.610000e-11,1.205579e-06,1.685516e-07,1.317323e-06,1.467446e-06
1.612500e-11,1.269329e-06,1.646101e-07,1.306846e-06,1.461926e-06
1.615000e-11,1.336957e-06,1.644502e-07,1.294604e-06,1.456271e-06
1.617500e-11,1.407123e-06,1.678166e-07,1.280687e-06,1.450485e-06
1.620000e-11,1.478505e-06,1.743826e-07,1.265214e-06,1.444572e-06
1.622500e-11,1.549835e-06,1.837585e-07,1.248327e-06,1.438535e-06
1.625000e-11,1.619922e-06,1.954995e-07,1.230189e-06,1.432380e-06
1.627500e-11,1.687684e-06,2.091155e-07,1.210981e-06,1.426113e-06
1.630000e-11,1.752162e-06,2.240811e-07,1.190898e-06,1.419738e-06
1.632500e-11,1.812545e-06,2.398470e-07,1.170144e-06,1.413262e-06
1.635000e-11,1.868179e-06,2.558511e-07,1.148932e-06,1.406692e-06
1.637500e-11,1.918576e-06,2.715298e-07,1.127473e-06,1.400034e-06
1.640000e-11,1.963415e-06,2.863298e-07,1.105982e-06,1.393296e-06
1.642500e-11,2.002548e-06,2.997195e-07,1.084663e-06,1.386485e-06
1.645000e-11,2.035987e-06,3.111991e-07,1.063715e-06,1.379608e-06
1.647500e-11,2.063898e-06,3.203115e-07,1.043323e-06,1.372674e-06
1.650000e-11,2.086590e-06,3.266510e-07,1.023656e-06,1.365690e-06
1.652500e-11,2.104496e-06,3.298718e-07,1.004867e-06,1.358664e-06
1.655000e-11,2.118158e-06,3.296948e-07,9.870850e-07,1.351605e-06
1.657500e-11,2.128202e-06,3.259139e-07,9.704198e-07,1.344521e-06
1.660000e-11,2.135324e-06,3.183993e-07,9.549557e-07,1.337419e-06
1.662500e-11,2.140260e-06,3.071014e-07,9.407529e-07,1.330308e-06
1.665000e-11,2.143769e-06,2.920513e-07,9.278461e-07,1.323196e-06
1.667500e-11,2.146613e-06,2.733606e-07,9.162451e-07,1.316091e-06
1.670000e-11,2.149533e-06,2.512197e-07,9.059353e-07,1.309001e-06
1.672500e-11,2.153233e-06,2.258943e-07,8.968787e-07,1.301934e-06
1.675000e-11,2.158367e-06,1.977205e-07,8.890152e-07,1.294897e-06
1.677500e-11,2.165519e-06,1.670986e-07,8.822649e-07,1.287897e-06
1.680000e-11,2.175198e-06,1.344856e-07,8.765300e-07,1.280942e-06
1.682500e-11,2.187828e-06,1.003867e-07,8.716976e-07,1.274039e-06
1.685000e-11,2.203746e-06,6.534585e-08,8.676423e-07,1.267194e-06
1.687500e-11,2.223195e-06,2.993564e-08,8.642297e-07,1.260414e-06
1.690000e-11,2.246331e-06,-5.253540e-09,8.613189e-07,1.253706e-06
1.692500e-11,2.273225e-06,-3.962442e-08,8.587661e-07,1.247074e-06
1.695000e-11,2.303869e-06,-7.258407e-08,8.564280e-07,1.240524e-06
1.697500e-11,2.338185e-06,-1.035549e-07,8.541646e-07,1.234063e-06
1.700000e-11,2.376037e-06,-1.319854e-07,8.518422e-07,1.227694e-06
1.702500e-11,2.417240e-06,-1.573603e-07,8.493366e-07,1.221422e-06
1.705000e-11,2.461575e-06,-1.792101e-07,8.465355e-07,1.215251e-06
1.707500e-11,2.508804e-06,-1.971197e-07,8.433406e-07,1.209186e-06
1.710000e-11,2.558676e-06,-2.107358e-07,8.396701e-07,1.203230e-06
1.712500e-11,2.610950e-06,-2.197736e-07,8.354595e-07,1.197386e-06
1.715000e-11,2.665398e-06,-2.240215e-07,8.306636e-07,1.191657e-06
1.717500e-11,2.721821e-06,-2.233447e-07,8.252567e-07,1.186045e-06
1.720000e-11,2.780056e-06,-2.176879e-07,8.192333e-07,1.180553e-06
1.722500e-11,2.839985e-06,-2.070756e-07,8.126078e-07,1.175183e-06
1.725000e-11,2.901538e-06,-1.916116e-07,8.054139e-07,1.169935e-06
