time,"P(A)","P(B)","P(C)","P(Q)"
2.194000e-10,7.311640e+00,7.595118e+00,7.595118e+00,1.071456e+00
2.194250e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.194500e-10,7.311640e+00,7.595115e+00,7.595115e+00,1.071456e+00
2.194750e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.195000e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.195250e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.195500e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.195750e-10,7.311640e+00,7.595108e+00,7.595108e+00,1.071456e+00
2.196000e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.196250e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.196500e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.196750e-10,7.311640e+00,7.595103e+00,7.595103e+00,1.071456e+00
2.197000e-10,7.311640e+00,7.595102e+00,7.595102e+00,1.071456e+00
2.197250e-10,7.311640e+00,7.595101e+00,7.595101e+00,1.071456e+00
2.197500e-10,7.311640e+00,7.595100e+00,7.595100e+00,1.071456e+00
2.197750e-10,7.311640e+00,7.595099e+00,7.595099e+00,1.071456e+00
2.198000e-10,7.311640e+00,7.595099e+00,7.595099e+00,1.071456e+00
2.198250e-10,7.311640e+00,7.595098e+00,7.595098e+00,1.071456e+00
2.198500e-10,7.311640e+00,7.595098e+00,7.595098e+00,1.071456e+00
2.198750e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.199000e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.199250e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.199500e-10,7.311640e+00,7.595096e+00,7.595096e+00,1.071456e+00
2.199750e-10,7.311640e+00,7.595096e+00,7.595096e+00,1.071456e+00
2.200000e-10,7.311640e+00,7.595096e+00,7.595096e+00,1.071456e+00
2.200250e-10,7.311640e+00,7.595096e+00,7.595096e+00,1.071456e+00
2.200500e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.200750e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.201000e-10,7.311640e+00,7.595097e+00,7.595097e+00,1.071456e+00
2.201250e-10,7.311640e+00,7.595098e+00,7.595098e+00,1.071456e+00
2.201500e-10,7.311640e+00,7.595098e+00,7.595098e+00,1.071456e+00
2.201750e-10,7.311640e+00,7.595099e+00,7.595099e+00,1.071456e+00
2.202000e-10,7.311640e+00,7.595099e+00,7.595099e+00,1.071456e+00
2.202250e-10,7.311640e+00,7.595100e+00,7.595100e+00,1.071456e+00
2.202500e-10,7.311640e+00,7.595101e+00,7.595101e+00,1.071456e+00
2.202750e-10,7.311640e+00,7.595102e+00,7.595102e+00,1.071456e+00
2.203000e-10,7.311640e+00,7.595103e+00,7.595103e+00,1.071456e+00
2.203250e-10,7.311640e+00,7.595103e+00,7.595103e+00,1.071456e+00
2.203500e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.203750e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.204000e-10,7.311640e+00,7.595107e+00,7.595107e+00,1.071456e+00
2.204250e-10,7.311640e+00,7.595108e+00,7.595108e+00,1.071456e+00
2.204500e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.204750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.205000e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.205250e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.205500e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.205750e-10,7.311640e+00,7.595116e+00,7.595116e+00,1.071456e+00
2.206000e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.206250e-10,7.311640e+00,7.595119e+00,7.595119e+00,1.071456e+00
2.206500e-10,7.311640e+00,7.595120e+00,7.595120e+00,1.071455e+00
2.206750e-10,7.311640e+00,7.595122e+00,7.595122e+00,1.071455e+00
2.207000e-10,7.311640e+00,7.595123e+00,7.595123e+00,1.071455e+00
2.207250e-10,7.311640e+00,7.595124e+00,7.595124e+00,1.071455e+00
2.207500e-10,7.311640e+00,7.595126e+00,7.595126e+00,1.071455e+00
2.207750e-10,7.311640e+00,7.595127e+00,7.595127e+00,1.071455e+00
2.208000e-10,7.311640e+00,7.595129e+00,7.595129e+00,1.071455e+00
2.208250e-10,7.311640e+00,7.595130e+00,7.595130e+00,1.071455e+00
2.208500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071455e+00
2.208750e-10,7.311640e+00,7.595133e+00,7.595133e+00,1.071455e+00
2.209000e-10,7.311640e+00,7.595135e+00,7.595135e+00,1.071455e+00
2.209250e-10,7.311640e+00,7.595136e+00,7.595136e+00,1.071455e+00
2.209500e-10,7.311640e+00,7.595138e+00,7.595138e+00,1.071455e+00
2.209750e-10,7.311640e+00,7.595139e+00,7.595139e+00,1.071455e+00
2.210000e-10,7.311640e+00,7.595141e+00,7.595141e+00,1.071455e+00
2.210250e-10,7.311640e+00,7.595142e+00,7.595142e+00,1.071455e+00
2.210500e-10,7.311640e+00,7.595143e+00,7.595143e+00,1.071455e+00
2.210750e-10,7.311640e+00,7.595145e+00,7.595145e+00,1.071455e+00
2.211000e-10,7.311640e+00,7.595146e+00,7.595146e+00,1.071455e+00
2.211250e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071455e+00
2.211500e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071455e+00
2.211750e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071455e+00
2.212000e-10,7.311640e+00,7.595151e+00,7.595151e+00,1.071455e+00
2.212250e-10,7.311640e+00,7.595152e+00,7.595152e+00,1.071455e+00
2.212500e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071455e+00
2.212750e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071455e+00
2.213000e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.213250e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.213500e-10,7.311640e+00,7.595157e+00,7.595157e+00,1.071455e+00
2.213750e-10,7.311640e+00,7.595157e+00,7.595157e+00,1.071455e+00
2.214000e-10,7.311640e+00,7.595158e+00,7.595158e+00,1.071455e+00
2.214250e-10,7.311640e+00,7.595159e+00,7.595159e+00,1.071455e+00
2.214500e-10,7.311640e+00,7.595159e+00,7.595159e+00,1.071455e+00
2.214750e-10,7.311640e+00,7.595160e+00,7.595160e+00,1.071455e+00
2.215000e-10,7.311640e+00,7.595160e+00,7.595160e+00,1.071455e+00
2.215250e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.215500e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.215750e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.216000e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.216250e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.216500e-10,7.311640e+00,7.595162e+00,7.595162e+00,1.071455e+00
2.216750e-10,7.311640e+00,7.595162e+00,7.595162e+00,1.071455e+00
2.217000e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.217250e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.217500e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.217750e-10,7.311640e+00,7.595161e+00,7.595161e+00,1.071455e+00
2.218000e-10,7.311640e+00,7.595160e+00,7.595160e+00,1.071455e+00
2.218250e-10,7.311640e+00,7.595160e+00,7.595160e+00,1.071455e+00
2.218500e-10,7.311640e+00,7.595159e+00,7.595159e+00,1.071455e+00
2.218750e-10,7.311640e+00,7.595159e+00,7.595159e+00,1.071455e+00
2.219000e-10,7.311640e+00,7.595158e+00,7.595158e+00,1.071456e+00
2.219250e-10,7.311640e+00,7.595157e+00,7.595157e+00,1.071456e+00
2.219500e-10,7.311640e+00,7.595157e+00,7.595157e+00,1.071456e+00
2.219750e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071456e+00
2.220000e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071456e+00
2.220250e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071456e+00
2.220500e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071456e+00
2.220750e-10,7.311640e+00,7.595152e+00,7.595152e+00,1.071456e+00
2.221000e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071456e+00
2.221250e-10,7.311640e+00,7.595149e+00,7.595149e+00,1.071456e+00
2.221500e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071456e+00
2.221750e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071456e+00
2.222000e-10,7.311640e+00,7.595145e+00,7.595145e+00,1.071456e+00
2.222250e-10,7.311640e+00,7.595144e+00,7.595144e+00,1.071456e+00
2.222500e-10,7.311640e+00,7.595143e+00,7.595143e+00,1.071456e+00
2.222750e-10,7.311640e+00,7.595141e+00,7.595141e+00,1.071456e+00
2.223000e-10,7.311640e+00,7.595140e+00,7.595140e+00,1.071456e+00
2.223250e-10,7.311640e+00,7.595139e+00,7.595139e+00,1.071456e+00
2.223500e-10,7.311640e+00,7.595137e+00,7.595137e+00,1.071456e+00
2.223750e-10,7.311640e+00,7.595136e+00,7.595136e+00,1.071456e+00
2.224000e-10,7.311640e+00,7.595134e+00,7.595134e+00,1.071456e+00
2.224250e-10,7.311640e+00,7.595133e+00,7.595133e+00,1.071456e+00
2.224500e-10,7.311640e+00,7.595131e+00,7.595131e+00,1.071456e+00
2.224750e-10,7.311640e+00,7.595130e+00,7.595130e+00,1.071456e+00
2.225000e-10,7.311640e+00,7.595128e+00,7.595128e+00,1.071456e+00
2.225250e-10,7.311640e+00,7.595127e+00,7.595127e+00,1.071456e+00
2.225500e-10,7.311640e+00,7.595126e+00,7.595126e+00,1.071456e+00
2.225750e-10,7.311640e+00,7.595124e+00,7.595124e+00,1.071456e+00
2.226000e-10,7.311640e+00,7.595123e+00,7.595123e+00,1.071456e+00
2.226250e-10,7.311640e+00,7.595122e+00,7.595122e+00,1.071456e+00
2.226500e-10,7.311640e+00,7.595120e+00,7.595120e+00,1.071456e+00
2.226750e-10,7.311640e+00,7.595119e+00,7.595119e+00,1.071456e+00
2.227000e-10,7.311640e+00,7.595118e+00,7.595118e+00,1.071456e+00
2.227250e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.227500e-10,7.311640e+00,7.595115e+00,7.595115e+00,1.071456e+00
2.227750e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.228000e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.228250e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.228500e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.228750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.229000e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.229250e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.229500e-10,7.311640e+00,7.595108e+00,7.595108e+00,1.071456e+00
2.229750e-10,7.311640e+00,7.595107e+00,7.595107e+00,1.071456e+00
2.230000e-10,7.311640e+00,7.595107e+00,7.595107e+00,1.071456e+00
2.230250e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.230500e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.230750e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.231000e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.231250e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.231500e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.231750e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.232000e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.232250e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.232500e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.232750e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.233000e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.233250e-10,7.311640e+00,7.595104e+00,7.595104e+00,1.071456e+00
2.233500e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.233750e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.234000e-10,7.311640e+00,7.595105e+00,7.595105e+00,1.071456e+00
2.234250e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.234500e-10,7.311640e+00,7.595106e+00,7.595106e+00,1.071456e+00
2.234750e-10,7.311640e+00,7.595107e+00,7.595107e+00,1.071456e+00
2.235000e-10,7.311640e+00,7.595107e+00,7.595107e+00,1.071456e+00
2.235250e-10,7.311640e+00,7.595108e+00,7.595108e+00,1.071456e+00
2.235500e-10,7.311640e+00,7.595108e+00,7.595108e+00,1.071456e+00
2.235750e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.236000e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.236250e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.236500e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.236750e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.237000e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.237250e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.237500e-10,7.311640e+00,7.595115e+00,7.595115e+00,1.071456e+00
2.237750e-10,7.311640e+00,7.595116e+00,7.595116e+00,1.071456e+00
2.238000e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.238250e-10,7.311640e+00,7.595118e+00,7.595118e+00,1.071456e+00
2.238500e-10,7.311640e+00,7.595120e+00,7.595120e+00,1.071456e+00
2.238750e-10,7.311640e+00,7.595121e+00,7.595121e+00,1.071456e+00
2.239000e-10,7.311640e+00,7.595122e+00,7.595122e+00,1.071456e+00
2.239250e-10,7.311640e+00,7.595123e+00,7.595123e+00,1.071456e+00
2.239500e-10,7.311640e+00,7.595124e+00,7.595124e+00,1.071456e+00
2.239750e-10,7.311640e+00,7.595125e+00,7.595125e+00,1.071456e+00
2.240000e-10,7.311640e+00,7.595127e+00,7.595127e+00,1.071455e+00
2.240250e-10,7.311640e+00,7.595128e+00,7.595128e+00,1.071455e+00
2.240500e-10,7.311640e+00,7.595129e+00,7.595129e+00,1.071455e+00
2.240750e-10,7.311640e+00,7.595130e+00,7.595130e+00,1.071455e+00
2.241000e-10,7.311640e+00,7.595131e+00,7.595131e+00,1.071455e+00
2.241250e-10,7.311640e+00,7.595133e+00,7.595133e+00,1.071455e+00
2.241500e-10,7.311640e+00,7.595134e+00,7.595134e+00,1.071455e+00
2.241750e-10,7.311640e+00,7.595135e+00,7.595135e+00,1.071455e+00
2.242000e-10,7.311640e+00,7.595136e+00,7.595136e+00,1.071455e+00
2.242250e-10,7.311640e+00,7.595138e+00,7.595138e+00,1.071455e+00
2.242500e-10,7.311640e+00,7.595139e+00,7.595139e+00,1.071455e+00
2.242750e-10,7.311640e+00,7.595140e+00,7.595140e+00,1.071455e+00
2.243000e-10,7.311640e+00,7.595141e+00,7.595141e+00,1.071455e+00
2.243250e-10,7.311640e+00,7.595142e+00,7.595142e+00,1.071455e+00
2.243500e-10,7.311640e+00,7.595143e+00,7.595143e+00,1.071455e+00
2.243750e-10,7.311640e+00,7.595144e+00,7.595144e+00,1.071455e+00
2.244000e-10,7.311640e+00,7.595145e+00,7.595145e+00,1.071455e+00
2.244250e-10,7.311640e+00,7.595146e+00,7.595146e+00,1.071455e+00
2.244500e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071455e+00
2.244750e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071455e+00
2.245000e-10,7.311640e+00,7.595149e+00,7.595149e+00,1.071455e+00
2.245250e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071455e+00
2.245500e-10,7.311640e+00,7.595151e+00,7.595151e+00,1.071455e+00
2.245750e-10,7.311640e+00,7.595152e+00,7.595152e+00,1.071455e+00
2.246000e-10,7.311640e+00,7.595152e+00,7.595152e+00,1.071455e+00
2.246250e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071455e+00
2.246500e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071455e+00
2.246750e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071455e+00
2.247000e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071455e+00
2.247250e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.247500e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.247750e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.248000e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.248250e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.248500e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.248750e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.249000e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.249250e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.249500e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.249750e-10,7.311640e+00,7.595156e+00,7.595156e+00,1.071455e+00
2.250000e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.250250e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.250500e-10,7.311640e+00,7.595155e+00,7.595155e+00,1.071455e+00
2.250750e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071456e+00
2.251000e-10,7.311640e+00,7.595154e+00,7.595154e+00,1.071456e+00
2.251250e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071456e+00
2.251500e-10,7.311640e+00,7.595153e+00,7.595153e+00,1.071456e+00
2.251750e-10,7.311640e+00,7.595152e+00,7.595152e+00,1.071456e+00
2.252000e-10,7.311640e+00,7.595151e+00,7.595151e+00,1.071456e+00
2.252250e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071456e+00
2.252500e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071456e+00
2.252750e-10,7.311640e+00,7.595149e+00,7.595149e+00,1.071456e+00
2.253000e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071456e+00
2.253250e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071456e+00
2.253500e-10,7.311640e+00,7.595146e+00,7.595146e+00,1.071456e+00
2.253750e-10,7.311640e+00,7.595145e+00,7.595145e+00,1.071456e+00
2.254000e-10,7.311640e+00,7.595144e+00,7.595144e+00,1.071456e+00
2.254250e-10,7.311640e+00,7.595143e+00,7.595143e+00,1.071456e+00
2.254500e-10,7.311640e+00,7.595142e+00,7.595142e+00,1.071456e+00
2.254750e-10,7.311640e+00,7.595141e+00,7.595141e+00,1.071456e+00
2.255000e-10,7.311640e+00,7.595140e+00,7.595140e+00,1.071456e+00
2.255250e-10,7.311640e+00,7.595139e+00,7.595139e+00,1.071456e+00
2.255500e-10,7.311640e+00,7.595138e+00,7.595138e+00,1.071456e+00
2.255750e-10,7.311640e+00,7.595137e+00,7.595137e+00,1.071456e+00
2.256000e-10,7.311640e+00,7.595136e+00,7.595136e+00,1.071456e+00
2.256250e-10,7.311640e+00,7.595134e+00,7.595134e+00,1.071456e+00
2.256500e-10,7.311640e+00,7.595133e+00,7.595133e+00,1.071456e+00
2.256750e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071456e+00
2.257000e-10,7.311640e+00,7.595131e+00,7.595131e+00,1.071456e+00
2.257250e-10,7.311640e+00,7.595130e+00,7.595130e+00,1.071456e+00
2.257500e-10,7.311640e+00,7.595129e+00,7.595129e+00,1.071456e+00
2.257750e-10,7.311640e+00,7.595128e+00,7.595128e+00,1.071456e+00
2.258000e-10,7.311640e+00,7.595127e+00,7.595127e+00,1.071456e+00
2.258250e-10,7.311640e+00,7.595126e+00,7.595126e+00,1.071456e+00
2.258500e-10,7.311640e+00,7.595125e+00,7.595125e+00,1.071456e+00
2.258750e-10,7.311640e+00,7.595124e+00,7.595124e+00,1.071456e+00
2.259000e-10,7.311640e+00,7.595123e+00,7.595123e+00,1.071456e+00
2.259250e-10,7.311640e+00,7.595122e+00,7.595122e+00,1.071456e+00
2.259500e-10,7.311640e+00,7.595121e+00,7.595121e+00,1.071456e+00
2.259750e-10,7.311640e+00,7.595120e+00,7.595120e+00,1.071456e+00
2.260000e-10,7.311640e+00,7.595119e+00,7.595119e+00,1.071456e+00
2.260250e-10,7.311640e+00,7.595118e+00,7.595118e+00,1.071456e+00
2.260500e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.260750e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.261000e-10,7.311640e+00,7.595116e+00,7.595116e+00,1.071456e+00
2.261250e-10,7.311640e+00,7.595115e+00,7.595115e+00,1.071456e+00
2.261500e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.261750e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.262000e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.262250e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.262500e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.262750e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.263000e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.263250e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.263500e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.263750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.264000e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.264250e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.264500e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.264750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.265000e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.265250e-10,7.311640e+00,7.595109e+00,7.595109e+00,1.071456e+00
2.265500e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.265750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.266000e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.266250e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.266500e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.266750e-10,7.311640e+00,7.595110e+00,7.595110e+00,1.071456e+00
2.267000e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.267250e-10,7.311640e+00,7.595111e+00,7.595111e+00,1.071456e+00
2.267500e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.267750e-10,7.311640e+00,7.595112e+00,7.595112e+00,1.071456e+00
2.268000e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.268250e-10,7.311640e+00,7.595113e+00,7.595113e+00,1.071456e+00
2.268500e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.268750e-10,7.311640e+00,7.595114e+00,7.595114e+00,1.071456e+00
2.269000e-10,7.311640e+00,7.595115e+00,7.595115e+00,1.071456e+00
2.269250e-10,7.311640e+00,7.595116e+00,7.595116e+00,1.071456e+00
2.269500e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.269750e-10,7.311640e+00,7.595117e+00,7.595117e+00,1.071456e+00
2.270000e-10,7.311640e+00,7.595118e+00,7.595118e+00,1.071456e+00
2.270250e-10,7.311640e+00,7.595119e+00,7.595119e+00,1.071456e+00
2.270500e-10,7.311640e+00,7.595120e+00,7.595120e+00,1.071456e+00
2.270750e-10,7.311640e+00,7.595121e+00,7.595121e+00,1.071456e+00
2.271000e-10,7.311640e+00,7.595122e+00,7.595122e+00,1.071456e+00
2.271250e-10,7.311640e+00,7.595123e+00,7.595123e+00,1.071456e+00
2.271500e-10,7.311640e+00,7.595124e+00,7.595124e+00,1.071456e+00
2.271750e-10,7.311640e+00,7.595125e+00,7.595125e+00,1.071456e+00
2.272000e-10,7.311640e+00,7.595126e+00,7.595126e+00,1.071456e+00
2.272250e-10,7.311640e+00,7.595127e+00,7.595127e+00,1.071456e+00
2.272500e-10,7.311640e+00,7.595128e+00,7.595128e+00,1.071456e+00
2.272750e-10,7.311640e+00,7.595129e+00,7.595129e+00,1.071456e+00
2.273000e-10,7.311640e+00,7.595130e+00,7.595130e+00,1.071455e+00
2.273250e-10,7.311640e+00,7.595131e+00,7.595131e+00,1.071455e+00
2.273500e-10,7.311640e+00,7.595132e+00,7.595132e+00,1.071455e+00
2.273750e-10,7.311640e+00,7.595133e+00,7.595133e+00,1.071455e+00
2.274000e-10,7.311640e+00,7.595134e+00,7.595134e+00,1.071455e+00
2.274250e-10,7.311640e+00,7.595135e+00,7.595135e+00,1.071455e+00
2.274500e-10,7.311640e+00,7.595136e+00,7.595136e+00,1.071455e+00
2.274750e-10,7.311640e+00,7.595137e+00,7.595137e+00,1.071455e+00
2.275000e-10,7.311640e+00,7.595138e+00,7.595138e+00,1.071455e+00
2.275250e-10,7.311640e+00,7.595139e+00,7.595139e+00,1.071455e+00
2.275500e-10,7.311640e+00,7.595140e+00,7.595140e+00,1.071455e+00
2.275750e-10,7.311640e+00,7.595141e+00,7.595141e+00,1.071455e+00
2.276000e-10,7.311640e+00,7.595142e+00,7.595142e+00,1.071455e+00
2.276250e-10,7.311640e+00,7.595142e+00,7.595142e+00,1.071455e+00
2.276500e-10,7.311640e+00,7.595143e+00,7.595143e+00,1.071455e+00
2.276750e-10,7.311640e+00,7.595144e+00,7.595144e+00,1.071455e+00
2.277000e-10,7.311640e+00,7.595145e+00,7.595145e+00,1.071455e+00
2.277250e-10,7.311640e+00,7.595146e+00,7.595146e+00,1.071455e+00
2.277500e-10,7.311640e+00,7.595146e+00,7.595146e+00,1.071455e+00
2.277750e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071455e+00
2.278000e-10,7.311640e+00,7.595147e+00,7.595147e+00,1.071455e+00
2.278250e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071455e+00
2.278500e-10,7.311640e+00,7.595148e+00,7.595148e+00,1.071455e+00
2.278750e-10,7.311640e+00,7.595149e+00,7.595149e+00,1.071455e+00
2.279000e-10,7.311640e+00,7.595149e+00,7.595149e+00,1.071455e+00
2.279250e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071455e+00
2.279500e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071455e+00
2.279750e-10,7.311640e+00,7.595150e+00,7.595150e+00,1.071455e+00
