time,"P(A)","P(B)","P(CLK)","P(ROUT)"
2.386750e-10,1.406650e+01,1.396082e+01,1.886752e+01,7.260114e+00
2.387000e-10,1.405247e+01,1.396083e+01,1.885318e+01,7.260677e+00
2.387250e-10,1.403875e+01,1.396081e+01,1.884003e+01,7.261398e+00
2.387500e-10,1.402547e+01,1.396076e+01,1.882812e+01,7.262275e+00
2.387750e-10,1.401273e+01,1.396068e+01,1.881750e+01,7.263304e+00
2.388000e-10,1.400066e+01,1.396056e+01,1.880821e+01,7.264478e+00
2.388250e-10,1.398938e+01,1.396043e+01,1.880026e+01,7.265793e+00
2.388500e-10,1.397899e+01,1.396026e+01,1.879368e+01,7.267241e+00
2.388750e-10,1.396960e+01,1.396007e+01,1.878846e+01,7.268816e+00
2.389000e-10,1.396134e+01,1.395985e+01,1.878461e+01,7.270510e+00
2.389250e-10,1.395429e+01,1.395961e+01,1.878211e+01,7.272315e+00
2.389500e-10,1.394856e+01,1.395934e+01,1.878093e+01,7.274224e+00
2.389750e-10,1.394422e+01,1.395905e+01,1.878104e+01,7.276226e+00
2.390000e-10,1.394135e+01,1.395875e+01,1.878239e+01,7.278313e+00
2.390250e-10,1.394001e+01,1.395842e+01,1.878495e+01,7.280474e+00
2.390500e-10,1.394026e+01,1.395807e+01,1.878864e+01,7.282702e+00
2.390750e-10,1.394212e+01,1.395771e+01,1.879341e+01,7.284984e+00
2.391000e-10,1.394563e+01,1.395733e+01,1.879919e+01,7.287311e+00
2.391250e-10,1.395078e+01,1.395694e+01,1.880589e+01,7.289673e+00
2.391500e-10,1.395758e+01,1.395654e+01,1.881344e+01,7.292060e+00
2.391750e-10,1.396599e+01,1.395612e+01,1.882176e+01,7.294460e+00
2.392000e-10,1.397598e+01,1.395570e+01,1.883075e+01,7.296864e+00
2.392250e-10,1.398748e+01,1.395526e+01,1.884032e+01,7.299261e+00
2.392500e-10,1.400043e+01,1.395482e+01,1.885039e+01,7.301640e+00
2.392750e-10,1.401475e+01,1.395438e+01,1.886086e+01,7.303992e+00
2.393000e-10,1.403033e+01,1.395393e+01,1.887164e+01,7.306307e+00
2.393250e-10,1.404706e+01,1.395347e+01,1.888265e+01,7.308575e+00
2.393500e-10,1.406483e+01,1.395302e+01,1.889379e+01,7.310787e+00
2.393750e-10,1.408348e+01,1.395257e+01,1.890498e+01,7.312934e+00
2.394000e-10,1.410290e+01,1.395211e+01,1.891614e+01,7.315006e+00
2.394250e-10,1.412292e+01,1.395166e+01,1.892719e+01,7.316996e+00
2.394500e-10,1.414338e+01,1.395122e+01,1.893806e+01,7.318895e+00
2.394750e-10,1.416414e+01,1.395077e+01,1.894869e+01,7.320697e+00
2.395000e-10,1.418503e+01,1.395034e+01,1.895902e+01,7.322394e+00
2.395250e-10,1.420590e+01,1.394991e+01,1.896899e+01,7.323980e+00
2.395500e-10,1.422657e+01,1.394949e+01,1.897855e+01,7.325448e+00
2.395750e-10,1.424690e+01,1.394908e+01,1.898767e+01,7.326794e+00
2.396000e-10,1.426674e+01,1.394868e+01,1.899632e+01,7.328013e+00
2.396250e-10,1.428593e+01,1.394830e+01,1.900447e+01,7.329100e+00
2.396500e-10,1.430434e+01,1.394792e+01,1.901210e+01,7.330052e+00
2.396750e-10,1.432184e+01,1.394756e+01,1.901921e+01,7.330865e+00
2.397000e-10,1.433832e+01,1.394721e+01,1.902579e+01,7.331539e+00
2.397250e-10,1.435365e+01,1.394688e+01,1.903185e+01,7.332070e+00
2.397500e-10,1.436776e+01,1.394657e+01,1.903740e+01,7.332459e+00
2.397750e-10,1.438054e+01,1.394627e+01,1.904246e+01,7.332704e+00
2.398000e-10,1.439193e+01,1.394598e+01,1.904706e+01,7.332805e+00
2.398250e-10,1.440187e+01,1.394572e+01,1.905121e+01,7.332765e+00
2.398500e-10,1.441031e+01,1.394547e+01,1.905497e+01,7.332584e+00
2.398750e-10,1.441723e+01,1.394524e+01,1.905836e+01,7.332265e+00
2.399000e-10,1.442259e+01,1.394504e+01,1.906144e+01,7.331811e+00
2.399250e-10,1.442640e+01,1.394484e+01,1.906425e+01,7.331225e+00
2.399500e-10,1.442867e+01,1.394467e+01,1.906684e+01,7.330510e+00
2.399750e-10,1.442940e+01,1.394452e+01,1.906925e+01,7.329673e+00
2.400000e-10,1.442864e+01,1.394439e+01,1.907156e+01,7.328717e+00
2.400250e-10,1.442642e+01,1.394428e+01,1.907380e+01,7.327650e+00
2.400500e-10,1.442279e+01,1.394419e+01,1.907603e+01,7.326476e+00
2.400750e-10,1.441781e+01,1.394412e+01,1.907830e+01,7.325203e+00
2.401000e-10,1.441156e+01,1.394407e+01,1.908066e+01,7.323837e+00
2.401250e-10,1.440411e+01,1.394403e+01,1.908317e+01,7.322387e+00
2.401500e-10,1.439555e+01,1.394402e+01,1.908586e+01,7.320860e+00
2.401750e-10,1.438595e+01,1.394403e+01,1.908878e+01,7.319264e+00
2.402000e-10,1.437542e+01,1.394406e+01,1.909197e+01,7.317609e+00
2.402250e-10,1.436406e+01,1.394410e+01,1.909545e+01,7.315902e+00
2.402500e-10,1.435195e+01,1.394417e+01,1.909925e+01,7.314152e+00
2.402750e-10,1.433920e+01,1.394425e+01,1.910340e+01,7.312369e+00
2.403000e-10,1.432592e+01,1.394435e+01,1.910792e+01,7.310563e+00
2.403250e-10,1.431219e+01,1.394447e+01,1.911280e+01,7.308741e+00
2.403500e-10,1.429812e+01,1.394460e+01,1.911806e+01,7.306914e+00
2.403750e-10,1.428380e+01,1.394475e+01,1.912369e+01,7.305091e+00
2.404000e-10,1.426934e+01,1.394492e+01,1.912969e+01,7.303281e+00
2.404250e-10,1.425480e+01,1.394510e+01,1.913603e+01,7.301493e+00
2.404500e-10,1.424028e+01,1.394530e+01,1.914270e+01,7.299737e+00
2.404750e-10,1.422586e+01,1.394551e+01,1.914966e+01,7.298020e+00
2.405000e-10,1.421161e+01,1.394573e+01,1.915689e+01,7.296353e+00
2.405250e-10,1.419760e+01,1.394597e+01,1.916434e+01,7.294742e+00
2.405500e-10,1.418389e+01,1.394622e+01,1.917198e+01,7.293196e+00
2.405750e-10,1.417054e+01,1.394647e+01,1.917974e+01,7.291722e+00
2.406000e-10,1.415759e+01,1.394674e+01,1.918758e+01,7.290328e+00
2.406250e-10,1.414509e+01,1.394702e+01,1.919544e+01,7.289021e+00
2.406500e-10,1.413307e+01,1.394731e+01,1.920327e+01,7.287807e+00
2.406750e-10,1.412158e+01,1.394761e+01,1.921099e+01,7.286691e+00
2.407000e-10,1.411062e+01,1.394791e+01,1.921856e+01,7.285680e+00
2.407250e-10,1.410024e+01,1.394822e+01,1.922589e+01,7.284778e+00
2.407500e-10,1.409044e+01,1.394853e+01,1.923293e+01,7.283989e+00
2.407750e-10,1.408124e+01,1.394885e+01,1.923962e+01,7.283317e+00
2.408000e-10,1.407264e+01,1.394918e+01,1.924588e+01,7.282766e+00
2.408250e-10,1.406465e+01,1.394950e+01,1.925166e+01,7.282337e+00
2.408500e-10,1.405728e+01,1.394983e+01,1.925690e+01,7.282034e+00
2.408750e-10,1.405052e+01,1.395016e+01,1.926155e+01,7.281857e+00
2.409000e-10,1.404438e+01,1.395050e+01,1.926554e+01,7.281806e+00
2.409250e-10,1.403885e+01,1.395083e+01,1.926883e+01,7.281884e+00
2.409500e-10,1.403393e+01,1.395116e+01,1.927138e+01,7.282088e+00
2.409750e-10,1.402962e+01,1.395148e+01,1.927314e+01,7.282417e+00
2.410000e-10,1.402592e+01,1.395181e+01,1.927409e+01,7.282872e+00
2.410250e-10,1.402281e+01,1.395213e+01,1.927419e+01,7.283448e+00
2.410500e-10,1.402030e+01,1.395245e+01,1.927343e+01,7.284144e+00
2.410750e-10,1.401839e+01,1.395276e+01,1.927179e+01,7.284956e+00
2.411000e-10,1.401707e+01,1.395307e+01,1.926926e+01,7.285881e+00
2.411250e-10,1.401635e+01,1.395337e+01,1.926584e+01,7.286914e+00
2.411500e-10,1.401621e+01,1.395366e+01,1.926154e+01,7.288050e+00
2.411750e-10,1.401667e+01,1.395395e+01,1.925637e+01,7.289285e+00
2.412000e-10,1.401772e+01,1.395423e+01,1.925034e+01,7.290612e+00
2.412250e-10,1.401935e+01,1.395450e+01,1.924349e+01,7.292026e+00
2.412500e-10,1.402158e+01,1.395476e+01,1.923586e+01,7.293521e+00
2.412750e-10,1.402439e+01,1.395501e+01,1.922747e+01,7.295089e+00
2.413000e-10,1.402779e+01,1.395525e+01,1.921838e+01,7.296724e+00
2.413250e-10,1.403177e+01,1.395548e+01,1.920864e+01,7.298419e+00
2.413500e-10,1.403633e+01,1.395569e+01,1.919831e+01,7.300165e+00
2.413750e-10,1.404145e+01,1.395590e+01,1.918746e+01,7.301956e+00
2.414000e-10,1.404712e+01,1.395609e+01,1.917614e+01,7.303784e+00
2.414250e-10,1.405334e+01,1.395627e+01,1.916443e+01,7.305640e+00
2.414500e-10,1.406009e+01,1.395644e+01,1.915241e+01,7.307517e+00
2.414750e-10,1.406733e+01,1.395659e+01,1.914015e+01,7.309406e+00
2.415000e-10,1.407506e+01,1.395673e+01,1.912773e+01,7.311300e+00
2.415250e-10,1.408325e+01,1.395685e+01,1.911524e+01,7.313190e+00
2.415500e-10,1.409185e+01,1.395696e+01,1.910275e+01,7.315068e+00
2.415750e-10,1.410084e+01,1.395706e+01,1.909036e+01,7.316927e+00
2.416000e-10,1.411017e+01,1.395714e+01,1.907812e+01,7.318758e+00
2.416250e-10,1.411980e+01,1.395721e+01,1.906613e+01,7.320554e+00
2.416500e-10,1.412969e+01,1.395726e+01,1.905446e+01,7.322307e+00
2.416750e-10,1.413977e+01,1.395730e+01,1.904319e+01,7.324009e+00
2.417000e-10,1.415001e+01,1.395732e+01,1.903237e+01,7.325655e+00
2.417250e-10,1.416033e+01,1.395732e+01,1.902207e+01,7.327237e+00
2.417500e-10,1.417069e+01,1.395731e+01,1.901236e+01,7.328748e+00
2.417750e-10,1.418101e+01,1.395729e+01,1.900328e+01,7.330183e+00
2.418000e-10,1.419124e+01,1.395725e+01,1.899487e+01,7.331536e+00
2.418250e-10,1.420132e+01,1.395720e+01,1.898719e+01,7.332801e+00
2.418500e-10,1.421118e+01,1.395713e+01,1.898026e+01,7.333972e+00
2.418750e-10,1.422077e+01,1.395705e+01,1.897410e+01,7.335047e+00
2.419000e-10,1.423002e+01,1.395696e+01,1.896873e+01,7.336019e+00
2.419250e-10,1.423887e+01,1.395685e+01,1.896417e+01,7.336887e+00
2.419500e-10,1.424728e+01,1.395673e+01,1.896041e+01,7.337645e+00
2.419750e-10,1.425519e+01,1.395659e+01,1.895745e+01,7.338292e+00
2.420000e-10,1.426256e+01,1.395644e+01,1.895528e+01,7.338825e+00
2.420250e-10,1.426933e+01,1.395628e+01,1.895387e+01,7.339242e+00
2.420500e-10,1.427549e+01,1.395611e+01,1.895320e+01,7.339543e+00
2.420750e-10,1.428099e+01,1.395593e+01,1.895324e+01,7.339725e+00
2.421000e-10,1.428582e+01,1.395574e+01,1.895395e+01,7.339790e+00
2.421250e-10,1.428996e+01,1.395553e+01,1.895528e+01,7.339736e+00
2.421500e-10,1.429339e+01,1.395532e+01,1.895718e+01,7.339565e+00
2.421750e-10,1.429612e+01,1.395509e+01,1.895960e+01,7.339278e+00
2.422000e-10,1.429814e+01,1.395486e+01,1.896249e+01,7.338877e+00
2.422250e-10,1.429946e+01,1.395462e+01,1.896577e+01,7.338364e+00
2.422500e-10,1.430011e+01,1.395438e+01,1.896938e+01,7.337742e+00
2.422750e-10,1.430010e+01,1.395412e+01,1.897327e+01,7.337013e+00
2.423000e-10,1.429947e+01,1.395386e+01,1.897737e+01,7.336182e+00
2.423250e-10,1.429825e+01,1.395360e+01,1.898160e+01,7.335252e+00
2.423500e-10,1.429647e+01,1.395333e+01,1.898590e+01,7.334228e+00
2.423750e-10,1.429419e+01,1.395305e+01,1.899022e+01,7.333114e+00
2.424000e-10,1.429145e+01,1.395278e+01,1.899449e+01,7.331917e+00
2.424250e-10,1.428830e+01,1.395250e+01,1.899864e+01,7.330641e+00
2.424500e-10,1.428479e+01,1.395221e+01,1.900263e+01,7.329293e+00
2.424750e-10,1.428098e+01,1.395193e+01,1.900640e+01,7.327878e+00
2.425000e-10,1.427693e+01,1.395165e+01,1.900990e+01,7.326404e+00
2.425250e-10,1.427269e+01,1.395137e+01,1.901310e+01,7.324876e+00
2.425500e-10,1.426832e+01,1.395108e+01,1.901595e+01,7.323302e+00
2.425750e-10,1.426386e+01,1.395080e+01,1.901843e+01,7.321689e+00
2.426000e-10,1.425936e+01,1.395052e+01,1.902051e+01,7.320044e+00
2.426250e-10,1.425489e+01,1.395025e+01,1.902218e+01,7.318374e+00
2.426500e-10,1.425046e+01,1.394998e+01,1.902342e+01,7.316688e+00
2.426750e-10,1.424614e+01,1.394971e+01,1.902423e+01,7.314991e+00
2.427000e-10,1.424194e+01,1.394945e+01,1.902461e+01,7.313293e+00
2.427250e-10,1.423790e+01,1.394919e+01,1.902457e+01,7.311599e+00
2.427500e-10,1.423403e+01,1.394894e+01,1.902414e+01,7.309919e+00
2.427750e-10,1.423036e+01,1.394870e+01,1.902332e+01,7.308258e+00
2.428000e-10,1.422690e+01,1.394846e+01,1.902215e+01,7.306624e+00
2.428250e-10,1.422364e+01,1.394823e+01,1.902067e+01,7.305025e+00
2.428500e-10,1.422059e+01,1.394801e+01,1.901891e+01,7.303466e+00
2.428750e-10,1.421774e+01,1.394780e+01,1.901693e+01,7.301956e+00
2.429000e-10,1.421508e+01,1.394760e+01,1.901477e+01,7.300499e+00
2.429250e-10,1.421258e+01,1.394741e+01,1.901249e+01,7.299102e+00
2.429500e-10,1.421022e+01,1.394723e+01,1.901014e+01,7.297771e+00
2.429750e-10,1.420799e+01,1.394706e+01,1.900779e+01,7.296511e+00
2.430000e-10,1.420583e+01,1.394690e+01,1.900550e+01,7.295328e+00
2.430250e-10,1.420374e+01,1.394675e+01,1.900334e+01,7.294225e+00
2.430500e-10,1.420165e+01,1.394662e+01,1.900137e+01,7.293209e+00
2.430750e-10,1.419955e+01,1.394650e+01,1.899965e+01,7.292282e+00
2.431000e-10,1.419740e+01,1.394638e+01,1.899825e+01,7.291447e+00
2.431250e-10,1.419515e+01,1.394629e+01,1.899724e+01,7.290709e+00
2.431500e-10,1.419277e+01,1.394620e+01,1.899668e+01,7.290070e+00
2.431750e-10,1.419024e+01,1.394613e+01,1.899662e+01,7.289531e+00
2.432000e-10,1.418751e+01,1.394606e+01,1.899711e+01,7.289095e+00
2.432250e-10,1.418456e+01,1.394602e+01,1.899822e+01,7.288764e+00
2.432500e-10,1.418137e+01,1.394598e+01,1.899997e+01,7.288537e+00
2.432750e-10,1.417792e+01,1.394596e+01,1.900242e+01,7.288415e+00
2.433000e-10,1.417419e+01,1.394595e+01,1.900559e+01,7.288398e+00
2.433250e-10,1.417018e+01,1.394596e+01,1.900951e+01,7.288485e+00
2.433500e-10,1.416588e+01,1.394597e+01,1.901420e+01,7.288676e+00
2.433750e-10,1.416130e+01,1.394600e+01,1.901968e+01,7.288969e+00
2.434000e-10,1.415644e+01,1.394604e+01,1.902593e+01,7.289362e+00
2.434250e-10,1.415133e+01,1.394610e+01,1.903297e+01,7.289852e+00
2.434500e-10,1.414597e+01,1.394616e+01,1.904078e+01,7.290438e+00
2.434750e-10,1.414041e+01,1.394624e+01,1.904933e+01,7.291115e+00
2.435000e-10,1.413467e+01,1.394633e+01,1.905861e+01,7.291881e+00
2.435250e-10,1.412879e+01,1.394643e+01,1.906856e+01,7.292731e+00
2.435500e-10,1.412282e+01,1.394654e+01,1.907916e+01,7.293662e+00
2.435750e-10,1.411680e+01,1.394666e+01,1.909035e+01,7.294668e+00
2.436000e-10,1.411078e+01,1.394679e+01,1.910208e+01,7.295746e+00
2.436250e-10,1.410482e+01,1.394693e+01,1.911427e+01,7.296890e+00
2.436500e-10,1.409897e+01,1.394708e+01,1.912685e+01,7.298094e+00
2.436750e-10,1.409330e+01,1.394724e+01,1.913976e+01,7.299354e+00
2.437000e-10,1.408786e+01,1.394741e+01,1.915290e+01,7.300663e+00
2.437250e-10,1.408271e+01,1.394758e+01,1.916620e+01,7.302016e+00
2.437500e-10,1.407791e+01,1.394776e+01,1.917957e+01,7.303407e+00
2.437750e-10,1.407353e+01,1.394795e+01,1.919290e+01,7.304829e+00
2.438000e-10,1.406960e+01,1.394814e+01,1.920612e+01,7.306277e+00
2.438250e-10,1.406619e+01,1.394834e+01,1.921913e+01,7.307744e+00
2.438500e-10,1.406333e+01,1.394854e+01,1.923183e+01,7.309224e+00
2.438750e-10,1.406108e+01,1.394875e+01,1.924412e+01,7.310710e+00
2.439000e-10,1.405947e+01,1.394896e+01,1.925592e+01,7.312197e+00
2.439250e-10,1.405854e+01,1.394917e+01,1.926713e+01,7.313677e+00
2.439500e-10,1.405829e+01,1.394939e+01,1.927766e+01,7.315146e+00
2.439750e-10,1.405876e+01,1.394961e+01,1.928744e+01,7.316597e+00
2.440000e-10,1.405995e+01,1.394982e+01,1.929637e+01,7.318023e+00
2.440250e-10,1.406186e+01,1.395004e+01,1.930438e+01,7.319420e+00
2.440500e-10,1.406450e+01,1.395026e+01,1.931140e+01,7.320782e+00
2.440750e-10,1.406784e+01,1.395048e+01,1.931737e+01,7.322103e+00
2.441000e-10,1.407187e+01,1.395069e+01,1.932222e+01,7.323378e+00
2.441250e-10,1.407655e+01,1.395091e+01,1.932590e+01,7.324602e+00
2.441500e-10,1.408187e+01,1.395112e+01,1.932838e+01,7.325771e+00
2.441750e-10,1.408777e+01,1.395133e+01,1.932961e+01,7.326879e+00
2.442000e-10,1.409421e+01,1.395153e+01,1.932956e+01,7.327924e+00
2.442250e-10,1.410113e+01,1.395173e+01,1.932821e+01,7.328900e+00
2.442500e-10,1.410849e+01,1.395193e+01,1.932556e+01,7.329805e+00
2.442750e-10,1.411621e+01,1.395212e+01,1.932159e+01,7.330636e+00
2.443000e-10,1.412423e+01,1.395230e+01,1.931631e+01,7.331389e+00
2.443250e-10,1.413250e+01,1.395248e+01,1.930975e+01,7.332062e+00
2.443500e-10,1.414093e+01,1.395265e+01,1.930191e+01,7.332653e+00
2.443750e-10,1.414946e+01,1.395282e+01,1.929284e+01,7.333160e+00
2.444000e-10,1.415802e+01,1.395297e+01,1.928258e+01,7.333582e+00
2.444250e-10,1.416654e+01,1.395312e+01,1.927117e+01,7.333918e+00
2.444500e-10,1.417496e+01,1.395326e+01,1.925868e+01,7.334166e+00
2.444750e-10,1.418321e+01,1.395339e+01,1.924517e+01,7.334328e+00
2.445000e-10,1.419123e+01,1.395352e+01,1.923072e+01,7.334402e+00
2.445250e-10,1.419896e+01,1.395363e+01,1.921541e+01,7.334390e+00
2.445500e-10,1.420635e+01,1.395373e+01,1.919932e+01,7.334293e+00
2.445750e-10,1.421335e+01,1.395383e+01,1.918256e+01,7.334110e+00
2.446000e-10,1.421992e+01,1.395391e+01,1.916522e+01,7.333845e+00
2.446250e-10,1.422602e+01,1.395399e+01,1.914742e+01,7.333499e+00
2.446500e-10,1.423163e+01,1.395405e+01,1.912925e+01,7.333074e+00
2.446750e-10,1.423671e+01,1.395411e+01,1.911084e+01,7.332573e+00
2.447000e-10,1.424125e+01,1.395415e+01,1.909230e+01,7.331999e+00
2.447250e-10,1.424523e+01,1.395418e+01,1.907374e+01,7.331355e+00
2.447500e-10,1.424865e+01,1.395421e+01,1.905529e+01,7.330644e+00
2.447750e-10,1.425151e+01,1.395422e+01,1.903706e+01,7.329870e+00
2.448000e-10,1.425381e+01,1.395422e+01,1.901916e+01,7.329037e+00
2.448250e-10,1.425556e+01,1.395421e+01,1.900171e+01,7.328149e+00
2.448500e-10,1.425678e+01,1.395419e+01,1.898481e+01,7.327211e+00
2.448750e-10,1.425748e+01,1.395416e+01,1.896858e+01,7.326228e+00
2.449000e-10,1.425770e+01,1.395412e+01,1.895310e+01,7.325203e+00
2.449250e-10,1.425745e+01,1.395407e+01,1.893847e+01,7.324142e+00
2.449500e-10,1.425677e+01,1.395401e+01,1.892478e+01,7.323050e+00
2.449750e-10,1.425568e+01,1.395394e+01,1.891211e+01,7.321932e+00
2.450000e-10,1.425423e+01,1.395387e+01,1.890051e+01,7.320794e+00
2.450250e-10,1.425243e+01,1.395378e+01,1.889006e+01,7.319639e+00
2.450500e-10,1.425034e+01,1.395368e+01,1.888081e+01,7.318475e+00
2.450750e-10,1.424798e+01,1.395358e+01,1.887278e+01,7.317305e+00
2.451000e-10,1.424538e+01,1.395347e+01,1.886603e+01,7.316135e+00
2.451250e-10,1.424258e+01,1.395335e+01,1.886055e+01,7.314970e+00
2.451500e-10,1.423961e+01,1.395322e+01,1.885638e+01,7.313816e+00
2.451750e-10,1.423649e+01,1.395308e+01,1.885350e+01,7.312676e+00
2.452000e-10,1.423326e+01,1.395294e+01,1.885190e+01,7.311557e+00
2.452250e-10,1.422993e+01,1.395279e+01,1.885157e+01,7.310463e+00
2.452500e-10,1.422653e+01,1.395264e+01,1.885248e+01,7.309399e+00
2.452750e-10,1.422308e+01,1.395248e+01,1.885458e+01,7.308368e+00
2.453000e-10,1.421958e+01,1.395231e+01,1.885783e+01,7.307375e+00
2.453250e-10,1.421606e+01,1.395214e+01,1.886218e+01,7.306424e+00
2.453500e-10,1.421251e+01,1.395197e+01,1.886756e+01,7.305519e+00
2.453750e-10,1.420896e+01,1.395179e+01,1.887390e+01,7.304663e+00
2.454000e-10,1.420539e+01,1.395161e+01,1.888112e+01,7.303859e+00
2.454250e-10,1.420183e+01,1.395142e+01,1.888915e+01,7.303111e+00
2.454500e-10,1.419825e+01,1.395123e+01,1.889789e+01,7.302421e+00
2.454750e-10,1.419468e+01,1.395105e+01,1.890726e+01,7.301791e+00
2.455000e-10,1.419110e+01,1.395086e+01,1.891717e+01,7.301224e+00
2.455250e-10,1.418751e+01,1.395066e+01,1.892752e+01,7.300721e+00
2.455500e-10,1.418391e+01,1.395047e+01,1.893822e+01,7.300284e+00
2.455750e-10,1.418030e+01,1.395028e+01,1.894918e+01,7.299914e+00
2.456000e-10,1.417668e+01,1.395009e+01,1.896030e+01,7.299611e+00
2.456250e-10,1.417305e+01,1.394990e+01,1.897149e+01,7.299376e+00
2.456500e-10,1.416941e+01,1.394971e+01,1.898266e+01,7.299210e+00
2.456750e-10,1.416576e+01,1.394952e+01,1.899373e+01,7.299112e+00
2.457000e-10,1.416211e+01,1.394934e+01,1.900461e+01,7.299082e+00
2.457250e-10,1.415848e+01,1.394915e+01,1.901524e+01,7.299119e+00
2.457500e-10,1.415486e+01,1.394897e+01,1.902554e+01,7.299222e+00
2.457750e-10,1.415127e+01,1.394880e+01,1.903544e+01,7.299389e+00
2.458000e-10,1.414773e+01,1.394862e+01,1.904489e+01,7.299619e+00
2.458250e-10,1.414426e+01,1.394846e+01,1.905384e+01,7.299910e+00
2.458500e-10,1.414087e+01,1.394829e+01,1.906225e+01,7.300260e+00
2.458750e-10,1.413759e+01,1.394813e+01,1.907007e+01,7.300667e+00
2.459000e-10,1.413444e+01,1.394798e+01,1.907727e+01,7.301127e+00
2.459250e-10,1.413145e+01,1.394783e+01,1.908385e+01,7.301638e+00
2.459500e-10,1.412864e+01,1.394769e+01,1.908977e+01,7.302197e+00
2.459750e-10,1.412605e+01,1.394755e+01,1.909504e+01,7.302801e+00
2.460000e-10,1.412370e+01,1.394742e+01,1.909966e+01,7.303445e+00
2.460250e-10,1.412163e+01,1.394730e+01,1.910363e+01,7.304128e+00
2.460500e-10,1.411985e+01,1.394718e+01,1.910697e+01,7.304844e+00
2.460750e-10,1.411839e+01,1.394707e+01,1.910969e+01,7.305590e+00
2.461000e-10,1.411728e+01,1.394697e+01,1.911183e+01,7.306362e+00
2.461250e-10,1.411654e+01,1.394687e+01,1.911342e+01,7.307157e+00
2.461500e-10,1.411619e+01,1.394679e+01,1.911449e+01,7.307969e+00
2.461750e-10,1.411624e+01,1.394671e+01,1.911508e+01,7.308796e+00
2.462000e-10,1.411671e+01,1.394663e+01,1.911525e+01,7.309632e+00
2.462250e-10,1.411760e+01,1.394657e+01,1.911504e+01,7.310475e+00
2.462500e-10,1.411892e+01,1.394651e+01,1.911450e+01,7.311318e+00
2.462750e-10,1.412067e+01,1.394647e+01,1.911369e+01,7.312160e+00
2.463000e-10,1.412284e+01,1.394643e+01,1.911266e+01,7.312995e+00
2.463250e-10,1.412541e+01,1.394639e+01,1.911147e+01,7.313820e+00
2.463500e-10,1.412838e+01,1.394637e+01,1.911017e+01,7.314631e+00
2.463750e-10,1.413171e+01,1.394635e+01,1.910883e+01,7.315423e+00
2.464000e-10,1.413538e+01,1.394635e+01,1.910749e+01,7.316195e+00
2.464250e-10,1.413936e+01,1.394635e+01,1.910621e+01,7.316941e+00
2.464500e-10,1.414362e+01,1.394636e+01,1.910503e+01,7.317659e+00
2.464750e-10,1.414810e+01,1.394637e+01,1.910402e+01,7.318346e+00
2.465000e-10,1.415277e+01,1.394640e+01,1.910320e+01,7.318998e+00
2.465250e-10,1.415757e+01,1.394643e+01,1.910263e+01,7.319613e+00
2.465500e-10,1.416247e+01,1.394647e+01,1.910234e+01,7.320189e+00
2.465750e-10,1.416739e+01,1.394651e+01,1.910235e+01,7.320722e+00
2.466000e-10,1.417230e+01,1.394657e+01,1.910270e+01,7.321212e+00
2.466250e-10,1.417713e+01,1.394663e+01,1.910341e+01,7.321655e+00
2.466500e-10,1.418182e+01,1.394669e+01,1.910450e+01,7.322050e+00
2.466750e-10,1.418633e+01,1.394677e+01,1.910596e+01,7.322396e+00
2.467000e-10,1.419060e+01,1.394685e+01,1.910782e+01,7.322692e+00
2.467250e-10,1.419458e+01,1.394693e+01,1.911006e+01,7.322936e+00
2.467500e-10,1.419822e+01,1.394703e+01,1.911269e+01,7.323128e+00
2.467750e-10,1.420147e+01,1.394713e+01,1.911568e+01,7.323268e+00
2.468000e-10,1.420430e+01,1.394723e+01,1.911903e+01,7.323356e+00
2.468250e-10,1.420666e+01,1.394734e+01,1.912270e+01,7.323391e+00
2.468500e-10,1.420853e+01,1.394745e+01,1.912667e+01,7.323374e+00
2.468750e-10,1.420988e+01,1.394757e+01,1.913092e+01,7.323305e+00
2.469000e-10,1.421069e+01,1.394769e+01,1.913539e+01,7.323186e+00
2.469250e-10,1.421094e+01,1.394782e+01,1.914006e+01,7.323017e+00
2.469500e-10,1.421063e+01,1.394795e+01,1.914488e+01,7.322799e+00
2.469750e-10,1.420977e+01,1.394808e+01,1.914980e+01,7.322535e+00
2.470000e-10,1.420834e+01,1.394821e+01,1.915478e+01,7.322226e+00
2.470250e-10,1.420638e+01,1.394835e+01,1.915976e+01,7.321874e+00
2.470500e-10,1.420389e+01,1.394849e+01,1.916469e+01,7.321481e+00
2.470750e-10,1.420090e+01,1.394863e+01,1.916952e+01,7.321050e+00
2.471000e-10,1.419745e+01,1.394878e+01,1.917420e+01,7.320582e+00
2.471250e-10,1.419358e+01,1.394892e+01,1.917868e+01,7.320081e+00
2.471500e-10,1.418932e+01,1.394907e+01,1.918290e+01,7.319549e+00
2.471750e-10,1.418472e+01,1.394921e+01,1.918681e+01,7.318990e+00
2.472000e-10,1.417985e+01,1.394936e+01,1.919036e+01,7.318406e+00
2.472250e-10,1.417474e+01,1.394951e+01,1.919352e+01,7.317800e+00
2.472500e-10,1.416947e+01,1.394965e+01,1.919623e+01,7.317177e+00
