time,"I(LD)","I(BD)","I(BS)","I(ROUT)"
1.275200e-10,1.001051e-04,2.512485e-07,9.941071e-05,1.001051e-04
1.275300e-10,1.001043e-04,2.510960e-07,9.941023e-05,1.001043e-04
1.275400e-10,1.001034e-04,2.509437e-07,9.940976e-05,1.001034e-04
1.275500e-10,1.001025e-04,2.507915e-07,9.940928e-05,1.001025e-04
1.275600e-10,1.001016e-04,2.506395e-07,9.940880e-05,1.001016e-04
1.275700e-10,1.001007e-04,2.504877e-07,9.940832e-05,1.001007e-04
1.275800e-10,1.000999e-04,2.503360e-07,9.940784e-05,1.000999e-04
1.275900e-10,1.000990e-04,2.501845e-07,9.940736e-05,1.000990e-04
1.276000e-10,1.000981e-04,2.500331e-07,9.940688e-05,1.000981e-04
1.276100e-10,1.000972e-04,2.498819e-07,9.940641e-05,1.000972e-04
1.276200e-10,1.000963e-04,2.497309e-07,9.940593e-05,1.000963e-04
1.276300e-10,1.000955e-04,2.495800e-07,9.940545e-05,1.000955e-04
1.276400e-10,1.000946e-04,2.494292e-07,9.940497e-05,1.000946e-04
1.276500e-10,1.000937e-04,2.492787e-07,9.940449e-05,1.000937e-04
1.276600e-10,1.000928e-04,2.491283e-07,9.940401e-05,1.000928e-04
1.276700e-10,1.000920e-04,2.489780e-07,9.940354e-05,1.000920e-04
1.276800e-10,1.000911e-04,2.488279e-07,9.940306e-05,1.000911e-04
1.276900e-10,1.000902e-04,2.486780e-07,9.940258e-05,1.000902e-04
1.277000e-10,1.000893e-04,2.485282e-07,9.940210e-05,1.000893e-04
1.277100e-10,1.000885e-04,2.483786e-07,9.940163e-05,1.000885e-04
1.277200e-10,1.000876e-04,2.482291e-07,9.940115e-05,1.000876e-04
1.277300e-10,1.000867e-04,2.480798e-07,9.940067e-05,1.000867e-04
1.277400e-10,1.000858e-04,2.479306e-07,9.940019e-05,1.000858e-04
1.277500e-10,1.000850e-04,2.477816e-07,9.939972e-05,1.000850e-04
1.277600e-10,1.000841e-04,2.476328e-07,9.939924e-05,1.000841e-04
1.277700e-10,1.000832e-04,2.474841e-07,9.939876e-05,1.000832e-04
1.277800e-10,1.000823e-04,2.473356e-07,9.939828e-05,1.000823e-04
1.277900e-10,1.000815e-04,2.471872e-07,9.939781e-05,1.000815e-04
1.278000e-10,1.000806e-04,2.470390e-07,9.939733e-05,1.000806e-04
1.278100e-10,1.000797e-04,2.468909e-07,9.939685e-05,1.000797e-04
1.278200e-10,1.000789e-04,2.467430e-07,9.939638e-05,1.000789e-04
1.278300e-10,1.000780e-04,2.465953e-07,9.939590e-05,1.000780e-04
1.278400e-10,1.000771e-04,2.464477e-07,9.939542e-05,1.000771e-04
1.278500e-10,1.000763e-04,2.463002e-07,9.939495e-05,1.000763e-04
1.278600e-10,1.000754e-04,2.461529e-07,9.939447e-05,1.000754e-04
1.278700e-10,1.000745e-04,2.460058e-07,9.939399e-05,1.000745e-04
1.278800e-10,1.000737e-04,2.458588e-07,9.939352e-05,1.000737e-04
1.278900e-10,1.000728e-04,2.457120e-07,9.939304e-05,1.000728e-04
1.279000e-10,1.000719e-04,2.455653e-07,9.939257e-05,1.000719e-04
1.279100e-10,1.000711e-04,2.454188e-07,9.939209e-05,1.000711e-04
1.279200e-10,1.000702e-04,2.452724e-07,9.939161e-05,1.000702e-04
1.279300e-10,1.000693e-04,2.451262e-07,9.939114e-05,1.000693e-04
1.279400e-10,1.000685e-04,2.449801e-07,9.939066e-05,1.000685e-04
1.279500e-10,1.000676e-04,2.448342e-07,9.939019e-05,1.000676e-04
1.279600e-10,1.000668e-04,2.446884e-07,9.938971e-05,1.000668e-04
1.279700e-10,1.000659e-04,2.445428e-07,9.938923e-05,1.000659e-04
1.279800e-10,1.000650e-04,2.443974e-07,9.938876e-05,1.000650e-04
1.279900e-10,1.000642e-04,2.442521e-07,9.938828e-05,1.000642e-04
1.280000e-10,1.000633e-04,2.441069e-07,9.938781e-05,1.000633e-04
1.280100e-10,1.000624e-04,2.439619e-07,9.938733e-05,1.000624e-04
1.280200e-10,1.000616e-04,2.438170e-07,9.938686e-05,1.000616e-04
1.280300e-10,1.000607e-04,2.436723e-07,9.938638e-05,1.000607e-04
1.280400e-10,1.000599e-04,2.435278e-07,9.938591e-05,1.000599e-04
1.280500e-10,1.000590e-04,2.433834e-07,9.938543e-05,1.000590e-04
1.280600e-10,1.000582e-04,2.432391e-07,9.938496e-05,1.000582e-04
1.280700e-10,1.000573e-04,2.430950e-07,9.938448e-05,1.000573e-04
1.280800e-10,1.000564e-04,2.429511e-07,9.938401e-05,1.000564e-04
1.280900e-10,1.000556e-04,2.428073e-07,9.938353e-05,1.000556e-04
1.281000e-10,1.000547e-04,2.426636e-07,9.938306e-05,1.000547e-04
1.281100e-10,1.000539e-04,2.425201e-07,9.938259e-05,1.000539e-04
1.281200e-10,1.000530e-04,2.423768e-07,9.938211e-05,1.000530e-04
1.281300e-10,1.000522e-04,2.422335e-07,9.938164e-05,1.000522e-04
1.281400e-10,1.000513e-04,2.420905e-07,9.938116e-05,1.000513e-04
1.281500e-10,1.000505e-04,2.419476e-07,9.938069e-05,1.000505e-04
1.281600e-10,1.000496e-04,2.418048e-07,9.938021e-05,1.000496e-04
1.281700e-10,1.000488e-04,2.416622e-07,9.937974e-05,1.000488e-04
1.281800e-10,1.000479e-04,2.415197e-07,9.937927e-05,1.000479e-04
1.281900e-10,1.000470e-04,2.413774e-07,9.937879e-05,1.000470e-04
1.282000e-10,1.000462e-04,2.412352e-07,9.937832e-05,1.000462e-04
1.282100e-10,1.000453e-04,2.410932e-07,9.937784e-05,1.000453e-04
1.282200e-10,1.000445e-04,2.409513e-07,9.937737e-05,1.000445e-04
1.282300e-10,1.000436e-04,2.408096e-07,9.937690e-05,1.000436e-04
1.282400e-10,1.000428e-04,2.406680e-07,9.937642e-05,1.000428e-04
1.282500e-10,1.000419e-04,2.405266e-07,9.937595e-05,1.000419e-04
1.282600e-10,1.000411e-04,2.403853e-07,9.937548e-05,1.000411e-04
1.282700e-10,1.000403e-04,2.402442e-07,9.937500e-05,1.000403e-04
1.282800e-10,1.000394e-04,2.401032e-07,9.937453e-05,1.000394e-04
1.282900e-10,1.000386e-04,2.399623e-07,9.937406e-05,1.000386e-04
1.283000e-10,1.000377e-04,2.398216e-07,9.937359e-05,1.000377e-04
1.283100e-10,1.000369e-04,2.396810e-07,9.937311e-05,1.000369e-04
1.283200e-10,1.000360e-04,2.395406e-07,9.937264e-05,1.000360e-04
1.283300e-10,1.000352e-04,2.394003e-07,9.937217e-05,1.000352e-04
1.283400e-10,1.000343e-04,2.392602e-07,9.937169e-05,1.000343e-04
1.283500e-10,1.000335e-04,2.391202e-07,9.937122e-05,1.000335e-04
1.283600e-10,1.000326e-04,2.389804e-07,9.937075e-05,1.000326e-04
1.283700e-10,1.000318e-04,2.388407e-07,9.937028e-05,1.000318e-04
1.283800e-10,1.000310e-04,2.387012e-07,9.936980e-05,1.000310e-04
1.283900e-10,1.000301e-04,2.385618e-07,9.936933e-05,1.000301e-04
1.284000e-10,1.000293e-04,2.384225e-07,9.936886e-05,1.000293e-04
1.284100e-10,1.000284e-04,2.382834e-07,9.936839e-05,1.000284e-04
1.284200e-10,1.000276e-04,2.381444e-07,9.936792e-05,1.000276e-04
1.284300e-10,1.000267e-04,2.380056e-07,9.936744e-05,1.000267e-04
1.284400e-10,1.000259e-04,2.378669e-07,9.936697e-05,1.000259e-04
1.284500e-10,1.000251e-04,2.377283e-07,9.936650e-05,1.000251e-04
1.284600e-10,1.000242e-04,2.375899e-07,9.936603e-05,1.000242e-04
1.284700e-10,1.000234e-04,2.374517e-07,9.936556e-05,1.000234e-04
1.284800e-10,1.000225e-04,2.373135e-07,9.936509e-05,1.000225e-04
1.284900e-10,1.000217e-04,2.371756e-07,9.936461e-05,1.000217e-04
1.285000e-10,1.000209e-04,2.370377e-07,9.936414e-05,1.000209e-04
1.285100e-10,1.000200e-04,2.369000e-07,9.936367e-05,1.000200e-04
1.285200e-10,1.000192e-04,2.367625e-07,9.936320e-05,1.000192e-04
1.285300e-10,1.000184e-04,2.366251e-07,9.936273e-05,1.000184e-04
1.285400e-10,1.000175e-04,2.364878e-07,9.936226e-05,1.000175e-04
1.285500e-10,1.000167e-04,2.363507e-07,9.936179e-05,1.000167e-04
1.285600e-10,1.000159e-04,2.362137e-07,9.936132e-05,1.000159e-04
1.285700e-10,1.000150e-04,2.360769e-07,9.936085e-05,1.000150e-04
1.285800e-10,1.000142e-04,2.359401e-07,9.936038e-05,1.000142e-04
1.285900e-10,1.000134e-04,2.358036e-07,9.935991e-05,1.000134e-04
1.286000e-10,1.000125e-04,2.356672e-07,9.935944e-05,1.000125e-04
1.286100e-10,1.000117e-04,2.355309e-07,9.935896e-05,1.000117e-04
1.286200e-10,1.000109e-04,2.353947e-07,9.935849e-05,1.000109e-04
1.286300e-10,1.000100e-04,2.352587e-07,9.935802e-05,1.000100e-04
1.286400e-10,1.000092e-04,2.351228e-07,9.935755e-05,1.000092e-04
1.286500e-10,1.000084e-04,2.349871e-07,9.935708e-05,1.000084e-04
1.286600e-10,1.000075e-04,2.348515e-07,9.935661e-05,1.000075e-04
1.286700e-10,1.000067e-04,2.347161e-07,9.935614e-05,1.000067e-04
1.286800e-10,1.000059e-04,2.345808e-07,9.935567e-05,1.000059e-04
1.286900e-10,1.000050e-04,2.344456e-07,9.935520e-05,1.000050e-04
1.287000e-10,1.000042e-04,2.343106e-07,9.935473e-05,1.000042e-04
1.287100e-10,1.000034e-04,2.341757e-07,9.935427e-05,1.000034e-04
1.287200e-10,1.000026e-04,2.340409e-07,9.935380e-05,1.000026e-04
1.287300e-10,1.000017e-04,2.339063e-07,9.935333e-05,1.000017e-04
1.287400e-10,1.000009e-04,2.337718e-07,9.935286e-05,1.000009e-04
1.287500e-10,1.000001e-04,2.336374e-07,9.935239e-05,1.000001e-04
1.287600e-10,9.999925e-05,2.335032e-07,9.935192e-05,9.999925e-05
1.287700e-10,9.999842e-05,2.333692e-07,9.935145e-05,9.999842e-05
1.287800e-10,9.999760e-05,2.332352e-07,9.935098e-05,9.999760e-05
1.287900e-10,9.999677e-05,2.331014e-07,9.935051e-05,9.999677e-05
1.288000e-10,9.999595e-05,2.329678e-07,9.935004e-05,9.999595e-05
1.288100e-10,9.999513e-05,2.328342e-07,9.934957e-05,9.999513e-05
1.288200e-10,9.999430e-05,2.327009e-07,9.934911e-05,9.999430e-05
1.288300e-10,9.999348e-05,2.325676e-07,9.934864e-05,9.999348e-05
1.288400e-10,9.999266e-05,2.324345e-07,9.934817e-05,9.999266e-05
1.288500e-10,9.999183e-05,2.323015e-07,9.934770e-05,9.999183e-05
1.288600e-10,9.999101e-05,2.321687e-07,9.934723e-05,9.999101e-05
1.288700e-10,9.999019e-05,2.320359e-07,9.934676e-05,9.999019e-05
1.288800e-10,9.998937e-05,2.319034e-07,9.934630e-05,9.998937e-05
1.288900e-10,9.998855e-05,2.317709e-07,9.934583e-05,9.998855e-05
1.289000e-10,9.998773e-05,2.316386e-07,9.934536e-05,9.998773e-05
1.289100e-10,9.998691e-05,2.315064e-07,9.934489e-05,9.998691e-05
1.289200e-10,9.998609e-05,2.313744e-07,9.934442e-05,9.998609e-05
1.289300e-10,9.998527e-05,2.312425e-07,9.934396e-05,9.998527e-05
1.289400e-10,9.998445e-05,2.311107e-07,9.934349e-05,9.998445e-05
1.289500e-10,9.998364e-05,2.309791e-07,9.934302e-05,9.998364e-05
1.289600e-10,9.998282e-05,2.308476e-07,9.934255e-05,9.998282e-05
1.289700e-10,9.998200e-05,2.307162e-07,9.934209e-05,9.998200e-05
1.289800e-10,9.998118e-05,2.305850e-07,9.934162e-05,9.998118e-05
1.289900e-10,9.998037e-05,2.304539e-07,9.934115e-05,9.998037e-05
1.290000e-10,9.997955e-05,2.303229e-07,9.934068e-05,9.997955e-05
1.290100e-10,9.997874e-05,2.301921e-07,9.934022e-05,9.997874e-05
1.290200e-10,9.997792e-05,2.300613e-07,9.933975e-05,9.997792e-05
1.290300e-10,9.997711e-05,2.299308e-07,9.933928e-05,9.997711e-05
1.290400e-10,9.997629e-05,2.298003e-07,9.933882e-05,9.997629e-05
1.290500e-10,9.997548e-05,2.296700e-07,9.933835e-05,9.997548e-05
1.290600e-10,9.997467e-05,2.295398e-07,9.933788e-05,9.997467e-05
1.290700e-10,9.997385e-05,2.294098e-07,9.933742e-05,9.997385e-05
1.290800e-10,9.997304e-05,2.292799e-07,9.933695e-05,9.997304e-05
1.290900e-10,9.997223e-05,2.291501e-07,9.933648e-05,9.997223e-05
1.291000e-10,9.997142e-05,2.290204e-07,9.933602e-05,9.997142e-05
1.291100e-10,9.997061e-05,2.288909e-07,9.933555e-05,9.997061e-05
1.291200e-10,9.996980e-05,2.287615e-07,9.933508e-05,9.996980e-05
1.291300e-10,9.996899e-05,2.286323e-07,9.933462e-05,9.996899e-05
1.291400e-10,9.996818e-05,2.285031e-07,9.933415e-05,9.996818e-05
1.291500e-10,9.996737e-05,2.283741e-07,9.933369e-05,9.996737e-05
1.291600e-10,9.996656e-05,2.282453e-07,9.933322e-05,9.996656e-05
1.291700e-10,9.996575e-05,2.281165e-07,9.933276e-05,9.996575e-05
1.291800e-10,9.996494e-05,2.279879e-07,9.933229e-05,9.996494e-05
1.291900e-10,9.996413e-05,2.278594e-07,9.933182e-05,9.996413e-05
1.292000e-10,9.996333e-05,2.277311e-07,9.933136e-05,9.996333e-05
1.292100e-10,9.996252e-05,2.276029e-07,9.933089e-05,9.996252e-05
1.292200e-10,9.996171e-05,2.274748e-07,9.933043e-05,9.996171e-05
1.292300e-10,9.996091e-05,2.273468e-07,9.932996e-05,9.996091e-05
1.292400e-10,9.996010e-05,2.272190e-07,9.932950e-05,9.996010e-05
1.292500e-10,9.995930e-05,2.270913e-07,9.932903e-05,9.995930e-05
1.292600e-10,9.995849e-05,2.269637e-07,9.932857e-05,9.995849e-05
1.292700e-10,9.995769e-05,2.268362e-07,9.932810e-05,9.995769e-05
1.292800e-10,9.995688e-05,2.267089e-07,9.932764e-05,9.995688e-05
1.292900e-10,9.995608e-05,2.265817e-07,9.932717e-05,9.995608e-05
1.293000e-10,9.995528e-05,2.264546e-07,9.932671e-05,9.995528e-05
1.293100e-10,9.995447e-05,2.263277e-07,9.932624e-05,9.995447e-05
1.293200e-10,9.995367e-05,2.262009e-07,9.932578e-05,9.995367e-05
1.293300e-10,9.995287e-05,2.260742e-07,9.932532e-05,9.995287e-05
1.293400e-10,9.995207e-05,2.259476e-07,9.932485e-05,9.995207e-05
1.293500e-10,9.995127e-05,2.258212e-07,9.932439e-05,9.995127e-05
1.293600e-10,9.995047e-05,2.256949e-07,9.932392e-05,9.995047e-05
1.293700e-10,9.994967e-05,2.255687e-07,9.932346e-05,9.994967e-05
1.293800e-10,9.994887e-05,2.254427e-07,9.932299e-05,9.994887e-05
1.293900e-10,9.994807e-05,2.253168e-07,9.932253e-05,9.994807e-05
1.294000e-10,9.994727e-05,2.251910e-07,9.932207e-05,9.994727e-05
1.294100e-10,9.994647e-05,2.250653e-07,9.932160e-05,9.994647e-05
1.294200e-10,9.994567e-05,2.249397e-07,9.932114e-05,9.994567e-05
1.294300e-10,9.994487e-05,2.248143e-07,9.932068e-05,9.994487e-05
1.294400e-10,9.994407e-05,2.246890e-07,9.932021e-05,9.994407e-05
1.294500e-10,9.994328e-05,2.245638e-07,9.931975e-05,9.994328e-05
1.294600e-10,9.994248e-05,2.244388e-07,9.931929e-05,9.994248e-05
1.294700e-10,9.994169e-05,2.243139e-07,9.931882e-05,9.994169e-05
1.294800e-10,9.994089e-05,2.241891e-07,9.931836e-05,9.994089e-05
1.294900e-10,9.994009e-05,2.240644e-07,9.931790e-05,9.994009e-05
1.295000e-10,9.993930e-05,2.239398e-07,9.931743e-05,9.993930e-05
1.295100e-10,9.993850e-05,2.238154e-07,9.931697e-05,9.993850e-05
1.295200e-10,9.993771e-05,2.236911e-07,9.931651e-05,9.993771e-05
1.295300e-10,9.993692e-05,2.235669e-07,9.931605e-05,9.993692e-05
1.295400e-10,9.993612e-05,2.234429e-07,9.931558e-05,9.993612e-05
1.295500e-10,9.993533e-05,2.233189e-07,9.931512e-05,9.993533e-05
1.295600e-10,9.993454e-05,2.231951e-07,9.931466e-05,9.993454e-05
1.295700e-10,9.993375e-05,2.230714e-07,9.931420e-05,9.993375e-05
1.295800e-10,9.993295e-05,2.229479e-07,9.931373e-05,9.993295e-05
1.295900e-10,9.993216e-05,2.228244e-07,9.931327e-05,9.993216e-05
1.296000e-10,9.993137e-05,2.227011e-07,9.931281e-05,9.993137e-05
1.296100e-10,9.993058e-05,2.225779e-07,9.931235e-05,9.993058e-05
1.296200e-10,9.992979e-05,2.224549e-07,9.931188e-05,9.992979e-05
1.296300e-10,9.992900e-05,2.223319e-07,9.931142e-05,9.992900e-05
1.296400e-10,9.992821e-05,2.222091e-07,9.931096e-05,9.992821e-05
1.296500e-10,9.992742e-05,2.220864e-07,9.931050e-05,9.992742e-05
1.296600e-10,9.992663e-05,2.219638e-07,9.931004e-05,9.992663e-05
1.296700e-10,9.992585e-05,2.218413e-07,9.930958e-05,9.992585e-05
1.296800e-10,9.992506e-05,2.217190e-07,9.930911e-05,9.992506e-05
1.296900e-10,9.992427e-05,2.215968e-07,9.930865e-05,9.992427e-05
1.297000e-10,9.992348e-05,2.214747e-07,9.930819e-05,9.992348e-05
1.297100e-10,9.992270e-05,2.213527e-07,9.930773e-05,9.992270e-05
1.297200e-10,9.992191e-05,2.212308e-07,9.930727e-05,9.992191e-05
1.297300e-10,9.992113e-05,2.211091e-07,9.930681e-05,9.992113e-05
1.297400e-10,9.992034e-05,2.209875e-07,9.930635e-05,9.992034e-05
1.297500e-10,9.991956e-05,2.208660e-07,9.930589e-05,9.991956e-05
1.297600e-10,9.991877e-05,2.207446e-07,9.930543e-05,9.991877e-05
1.297700e-10,9.991799e-05,2.206234e-07,9.930497e-05,9.991799e-05
1.297800e-10,9.991720e-05,2.205022e-07,9.930451e-05,9.991720e-05
1.297900e-10,9.991642e-05,2.203812e-07,9.930404e-05,9.991642e-05
1.298000e-10,9.991564e-05,2.202603e-07,9.930358e-05,9.991564e-05
1.298100e-10,9.991486e-05,2.201395e-07,9.930312e-05,9.991486e-05
1.298200e-10,9.991407e-05,2.200189e-07,9.930266e-05,9.991407e-05
1.298300e-10,9.991329e-05,2.198983e-07,9.930220e-05,9.991329e-05
1.298400e-10,9.991251e-05,2.197779e-07,9.930174e-05,9.991251e-05
1.298500e-10,9.991173e-05,2.196576e-07,9.930128e-05,9.991173e-05
1.298600e-10,9.991095e-05,2.195374e-07,9.930082e-05,9.991095e-05
1.298700e-10,9.991017e-05,2.194174e-07,9.930036e-05,9.991017e-05
1.298800e-10,9.990939e-05,2.192974e-07,9.929990e-05,9.990939e-05
1.298900e-10,9.990861e-05,2.191776e-07,9.929944e-05,9.990861e-05
1.299000e-10,9.990783e-05,2.190579e-07,9.929899e-05,9.990783e-05
1.299100e-10,9.990705e-05,2.189383e-07,9.929853e-05,9.990705e-05
1.299200e-10,9.990627e-05,2.188188e-07,9.929807e-05,9.990627e-05
1.299300e-10,9.990550e-05,2.186995e-07,9.929761e-05,9.990550e-05
1.299400e-10,9.990472e-05,2.185802e-07,9.929715e-05,9.990472e-05
1.299500e-10,9.990394e-05,2.184611e-07,9.929669e-05,9.990394e-05
1.299600e-10,9.990316e-05,2.183421e-07,9.929623e-05,9.990316e-05
1.299700e-10,9.990239e-05,2.182232e-07,9.929577e-05,9.990239e-05
1.299800e-10,9.990161e-05,2.181045e-07,9.929531e-05,9.990161e-05
1.299900e-10,9.990084e-05,2.179858e-07,9.929485e-05,9.990084e-05
1.300000e-10,9.990006e-05,2.178673e-07,9.929439e-05,9.990006e-05
1.300100e-10,9.989929e-05,2.177488e-07,9.929394e-05,9.989929e-05
1.300200e-10,9.989851e-05,2.176305e-07,9.929348e-05,9.989851e-05
1.300300e-10,9.989774e-05,2.175124e-07,9.929302e-05,9.989774e-05
1.300400e-10,9.989697e-05,2.173943e-07,9.929256e-05,9.989697e-05
1.300500e-10,9.989619e-05,2.172763e-07,9.929210e-05,9.989619e-05
1.300600e-10,9.989542e-05,2.171585e-07,9.929164e-05,9.989542e-05
1.300700e-10,9.989465e-05,2.170408e-07,9.929119e-05,9.989465e-05
1.300800e-10,9.989387e-05,2.169232e-07,9.929073e-05,9.989387e-05
1.300900e-10,9.989310e-05,2.168057e-07,9.929027e-05,9.989310e-05
1.301000e-10,9.989233e-05,2.166883e-07,9.928981e-05,9.989233e-05
1.301100e-10,9.989156e-05,2.165710e-07,9.928935e-05,9.989156e-05
1.301200e-10,9.989079e-05,2.164539e-07,9.928890e-05,9.989079e-05
1.301300e-10,9.989002e-05,2.163368e-07,9.928844e-05,9.989002e-05
1.301400e-10,9.988925e-05,2.162199e-07,9.928798e-05,9.988925e-05
1.301500e-10,9.988848e-05,2.161031e-07,9.928752e-05,9.988848e-05
1.301600e-10,9.988771e-05,2.159864e-07,9.928707e-05,9.988771e-05
1.301700e-10,9.988694e-05,2.158698e-07,9.928661e-05,9.988694e-05
1.301800e-10,9.988618e-05,2.157534e-07,9.928615e-05,9.988618e-05
1.301900e-10,9.988541e-05,2.156370e-07,9.928569e-05,9.988541e-05
1.302000e-10,9.988464e-05,2.155208e-07,9.928524e-05,9.988464e-05
1.302100e-10,9.988387e-05,2.154047e-07,9.928478e-05,9.988387e-05
1.302200e-10,9.988311e-05,2.152887e-07,9.928432e-05,9.988311e-05
1.302300e-10,9.988234e-05,2.151728e-07,9.928387e-05,9.988234e-05
1.302400e-10,9.988157e-05,2.150570e-07,9.928341e-05,9.988157e-05
1.302500e-10,9.988081e-05,2.149413e-07,9.928295e-05,9.988081e-05
1.302600e-10,9.988004e-05,2.148258e-07,9.928250e-05,9.988004e-05
1.302700e-10,9.987928e-05,2.147103e-07,9.928204e-05,9.987928e-05
1.302800e-10,9.987851e-05,2.145950e-07,9.928158e-05,9.987851e-05
1.302900e-10,9.987775e-05,2.144798e-07,9.928113e-05,9.987775e-05
1.303000e-10,9.987699e-05,2.143647e-07,9.928067e-05,9.987699e-05
1.303100e-10,9.987622e-05,2.142497e-07,9.928022e-05,9.987622e-05
1.303200e-10,9.987546e-05,2.141348e-07,9.927976e-05,9.987546e-05
1.303300e-10,9.987470e-05,2.140200e-07,9.927930e-05,9.987470e-05
1.303400e-10,9.987394e-05,2.139054e-07,9.927885e-05,9.987394e-05
1.303500e-10,9.987317e-05,2.137908e-07,9.927839e-05,9.987317e-05
1.303600e-10,9.987241e-05,2.136764e-07,9.927794e-05,9.987241e-05
1.303700e-10,9.987165e-05,2.135621e-07,9.927748e-05,9.987165e-05
1.303800e-10,9.987089e-05,2.134479e-07,9.927703e-05,9.987089e-05
1.303900e-10,9.987013e-05,2.133338e-07,9.927657e-05,9.987013e-05
1.304000e-10,9.986937e-05,2.132198e-07,9.927612e-05,9.986937e-05
1.304100e-10,9.986861e-05,2.131059e-07,9.927566e-05,9.986861e-05
1.304200e-10,9.986785e-05,2.129922e-07,9.927521e-05,9.986785e-05
1.304300e-10,9.986709e-05,2.128785e-07,9.927475e-05,9.986709e-05
1.304400e-10,9.986634e-05,2.127650e-07,9.927430e-05,9.986634e-05
1.304500e-10,9.986558e-05,2.126515e-07,9.927384e-05,9.986558e-05
1.304600e-10,9.986482e-05,2.125382e-07,9.927339e-05,9.986482e-05
1.304700e-10,9.986406e-05,2.124250e-07,9.927293e-05,9.986406e-05
1.304800e-10,9.986331e-05,2.123119e-07,9.927248e-05,9.986331e-05
1.304900e-10,9.986255e-05,2.121989e-07,9.927202e-05,9.986255e-05
1.305000e-10,9.986179e-05,2.120860e-07,9.927157e-05,9.986179e-05
1.305100e-10,9.986104e-05,2.119732e-07,9.927111e-05,9.986104e-05
1.305200e-10,9.986028e-05,2.118606e-07,9.927066e-05,9.986028e-05
1.305300e-10,9.985953e-05,2.117480e-07,9.927020e-05,9.985953e-05
1.305400e-10,9.985877e-05,2.116355e-07,9.926975e-05,9.985877e-05
1.305500e-10,9.985802e-05,2.115232e-07,9.926930e-05,9.985802e-05
1.305600e-10,9.985726e-05,2.114110e-07,9.926884e-05,9.985726e-05
1.305700e-10,9.985651e-05,2.112989e-07,9.926839e-05,9.985651e-05
1.305800e-10,9.985576e-05,2.111868e-07,9.926793e-05,9.985576e-05
1.305900e-10,9.985500e-05,2.110749e-07,9.926748e-05,9.985500e-05
1.306000e-10,9.985425e-05,2.109631e-07,9.926703e-05,9.985425e-05
1.306100e-10,9.985350e-05,2.108515e-07,9.926657e-05,9.985350e-05
1.306200e-10,9.985275e-05,2.107399e-07,9.926612e-05,9.985275e-05
1.306300e-10,9.985200e-05,2.106284e-07,9.926567e-05,9.985200e-05
1.306400e-10,9.985125e-05,2.105170e-07,9.926521e-05,9.985125e-05
1.306500e-10,9.985049e-05,2.104058e-07,9.926476e-05,9.985049e-05
1.306600e-10,9.984974e-05,2.102946e-07,9.926431e-05,9.984974e-05
1.306700e-10,9.984899e-05,2.101836e-07,9.926385e-05,9.984899e-05
1.306800e-10,9.984825e-05,2.100727e-07,9.926340e-05,9.984825e-05
1.306900e-10,9.984750e-05,2.099618e-07,9.926295e-05,9.984750e-05
1.307000e-10,9.984675e-05,2.098511e-07,9.926250e-05,9.984675e-05
1.307100e-10,9.984600e-05,2.097405e-07,9.926204e-05,9.984600e-05
1.307200e-10,9.984525e-05,2.096300e-07,9.926159e-05,9.984525e-05
1.307300e-10,9.984450e-05,2.095196e-07,9.926114e-05,9.984450e-05
1.307400e-10,9.984376e-05,2.094093e-07,9.926069e-05,9.984376e-05
1.307500e-10,9.984301e-05,2.092991e-07,9.926023e-05,9.984301e-05
1.307600e-10,9.984226e-05,2.091890e-07,9.925978e-05,9.984226e-05
1.307700e-10,9.984152e-05,2.090790e-07,9.925933e-05,9.984152e-05
1.307800e-10,9.984077e-05,2.089692e-07,9.925888e-05,9.984077e-05
1.307900e-10,9.984002e-05,2.088594e-07,9.925843e-05,9.984002e-05
1.308000e-10,9.983928e-05,2.087498e-07,9.925797e-05,9.983928e-05
1.308100e-10,9.983853e-05,2.086402e-07,9.925752e-05,9.983853e-05
1.308200e-10,9.983779e-05,2.085308e-07,9.925707e-05,9.983779e-05
1.308300e-10,9.983705e-05,2.084214e-07,9.925662e-05,9.983705e-05
1.308400e-10,9.983630e-05,2.083122e-07,9.925617e-05,9.983630e-05
1.308500e-10,9.983556e-05,2.082030e-07,9.925572e-05,9.983556e-05
1.308600e-10,9.983482e-05,2.080940e-07,9.925526e-05,9.983482e-05
1.308700e-10,9.983407e-05,2.079851e-07,9.925481e-05,9.983407e-05
1.308800e-10,9.983333e-05,2.078763e-07,9.925436e-05,9.983333e-05
1.308900e-10,9.983259e-05,2.077676e-07,9.925391e-05,9.983259e-05
1.309000e-10,9.983185e-05,2.076590e-07,9.925346e-05,9.983185e-05
1.309100e-10,9.983111e-05,2.075505e-07,9.925301e-05,9.983111e-05
1.309200e-10,9.983036e-05,2.074421e-07,9.925256e-05,9.983036e-05
1.309300e-10,9.982962e-05,2.073338e-07,9.925211e-05,9.982962e-05
1.309400e-10,9.982888e-05,2.072256e-07,9.925166e-05,9.982888e-05
1.309500e-10,9.982814e-05,2.071175e-07,9.925121e-05,9.982814e-05
