time,"P(R1|XSINKOUTQ)"
8.981000e-11,9.475473e-01
8.982000e-11,9.475474e-01
8.983000e-11,9.475474e-01
8.984000e-11,9.475475e-01
8.985000e-11,9.475475e-01
8.986000e-11,9.475476e-01
8.987000e-11,9.475476e-01
8.988000e-11,9.475477e-01
8.989000e-11,9.475477e-01
8.990000e-11,9.475478e-01
8.991000e-11,9.475478e-01
8.992000e-11,9.475479e-01
8.993000e-11,9.475479e-01
8.994000e-11,9.475480e-01
8.995000e-11,9.475480e-01
8.996000e-11,9.475481e-01
8.997000e-11,9.475481e-01
8.998000e-11,9.475482e-01
8.999000e-11,9.475482e-01
9.000000e-11,9.475483e-01
9.001000e-11,9.475483e-01
9.002000e-11,9.475484e-01
9.003000e-11,9.475484e-01
9.004000e-11,9.475485e-01
9.005000e-11,9.475485e-01
9.006000e-11,9.475486e-01
9.007000e-11,9.475486e-01
9.008000e-11,9.475487e-01
9.009000e-11,9.475487e-01
9.010000e-11,9.475488e-01
9.011000e-11,9.475488e-01
9.012000e-11,9.475489e-01
9.013000e-11,9.475489e-01
9.014000e-11,9.475490e-01
9.015000e-11,9.475490e-01
9.016000e-11,9.475491e-01
9.017000e-11,9.475491e-01
9.018000e-11,9.475492e-01
9.019000e-11,9.475492e-01
9.020000e-11,9.475492e-01
9.021000e-11,9.475493e-01
9.022000e-11,9.475493e-01
9.023000e-11,9.475494e-01
9.024000e-11,9.475494e-01
9.025000e-11,9.475495e-01
9.026000e-11,9.475495e-01
9.027000e-11,9.475496e-01
9.028000e-11,9.475496e-01
9.029000e-11,9.475497e-01
9.030000e-11,9.475497e-01
9.031000e-11,9.475498e-01
9.032000e-11,9.475498e-01
9.033000e-11,9.475499e-01
9.034000e-11,9.475499e-01
9.035000e-11,9.475500e-01
9.036000e-11,9.475500e-01
9.037000e-11,9.475501e-01
9.038000e-11,9.475501e-01
9.039000e-11,9.475502e-01
9.040000e-11,9.475502e-01
9.041000e-11,9.475503e-01
9.042000e-11,9.475503e-01
9.043000e-11,9.475504e-01
9.044000e-11,9.475504e-01
9.045000e-11,9.475504e-01
9.046000e-11,9.475505e-01
9.047000e-11,9.475505e-01
9.048000e-11,9.475506e-01
9.049000e-11,9.475506e-01
9.050000e-11,9.475507e-01
9.051000e-11,9.475507e-01
9.052000e-11,9.475508e-01
9.053000e-11,9.475508e-01
9.054000e-11,9.475509e-01
9.055000e-11,9.475509e-01
9.056000e-11,9.475510e-01
9.057000e-11,9.475510e-01
9.058000e-11,9.475511e-01
9.059000e-11,9.475511e-01
9.060000e-11,9.475512e-01
9.061000e-11,9.475512e-01
9.062000e-11,9.475513e-01
9.063000e-11,9.475513e-01
9.064000e-11,9.475513e-01
9.065000e-11,9.475514e-01
9.066000e-11,9.475514e-01
9.067000e-11,9.475515e-01
9.068000e-11,9.475515e-01
9.069000e-11,9.475516e-01
9.070000e-11,9.475516e-01
9.071000e-11,9.475517e-01
9.072000e-11,9.475517e-01
9.073000e-11,9.475518e-01
9.074000e-11,9.475518e-01
9.075000e-11,9.475519e-01
9.076000e-11,9.475519e-01
9.077000e-11,9.475520e-01
9.078000e-11,9.475520e-01
9.079000e-11,9.475521e-01
9.080000e-11,9.475521e-01
9.081000e-11,9.475521e-01
9.082000e-11,9.475522e-01
9.083000e-11,9.475522e-01
9.084000e-11,9.475523e-01
9.085000e-11,9.475523e-01
9.086000e-11,9.475524e-01
9.087000e-11,9.475524e-01
9.088000e-11,9.475525e-01
9.089000e-11,9.475525e-01
9.090000e-11,9.475526e-01
9.091000e-11,9.475526e-01
9.092000e-11,9.475527e-01
9.093000e-11,9.475527e-01
9.094000e-11,9.475528e-01
9.095000e-11,9.475528e-01
9.096000e-11,9.475528e-01
9.097000e-11,9.475529e-01
9.098000e-11,9.475529e-01
9.099000e-11,9.475530e-01
9.100000e-11,9.475530e-01
9.101000e-11,9.475531e-01
9.102000e-11,9.475531e-01
9.103000e-11,9.475532e-01
9.104000e-11,9.475532e-01
9.105000e-11,9.475533e-01
9.106000e-11,9.475533e-01
9.107000e-11,9.475534e-01
9.108000e-11,9.475534e-01
9.109000e-11,9.475534e-01
9.110000e-11,9.475535e-01
9.111000e-11,9.475535e-01
9.112000e-11,9.475536e-01
9.113000e-11,9.475536e-01
9.114000e-11,9.475537e-01
9.115000e-11,9.475537e-01
9.116000e-11,9.475538e-01
9.117000e-11,9.475538e-01
9.118000e-11,9.475539e-01
9.119000e-11,9.475539e-01
9.120000e-11,9.475540e-01
9.121000e-11,9.475540e-01
9.122000e-11,9.475540e-01
9.123000e-11,9.475541e-01
9.124000e-11,9.475541e-01
9.125000e-11,9.475542e-01
9.126000e-11,9.475542e-01
9.127000e-11,9.475543e-01
9.128000e-11,9.475543e-01
9.129000e-11,9.475544e-01
9.130000e-11,9.475544e-01
9.131000e-11,9.475545e-01
9.132000e-11,9.475545e-01
9.133000e-11,9.475546e-01
9.134000e-11,9.475546e-01
9.135000e-11,9.475546e-01
9.136000e-11,9.475547e-01
9.137000e-11,9.475547e-01
9.138000e-11,9.475548e-01
9.139000e-11,9.475548e-01
9.140000e-11,9.475549e-01
9.141000e-11,9.475549e-01
9.142000e-11,9.475550e-01
9.143000e-11,9.475550e-01
9.144000e-11,9.475551e-01
9.145000e-11,9.475551e-01
9.146000e-11,9.475551e-01
9.147000e-11,9.475552e-01
9.148000e-11,9.475552e-01
9.149000e-11,9.475553e-01
9.150000e-11,9.475553e-01
9.151000e-11,9.475554e-01
9.152000e-11,9.475554e-01
9.153000e-11,9.475555e-01
9.154000e-11,9.475555e-01
9.155000e-11,9.475555e-01
9.156000e-11,9.475556e-01
9.157000e-11,9.475556e-01
9.158000e-11,9.475557e-01
9.159000e-11,9.475557e-01
9.160000e-11,9.475558e-01
9.161000e-11,9.475558e-01
9.162000e-11,9.475559e-01
9.163000e-11,9.475559e-01
9.164000e-11,9.475560e-01
9.165000e-11,9.475560e-01
9.166000e-11,9.475560e-01
9.167000e-11,9.475561e-01
9.168000e-11,9.475561e-01
9.169000e-11,9.475562e-01
9.170000e-11,9.475562e-01
9.171000e-11,9.475563e-01
9.172000e-11,9.475563e-01
9.173000e-11,9.475564e-01
9.174000e-11,9.475564e-01
9.175000e-11,9.475564e-01
9.176000e-11,9.475565e-01
9.177000e-11,9.475565e-01
9.178000e-11,9.475566e-01
9.179000e-11,9.475566e-01
9.180000e-11,9.475567e-01
9.181000e-11,9.475567e-01
9.182000e-11,9.475568e-01
9.183000e-11,9.475568e-01
9.184000e-11,9.475568e-01
9.185000e-11,9.475569e-01
9.186000e-11,9.475569e-01
9.187000e-11,9.475570e-01
9.188000e-11,9.475570e-01
9.189000e-11,9.475571e-01
9.190000e-11,9.475571e-01
9.191000e-11,9.475572e-01
9.192000e-11,9.475572e-01
9.193000e-11,9.475572e-01
9.194000e-11,9.475573e-01
9.195000e-11,9.475573e-01
9.196000e-11,9.475574e-01
9.197000e-11,9.475574e-01
9.198000e-11,9.475575e-01
9.199000e-11,9.475575e-01
9.200000e-11,9.475576e-01
9.201000e-11,9.475576e-01
9.202000e-11,9.475576e-01
9.203000e-11,9.475577e-01
9.204000e-11,9.475577e-01
9.205000e-11,9.475578e-01
9.206000e-11,9.475578e-01
9.207000e-11,9.475579e-01
9.208000e-11,9.475579e-01
9.209000e-11,9.475579e-01
9.210000e-11,9.475580e-01
9.211000e-11,9.475580e-01
9.212000e-11,9.475581e-01
9.213000e-11,9.475581e-01
9.214000e-11,9.475582e-01
9.215000e-11,9.475582e-01
9.216000e-11,9.475583e-01
9.217000e-11,9.475583e-01
9.218000e-11,9.475583e-01
9.219000e-11,9.475584e-01
9.220000e-11,9.475584e-01
9.221000e-11,9.475585e-01
9.222000e-11,9.475585e-01
9.223000e-11,9.475586e-01
9.224000e-11,9.475586e-01
9.225000e-11,9.475586e-01
9.226000e-11,9.475587e-01
9.227000e-11,9.475587e-01
9.228000e-11,9.475588e-01
9.229000e-11,9.475588e-01
9.230000e-11,9.475589e-01
9.231000e-11,9.475589e-01
9.232000e-11,9.475590e-01
9.233000e-11,9.475590e-01
9.234000e-11,9.475590e-01
9.235000e-11,9.475591e-01
9.236000e-11,9.475591e-01
9.237000e-11,9.475592e-01
9.238000e-11,9.475592e-01
9.239000e-11,9.475593e-01
9.240000e-11,9.475593e-01
9.241000e-11,9.475593e-01
9.242000e-11,9.475594e-01
9.243000e-11,9.475594e-01
9.244000e-11,9.475595e-01
9.245000e-11,9.475595e-01
9.246000e-11,9.475596e-01
9.247000e-11,9.475596e-01
9.248000e-11,9.475596e-01
9.249000e-11,9.475597e-01
9.250000e-11,9.475597e-01
9.251000e-11,9.475598e-01
9.252000e-11,9.475598e-01
9.253000e-11,9.475599e-01
9.254000e-11,9.475599e-01
9.255000e-11,9.475599e-01
9.256000e-11,9.475600e-01
9.257000e-11,9.475600e-01
9.258000e-11,9.475601e-01
9.259000e-11,9.475601e-01
9.260000e-11,9.475602e-01
9.261000e-11,9.475602e-01
9.262000e-11,9.475602e-01
9.263000e-11,9.475603e-01
9.264000e-11,9.475603e-01
9.265000e-11,9.475604e-01
9.266000e-11,9.475604e-01
9.267000e-11,9.475605e-01
9.268000e-11,9.475605e-01
9.269000e-11,9.475605e-01
9.270000e-11,9.475606e-01
9.271000e-11,9.475606e-01
9.272000e-11,9.475607e-01
9.273000e-11,9.475607e-01
9.274000e-11,9.475608e-01
9.275000e-11,9.475608e-01
9.276000e-11,9.475608e-01
9.277000e-11,9.475609e-01
9.278000e-11,9.475609e-01
9.279000e-11,9.475610e-01
9.280000e-11,9.475610e-01
9.281000e-11,9.475611e-01
9.282000e-11,9.475611e-01
9.283000e-11,9.475611e-01
9.284000e-11,9.475612e-01
9.285000e-11,9.475612e-01
9.286000e-11,9.475613e-01
9.287000e-11,9.475613e-01
9.288000e-11,9.475613e-01
9.289000e-11,9.475614e-01
9.290000e-11,9.475614e-01
9.291000e-11,9.475615e-01
9.292000e-11,9.475615e-01
9.293000e-11,9.475616e-01
9.294000e-11,9.475616e-01
9.295000e-11,9.475616e-01
9.296000e-11,9.475617e-01
9.297000e-11,9.475617e-01
9.298000e-11,9.475618e-01
9.299000e-11,9.475618e-01
9.300000e-11,9.475619e-01
9.301000e-11,9.475619e-01
9.302000e-11,9.475619e-01
9.303000e-11,9.475620e-01
9.304000e-11,9.475620e-01
9.305000e-11,9.475621e-01
9.306000e-11,9.475621e-01
9.307000e-11,9.475621e-01
9.308000e-11,9.475622e-01
9.309000e-11,9.475622e-01
9.310000e-11,9.475623e-01
9.311000e-11,9.475623e-01
9.312000e-11,9.475624e-01
9.313000e-11,9.475624e-01
9.314000e-11,9.475624e-01
9.315000e-11,9.475625e-01
9.316000e-11,9.475625e-01
9.317000e-11,9.475626e-01
9.318000e-11,9.475626e-01
9.319000e-11,9.475626e-01
9.320000e-11,9.475627e-01
9.321000e-11,9.475627e-01
9.322000e-11,9.475628e-01
9.323000e-11,9.475628e-01
9.324000e-11,9.475629e-01
9.325000e-11,9.475629e-01
9.326000e-11,9.475629e-01
9.327000e-11,9.475630e-01
9.328000e-11,9.475630e-01
9.329000e-11,9.475631e-01
9.330000e-11,9.475631e-01
9.331000e-11,9.475631e-01
9.332000e-11,9.475632e-01
9.333000e-11,9.475632e-01
9.334000e-11,9.475633e-01
9.335000e-11,9.475633e-01
9.336000e-11,9.475633e-01
9.337000e-11,9.475634e-01
9.338000e-11,9.475634e-01
9.339000e-11,9.475635e-01
9.340000e-11,9.475635e-01
9.341000e-11,9.475636e-01
9.342000e-11,9.475636e-01
9.343000e-11,9.475636e-01
9.344000e-11,9.475637e-01
9.345000e-11,9.475637e-01
9.346000e-11,9.475638e-01
9.347000e-11,9.475638e-01
9.348000e-11,9.475638e-01
9.349000e-11,9.475639e-01
9.350000e-11,9.475639e-01
9.351000e-11,9.475640e-01
9.352000e-11,9.475640e-01
9.353000e-11,9.475640e-01
9.354000e-11,9.475641e-01
9.355000e-11,9.475641e-01
9.356000e-11,9.475642e-01
9.357000e-11,9.475642e-01
9.358000e-11,9.475642e-01
9.359000e-11,9.475643e-01
9.360000e-11,9.475643e-01
9.361000e-11,9.475644e-01
9.362000e-11,9.475644e-01
9.363000e-11,9.475644e-01
9.364000e-11,9.475645e-01
9.365000e-11,9.475645e-01
9.366000e-11,9.475646e-01
9.367000e-11,9.475646e-01
9.368000e-11,9.475647e-01
9.369000e-11,9.475647e-01
9.370000e-11,9.475647e-01
9.371000e-11,9.475648e-01
9.372000e-11,9.475648e-01
9.373000e-11,9.475649e-01
9.374000e-11,9.475649e-01
9.375000e-11,9.475649e-01
9.376000e-11,9.475650e-01
9.377000e-11,9.475650e-01
9.378000e-11,9.475651e-01
9.379000e-11,9.475651e-01
9.380000e-11,9.475651e-01
9.381000e-11,9.475652e-01
9.382000e-11,9.475652e-01
9.383000e-11,9.475653e-01
9.384000e-11,9.475653e-01
9.385000e-11,9.475653e-01
9.386000e-11,9.475654e-01
9.387000e-11,9.475654e-01
9.388000e-11,9.475655e-01
9.389000e-11,9.475655e-01
9.390000e-11,9.475655e-01
9.391000e-11,9.475656e-01
9.392000e-11,9.475656e-01
9.393000e-11,9.475657e-01
9.394000e-11,9.475657e-01
9.395000e-11,9.475657e-01
9.396000e-11,9.475658e-01
9.397000e-11,9.475658e-01
9.398000e-11,9.475659e-01
9.399000e-11,9.475659e-01
9.400000e-11,9.475659e-01
9.401000e-11,9.475660e-01
9.402000e-11,9.475660e-01
9.403000e-11,9.475661e-01
9.404000e-11,9.475661e-01
9.405000e-11,9.475661e-01
9.406000e-11,9.475662e-01
9.407000e-11,9.475662e-01
9.408000e-11,9.475663e-01
9.409000e-11,9.475663e-01
9.410000e-11,9.475663e-01
9.411000e-11,9.475664e-01
9.412000e-11,9.475664e-01
9.413000e-11,9.475665e-01
9.414000e-11,9.475665e-01
9.415000e-11,9.475665e-01
9.416000e-11,9.475666e-01
9.417000e-11,9.475666e-01
9.418000e-11,9.475666e-01
9.419000e-11,9.475667e-01
9.420000e-11,9.475667e-01
9.421000e-11,9.475668e-01
9.422000e-11,9.475668e-01
9.423000e-11,9.475668e-01
9.424000e-11,9.475669e-01
9.425000e-11,9.475669e-01
9.426000e-11,9.475670e-01
9.427000e-11,9.475670e-01
9.428000e-11,9.475670e-01
9.429000e-11,9.475671e-01
9.430000e-11,9.475671e-01
9.431000e-11,9.475672e-01
9.432000e-11,9.475672e-01
9.433000e-11,9.475672e-01
9.434000e-11,9.475673e-01
9.435000e-11,9.475673e-01
9.436000e-11,9.475674e-01
9.437000e-11,9.475674e-01
9.438000e-11,9.475674e-01
9.439000e-11,9.475675e-01
9.440000e-11,9.475675e-01
9.441000e-11,9.475676e-01
9.442000e-11,9.475676e-01
9.443000e-11,9.475676e-01
9.444000e-11,9.475677e-01
9.445000e-11,9.475677e-01
9.446000e-11,9.475677e-01
9.447000e-11,9.475678e-01
9.448000e-11,9.475678e-01
9.449000e-11,9.475679e-01
9.450000e-11,9.475679e-01
9.451000e-11,9.475679e-01
9.452000e-11,9.475680e-01
9.453000e-11,9.475680e-01
9.454000e-11,9.475681e-01
9.455000e-11,9.475681e-01
9.456000e-11,9.475681e-01
9.457000e-11,9.475682e-01
9.458000e-11,9.475682e-01
9.459000e-11,9.475683e-01
9.460000e-11,9.475683e-01
9.461000e-11,9.475683e-01
9.462000e-11,9.475684e-01
9.463000e-11,9.475684e-01
9.464000e-11,9.475684e-01
9.465000e-11,9.475685e-01
9.466000e-11,9.475685e-01
9.467000e-11,9.475686e-01
9.468000e-11,9.475686e-01
9.469000e-11,9.475686e-01
9.470000e-11,9.475687e-01
9.471000e-11,9.475687e-01
9.472000e-11,9.475688e-01
9.473000e-11,9.475688e-01
9.474000e-11,9.475688e-01
9.475000e-11,9.475689e-01
9.476000e-11,9.475689e-01
9.477000e-11,9.475689e-01
9.478000e-11,9.475690e-01
9.479000e-11,9.475690e-01
9.480000e-11,9.475691e-01
9.481000e-11,9.475691e-01
9.482000e-11,9.475691e-01
9.483000e-11,9.475692e-01
9.484000e-11,9.475692e-01
9.485000e-11,9.475692e-01
9.486000e-11,9.475693e-01
9.487000e-11,9.475693e-01
9.488000e-11,9.475694e-01
9.489000e-11,9.475694e-01
9.490000e-11,9.475694e-01
9.491000e-11,9.475695e-01
9.492000e-11,9.475695e-01
9.493000e-11,9.475696e-01
9.494000e-11,9.475696e-01
9.495000e-11,9.475696e-01
9.496000e-11,9.475697e-01
9.497000e-11,9.475697e-01
9.498000e-11,9.475697e-01
9.499000e-11,9.475698e-01
9.500000e-11,9.475698e-01
9.501000e-11,9.475699e-01
9.502000e-11,9.475699e-01
9.503000e-11,9.475699e-01
9.504000e-11,9.475700e-01
9.505000e-11,9.475700e-01
9.506000e-11,9.475700e-01
9.507000e-11,9.475701e-01
9.508000e-11,9.475701e-01
9.509000e-11,9.475702e-01
9.510000e-11,9.475702e-01
9.511000e-11,9.475702e-01
9.512000e-11,9.475703e-01
9.513000e-11,9.475703e-01
9.514000e-11,9.475703e-01
9.515000e-11,9.475704e-01
9.516000e-11,9.475704e-01
9.517000e-11,9.475705e-01
9.518000e-11,9.475705e-01
9.519000e-11,9.475705e-01
9.520000e-11,9.475706e-01
9.521000e-11,9.475706e-01
9.522000e-11,9.475706e-01
9.523000e-11,9.475707e-01
9.524000e-11,9.475707e-01
9.525000e-11,9.475708e-01
9.526000e-11,9.475708e-01
9.527000e-11,9.475708e-01
9.528000e-11,9.475709e-01
9.529000e-11,9.475709e-01
9.530000e-11,9.475709e-01
9.531000e-11,9.475710e-01
9.532000e-11,9.475710e-01
9.533000e-11,9.475711e-01
9.534000e-11,9.475711e-01
9.535000e-11,9.475711e-01
9.536000e-11,9.475712e-01
9.537000e-11,9.475712e-01
9.538000e-11,9.475712e-01
9.539000e-11,9.475713e-01
9.540000e-11,9.475713e-01
9.541000e-11,9.475714e-01
9.542000e-11,9.475714e-01
9.543000e-11,9.475714e-01
9.544000e-11,9.475715e-01
9.545000e-11,9.475715e-01
9.546000e-11,9.475715e-01
9.547000e-11,9.475716e-01
9.548000e-11,9.475716e-01
9.549000e-11,9.475716e-01
9.550000e-11,9.475717e-01
9.551000e-11,9.475717e-01
9.552000e-11,9.475718e-01
9.553000e-11,9.475718e-01
9.554000e-11,9.475718e-01
9.555000e-11,9.475719e-01
9.556000e-11,9.475719e-01
9.557000e-11,9.475719e-01
9.558000e-11,9.475720e-01
9.559000e-11,9.475720e-01
9.560000e-11,9.475721e-01
9.561000e-11,9.475721e-01
9.562000e-11,9.475721e-01
9.563000e-11,9.475722e-01
9.564000e-11,9.475722e-01
9.565000e-11,9.475722e-01
9.566000e-11,9.475723e-01
9.567000e-11,9.475723e-01
9.568000e-11,9.475723e-01
9.569000e-11,9.475724e-01
9.570000e-11,9.475724e-01
9.571000e-11,9.475725e-01
9.572000e-11,9.475725e-01
9.573000e-11,9.475725e-01
9.574000e-11,9.475726e-01
9.575000e-11,9.475726e-01
9.576000e-11,9.475726e-01
9.577000e-11,9.475727e-01
9.578000e-11,9.475727e-01
9.579000e-11,9.475727e-01
9.580000e-11,9.475728e-01
9.581000e-11,9.475728e-01
9.582000e-11,9.475729e-01
9.583000e-11,9.475729e-01
9.584000e-11,9.475729e-01
9.585000e-11,9.475730e-01
9.586000e-11,9.475730e-01
9.587000e-11,9.475730e-01
9.588000e-11,9.475731e-01
9.589000e-11,9.475731e-01
9.590000e-11,9.475731e-01
9.591000e-11,9.475732e-01
9.592000e-11,9.475732e-01
9.593000e-11,9.475733e-01
9.594000e-11,9.475733e-01
9.595000e-11,9.475733e-01
9.596000e-11,9.475734e-01
9.597000e-11,9.475734e-01
9.598000e-11,9.475734e-01
9.599000e-11,9.475735e-01
9.600000e-11,9.475735e-01
9.601000e-11,9.475735e-01
9.602000e-11,9.475736e-01
9.603000e-11,9.475736e-01
9.604000e-11,9.475737e-01
9.605000e-11,9.475737e-01
9.606000e-11,9.475737e-01
9.607000e-11,9.475738e-01
9.608000e-11,9.475738e-01
9.609000e-11,9.475738e-01
9.610000e-11,9.475739e-01
9.611000e-11,9.475739e-01
9.612000e-11,9.475739e-01
9.613000e-11,9.475740e-01
9.614000e-11,9.475740e-01
9.615000e-11,9.475740e-01
9.616000e-11,9.475741e-01
9.617000e-11,9.475741e-01
9.618000e-11,9.475742e-01
9.619000e-11,9.475742e-01
9.620000e-11,9.475742e-01
9.621000e-11,9.475743e-01
9.622000e-11,9.475743e-01
9.623000e-11,9.475743e-01
9.624000e-11,9.475744e-01
9.625000e-11,9.475744e-01
9.626000e-11,9.475744e-01
9.627000e-11,9.475745e-01
9.628000e-11,9.475745e-01
9.629000e-11,9.475745e-01
9.630000e-11,9.475746e-01
9.631000e-11,9.475746e-01
9.632000e-11,9.475747e-01
9.633000e-11,9.475747e-01
9.634000e-11,9.475747e-01
9.635000e-11,9.475748e-01
9.636000e-11,9.475748e-01
9.637000e-11,9.475748e-01
9.638000e-11,9.475749e-01
9.639000e-11,9.475749e-01
9.640000e-11,9.475749e-01
9.641000e-11,9.475750e-01
9.642000e-11,9.475750e-01
9.643000e-11,9.475750e-01
9.644000e-11,9.475751e-01
9.645000e-11,9.475751e-01
9.646000e-11,9.475751e-01
9.647000e-11,9.475752e-01
9.648000e-11,9.475752e-01
9.649000e-11,9.475752e-01
9.650000e-11,9.475753e-01
9.651000e-11,9.475753e-01
9.652000e-11,9.475754e-01
9.653000e-11,9.475754e-01
9.654000e-11,9.475754e-01
9.655000e-11,9.475755e-01
9.656000e-11,9.475755e-01
9.657000e-11,9.475755e-01
9.658000e-11,9.475756e-01
9.659000e-11,9.475756e-01
9.660000e-11,9.475756e-01
9.661000e-11,9.475757e-01
9.662000e-11,9.475757e-01
9.663000e-11,9.475757e-01
9.664000e-11,9.475758e-01
9.665000e-11,9.475758e-01
9.666000e-11,9.475758e-01
9.667000e-11,9.475759e-01
9.668000e-11,9.475759e-01
9.669000e-11,9.475759e-01
9.670000e-11,9.475760e-01
9.671000e-11,9.475760e-01
9.672000e-11,9.475761e-01
9.673000e-11,9.475761e-01
9.674000e-11,9.475761e-01
9.675000e-11,9.475762e-01
9.676000e-11,9.475762e-01
9.677000e-11,9.475762e-01
9.678000e-11,9.475763e-01
9.679000e-11,9.475763e-01
9.680000e-11,9.475763e-01
9.681000e-11,9.475764e-01
9.682000e-11,9.475764e-01
9.683000e-11,9.475764e-01
9.684000e-11,9.475765e-01
9.685000e-11,9.475765e-01
9.686000e-11,9.475765e-01
9.687000e-11,9.475766e-01
9.688000e-11,9.475766e-01
9.689000e-11,9.475766e-01
9.690000e-11,9.475767e-01
9.691000e-11,9.475767e-01
9.692000e-11,9.475767e-01
9.693000e-11,9.475768e-01
9.694000e-11,9.475768e-01
9.695000e-11,9.475768e-01
9.696000e-11,9.475769e-01
9.697000e-11,9.475769e-01
9.698000e-11,9.475769e-01
9.699000e-11,9.475770e-01
9.700000e-11,9.475770e-01
9.701000e-11,9.475771e-01
9.702000e-11,9.475771e-01
9.703000e-11,9.475771e-01
9.704000e-11,9.475772e-01
9.705000e-11,9.475772e-01
9.706000e-11,9.475772e-01
9.707000e-11,9.475773e-01
9.708000e-11,9.475773e-01
9.709000e-11,9.475773e-01
9.710000e-11,9.475774e-01
9.711000e-11,9.475774e-01
9.712000e-11,9.475774e-01
9.713000e-11,9.475775e-01
9.714000e-11,9.475775e-01
9.715000e-11,9.475775e-01
9.716000e-11,9.475776e-01
9.717000e-11,9.475776e-01
9.718000e-11,9.475776e-01
9.719000e-11,9.475777e-01
9.720000e-11,9.475777e-01
9.721000e-11,9.475777e-01
9.722000e-11,9.475778e-01
9.723000e-11,9.475778e-01
9.724000e-11,9.475778e-01
9.725000e-11,9.475779e-01
9.726000e-11,9.475779e-01
9.727000e-11,9.475779e-01
9.728000e-11,9.475780e-01
9.729000e-11,9.475780e-01
9.730000e-11,9.475780e-01
9.731000e-11,9.475781e-01
9.732000e-11,9.475781e-01
9.733000e-11,9.475781e-01
9.734000e-11,9.475782e-01
9.735000e-11,9.475782e-01
9.736000e-11,9.475782e-01
9.737000e-11,9.475783e-01
9.738000e-11,9.475783e-01
9.739000e-11,9.475783e-01
9.740000e-11,9.475784e-01
9.741000e-11,9.475784e-01
9.742000e-11,9.475784e-01
9.743000e-11,9.475785e-01
9.744000e-11,9.475785e-01
9.745000e-11,9.475785e-01
9.746000e-11,9.475786e-01
9.747000e-11,9.475786e-01
9.748000e-11,9.475786e-01
9.749000e-11,9.475787e-01
9.750000e-11,9.475787e-01
9.751000e-11,9.475787e-01
9.752000e-11,9.475788e-01
9.753000e-11,9.475788e-01
9.754000e-11,9.475788e-01
9.755000e-11,9.475789e-01
9.756000e-11,9.475789e-01
9.757000e-11,9.475789e-01
9.758000e-11,9.475790e-01
9.759000e-11,9.475790e-01
9.760000e-11,9.475790e-01
9.761000e-11,9.475791e-01
9.762000e-11,9.475791e-01
9.763000e-11,9.475791e-01
9.764000e-11,9.475792e-01
9.765000e-11,9.475792e-01
9.766000e-11,9.475792e-01
9.767000e-11,9.475793e-01
9.768000e-11,9.475793e-01
9.769000e-11,9.475793e-01
9.770000e-11,9.475794e-01
9.771000e-11,9.475794e-01
9.772000e-11,9.475794e-01
9.773000e-11,9.475795e-01
9.774000e-11,9.475795e-01
9.775000e-11,9.475795e-01
9.776000e-11,9.475796e-01
9.777000e-11,9.475796e-01
9.778000e-11,9.475796e-01
9.779000e-11,9.475797e-01
9.780000e-11,9.475797e-01
9.781000e-11,9.475797e-01
9.782000e-11,9.475798e-01
9.783000e-11,9.475798e-01
9.784000e-11,9.475798e-01
9.785000e-11,9.475799e-01
9.786000e-11,9.475799e-01
9.787000e-11,9.475799e-01
9.788000e-11,9.475800e-01
9.789000e-11,9.475800e-01
9.790000e-11,9.475800e-01
9.791000e-11,9.475801e-01
9.792000e-11,9.475801e-01
9.793000e-11,9.475801e-01
9.794000e-11,9.475802e-01
9.795000e-11,9.475802e-01
9.796000e-11,9.475802e-01
9.797000e-11,9.475803e-01
9.798000e-11,9.475803e-01
9.799000e-11,9.475803e-01
9.800000e-11,9.475804e-01
9.801000e-11,9.475804e-01
9.802000e-11,9.475804e-01
9.803000e-11,9.475804e-01
9.804000e-11,9.475805e-01
9.805000e-11,9.475805e-01
9.806000e-11,9.475805e-01
9.807000e-11,9.475806e-01
9.808000e-11,9.475806e-01
9.809000e-11,9.475806e-01
9.810000e-11,9.475807e-01
9.811000e-11,9.475807e-01
9.812000e-11,9.475807e-01
9.813000e-11,9.475808e-01
9.814000e-11,9.475808e-01
9.815000e-11,9.475808e-01
9.816000e-11,9.475809e-01
9.817000e-11,9.475809e-01
9.818000e-11,9.475809e-01
9.819000e-11,9.475810e-01
9.820000e-11,9.475810e-01
9.821000e-11,9.475810e-01
9.822000e-11,9.475811e-01
9.823000e-11,9.475811e-01
9.824000e-11,9.475811e-01
9.825000e-11,9.475812e-01
9.826000e-11,9.475812e-01
9.827000e-11,9.475812e-01
9.828000e-11,9.475813e-01
9.829000e-11,9.475813e-01
9.830000e-11,9.475813e-01
9.831000e-11,9.475814e-01
9.832000e-11,9.475814e-01
9.833000e-11,9.475814e-01
9.834000e-11,9.475814e-01
9.835000e-11,9.475815e-01
9.836000e-11,9.475815e-01
9.837000e-11,9.475815e-01
9.838000e-11,9.475816e-01
