time,"P(A)","P(B)","P(Q)"
6.540000e-12,1.375639e+00,1.375639e+00,1.073876e+00
6.555000e-12,1.376955e+00,1.376955e+00,1.073823e+00
6.570000e-12,1.378266e+00,1.378266e+00,1.073747e+00
6.585000e-12,1.379566e+00,1.379566e+00,1.073649e+00
6.600000e-12,1.380850e+00,1.380850e+00,1.073526e+00
6.615000e-12,1.382115e+00,1.382115e+00,1.073378e+00
6.630000e-12,1.383354e+00,1.383354e+00,1.073206e+00
6.645000e-12,1.384565e+00,1.384565e+00,1.073007e+00
6.660000e-12,1.385740e+00,1.385740e+00,1.072783e+00
6.675000e-12,1.386878e+00,1.386878e+00,1.072533e+00
6.690000e-12,1.387972e+00,1.387972e+00,1.072257e+00
6.705000e-12,1.389018e+00,1.389018e+00,1.071956e+00
6.720000e-12,1.390012e+00,1.390012e+00,1.071631e+00
6.735000e-12,1.390949e+00,1.390949e+00,1.071281e+00
6.750000e-12,1.391827e+00,1.391827e+00,1.070908e+00
6.765000e-12,1.392640e+00,1.392640e+00,1.070514e+00
6.780000e-12,1.393384e+00,1.393384e+00,1.070098e+00
6.795000e-12,1.394058e+00,1.394058e+00,1.069664e+00
6.810000e-12,1.394656e+00,1.394656e+00,1.069211e+00
6.825000e-12,1.395177e+00,1.395177e+00,1.068742e+00
6.840000e-12,1.395617e+00,1.395617e+00,1.068258e+00
6.855000e-12,1.395973e+00,1.395973e+00,1.067761e+00
6.870000e-12,1.396245e+00,1.396245e+00,1.067253e+00
6.885000e-12,1.396428e+00,1.396428e+00,1.066735e+00
6.900000e-12,1.396523e+00,1.396523e+00,1.066210e+00
6.915000e-12,1.396527e+00,1.396527e+00,1.065680e+00
6.930000e-12,1.396440e+00,1.396440e+00,1.065145e+00
6.945000e-12,1.396261e+00,1.396261e+00,1.064609e+00
6.960000e-12,1.395989e+00,1.395989e+00,1.064073e+00
6.975000e-12,1.395626e+00,1.395626e+00,1.063538e+00
6.990000e-12,1.395170e+00,1.395170e+00,1.063007e+00
7.005000e-12,1.394623e+00,1.394623e+00,1.062480e+00
7.020000e-12,1.393985e+00,1.393985e+00,1.061960e+00
7.035000e-12,1.393260e+00,1.393260e+00,1.061448e+00
7.050000e-12,1.392447e+00,1.392447e+00,1.060945e+00
7.065000e-12,1.391550e+00,1.391550e+00,1.060453e+00
7.080000e-12,1.390570e+00,1.390570e+00,1.059971e+00
7.095000e-12,1.389512e+00,1.389512e+00,1.059503e+00
7.110000e-12,1.388377e+00,1.388377e+00,1.059047e+00
7.125000e-12,1.387169e+00,1.387169e+00,1.058606e+00
7.140000e-12,1.385893e+00,1.385893e+00,1.058179e+00
7.155000e-12,1.384552e+00,1.384552e+00,1.057767e+00
7.170000e-12,1.383150e+00,1.383150e+00,1.057371e+00
7.185000e-12,1.381693e+00,1.381693e+00,1.056990e+00
7.200000e-12,1.380185e+00,1.380185e+00,1.056625e+00
7.215000e-12,1.378631e+00,1.378631e+00,1.056275e+00
7.230000e-12,1.377037e+00,1.377037e+00,1.055941e+00
7.245000e-12,1.375407e+00,1.375407e+00,1.055623e+00
7.260000e-12,1.373749e+00,1.373749e+00,1.055320e+00
7.275000e-12,1.372067e+00,1.372067e+00,1.055033e+00
7.290000e-12,1.370368e+00,1.370368e+00,1.054760e+00
7.305000e-12,1.368657e+00,1.368657e+00,1.054502e+00
7.320000e-12,1.366940e+00,1.366940e+00,1.054258e+00
7.335000e-12,1.365225e+00,1.365225e+00,1.054029e+00
7.350000e-12,1.363517e+00,1.363517e+00,1.053812e+00
7.365000e-12,1.361821e+00,1.361821e+00,1.053610e+00
7.380000e-12,1.360145e+00,1.360145e+00,1.053420e+00
7.395000e-12,1.358495e+00,1.358495e+00,1.053244e+00
7.410000e-12,1.356876e+00,1.356876e+00,1.053080e+00
7.425000e-12,1.355294e+00,1.355294e+00,1.052930e+00
7.440000e-12,1.353756e+00,1.353756e+00,1.052792e+00
7.455000e-12,1.352266e+00,1.352266e+00,1.052668e+00
7.470000e-12,1.350831e+00,1.350831e+00,1.052557e+00
7.485000e-12,1.349456e+00,1.349456e+00,1.052460e+00
7.500000e-12,1.348145e+00,1.348145e+00,1.052377e+00
7.515000e-12,1.346904e+00,1.346904e+00,1.052309e+00
7.530000e-12,1.345738e+00,1.345738e+00,1.052257e+00
7.545000e-12,1.344650e+00,1.344650e+00,1.052221e+00
7.560000e-12,1.343645e+00,1.343645e+00,1.052203e+00
7.575000e-12,1.342727e+00,1.342727e+00,1.052204e+00
7.590000e-12,1.341898e+00,1.341898e+00,1.052224e+00
7.605000e-12,1.341163e+00,1.341163e+00,1.052265e+00
7.620000e-12,1.340524e+00,1.340524e+00,1.052328e+00
7.635000e-12,1.339984e+00,1.339984e+00,1.052415e+00
7.650000e-12,1.339544e+00,1.339544e+00,1.052527e+00
7.665000e-12,1.339207e+00,1.339207e+00,1.052666e+00
7.680000e-12,1.338974e+00,1.338974e+00,1.052834e+00
7.695000e-12,1.338846e+00,1.338846e+00,1.053031e+00
7.710000e-12,1.338824e+00,1.338824e+00,1.053260e+00
7.725000e-12,1.338909e+00,1.338909e+00,1.053522e+00
7.740000e-12,1.339099e+00,1.339099e+00,1.053819e+00
7.755000e-12,1.339396e+00,1.339396e+00,1.054152e+00
7.770000e-12,1.339797e+00,1.339797e+00,1.054523e+00
7.785000e-12,1.340303e+00,1.340303e+00,1.054932e+00
7.800000e-12,1.340912e+00,1.340912e+00,1.055382e+00
7.815000e-12,1.341623e+00,1.341623e+00,1.055874e+00
7.830000e-12,1.342432e+00,1.342432e+00,1.056408e+00
7.845000e-12,1.343338e+00,1.343338e+00,1.056986e+00
7.860000e-12,1.344339e+00,1.344339e+00,1.057608e+00
7.875000e-12,1.345431e+00,1.345431e+00,1.058274e+00
7.890000e-12,1.346612e+00,1.346612e+00,1.058985e+00
7.905000e-12,1.347877e+00,1.347877e+00,1.059742e+00
7.920000e-12,1.349224e+00,1.349224e+00,1.060543e+00
7.935000e-12,1.350648e+00,1.350648e+00,1.061389e+00
7.950000e-12,1.352146e+00,1.352146e+00,1.062279e+00
7.965000e-12,1.353712e+00,1.353712e+00,1.063213e+00
7.980000e-12,1.355344e+00,1.355344e+00,1.064189e+00
7.995000e-12,1.357036e+00,1.357036e+00,1.065206e+00
8.010000e-12,1.358783e+00,1.358783e+00,1.066263e+00
8.025000e-12,1.360581e+00,1.360581e+00,1.067357e+00
8.040000e-12,1.362424e+00,1.362424e+00,1.068488e+00
8.055000e-12,1.364308e+00,1.364308e+00,1.069652e+00
8.070000e-12,1.366228e+00,1.366228e+00,1.070848e+00
8.085000e-12,1.368178e+00,1.368178e+00,1.072073e+00
8.100000e-12,1.370153e+00,1.370153e+00,1.073324e+00
8.115000e-12,1.372149e+00,1.372149e+00,1.074598e+00
8.130000e-12,1.374159e+00,1.374159e+00,1.075893e+00
8.145000e-12,1.376179e+00,1.376179e+00,1.077204e+00
8.160000e-12,1.378203e+00,1.378203e+00,1.078529e+00
8.175000e-12,1.380226e+00,1.380226e+00,1.079865e+00
8.190000e-12,1.382244e+00,1.382244e+00,1.081207e+00
8.205000e-12,1.384252e+00,1.384252e+00,1.082552e+00
8.220000e-12,1.386243e+00,1.386243e+00,1.083896e+00
8.235000e-12,1.388215e+00,1.388215e+00,1.085237e+00
8.250000e-12,1.390161e+00,1.390161e+00,1.086570e+00
8.265000e-12,1.392077e+00,1.392077e+00,1.087892e+00
8.280000e-12,1.393960e+00,1.393960e+00,1.089200e+00
8.295000e-12,1.395804e+00,1.395804e+00,1.090489e+00
8.310000e-12,1.397606e+00,1.397606e+00,1.091757e+00
8.325000e-12,1.399362e+00,1.399362e+00,1.093001e+00
8.340000e-12,1.401067e+00,1.401067e+00,1.094216e+00
8.355000e-12,1.402719e+00,1.402719e+00,1.095402e+00
8.370000e-12,1.404314e+00,1.404314e+00,1.096554e+00
8.385000e-12,1.405848e+00,1.405848e+00,1.097671e+00
8.400000e-12,1.407320e+00,1.407320e+00,1.098750e+00
8.415000e-12,1.408725e+00,1.408725e+00,1.099788e+00
8.430000e-12,1.410062e+00,1.410062e+00,1.100785e+00
8.445000e-12,1.411328e+00,1.411328e+00,1.101738e+00
8.460000e-12,1.412522e+00,1.412522e+00,1.102647e+00
8.475000e-12,1.413640e+00,1.413640e+00,1.103509e+00
8.490000e-12,1.414683e+00,1.414683e+00,1.104325e+00
8.505000e-12,1.415648e+00,1.415648e+00,1.105094e+00
8.520000e-12,1.416534e+00,1.416534e+00,1.105814e+00
8.535000e-12,1.417342e+00,1.417342e+00,1.106487e+00
8.550000e-12,1.418069e+00,1.418069e+00,1.107112e+00
8.565000e-12,1.418716e+00,1.418716e+00,1.107690e+00
8.580000e-12,1.419282e+00,1.419282e+00,1.108222e+00
8.595000e-12,1.419768e+00,1.419768e+00,1.108707e+00
8.610000e-12,1.420175e+00,1.420175e+00,1.109148e+00
8.625000e-12,1.420502e+00,1.420502e+00,1.109545e+00
8.640000e-12,1.420752e+00,1.420752e+00,1.109900e+00
8.655000e-12,1.420924e+00,1.420924e+00,1.110215e+00
8.670000e-12,1.421021e+00,1.421021e+00,1.110491e+00
8.685000e-12,1.421045e+00,1.421045e+00,1.110730e+00
8.700000e-12,1.420996e+00,1.420996e+00,1.110935e+00
8.715000e-12,1.420877e+00,1.420877e+00,1.111106e+00
8.730000e-12,1.420692e+00,1.420692e+00,1.111247e+00
8.745000e-12,1.420441e+00,1.420441e+00,1.111360e+00
8.760000e-12,1.420128e+00,1.420128e+00,1.111446e+00
8.775000e-12,1.419756e+00,1.419756e+00,1.111509e+00
8.790000e-12,1.419328e+00,1.419328e+00,1.111550e+00
8.805000e-12,1.418848e+00,1.418848e+00,1.111571e+00
8.820000e-12,1.418318e+00,1.418318e+00,1.111575e+00
8.835000e-12,1.417743e+00,1.417743e+00,1.111564e+00
8.850000e-12,1.417126e+00,1.417126e+00,1.111539e+00
8.865000e-12,1.416471e+00,1.416471e+00,1.111504e+00
8.880000e-12,1.415783e+00,1.415783e+00,1.111460e+00
8.895000e-12,1.415064e+00,1.415064e+00,1.111408e+00
8.910000e-12,1.414321e+00,1.414321e+00,1.111350e+00
8.925000e-12,1.413556e+00,1.413556e+00,1.111288e+00
8.940000e-12,1.412774e+00,1.412774e+00,1.111223e+00
8.955000e-12,1.411981e+00,1.411981e+00,1.111157e+00
8.970000e-12,1.411179e+00,1.411179e+00,1.111090e+00
8.985000e-12,1.410373e+00,1.410373e+00,1.111024e+00
9.000000e-12,1.409568e+00,1.409568e+00,1.110959e+00
9.015000e-12,1.408769e+00,1.408769e+00,1.110896e+00
9.030000e-12,1.407979e+00,1.407979e+00,1.110835e+00
9.045000e-12,1.407203e+00,1.407203e+00,1.110778e+00
9.060000e-12,1.406445e+00,1.406445e+00,1.110724e+00
9.075000e-12,1.405709e+00,1.405709e+00,1.110673e+00
9.090000e-12,1.404999e+00,1.404999e+00,1.110626e+00
9.105000e-12,1.404319e+00,1.404319e+00,1.110582e+00
9.120000e-12,1.403673e+00,1.403673e+00,1.110541e+00
9.135000e-12,1.403063e+00,1.403063e+00,1.110504e+00
9.150000e-12,1.402495e+00,1.402495e+00,1.110469e+00
9.165000e-12,1.401970e+00,1.401970e+00,1.110437e+00
9.180000e-12,1.401492e+00,1.401492e+00,1.110406e+00
9.195000e-12,1.401064e+00,1.401064e+00,1.110378e+00
9.210000e-12,1.400687e+00,1.400687e+00,1.110350e+00
9.225000e-12,1.400365e+00,1.400365e+00,1.110323e+00
9.240000e-12,1.400099e+00,1.400099e+00,1.110295e+00
9.255000e-12,1.399892e+00,1.399892e+00,1.110268e+00
9.270000e-12,1.399744e+00,1.399744e+00,1.110240e+00
9.285000e-12,1.399657e+00,1.399657e+00,1.110211e+00
9.300000e-12,1.399633e+00,1.399633e+00,1.110180e+00
9.315000e-12,1.399670e+00,1.399670e+00,1.110147e+00
9.330000e-12,1.399771e+00,1.399771e+00,1.110113e+00
9.345000e-12,1.399935e+00,1.399935e+00,1.110076e+00
9.360000e-12,1.400162e+00,1.400162e+00,1.110038e+00
9.375000e-12,1.400452e+00,1.400452e+00,1.109997e+00
9.390000e-12,1.400803e+00,1.400803e+00,1.109955e+00
9.405000e-12,1.401215e+00,1.401215e+00,1.109910e+00
9.420000e-12,1.401687e+00,1.401687e+00,1.109864e+00
9.435000e-12,1.402217e+00,1.402217e+00,1.109818e+00
9.450000e-12,1.402802e+00,1.402802e+00,1.109770e+00
9.465000e-12,1.403442e+00,1.403442e+00,1.109723e+00
9.480000e-12,1.404134e+00,1.404134e+00,1.109677e+00
9.495000e-12,1.404874e+00,1.404874e+00,1.109631e+00
9.510000e-12,1.405661e+00,1.405661e+00,1.109588e+00
9.525000e-12,1.406491e+00,1.406491e+00,1.109548e+00
9.540000e-12,1.407362e+00,1.407362e+00,1.109512e+00
9.555000e-12,1.408269e+00,1.408269e+00,1.109480e+00
9.570000e-12,1.409210e+00,1.409210e+00,1.109454e+00
9.585000e-12,1.410180e+00,1.410180e+00,1.109435e+00
9.600000e-12,1.411176e+00,1.411176e+00,1.109424e+00
9.615000e-12,1.412194e+00,1.412194e+00,1.109421e+00
9.630000e-12,1.413230e+00,1.413230e+00,1.109427e+00
9.645000e-12,1.414280e+00,1.414280e+00,1.109444e+00
9.660000e-12,1.415340e+00,1.415340e+00,1.109472e+00
9.675000e-12,1.416405e+00,1.416405e+00,1.109512e+00
9.690000e-12,1.417471e+00,1.417471e+00,1.109565e+00
9.705000e-12,1.418534e+00,1.418534e+00,1.109631e+00
9.720000e-12,1.419590e+00,1.419590e+00,1.109711e+00
9.735000e-12,1.420635e+00,1.420635e+00,1.109805e+00
9.750000e-12,1.421665e+00,1.421665e+00,1.109914e+00
9.765000e-12,1.422675e+00,1.422675e+00,1.110038e+00
9.780000e-12,1.423661e+00,1.423661e+00,1.110176e+00
9.795000e-12,1.424620e+00,1.424620e+00,1.110329e+00
9.810000e-12,1.425548e+00,1.425548e+00,1.110496e+00
9.825000e-12,1.426442e+00,1.426442e+00,1.110678e+00
9.840000e-12,1.427297e+00,1.427297e+00,1.110873e+00
9.855000e-12,1.428110e+00,1.428110e+00,1.111082e+00
9.870000e-12,1.428879e+00,1.428879e+00,1.111303e+00
9.885000e-12,1.429600e+00,1.429600e+00,1.111535e+00
9.900000e-12,1.430271e+00,1.430271e+00,1.111777e+00
9.915000e-12,1.430888e+00,1.430888e+00,1.112029e+00
9.930000e-12,1.431450e+00,1.431450e+00,1.112288e+00
9.945000e-12,1.431955e+00,1.431955e+00,1.112554e+00
9.960000e-12,1.432400e+00,1.432400e+00,1.112826e+00
9.975000e-12,1.432783e+00,1.432783e+00,1.113100e+00
9.990000e-12,1.433104e+00,1.433104e+00,1.113377e+00
1.000500e-11,1.433361e+00,1.433361e+00,1.113653e+00
1.002000e-11,1.433553e+00,1.433553e+00,1.113928e+00
1.003500e-11,1.433679e+00,1.433679e+00,1.114200e+00
1.005000e-11,1.433739e+00,1.433739e+00,1.114466e+00
1.006500e-11,1.433733e+00,1.433733e+00,1.114726e+00
1.008000e-11,1.433659e+00,1.433659e+00,1.114977e+00
1.009500e-11,1.433520e+00,1.433520e+00,1.115217e+00
1.011000e-11,1.433314e+00,1.433314e+00,1.115445e+00
1.012500e-11,1.433043e+00,1.433043e+00,1.115659e+00
1.014000e-11,1.432708e+00,1.432708e+00,1.115858e+00
1.015500e-11,1.432309e+00,1.432309e+00,1.116040e+00
1.017000e-11,1.431849e+00,1.431849e+00,1.116204e+00
1.018500e-11,1.431327e+00,1.431327e+00,1.116349e+00
1.020000e-11,1.430748e+00,1.430748e+00,1.116473e+00
1.021500e-11,1.430111e+00,1.430111e+00,1.116575e+00
1.023000e-11,1.429419e+00,1.429419e+00,1.116655e+00
1.024500e-11,1.428675e+00,1.428675e+00,1.116713e+00
1.026000e-11,1.427881e+00,1.427881e+00,1.116747e+00
1.027500e-11,1.427039e+00,1.427039e+00,1.116757e+00
1.029000e-11,1.426152e+00,1.426152e+00,1.116744e+00
1.030500e-11,1.425224e+00,1.425224e+00,1.116706e+00
1.032000e-11,1.424256e+00,1.424256e+00,1.116646e+00
1.033500e-11,1.423253e+00,1.423253e+00,1.116562e+00
1.035000e-11,1.422217e+00,1.422217e+00,1.116457e+00
1.036500e-11,1.421152e+00,1.421152e+00,1.116329e+00
1.038000e-11,1.420060e+00,1.420060e+00,1.116182e+00
1.039500e-11,1.418946e+00,1.418946e+00,1.116015e+00
1.041000e-11,1.417813e+00,1.417813e+00,1.115830e+00
1.042500e-11,1.416664e+00,1.416664e+00,1.115628e+00
1.044000e-11,1.415503e+00,1.415503e+00,1.115411e+00
1.045500e-11,1.414334e+00,1.414334e+00,1.115182e+00
1.047000e-11,1.413160e+00,1.413160e+00,1.114940e+00
1.048500e-11,1.411984e+00,1.411984e+00,1.114690e+00
1.050000e-11,1.410811e+00,1.410811e+00,1.114432e+00
1.051500e-11,1.409644e+00,1.409644e+00,1.114169e+00
1.053000e-11,1.408486e+00,1.408486e+00,1.113902e+00
1.054500e-11,1.407342e+00,1.407342e+00,1.113635e+00
1.056000e-11,1.406213e+00,1.406213e+00,1.113368e+00
1.057500e-11,1.405105e+00,1.405105e+00,1.113105e+00
1.059000e-11,1.404019e+00,1.404019e+00,1.112848e+00
1.060500e-11,1.402960e+00,1.402960e+00,1.112598e+00
1.062000e-11,1.401931e+00,1.401931e+00,1.112358e+00
1.063500e-11,1.400934e+00,1.400934e+00,1.112129e+00
1.065000e-11,1.399973e+00,1.399973e+00,1.111915e+00
1.066500e-11,1.399050e+00,1.399050e+00,1.111715e+00
1.068000e-11,1.398168e+00,1.398168e+00,1.111532e+00
1.069500e-11,1.397330e+00,1.397330e+00,1.111369e+00
1.071000e-11,1.396538e+00,1.396538e+00,1.111225e+00
1.072500e-11,1.395795e+00,1.395795e+00,1.111102e+00
1.074000e-11,1.395102e+00,1.395102e+00,1.111002e+00
1.075500e-11,1.394463e+00,1.394463e+00,1.110924e+00
1.077000e-11,1.393877e+00,1.393877e+00,1.110871e+00
1.078500e-11,1.393348e+00,1.393348e+00,1.110843e+00
1.080000e-11,1.392877e+00,1.392877e+00,1.110839e+00
1.081500e-11,1.392465e+00,1.392465e+00,1.110861e+00
1.083000e-11,1.392113e+00,1.392113e+00,1.110908e+00
1.084500e-11,1.391823e+00,1.391823e+00,1.110980e+00
1.086000e-11,1.391594e+00,1.391594e+00,1.111076e+00
1.087500e-11,1.391428e+00,1.391428e+00,1.111196e+00
1.089000e-11,1.391325e+00,1.391325e+00,1.111340e+00
1.090500e-11,1.391285e+00,1.391285e+00,1.111507e+00
1.092000e-11,1.391308e+00,1.391308e+00,1.111695e+00
1.093500e-11,1.391394e+00,1.391394e+00,1.111904e+00
1.095000e-11,1.391543e+00,1.391543e+00,1.112132e+00
1.096500e-11,1.391753e+00,1.391753e+00,1.112377e+00
1.098000e-11,1.392025e+00,1.392025e+00,1.112639e+00
1.099500e-11,1.392356e+00,1.392356e+00,1.112915e+00
1.101000e-11,1.392746e+00,1.392746e+00,1.113205e+00
1.102500e-11,1.393194e+00,1.393194e+00,1.113506e+00
1.104000e-11,1.393697e+00,1.393697e+00,1.113816e+00
1.105500e-11,1.394255e+00,1.394255e+00,1.114135e+00
1.107000e-11,1.394864e+00,1.394864e+00,1.114459e+00
1.108500e-11,1.395524e+00,1.395524e+00,1.114787e+00
1.110000e-11,1.396230e+00,1.396230e+00,1.115118e+00
1.111500e-11,1.396982e+00,1.396982e+00,1.115450e+00
1.113000e-11,1.397777e+00,1.397777e+00,1.115780e+00
1.114500e-11,1.398610e+00,1.398610e+00,1.116108e+00
1.116000e-11,1.399481e+00,1.399481e+00,1.116431e+00
1.117500e-11,1.400385e+00,1.400385e+00,1.116748e+00
1.119000e-11,1.401320e+00,1.401320e+00,1.117059e+00
1.120500e-11,1.402282e+00,1.402282e+00,1.117360e+00
1.122000e-11,1.403267e+00,1.403267e+00,1.117652e+00
1.123500e-11,1.404273e+00,1.404273e+00,1.117933e+00
1.125000e-11,1.405296e+00,1.405296e+00,1.118202e+00
1.126500e-11,1.406332e+00,1.406332e+00,1.118458e+00
1.128000e-11,1.407378e+00,1.407378e+00,1.118701e+00
1.129500e-11,1.408429e+00,1.408429e+00,1.118930e+00
1.131000e-11,1.409483e+00,1.409483e+00,1.119145e+00
1.132500e-11,1.410535e+00,1.410535e+00,1.119345e+00
1.134000e-11,1.411581e+00,1.411581e+00,1.119529e+00
1.135500e-11,1.412619e+00,1.412619e+00,1.119699e+00
1.137000e-11,1.413645e+00,1.413645e+00,1.119854e+00
1.138500e-11,1.414654e+00,1.414654e+00,1.119993e+00
1.140000e-11,1.415643e+00,1.415643e+00,1.120118e+00
1.141500e-11,1.416610e+00,1.416610e+00,1.120228e+00
1.143000e-11,1.417550e+00,1.417550e+00,1.120325e+00
1.144500e-11,1.418461e+00,1.418461e+00,1.120408e+00
1.146000e-11,1.419338e+00,1.419338e+00,1.120478e+00
1.147500e-11,1.420180e+00,1.420180e+00,1.120536e+00
1.149000e-11,1.420984e+00,1.420984e+00,1.120583e+00
1.150500e-11,1.421746e+00,1.421746e+00,1.120618e+00
1.152000e-11,1.422465e+00,1.422465e+00,1.120644e+00
1.153500e-11,1.423137e+00,1.423137e+00,1.120660e+00
1.155000e-11,1.423762e+00,1.423762e+00,1.120667e+00
1.156500e-11,1.424336e+00,1.424336e+00,1.120667e+00
1.158000e-11,1.424858e+00,1.424858e+00,1.120659e+00
1.159500e-11,1.425327e+00,1.425327e+00,1.120645e+00
1.161000e-11,1.425742e+00,1.425742e+00,1.120625e+00
1.162500e-11,1.426101e+00,1.426101e+00,1.120600e+00
1.164000e-11,1.426403e+00,1.426403e+00,1.120571e+00
1.165500e-11,1.426648e+00,1.426648e+00,1.120537e+00
1.167000e-11,1.426836e+00,1.426836e+00,1.120500e+00
1.168500e-11,1.426966e+00,1.426966e+00,1.120459e+00
1.170000e-11,1.427038e+00,1.427038e+00,1.120416e+00
1.171500e-11,1.427053e+00,1.427053e+00,1.120370e+00
1.173000e-11,1.427012e+00,1.427012e+00,1.120321e+00
1.174500e-11,1.426915e+00,1.426915e+00,1.120270e+00
1.176000e-11,1.426763e+00,1.426763e+00,1.120217e+00
1.177500e-11,1.426558e+00,1.426558e+00,1.120161e+00
1.179000e-11,1.426300e+00,1.426300e+00,1.120103e+00
1.180500e-11,1.425993e+00,1.425993e+00,1.120042e+00
1.182000e-11,1.425636e+00,1.425636e+00,1.119978e+00
1.183500e-11,1.425234e+00,1.425234e+00,1.119911e+00
1.185000e-11,1.424787e+00,1.424787e+00,1.119841e+00
1.186500e-11,1.424298e+00,1.424298e+00,1.119766e+00
1.188000e-11,1.423770e+00,1.423770e+00,1.119688e+00
1.189500e-11,1.423206e+00,1.423206e+00,1.119605e+00
1.191000e-11,1.422608e+00,1.422608e+00,1.119517e+00
1.192500e-11,1.421980e+00,1.421980e+00,1.119423e+00
1.194000e-11,1.421324e+00,1.421324e+00,1.119324e+00
1.195500e-11,1.420644e+00,1.420644e+00,1.119218e+00
1.197000e-11,1.419943e+00,1.419943e+00,1.119106e+00
1.198500e-11,1.419224e+00,1.419224e+00,1.118988e+00
1.200000e-11,1.418491e+00,1.418491e+00,1.118862e+00
1.201500e-11,1.417747e+00,1.417747e+00,1.118729e+00
1.203000e-11,1.416996e+00,1.416996e+00,1.118589e+00
1.204500e-11,1.416241e+00,1.416241e+00,1.118442e+00
1.206000e-11,1.415485e+00,1.415485e+00,1.118287e+00
1.207500e-11,1.414733e+00,1.414733e+00,1.118126e+00
1.209000e-11,1.413986e+00,1.413986e+00,1.117957e+00
1.210500e-11,1.413250e+00,1.413250e+00,1.117782e+00
1.212000e-11,1.412526e+00,1.412526e+00,1.117601e+00
1.213500e-11,1.411819e+00,1.411819e+00,1.117414e+00
1.215000e-11,1.411130e+00,1.411130e+00,1.117223e+00
1.216500e-11,1.410465e+00,1.410465e+00,1.117027e+00
1.218000e-11,1.409824e+00,1.409824e+00,1.116828e+00
1.219500e-11,1.409212e+00,1.409212e+00,1.116627e+00
1.221000e-11,1.408630e+00,1.408630e+00,1.116425e+00
1.222500e-11,1.408081e+00,1.408081e+00,1.116222e+00
1.224000e-11,1.407568e+00,1.407568e+00,1.116021e+00
1.225500e-11,1.407093e+00,1.407093e+00,1.115823e+00
1.227000e-11,1.406658e+00,1.406658e+00,1.115628e+00
1.228500e-11,1.406264e+00,1.406264e+00,1.115439e+00
1.230000e-11,1.405914e+00,1.405914e+00,1.115257e+00
1.231500e-11,1.405609e+00,1.405609e+00,1.115083e+00
1.233000e-11,1.405350e+00,1.405350e+00,1.114920e+00
1.234500e-11,1.405138e+00,1.405138e+00,1.114768e+00
1.236000e-11,1.404975e+00,1.404975e+00,1.114629e+00
1.237500e-11,1.404861e+00,1.404861e+00,1.114506e+00
1.239000e-11,1.404797e+00,1.404797e+00,1.114399e+00
1.240500e-11,1.404783e+00,1.404783e+00,1.114309e+00
1.242000e-11,1.404819e+00,1.404819e+00,1.114240e+00
1.243500e-11,1.404906e+00,1.404906e+00,1.114191e+00
1.245000e-11,1.405042e+00,1.405042e+00,1.114165e+00
1.246500e-11,1.405229e+00,1.405229e+00,1.114162e+00
1.248000e-11,1.405465e+00,1.405465e+00,1.114184e+00
1.249500e-11,1.405749e+00,1.405749e+00,1.114231e+00
1.251000e-11,1.406082e+00,1.406082e+00,1.114306e+00
1.252500e-11,1.406461e+00,1.406461e+00,1.114408e+00
1.254000e-11,1.406885e+00,1.406885e+00,1.114538e+00
1.255500e-11,1.407354e+00,1.407354e+00,1.114696e+00
1.257000e-11,1.407866e+00,1.407866e+00,1.114884e+00
1.258500e-11,1.408419e+00,1.408419e+00,1.115101e+00
1.260000e-11,1.409011e+00,1.409011e+00,1.115347e+00
1.261500e-11,1.409641e+00,1.409641e+00,1.115623e+00
1.263000e-11,1.410306e+00,1.410306e+00,1.115927e+00
1.264500e-11,1.411005e+00,1.411005e+00,1.116259e+00
1.266000e-11,1.411735e+00,1.411735e+00,1.116619e+00
1.267500e-11,1.412494e+00,1.412494e+00,1.117006e+00
1.269000e-11,1.413279e+00,1.413279e+00,1.117419e+00
1.270500e-11,1.414089e+00,1.414089e+00,1.117857e+00
1.272000e-11,1.414921e+00,1.414921e+00,1.118318e+00
1.273500e-11,1.415771e+00,1.415771e+00,1.118801e+00
1.275000e-11,1.416638e+00,1.416638e+00,1.119305e+00
1.276500e-11,1.417519e+00,1.417519e+00,1.119828e+00
1.278000e-11,1.418411e+00,1.418411e+00,1.120367e+00
1.279500e-11,1.419312e+00,1.419312e+00,1.120923e+00
1.281000e-11,1.420218e+00,1.420218e+00,1.121491e+00
1.282500e-11,1.421128e+00,1.421128e+00,1.122071e+00
1.284000e-11,1.422037e+00,1.422037e+00,1.122660e+00
1.285500e-11,1.422944e+00,1.422944e+00,1.123256e+00
1.287000e-11,1.423846e+00,1.423846e+00,1.123858e+00
1.288500e-11,1.424740e+00,1.424740e+00,1.124462e+00
1.290000e-11,1.425623e+00,1.425623e+00,1.125067e+00
1.291500e-11,1.426494e+00,1.426494e+00,1.125670e+00
1.293000e-11,1.427348e+00,1.427348e+00,1.126270e+00
1.294500e-11,1.428184e+00,1.428184e+00,1.126865e+00
1.296000e-11,1.428999e+00,1.428999e+00,1.127452e+00
