time,"I(L1)"
1.311000e-11,1.381388e-05
1.312500e-11,1.381607e-05
1.314000e-11,1.381883e-05
1.315500e-11,1.382216e-05
1.317000e-11,1.382603e-05
1.318500e-11,1.383044e-05
1.320000e-11,1.383537e-05
1.321500e-11,1.384081e-05
1.323000e-11,1.384674e-05
1.324500e-11,1.385315e-05
1.326000e-11,1.386002e-05
1.327500e-11,1.386733e-05
1.329000e-11,1.387506e-05
1.330500e-11,1.388319e-05
1.332000e-11,1.389171e-05
1.333500e-11,1.390058e-05
1.335000e-11,1.390979e-05
1.336500e-11,1.391933e-05
1.338000e-11,1.392915e-05
1.339500e-11,1.393925e-05
1.341000e-11,1.394960e-05
1.342500e-11,1.396017e-05
1.344000e-11,1.397094e-05
1.345500e-11,1.398189e-05
1.347000e-11,1.399300e-05
1.348500e-11,1.400423e-05
1.350000e-11,1.401556e-05
1.351500e-11,1.402697e-05
1.353000e-11,1.403844e-05
1.354500e-11,1.404993e-05
1.356000e-11,1.406143e-05
1.357500e-11,1.407291e-05
1.359000e-11,1.408435e-05
1.360500e-11,1.409572e-05
1.362000e-11,1.410700e-05
1.363500e-11,1.411816e-05
1.365000e-11,1.412919e-05
1.366500e-11,1.414005e-05
1.368000e-11,1.415074e-05
1.369500e-11,1.416122e-05
1.371000e-11,1.417147e-05
1.372500e-11,1.418149e-05
1.374000e-11,1.419124e-05
1.375500e-11,1.420070e-05
1.377000e-11,1.420987e-05
1.378500e-11,1.421871e-05
1.380000e-11,1.422722e-05
1.381500e-11,1.423538e-05
1.383000e-11,1.424317e-05
1.384500e-11,1.425058e-05
1.386000e-11,1.425760e-05
1.387500e-11,1.426421e-05
1.389000e-11,1.427040e-05
1.390500e-11,1.427616e-05
1.392000e-11,1.428148e-05
1.393500e-11,1.428635e-05
1.395000e-11,1.429077e-05
1.396500e-11,1.429473e-05
1.398000e-11,1.429821e-05
1.399500e-11,1.430123e-05
1.401000e-11,1.430377e-05
1.402500e-11,1.430582e-05
1.404000e-11,1.430740e-05
1.405500e-11,1.430849e-05
1.407000e-11,1.430911e-05
1.408500e-11,1.430924e-05
1.410000e-11,1.430889e-05
1.411500e-11,1.430807e-05
1.413000e-11,1.430678e-05
1.414500e-11,1.430502e-05
1.416000e-11,1.430280e-05
1.417500e-11,1.430013e-05
1.419000e-11,1.429702e-05
1.420500e-11,1.429346e-05
1.422000e-11,1.428948e-05
1.423500e-11,1.428509e-05
1.425000e-11,1.428029e-05
1.426500e-11,1.427510e-05
1.428000e-11,1.426952e-05
1.429500e-11,1.426358e-05
1.431000e-11,1.425729e-05
1.432500e-11,1.425066e-05
1.434000e-11,1.424370e-05
1.435500e-11,1.423644e-05
1.437000e-11,1.422889e-05
1.438500e-11,1.422107e-05
1.440000e-11,1.421299e-05
1.441500e-11,1.420468e-05
1.443000e-11,1.419614e-05
1.444500e-11,1.418740e-05
1.446000e-11,1.417848e-05
1.447500e-11,1.416940e-05
1.449000e-11,1.416018e-05
1.450500e-11,1.415083e-05
1.452000e-11,1.414138e-05
1.453500e-11,1.413184e-05
1.455000e-11,1.412224e-05
1.456500e-11,1.411259e-05
1.458000e-11,1.410292e-05
1.459500e-11,1.409325e-05
1.461000e-11,1.408359e-05
1.462500e-11,1.407396e-05
1.464000e-11,1.406439e-05
1.465500e-11,1.405489e-05
1.467000e-11,1.404549e-05
1.468500e-11,1.403619e-05
1.470000e-11,1.402702e-05
1.471500e-11,1.401800e-05
1.473000e-11,1.400914e-05
1.474500e-11,1.400047e-05
1.476000e-11,1.399199e-05
1.477500e-11,1.398372e-05
1.479000e-11,1.397568e-05
1.480500e-11,1.396788e-05
1.482000e-11,1.396034e-05
1.483500e-11,1.395307e-05
1.485000e-11,1.394609e-05
1.486500e-11,1.393940e-05
1.488000e-11,1.393302e-05
1.489500e-11,1.392696e-05
1.491000e-11,1.392122e-05
1.492500e-11,1.391582e-05
1.494000e-11,1.391077e-05
1.495500e-11,1.390607e-05
1.497000e-11,1.390174e-05
1.498500e-11,1.389777e-05
1.500000e-11,1.389417e-05
1.501500e-11,1.389095e-05
1.503000e-11,1.388811e-05
1.504500e-11,1.388565e-05
1.506000e-11,1.388357e-05
1.507500e-11,1.388189e-05
1.509000e-11,1.388058e-05
1.510500e-11,1.387967e-05
1.512000e-11,1.387914e-05
1.513500e-11,1.387899e-05
1.515000e-11,1.387922e-05
1.516500e-11,1.387982e-05
1.518000e-11,1.388080e-05
1.519500e-11,1.388214e-05
1.521000e-11,1.388384e-05
1.522500e-11,1.388589e-05
1.524000e-11,1.388829e-05
1.525500e-11,1.389103e-05
1.527000e-11,1.389409e-05
1.528500e-11,1.389747e-05
1.530000e-11,1.390115e-05
1.531500e-11,1.390514e-05
1.533000e-11,1.390941e-05
1.534500e-11,1.391395e-05
1.536000e-11,1.391875e-05
1.537500e-11,1.392380e-05
1.539000e-11,1.392908e-05
1.540500e-11,1.393459e-05
1.542000e-11,1.394029e-05
1.543500e-11,1.394619e-05
1.545000e-11,1.395227e-05
1.546500e-11,1.395850e-05
1.548000e-11,1.396488e-05
1.549500e-11,1.397139e-05
1.551000e-11,1.397801e-05
1.552500e-11,1.398473e-05
1.554000e-11,1.399152e-05
1.555500e-11,1.399838e-05
1.557000e-11,1.400528e-05
1.558500e-11,1.401222e-05
1.560000e-11,1.401916e-05
1.561500e-11,1.402611e-05
1.563000e-11,1.403303e-05
1.564500e-11,1.403992e-05
1.566000e-11,1.404675e-05
1.567500e-11,1.405352e-05
1.569000e-11,1.406020e-05
1.570500e-11,1.406678e-05
1.572000e-11,1.407325e-05
1.573500e-11,1.407958e-05
1.575000e-11,1.408577e-05
1.576500e-11,1.409180e-05
1.578000e-11,1.409766e-05
1.579500e-11,1.410333e-05
1.581000e-11,1.410881e-05
1.582500e-11,1.411407e-05
1.584000e-11,1.411910e-05
1.585500e-11,1.412390e-05
1.587000e-11,1.412846e-05
1.588500e-11,1.413276e-05
1.590000e-11,1.413679e-05
1.591500e-11,1.414055e-05
1.593000e-11,1.414402e-05
1.594500e-11,1.414720e-05
1.596000e-11,1.415009e-05
1.597500e-11,1.415267e-05
1.599000e-11,1.415494e-05
1.600500e-11,1.415689e-05
1.602000e-11,1.415852e-05
1.603500e-11,1.415983e-05
1.605000e-11,1.416082e-05
1.606500e-11,1.416147e-05
1.608000e-11,1.416180e-05
1.609500e-11,1.416180e-05
1.611000e-11,1.416146e-05
1.612500e-11,1.416080e-05
1.614000e-11,1.415981e-05
1.615500e-11,1.415849e-05
1.617000e-11,1.415685e-05
1.618500e-11,1.415489e-05
1.620000e-11,1.415261e-05
1.621500e-11,1.415003e-05
1.623000e-11,1.414714e-05
1.624500e-11,1.414395e-05
1.626000e-11,1.414047e-05
1.627500e-11,1.413671e-05
1.629000e-11,1.413267e-05
1.630500e-11,1.412836e-05
1.632000e-11,1.412380e-05
1.633500e-11,1.411899e-05
1.635000e-11,1.411394e-05
1.636500e-11,1.410867e-05
1.638000e-11,1.410318e-05
1.639500e-11,1.409749e-05
1.641000e-11,1.409160e-05
1.642500e-11,1.408554e-05
1.644000e-11,1.407931e-05
1.645500e-11,1.407293e-05
1.647000e-11,1.406641e-05
1.648500e-11,1.405977e-05
1.650000e-11,1.405301e-05
1.651500e-11,1.404616e-05
1.653000e-11,1.403923e-05
1.654500e-11,1.403223e-05
1.656000e-11,1.402517e-05
1.657500e-11,1.401808e-05
1.659000e-11,1.401096e-05
1.660500e-11,1.400384e-05
1.662000e-11,1.399672e-05
1.663500e-11,1.398962e-05
1.665000e-11,1.398256e-05
1.666500e-11,1.397555e-05
1.668000e-11,1.396860e-05
1.669500e-11,1.396173e-05
1.671000e-11,1.395496e-05
1.672500e-11,1.394829e-05
1.674000e-11,1.394175e-05
1.675500e-11,1.393534e-05
1.677000e-11,1.392908e-05
1.678500e-11,1.392297e-05
1.680000e-11,1.391704e-05
1.681500e-11,1.391130e-05
1.683000e-11,1.390575e-05
1.684500e-11,1.390040e-05
1.686000e-11,1.389528e-05
1.687500e-11,1.389038e-05
1.689000e-11,1.388572e-05
1.690500e-11,1.388130e-05
1.692000e-11,1.387714e-05
1.693500e-11,1.387324e-05
1.695000e-11,1.386962e-05
1.696500e-11,1.386626e-05
1.698000e-11,1.386320e-05
1.699500e-11,1.386042e-05
1.701000e-11,1.385793e-05
1.702500e-11,1.385575e-05
1.704000e-11,1.385386e-05
1.705500e-11,1.385228e-05
1.707000e-11,1.385101e-05
1.708500e-11,1.385005e-05
1.710000e-11,1.384939e-05
1.711500e-11,1.384905e-05
1.713000e-11,1.384901e-05
1.714500e-11,1.384929e-05
1.716000e-11,1.384987e-05
1.717500e-11,1.385076e-05
1.719000e-11,1.385195e-05
1.720500e-11,1.385343e-05
1.722000e-11,1.385522e-05
1.723500e-11,1.385729e-05
1.725000e-11,1.385965e-05
1.726500e-11,1.386228e-05
1.728000e-11,1.386518e-05
1.729500e-11,1.386835e-05
1.731000e-11,1.387178e-05
1.732500e-11,1.387546e-05
1.734000e-11,1.387937e-05
1.735500e-11,1.388352e-05
1.737000e-11,1.388788e-05
1.738500e-11,1.389246e-05
1.740000e-11,1.389723e-05
1.741500e-11,1.390220e-05
1.743000e-11,1.390734e-05
1.744500e-11,1.391264e-05
1.746000e-11,1.391810e-05
1.747500e-11,1.392370e-05
1.749000e-11,1.392943e-05
1.750500e-11,1.393527e-05
1.752000e-11,1.394122e-05
1.753500e-11,1.394725e-05
1.755000e-11,1.395336e-05
1.756500e-11,1.395953e-05
1.758000e-11,1.396574e-05
1.759500e-11,1.397199e-05
1.761000e-11,1.397826e-05
1.762500e-11,1.398453e-05
1.764000e-11,1.399079e-05
1.765500e-11,1.399704e-05
1.767000e-11,1.400324e-05
1.768500e-11,1.400939e-05
1.770000e-11,1.401548e-05
1.771500e-11,1.402149e-05
1.773000e-11,1.402741e-05
1.774500e-11,1.403322e-05
1.776000e-11,1.403892e-05
1.777500e-11,1.404449e-05
1.779000e-11,1.404991e-05
1.780500e-11,1.405518e-05
1.782000e-11,1.406028e-05
1.783500e-11,1.406521e-05
1.785000e-11,1.406995e-05
1.786500e-11,1.407448e-05
1.788000e-11,1.407881e-05
1.789500e-11,1.408292e-05
1.791000e-11,1.408680e-05
1.792500e-11,1.409044e-05
1.794000e-11,1.409383e-05
1.795500e-11,1.409698e-05
1.797000e-11,1.409986e-05
1.798500e-11,1.410247e-05
1.800000e-11,1.410481e-05
1.801500e-11,1.410688e-05
1.803000e-11,1.410866e-05
1.804500e-11,1.411015e-05
1.806000e-11,1.411135e-05
1.807500e-11,1.411225e-05
1.809000e-11,1.411286e-05
1.810500e-11,1.411317e-05
1.812000e-11,1.411317e-05
1.813500e-11,1.411288e-05
1.815000e-11,1.411229e-05
1.816500e-11,1.411139e-05
1.818000e-11,1.411020e-05
1.819500e-11,1.410871e-05
1.821000e-11,1.410692e-05
1.822500e-11,1.410485e-05
1.824000e-11,1.410248e-05
1.825500e-11,1.409983e-05
1.827000e-11,1.409691e-05
1.828500e-11,1.409371e-05
1.830000e-11,1.409024e-05
1.831500e-11,1.408652e-05
1.833000e-11,1.408254e-05
1.834500e-11,1.407831e-05
1.836000e-11,1.407385e-05
1.837500e-11,1.406916e-05
1.839000e-11,1.406425e-05
1.840500e-11,1.405913e-05
1.842000e-11,1.405381e-05
1.843500e-11,1.404830e-05
1.845000e-11,1.404261e-05
1.846500e-11,1.403676e-05
1.848000e-11,1.403074e-05
1.849500e-11,1.402459e-05
1.851000e-11,1.401830e-05
1.852500e-11,1.401189e-05
1.854000e-11,1.400537e-05
1.855500e-11,1.399876e-05
1.857000e-11,1.399207e-05
1.858500e-11,1.398531e-05
1.860000e-11,1.397849e-05
1.861500e-11,1.397164e-05
1.863000e-11,1.396475e-05
1.864500e-11,1.395785e-05
1.866000e-11,1.395095e-05
1.867500e-11,1.394405e-05
1.869000e-11,1.393719e-05
1.870500e-11,1.393036e-05
1.872000e-11,1.392359e-05
1.873500e-11,1.391688e-05
1.875000e-11,1.391025e-05
1.876500e-11,1.390371e-05
1.878000e-11,1.389728e-05
1.879500e-11,1.389096e-05
1.881000e-11,1.388477e-05
1.882500e-11,1.387872e-05
1.884000e-11,1.387282e-05
1.885500e-11,1.386709e-05
1.887000e-11,1.386153e-05
1.888500e-11,1.385616e-05
1.890000e-11,1.385098e-05
1.891500e-11,1.384600e-05
1.893000e-11,1.384124e-05
1.894500e-11,1.383671e-05
1.896000e-11,1.383240e-05
1.897500e-11,1.382834e-05
1.899000e-11,1.382452e-05
1.900500e-11,1.382096e-05
1.902000e-11,1.381765e-05
1.903500e-11,1.381461e-05
1.905000e-11,1.381185e-05
1.906500e-11,1.380936e-05
1.908000e-11,1.380715e-05
1.909500e-11,1.380523e-05
1.911000e-11,1.380359e-05
1.912500e-11,1.380224e-05
1.914000e-11,1.380119e-05
1.915500e-11,1.380043e-05
1.917000e-11,1.379996e-05
1.918500e-11,1.379978e-05
1.920000e-11,1.379990e-05
1.921500e-11,1.380031e-05
1.923000e-11,1.380102e-05
1.924500e-11,1.380201e-05
1.926000e-11,1.380328e-05
1.927500e-11,1.380484e-05
1.929000e-11,1.380667e-05
1.930500e-11,1.380878e-05
1.932000e-11,1.381116e-05
1.933500e-11,1.381380e-05
1.935000e-11,1.381669e-05
1.936500e-11,1.381984e-05
1.938000e-11,1.382323e-05
1.939500e-11,1.382685e-05
1.941000e-11,1.383070e-05
1.942500e-11,1.383477e-05
1.944000e-11,1.383904e-05
1.945500e-11,1.384352e-05
1.947000e-11,1.384819e-05
1.948500e-11,1.385303e-05
1.950000e-11,1.385805e-05
1.951500e-11,1.386322e-05
1.953000e-11,1.386854e-05
1.954500e-11,1.387400e-05
1.956000e-11,1.387958e-05
1.957500e-11,1.388527e-05
1.959000e-11,1.389106e-05
1.960500e-11,1.389694e-05
1.962000e-11,1.390289e-05
1.963500e-11,1.390891e-05
1.965000e-11,1.391498e-05
1.966500e-11,1.392108e-05
1.968000e-11,1.392721e-05
1.969500e-11,1.393334e-05
1.971000e-11,1.393948e-05
1.972500e-11,1.394560e-05
1.974000e-11,1.395169e-05
1.975500e-11,1.395774e-05
1.977000e-11,1.396374e-05
1.978500e-11,1.396967e-05
1.980000e-11,1.397553e-05
1.981500e-11,1.398129e-05
1.983000e-11,1.398695e-05
1.984500e-11,1.399250e-05
1.986000e-11,1.399792e-05
1.987500e-11,1.400320e-05
1.989000e-11,1.400834e-05
1.990500e-11,1.401331e-05
1.992000e-11,1.401812e-05
1.993500e-11,1.402275e-05
1.995000e-11,1.402719e-05
1.996500e-11,1.403143e-05
1.998000e-11,1.403547e-05
1.999500e-11,1.403929e-05
2.001000e-11,1.404289e-05
2.002500e-11,1.404626e-05
2.004000e-11,1.404939e-05
2.005500e-11,1.405227e-05
2.007000e-11,1.405491e-05
2.008500e-11,1.405729e-05
2.010000e-11,1.405941e-05
2.011500e-11,1.406127e-05
2.013000e-11,1.406286e-05
2.014500e-11,1.406418e-05
2.016000e-11,1.406522e-05
2.017500e-11,1.406599e-05
2.019000e-11,1.406647e-05
2.020500e-11,1.406668e-05
2.022000e-11,1.406661e-05
2.023500e-11,1.406626e-05
2.025000e-11,1.406563e-05
2.026500e-11,1.406473e-05
2.028000e-11,1.406354e-05
2.029500e-11,1.406209e-05
2.031000e-11,1.406036e-05
2.032500e-11,1.405836e-05
2.034000e-11,1.405611e-05
2.035500e-11,1.405359e-05
2.037000e-11,1.405082e-05
2.038500e-11,1.404780e-05
2.040000e-11,1.404454e-05
2.041500e-11,1.404104e-05
2.043000e-11,1.403731e-05
2.044500e-11,1.403336e-05
2.046000e-11,1.402920e-05
2.047500e-11,1.402483e-05
2.049000e-11,1.402026e-05
2.050500e-11,1.401551e-05
2.052000e-11,1.401058e-05
2.053500e-11,1.400548e-05
2.055000e-11,1.400022e-05
2.056500e-11,1.399481e-05
2.058000e-11,1.398927e-05
2.059500e-11,1.398359e-05
2.061000e-11,1.397780e-05
2.062500e-11,1.397191e-05
2.064000e-11,1.396593e-05
2.065500e-11,1.395986e-05
2.067000e-11,1.395373e-05
2.068500e-11,1.394753e-05
2.070000e-11,1.394130e-05
2.071500e-11,1.393502e-05
2.073000e-11,1.392873e-05
2.074500e-11,1.392243e-05
2.076000e-11,1.391614e-05
2.077500e-11,1.390986e-05
2.079000e-11,1.390360e-05
2.080500e-11,1.389739e-05
2.082000e-11,1.389123e-05
2.083500e-11,1.388513e-05
2.085000e-11,1.387911e-05
2.086500e-11,1.387318e-05
2.088000e-11,1.386734e-05
2.089500e-11,1.386161e-05
2.091000e-11,1.385600e-05
2.092500e-11,1.385053e-05
2.094000e-11,1.384519e-05
2.095500e-11,1.384000e-05
2.097000e-11,1.383498e-05
2.098500e-11,1.383012e-05
2.100000e-11,1.382545e-05
2.101500e-11,1.382096e-05
2.103000e-11,1.381667e-05
2.104500e-11,1.381258e-05
2.106000e-11,1.380870e-05
2.107500e-11,1.380504e-05
2.109000e-11,1.380160e-05
2.110500e-11,1.379839e-05
2.112000e-11,1.379542e-05
2.113500e-11,1.379269e-05
2.115000e-11,1.379020e-05
2.116500e-11,1.378797e-05
2.118000e-11,1.378598e-05
2.119500e-11,1.378426e-05
2.121000e-11,1.378279e-05
2.122500e-11,1.378158e-05
2.124000e-11,1.378063e-05
2.125500e-11,1.377995e-05
2.127000e-11,1.377952e-05
2.128500e-11,1.377936e-05
2.130000e-11,1.377947e-05
2.131500e-11,1.377983e-05
2.133000e-11,1.378046e-05
2.134500e-11,1.378134e-05
2.136000e-11,1.378247e-05
2.137500e-11,1.378386e-05
2.139000e-11,1.378549e-05
2.140500e-11,1.378736e-05
2.142000e-11,1.378948e-05
2.143500e-11,1.379182e-05
2.145000e-11,1.379440e-05
2.146500e-11,1.379719e-05
2.148000e-11,1.380020e-05
2.149500e-11,1.380342e-05
2.151000e-11,1.380684e-05
2.152500e-11,1.381045e-05
2.154000e-11,1.381424e-05
2.155500e-11,1.381822e-05
2.157000e-11,1.382235e-05
2.158500e-11,1.382665e-05
2.160000e-11,1.383109e-05
2.161500e-11,1.383568e-05
2.163000e-11,1.384039e-05
2.164500e-11,1.384522e-05
2.166000e-11,1.385016e-05
2.167500e-11,1.385520e-05
2.169000e-11,1.386032e-05
2.170500e-11,1.386552e-05
2.172000e-11,1.387078e-05
2.173500e-11,1.387610e-05
2.175000e-11,1.388146e-05
2.176500e-11,1.388685e-05
2.178000e-11,1.389226e-05
2.179500e-11,1.389767e-05
2.181000e-11,1.390309e-05
2.182500e-11,1.390849e-05
2.184000e-11,1.391386e-05
2.185500e-11,1.391920e-05
2.187000e-11,1.392449e-05
2.188500e-11,1.392972e-05
2.190000e-11,1.393487e-05
2.191500e-11,1.393995e-05
2.193000e-11,1.394494e-05
2.194500e-11,1.394982e-05
2.196000e-11,1.395459e-05
2.197500e-11,1.395925e-05
2.199000e-11,1.396377e-05
2.200500e-11,1.396815e-05
2.202000e-11,1.397238e-05
2.203500e-11,1.397645e-05
2.205000e-11,1.398035e-05
2.206500e-11,1.398408e-05
2.208000e-11,1.398763e-05
2.209500e-11,1.399099e-05
2.211000e-11,1.399416e-05
2.212500e-11,1.399712e-05
2.214000e-11,1.399987e-05
2.215500e-11,1.400241e-05
2.217000e-11,1.400473e-05
2.218500e-11,1.400683e-05
2.220000e-11,1.400870e-05
2.221500e-11,1.401034e-05
2.223000e-11,1.401174e-05
2.224500e-11,1.401291e-05
2.226000e-11,1.401384e-05
2.227500e-11,1.401452e-05
2.229000e-11,1.401496e-05
2.230500e-11,1.401516e-05
2.232000e-11,1.401512e-05
2.233500e-11,1.401483e-05
2.235000e-11,1.401430e-05
2.236500e-11,1.401353e-05
2.238000e-11,1.401252e-05
2.239500e-11,1.401127e-05
2.241000e-11,1.400978e-05
2.242500e-11,1.400806e-05
2.244000e-11,1.400612e-05
2.245500e-11,1.400395e-05
2.247000e-11,1.400156e-05
2.248500e-11,1.399895e-05
2.250000e-11,1.399614e-05
2.251500e-11,1.399312e-05
2.253000e-11,1.398990e-05
2.254500e-11,1.398650e-05
2.256000e-11,1.398291e-05
2.257500e-11,1.397914e-05
2.259000e-11,1.397520e-05
2.260500e-11,1.397110e-05
2.262000e-11,1.396685e-05
2.263500e-11,1.396245e-05
2.265000e-11,1.395792e-05
2.266500e-11,1.395326e-05
2.268000e-11,1.394849e-05
2.269500e-11,1.394360e-05
2.271000e-11,1.393862e-05
2.272500e-11,1.393355e-05
2.274000e-11,1.392840e-05
2.275500e-11,1.392319e-05
2.277000e-11,1.391791e-05
2.278500e-11,1.391259e-05
2.280000e-11,1.390724e-05
2.281500e-11,1.390186e-05
2.283000e-11,1.389646e-05
2.284500e-11,1.389106e-05
2.286000e-11,1.388566e-05
2.287500e-11,1.388028e-05
2.289000e-11,1.387493e-05
2.290500e-11,1.386961e-05
2.292000e-11,1.386434e-05
2.293500e-11,1.385913e-05
2.295000e-11,1.385399e-05
2.296500e-11,1.384892e-05
2.298000e-11,1.384395e-05
2.299500e-11,1.383907e-05
2.301000e-11,1.383429e-05
2.302500e-11,1.382963e-05
2.304000e-11,1.382510e-05
2.305500e-11,1.382070e-05
2.307000e-11,1.381644e-05
2.308500e-11,1.381233e-05
2.310000e-11,1.380837e-05
2.311500e-11,1.380458e-05
2.313000e-11,1.380096e-05
2.314500e-11,1.379752e-05
2.316000e-11,1.379426e-05
2.317500e-11,1.379120e-05
2.319000e-11,1.378832e-05
2.320500e-11,1.378565e-05
2.322000e-11,1.378318e-05
2.323500e-11,1.378092e-05
2.325000e-11,1.377888e-05
2.326500e-11,1.377705e-05
2.328000e-11,1.377544e-05
2.329500e-11,1.377405e-05
2.331000e-11,1.377289e-05
2.332500e-11,1.377195e-05
2.334000e-11,1.377123e-05
2.335500e-11,1.377074e-05
2.337000e-11,1.377048e-05
2.338500e-11,1.377045e-05
2.340000e-11,1.377064e-05
2.341500e-11,1.377106e-05
2.343000e-11,1.377170e-05
2.344500e-11,1.377256e-05
2.346000e-11,1.377364e-05
2.347500e-11,1.377494e-05
2.349000e-11,1.377644e-05
2.350500e-11,1.377816e-05
2.352000e-11,1.378008e-05
2.353500e-11,1.378219e-05
2.355000e-11,1.378451e-05
2.356500e-11,1.378701e-05
2.358000e-11,1.378969e-05
2.359500e-11,1.379255e-05
2.361000e-11,1.379558e-05
2.362500e-11,1.379877e-05
2.364000e-11,1.380212e-05
2.365500e-11,1.380562e-05
2.367000e-11,1.380926e-05
2.368500e-11,1.381303e-05
2.370000e-11,1.381693e-05
2.371500e-11,1.382094e-05
2.373000e-11,1.382507e-05
2.374500e-11,1.382928e-05
2.376000e-11,1.383359e-05
2.377500e-11,1.383798e-05
2.379000e-11,1.384244e-05
2.380500e-11,1.384696e-05
2.382000e-11,1.385154e-05
2.383500e-11,1.385615e-05
2.385000e-11,1.386080e-05
2.386500e-11,1.386546e-05
2.388000e-11,1.387015e-05
2.389500e-11,1.387483e-05
2.391000e-11,1.387951e-05
2.392500e-11,1.388416e-05
2.394000e-11,1.388880e-05
2.395500e-11,1.389339e-05
2.397000e-11,1.389794e-05
2.398500e-11,1.390244e-05
2.400000e-11,1.390687e-05
2.401500e-11,1.391122e-05
2.403000e-11,1.391549e-05
2.404500e-11,1.391967e-05
2.406000e-11,1.392375e-05
2.407500e-11,1.392772e-05
2.409000e-11,1.393157e-05
2.410500e-11,1.393530e-05
2.412000e-11,1.393890e-05
2.413500e-11,1.394235e-05
2.415000e-11,1.394566e-05
2.416500e-11,1.394881e-05
2.418000e-11,1.395180e-05
2.419500e-11,1.395463e-05
2.421000e-11,1.395728e-05
2.422500e-11,1.395976e-05
2.424000e-11,1.396206e-05
2.425500e-11,1.396416e-05
2.427000e-11,1.396608e-05
2.428500e-11,1.396780e-05
2.430000e-11,1.396932e-05
2.431500e-11,1.397064e-05
2.433000e-11,1.397175e-05
2.434500e-11,1.397266e-05
2.436000e-11,1.397336e-05
2.437500e-11,1.397385e-05
2.439000e-11,1.397413e-05
2.440500e-11,1.397420e-05
2.442000e-11,1.397406e-05
2.443500e-11,1.397370e-05
2.445000e-11,1.397314e-05
2.446500e-11,1.397237e-05
2.448000e-11,1.397139e-05
2.449500e-11,1.397020e-05
2.451000e-11,1.396881e-05
2.452500e-11,1.396723e-05
2.454000e-11,1.396544e-05
2.455500e-11,1.396347e-05
2.457000e-11,1.396130e-05
2.458500e-11,1.395895e-05
2.460000e-11,1.395642e-05
2.461500e-11,1.395372e-05
2.463000e-11,1.395085e-05
2.464500e-11,1.394781e-05
2.466000e-11,1.394462e-05
2.467500e-11,1.394127e-05
2.469000e-11,1.393779e-05
2.470500e-11,1.393416e-05
2.472000e-11,1.393041e-05
2.473500e-11,1.392653e-05
2.475000e-11,1.392254e-05
2.476500e-11,1.391845e-05
2.478000e-11,1.391425e-05
2.479500e-11,1.390997e-05
2.481000e-11,1.390560e-05
2.482500e-11,1.390117e-05
2.484000e-11,1.389667e-05
2.485500e-11,1.389211e-05
2.487000e-11,1.388751e-05
2.488500e-11,1.388287e-05
2.490000e-11,1.387820e-05
2.491500e-11,1.387352e-05
2.493000e-11,1.386882e-05
2.494500e-11,1.386413e-05
2.496000e-11,1.385944e-05
2.497500e-11,1.385478e-05
2.499000e-11,1.385014e-05
2.500500e-11,1.384554e-05
2.502000e-11,1.384098e-05
2.503500e-11,1.383648e-05
2.505000e-11,1.383204e-05
2.506500e-11,1.382767e-05
2.508000e-11,1.382338e-05
2.509500e-11,1.381918e-05
2.511000e-11,1.381507e-05
2.512500e-11,1.381107e-05
2.514000e-11,1.380718e-05
2.515500e-11,1.380341e-05
2.517000e-11,1.379977e-05
2.518500e-11,1.379625e-05
2.520000e-11,1.379288e-05
2.521500e-11,1.378965e-05
2.523000e-11,1.378658e-05
2.524500e-11,1.378366e-05
2.526000e-11,1.378090e-05
2.527500e-11,1.377831e-05
2.529000e-11,1.377590e-05
2.530500e-11,1.377366e-05
2.532000e-11,1.377160e-05
2.533500e-11,1.376972e-05
2.535000e-11,1.376803e-05
2.536500e-11,1.376653e-05
2.538000e-11,1.376522e-05
2.539500e-11,1.376411e-05
2.541000e-11,1.376319e-05
2.542500e-11,1.376247e-05
2.544000e-11,1.376194e-05
2.545500e-11,1.376162e-05
2.547000e-11,1.376149e-05
2.548500e-11,1.376156e-05
2.550000e-11,1.376183e-05
2.551500e-11,1.376229e-05
2.553000e-11,1.376295e-05
2.554500e-11,1.376380e-05
2.556000e-11,1.376484e-05
2.557500e-11,1.376606e-05
2.559000e-11,1.376747e-05
2.560500e-11,1.376906e-05
2.562000e-11,1.377083e-05
2.563500e-11,1.377277e-05
2.565000e-11,1.377488e-05
2.566500e-11,1.377715e-05
2.568000e-11,1.377958e-05
2.569500e-11,1.378216e-05
2.571000e-11,1.378489e-05
2.572500e-11,1.378776e-05
2.574000e-11,1.379076e-05
2.575500e-11,1.379389e-05
2.577000e-11,1.379715e-05
2.578500e-11,1.380051e-05
2.580000e-11,1.380399e-05
2.581500e-11,1.380756e-05
2.583000e-11,1.381123e-05
2.584500e-11,1.381498e-05
2.586000e-11,1.381880e-05
2.587500e-11,1.382270e-05
2.589000e-11,1.382665e-05
2.590500e-11,1.383065e-05
2.592000e-11,1.383470e-05
2.593500e-11,1.383878e-05
2.595000e-11,1.384289e-05
