time,"P(LIN)","P(RL)","P(BD)","P(BH)","P(2)","I(BH)"
2.131700e-10,5.282525e-01,5.939052e+00,5.180512e-01,6.457104e+00,6.457104e+00,1.730427e-05
2.131800e-10,5.282520e-01,5.939054e+00,5.180507e-01,6.457104e+00,6.457104e+00,1.730434e-05
2.131900e-10,5.282516e-01,5.939055e+00,5.180501e-01,6.457105e+00,6.457105e+00,1.730440e-05
2.132000e-10,5.282511e-01,5.939056e+00,5.180495e-01,6.457106e+00,6.457106e+00,1.730447e-05
2.132100e-10,5.282506e-01,5.939057e+00,5.180490e-01,6.457106e+00,6.457106e+00,1.730453e-05
2.132200e-10,5.282501e-01,5.939059e+00,5.180484e-01,6.457107e+00,6.457107e+00,1.730460e-05
2.132300e-10,5.282496e-01,5.939060e+00,5.180479e-01,6.457108e+00,6.457108e+00,1.730467e-05
2.132400e-10,5.282491e-01,5.939061e+00,5.180473e-01,6.457108e+00,6.457108e+00,1.730473e-05
2.132500e-10,5.282486e-01,5.939062e+00,5.180468e-01,6.457109e+00,6.457109e+00,1.730480e-05
2.132600e-10,5.282481e-01,5.939063e+00,5.180462e-01,6.457110e+00,6.457110e+00,1.730486e-05
2.132700e-10,5.282476e-01,5.939065e+00,5.180457e-01,6.457110e+00,6.457110e+00,1.730493e-05
2.132800e-10,5.282471e-01,5.939066e+00,5.180451e-01,6.457111e+00,6.457111e+00,1.730499e-05
2.132900e-10,5.282466e-01,5.939067e+00,5.180445e-01,6.457112e+00,6.457112e+00,1.730506e-05
2.133000e-10,5.282461e-01,5.939068e+00,5.180440e-01,6.457112e+00,6.457112e+00,1.730512e-05
2.133100e-10,5.282456e-01,5.939070e+00,5.180434e-01,6.457113e+00,6.457113e+00,1.730519e-05
2.133200e-10,5.282452e-01,5.939071e+00,5.180429e-01,6.457114e+00,6.457114e+00,1.730525e-05
2.133300e-10,5.282447e-01,5.939072e+00,5.180423e-01,6.457114e+00,6.457114e+00,1.730532e-05
2.133400e-10,5.282442e-01,5.939073e+00,5.180418e-01,6.457115e+00,6.457115e+00,1.730538e-05
2.133500e-10,5.282437e-01,5.939074e+00,5.180412e-01,6.457116e+00,6.457116e+00,1.730545e-05
2.133600e-10,5.282432e-01,5.939076e+00,5.180407e-01,6.457116e+00,6.457116e+00,1.730551e-05
2.133700e-10,5.282427e-01,5.939077e+00,5.180402e-01,6.457117e+00,6.457117e+00,1.730558e-05
2.133800e-10,5.282422e-01,5.939078e+00,5.180396e-01,6.457118e+00,6.457118e+00,1.730564e-05
2.133900e-10,5.282417e-01,5.939079e+00,5.180391e-01,6.457118e+00,6.457118e+00,1.730571e-05
2.134000e-10,5.282413e-01,5.939080e+00,5.180385e-01,6.457119e+00,6.457119e+00,1.730577e-05
2.134100e-10,5.282408e-01,5.939082e+00,5.180380e-01,6.457120e+00,6.457120e+00,1.730583e-05
2.134200e-10,5.282403e-01,5.939083e+00,5.180374e-01,6.457120e+00,6.457120e+00,1.730590e-05
2.134300e-10,5.282398e-01,5.939084e+00,5.180369e-01,6.457121e+00,6.457121e+00,1.730596e-05
2.134400e-10,5.282393e-01,5.939085e+00,5.180363e-01,6.457121e+00,6.457121e+00,1.730603e-05
2.134500e-10,5.282388e-01,5.939086e+00,5.180358e-01,6.457122e+00,6.457122e+00,1.730609e-05
2.134600e-10,5.282384e-01,5.939088e+00,5.180352e-01,6.457123e+00,6.457123e+00,1.730616e-05
2.134700e-10,5.282379e-01,5.939089e+00,5.180347e-01,6.457123e+00,6.457123e+00,1.730622e-05
2.134800e-10,5.282374e-01,5.939090e+00,5.180342e-01,6.457124e+00,6.457124e+00,1.730628e-05
2.134900e-10,5.282369e-01,5.939091e+00,5.180336e-01,6.457125e+00,6.457125e+00,1.730635e-05
2.135000e-10,5.282364e-01,5.939092e+00,5.180331e-01,6.457125e+00,6.457125e+00,1.730641e-05
2.135100e-10,5.282359e-01,5.939093e+00,5.180325e-01,6.457126e+00,6.457126e+00,1.730648e-05
2.135200e-10,5.282355e-01,5.939095e+00,5.180320e-01,6.457127e+00,6.457127e+00,1.730654e-05
2.135300e-10,5.282350e-01,5.939096e+00,5.180315e-01,6.457127e+00,6.457127e+00,1.730660e-05
2.135400e-10,5.282345e-01,5.939097e+00,5.180309e-01,6.457128e+00,6.457128e+00,1.730667e-05
2.135500e-10,5.282340e-01,5.939098e+00,5.180304e-01,6.457129e+00,6.457129e+00,1.730673e-05
2.135600e-10,5.282336e-01,5.939099e+00,5.180299e-01,6.457129e+00,6.457129e+00,1.730679e-05
2.135700e-10,5.282331e-01,5.939101e+00,5.180293e-01,6.457130e+00,6.457130e+00,1.730686e-05
2.135800e-10,5.282326e-01,5.939102e+00,5.180288e-01,6.457131e+00,6.457131e+00,1.730692e-05
2.135900e-10,5.282321e-01,5.939103e+00,5.180282e-01,6.457131e+00,6.457131e+00,1.730698e-05
2.136000e-10,5.282316e-01,5.939104e+00,5.180277e-01,6.457132e+00,6.457132e+00,1.730705e-05
2.136100e-10,5.282312e-01,5.939105e+00,5.180272e-01,6.457132e+00,6.457132e+00,1.730711e-05
2.136200e-10,5.282307e-01,5.939106e+00,5.180266e-01,6.457133e+00,6.457133e+00,1.730717e-05
2.136300e-10,5.282302e-01,5.939108e+00,5.180261e-01,6.457134e+00,6.457134e+00,1.730724e-05
2.136400e-10,5.282298e-01,5.939109e+00,5.180256e-01,6.457134e+00,6.457134e+00,1.730730e-05
2.136500e-10,5.282293e-01,5.939110e+00,5.180250e-01,6.457135e+00,6.457135e+00,1.730736e-05
2.136600e-10,5.282288e-01,5.939111e+00,5.180245e-01,6.457136e+00,6.457136e+00,1.730742e-05
2.136700e-10,5.282283e-01,5.939112e+00,5.180240e-01,6.457136e+00,6.457136e+00,1.730749e-05
2.136800e-10,5.282279e-01,5.939113e+00,5.180234e-01,6.457137e+00,6.457137e+00,1.730755e-05
2.136900e-10,5.282274e-01,5.939115e+00,5.180229e-01,6.457138e+00,6.457138e+00,1.730761e-05
2.137000e-10,5.282269e-01,5.939116e+00,5.180224e-01,6.457138e+00,6.457138e+00,1.730767e-05
2.137100e-10,5.282264e-01,5.939117e+00,5.180219e-01,6.457139e+00,6.457139e+00,1.730774e-05
2.137200e-10,5.282260e-01,5.939118e+00,5.180213e-01,6.457139e+00,6.457139e+00,1.730780e-05
2.137300e-10,5.282255e-01,5.939119e+00,5.180208e-01,6.457140e+00,6.457140e+00,1.730786e-05
2.137400e-10,5.282250e-01,5.939120e+00,5.180203e-01,6.457141e+00,6.457141e+00,1.730792e-05
2.137500e-10,5.282246e-01,5.939122e+00,5.180197e-01,6.457141e+00,6.457141e+00,1.730799e-05
2.137600e-10,5.282241e-01,5.939123e+00,5.180192e-01,6.457142e+00,6.457142e+00,1.730805e-05
2.137700e-10,5.282236e-01,5.939124e+00,5.180187e-01,6.457143e+00,6.457143e+00,1.730811e-05
2.137800e-10,5.282232e-01,5.939125e+00,5.180182e-01,6.457143e+00,6.457143e+00,1.730817e-05
2.137900e-10,5.282227e-01,5.939126e+00,5.180176e-01,6.457144e+00,6.457144e+00,1.730823e-05
2.138000e-10,5.282222e-01,5.939127e+00,5.180171e-01,6.457145e+00,6.457145e+00,1.730830e-05
2.138100e-10,5.282218e-01,5.939129e+00,5.180166e-01,6.457145e+00,6.457145e+00,1.730836e-05
2.138200e-10,5.282213e-01,5.939130e+00,5.180161e-01,6.457146e+00,6.457146e+00,1.730842e-05
2.138300e-10,5.282208e-01,5.939131e+00,5.180156e-01,6.457146e+00,6.457146e+00,1.730848e-05
2.138400e-10,5.282204e-01,5.939132e+00,5.180150e-01,6.457147e+00,6.457147e+00,1.730854e-05
2.138500e-10,5.282199e-01,5.939133e+00,5.180145e-01,6.457148e+00,6.457148e+00,1.730860e-05
2.138600e-10,5.282194e-01,5.939134e+00,5.180140e-01,6.457148e+00,6.457148e+00,1.730867e-05
2.138700e-10,5.282190e-01,5.939135e+00,5.180135e-01,6.457149e+00,6.457149e+00,1.730873e-05
2.138800e-10,5.282185e-01,5.939137e+00,5.180129e-01,6.457150e+00,6.457150e+00,1.730879e-05
2.138900e-10,5.282181e-01,5.939138e+00,5.180124e-01,6.457150e+00,6.457150e+00,1.730885e-05
2.139000e-10,5.282176e-01,5.939139e+00,5.180119e-01,6.457151e+00,6.457151e+00,1.730891e-05
2.139100e-10,5.282171e-01,5.939140e+00,5.180114e-01,6.457151e+00,6.457151e+00,1.730897e-05
2.139200e-10,5.282167e-01,5.939141e+00,5.180109e-01,6.457152e+00,6.457152e+00,1.730903e-05
2.139300e-10,5.282162e-01,5.939142e+00,5.180104e-01,6.457153e+00,6.457153e+00,1.730909e-05
2.139400e-10,5.282158e-01,5.939143e+00,5.180098e-01,6.457153e+00,6.457153e+00,1.730916e-05
2.139500e-10,5.282153e-01,5.939145e+00,5.180093e-01,6.457154e+00,6.457154e+00,1.730922e-05
2.139600e-10,5.282148e-01,5.939146e+00,5.180088e-01,6.457154e+00,6.457154e+00,1.730928e-05
2.139700e-10,5.282144e-01,5.939147e+00,5.180083e-01,6.457155e+00,6.457155e+00,1.730934e-05
2.139800e-10,5.282139e-01,5.939148e+00,5.180078e-01,6.457156e+00,6.457156e+00,1.730940e-05
2.139900e-10,5.282135e-01,5.939149e+00,5.180073e-01,6.457156e+00,6.457156e+00,1.730946e-05
2.140000e-10,5.282130e-01,5.939150e+00,5.180067e-01,6.457157e+00,6.457157e+00,1.730952e-05
2.140100e-10,5.282126e-01,5.939151e+00,5.180062e-01,6.457158e+00,6.457158e+00,1.730958e-05
2.140200e-10,5.282121e-01,5.939152e+00,5.180057e-01,6.457158e+00,6.457158e+00,1.730964e-05
2.140300e-10,5.282116e-01,5.939154e+00,5.180052e-01,6.457159e+00,6.457159e+00,1.730970e-05
2.140400e-10,5.282112e-01,5.939155e+00,5.180047e-01,6.457159e+00,6.457159e+00,1.730976e-05
2.140500e-10,5.282107e-01,5.939156e+00,5.180042e-01,6.457160e+00,6.457160e+00,1.730982e-05
2.140600e-10,5.282103e-01,5.939157e+00,5.180037e-01,6.457161e+00,6.457161e+00,1.730988e-05
2.140700e-10,5.282098e-01,5.939158e+00,5.180032e-01,6.457161e+00,6.457161e+00,1.730994e-05
2.140800e-10,5.282094e-01,5.939159e+00,5.180027e-01,6.457162e+00,6.457162e+00,1.731000e-05
2.140900e-10,5.282089e-01,5.939160e+00,5.180022e-01,6.457162e+00,6.457162e+00,1.731006e-05
2.141000e-10,5.282085e-01,5.939161e+00,5.180016e-01,6.457163e+00,6.457163e+00,1.731012e-05
2.141100e-10,5.282080e-01,5.939163e+00,5.180011e-01,6.457164e+00,6.457164e+00,1.731018e-05
2.141200e-10,5.282076e-01,5.939164e+00,5.180006e-01,6.457164e+00,6.457164e+00,1.731024e-05
2.141300e-10,5.282071e-01,5.939165e+00,5.180001e-01,6.457165e+00,6.457165e+00,1.731030e-05
2.141400e-10,5.282067e-01,5.939166e+00,5.179996e-01,6.457165e+00,6.457165e+00,1.731036e-05
2.141500e-10,5.282062e-01,5.939167e+00,5.179991e-01,6.457166e+00,6.457166e+00,1.731042e-05
2.141600e-10,5.282058e-01,5.939168e+00,5.179986e-01,6.457167e+00,6.457167e+00,1.731048e-05
2.141700e-10,5.282053e-01,5.939169e+00,5.179981e-01,6.457167e+00,6.457167e+00,1.731054e-05
2.141800e-10,5.282049e-01,5.939170e+00,5.179976e-01,6.457168e+00,6.457168e+00,1.731060e-05
2.141900e-10,5.282044e-01,5.939171e+00,5.179971e-01,6.457169e+00,6.457169e+00,1.731066e-05
2.142000e-10,5.282040e-01,5.939173e+00,5.179966e-01,6.457169e+00,6.457169e+00,1.731072e-05
2.142100e-10,5.282035e-01,5.939174e+00,5.179961e-01,6.457170e+00,6.457170e+00,1.731078e-05
2.142200e-10,5.282031e-01,5.939175e+00,5.179956e-01,6.457170e+00,6.457170e+00,1.731084e-05
2.142300e-10,5.282026e-01,5.939176e+00,5.179951e-01,6.457171e+00,6.457171e+00,1.731090e-05
2.142400e-10,5.282022e-01,5.939177e+00,5.179946e-01,6.457172e+00,6.457172e+00,1.731096e-05
2.142500e-10,5.282017e-01,5.939178e+00,5.179941e-01,6.457172e+00,6.457172e+00,1.731102e-05
2.142600e-10,5.282013e-01,5.939179e+00,5.179936e-01,6.457173e+00,6.457173e+00,1.731108e-05
2.142700e-10,5.282009e-01,5.939180e+00,5.179931e-01,6.457173e+00,6.457173e+00,1.731113e-05
2.142800e-10,5.282004e-01,5.939181e+00,5.179926e-01,6.457174e+00,6.457174e+00,1.731119e-05
2.142900e-10,5.282000e-01,5.939182e+00,5.179921e-01,6.457175e+00,6.457175e+00,1.731125e-05
2.143000e-10,5.281995e-01,5.939184e+00,5.179916e-01,6.457175e+00,6.457175e+00,1.731131e-05
2.143100e-10,5.281991e-01,5.939185e+00,5.179911e-01,6.457176e+00,6.457176e+00,1.731137e-05
2.143200e-10,5.281986e-01,5.939186e+00,5.179906e-01,6.457176e+00,6.457176e+00,1.731143e-05
2.143300e-10,5.281982e-01,5.939187e+00,5.179901e-01,6.457177e+00,6.457177e+00,1.731149e-05
2.143400e-10,5.281978e-01,5.939188e+00,5.179896e-01,6.457177e+00,6.457177e+00,1.731155e-05
2.143500e-10,5.281973e-01,5.939189e+00,5.179891e-01,6.457178e+00,6.457178e+00,1.731160e-05
2.143600e-10,5.281969e-01,5.939190e+00,5.179886e-01,6.457179e+00,6.457179e+00,1.731166e-05
2.143700e-10,5.281964e-01,5.939191e+00,5.179881e-01,6.457179e+00,6.457179e+00,1.731172e-05
2.143800e-10,5.281960e-01,5.939192e+00,5.179876e-01,6.457180e+00,6.457180e+00,1.731178e-05
2.143900e-10,5.281956e-01,5.939193e+00,5.179871e-01,6.457180e+00,6.457180e+00,1.731184e-05
2.144000e-10,5.281951e-01,5.939194e+00,5.179866e-01,6.457181e+00,6.457181e+00,1.731190e-05
2.144100e-10,5.281947e-01,5.939196e+00,5.179861e-01,6.457182e+00,6.457182e+00,1.731195e-05
2.144200e-10,5.281942e-01,5.939197e+00,5.179856e-01,6.457182e+00,6.457182e+00,1.731201e-05
2.144300e-10,5.281938e-01,5.939198e+00,5.179852e-01,6.457183e+00,6.457183e+00,1.731207e-05
2.144400e-10,5.281934e-01,5.939199e+00,5.179847e-01,6.457183e+00,6.457183e+00,1.731213e-05
2.144500e-10,5.281929e-01,5.939200e+00,5.179842e-01,6.457184e+00,6.457184e+00,1.731219e-05
2.144600e-10,5.281925e-01,5.939201e+00,5.179837e-01,6.457185e+00,6.457185e+00,1.731224e-05
2.144700e-10,5.281921e-01,5.939202e+00,5.179832e-01,6.457185e+00,6.457185e+00,1.731230e-05
2.144800e-10,5.281916e-01,5.939203e+00,5.179827e-01,6.457186e+00,6.457186e+00,1.731236e-05
2.144900e-10,5.281912e-01,5.939204e+00,5.179822e-01,6.457186e+00,6.457186e+00,1.731242e-05
2.145000e-10,5.281908e-01,5.939205e+00,5.179817e-01,6.457187e+00,6.457187e+00,1.731248e-05
2.145100e-10,5.281903e-01,5.939206e+00,5.179812e-01,6.457188e+00,6.457188e+00,1.731253e-05
2.145200e-10,5.281899e-01,5.939207e+00,5.179807e-01,6.457188e+00,6.457188e+00,1.731259e-05
2.145300e-10,5.281895e-01,5.939208e+00,5.179803e-01,6.457189e+00,6.457189e+00,1.731265e-05
2.145400e-10,5.281890e-01,5.939209e+00,5.179798e-01,6.457189e+00,6.457189e+00,1.731271e-05
2.145500e-10,5.281886e-01,5.939211e+00,5.179793e-01,6.457190e+00,6.457190e+00,1.731276e-05
2.145600e-10,5.281882e-01,5.939212e+00,5.179788e-01,6.457190e+00,6.457190e+00,1.731282e-05
2.145700e-10,5.281877e-01,5.939213e+00,5.179783e-01,6.457191e+00,6.457191e+00,1.731288e-05
2.145800e-10,5.281873e-01,5.939214e+00,5.179778e-01,6.457192e+00,6.457192e+00,1.731293e-05
2.145900e-10,5.281869e-01,5.939215e+00,5.179774e-01,6.457192e+00,6.457192e+00,1.731299e-05
2.146000e-10,5.281864e-01,5.939216e+00,5.179769e-01,6.457193e+00,6.457193e+00,1.731305e-05
2.146100e-10,5.281860e-01,5.939217e+00,5.179764e-01,6.457193e+00,6.457193e+00,1.731311e-05
2.146200e-10,5.281856e-01,5.939218e+00,5.179759e-01,6.457194e+00,6.457194e+00,1.731316e-05
2.146300e-10,5.281852e-01,5.939219e+00,5.179754e-01,6.457194e+00,6.457194e+00,1.731322e-05
2.146400e-10,5.281847e-01,5.939220e+00,5.179749e-01,6.457195e+00,6.457195e+00,1.731328e-05
2.146500e-10,5.281843e-01,5.939221e+00,5.179745e-01,6.457196e+00,6.457196e+00,1.731333e-05
2.146600e-10,5.281839e-01,5.939222e+00,5.179740e-01,6.457196e+00,6.457196e+00,1.731339e-05
2.146700e-10,5.281835e-01,5.939223e+00,5.179735e-01,6.457197e+00,6.457197e+00,1.731345e-05
2.146800e-10,5.281830e-01,5.939224e+00,5.179730e-01,6.457197e+00,6.457197e+00,1.731350e-05
2.146900e-10,5.281826e-01,5.939225e+00,5.179725e-01,6.457198e+00,6.457198e+00,1.731356e-05
2.147000e-10,5.281822e-01,5.939226e+00,5.179721e-01,6.457199e+00,6.457199e+00,1.731362e-05
2.147100e-10,5.281818e-01,5.939227e+00,5.179716e-01,6.457199e+00,6.457199e+00,1.731367e-05
2.147200e-10,5.281813e-01,5.939229e+00,5.179711e-01,6.457200e+00,6.457200e+00,1.731373e-05
2.147300e-10,5.281809e-01,5.939230e+00,5.179706e-01,6.457200e+00,6.457200e+00,1.731378e-05
2.147400e-10,5.281805e-01,5.939231e+00,5.179702e-01,6.457201e+00,6.457201e+00,1.731384e-05
2.147500e-10,5.281801e-01,5.939232e+00,5.179697e-01,6.457201e+00,6.457201e+00,1.731390e-05
2.147600e-10,5.281796e-01,5.939233e+00,5.179692e-01,6.457202e+00,6.457202e+00,1.731395e-05
2.147700e-10,5.281792e-01,5.939234e+00,5.179687e-01,6.457203e+00,6.457203e+00,1.731401e-05
2.147800e-10,5.281788e-01,5.939235e+00,5.179683e-01,6.457203e+00,6.457203e+00,1.731407e-05
2.147900e-10,5.281784e-01,5.939236e+00,5.179678e-01,6.457204e+00,6.457204e+00,1.731412e-05
2.148000e-10,5.281779e-01,5.939237e+00,5.179673e-01,6.457204e+00,6.457204e+00,1.731418e-05
2.148100e-10,5.281775e-01,5.939238e+00,5.179668e-01,6.457205e+00,6.457205e+00,1.731423e-05
2.148200e-10,5.281771e-01,5.939239e+00,5.179664e-01,6.457205e+00,6.457205e+00,1.731429e-05
2.148300e-10,5.281767e-01,5.939240e+00,5.179659e-01,6.457206e+00,6.457206e+00,1.731434e-05
2.148400e-10,5.281763e-01,5.939241e+00,5.179654e-01,6.457206e+00,6.457206e+00,1.731440e-05
2.148500e-10,5.281758e-01,5.939242e+00,5.179649e-01,6.457207e+00,6.457207e+00,1.731446e-05
2.148600e-10,5.281754e-01,5.939243e+00,5.179645e-01,6.457208e+00,6.457208e+00,1.731451e-05
2.148700e-10,5.281750e-01,5.939244e+00,5.179640e-01,6.457208e+00,6.457208e+00,1.731457e-05
2.148800e-10,5.281746e-01,5.939245e+00,5.179635e-01,6.457209e+00,6.457209e+00,1.731462e-05
2.148900e-10,5.281742e-01,5.939246e+00,5.179631e-01,6.457209e+00,6.457209e+00,1.731468e-05
2.149000e-10,5.281738e-01,5.939247e+00,5.179626e-01,6.457210e+00,6.457210e+00,1.731473e-05
2.149100e-10,5.281733e-01,5.939248e+00,5.179621e-01,6.457210e+00,6.457210e+00,1.731479e-05
2.149200e-10,5.281729e-01,5.939249e+00,5.179617e-01,6.457211e+00,6.457211e+00,1.731484e-05
2.149300e-10,5.281725e-01,5.939250e+00,5.179612e-01,6.457212e+00,6.457212e+00,1.731490e-05
2.149400e-10,5.281721e-01,5.939251e+00,5.179607e-01,6.457212e+00,6.457212e+00,1.731495e-05
2.149500e-10,5.281717e-01,5.939252e+00,5.179603e-01,6.457213e+00,6.457213e+00,1.731501e-05
2.149600e-10,5.281713e-01,5.939253e+00,5.179598e-01,6.457213e+00,6.457213e+00,1.731506e-05
2.149700e-10,5.281709e-01,5.939254e+00,5.179593e-01,6.457214e+00,6.457214e+00,1.731512e-05
2.149800e-10,5.281704e-01,5.939255e+00,5.179589e-01,6.457214e+00,6.457214e+00,1.731517e-05
2.149900e-10,5.281700e-01,5.939256e+00,5.179584e-01,6.457215e+00,6.457215e+00,1.731523e-05
2.150000e-10,5.281696e-01,5.939257e+00,5.179579e-01,6.457215e+00,6.457215e+00,1.731528e-05
2.150100e-10,5.281692e-01,5.939259e+00,5.179575e-01,6.457216e+00,6.457216e+00,1.731534e-05
2.150200e-10,5.281688e-01,5.939260e+00,5.179570e-01,6.457217e+00,6.457217e+00,1.731539e-05
2.150300e-10,5.281684e-01,5.939261e+00,5.179566e-01,6.457217e+00,6.457217e+00,1.731545e-05
2.150400e-10,5.281680e-01,5.939262e+00,5.179561e-01,6.457218e+00,6.457218e+00,1.731550e-05
2.150500e-10,5.281676e-01,5.939263e+00,5.179556e-01,6.457218e+00,6.457218e+00,1.731556e-05
2.150600e-10,5.281672e-01,5.939264e+00,5.179552e-01,6.457219e+00,6.457219e+00,1.731561e-05
2.150700e-10,5.281667e-01,5.939265e+00,5.179547e-01,6.457219e+00,6.457219e+00,1.731567e-05
2.150800e-10,5.281663e-01,5.939266e+00,5.179542e-01,6.457220e+00,6.457220e+00,1.731572e-05
2.150900e-10,5.281659e-01,5.939267e+00,5.179538e-01,6.457220e+00,6.457220e+00,1.731577e-05
2.151000e-10,5.281655e-01,5.939268e+00,5.179533e-01,6.457221e+00,6.457221e+00,1.731583e-05
2.151100e-10,5.281651e-01,5.939269e+00,5.179529e-01,6.457222e+00,6.457222e+00,1.731588e-05
2.151200e-10,5.281647e-01,5.939270e+00,5.179524e-01,6.457222e+00,6.457222e+00,1.731594e-05
2.151300e-10,5.281643e-01,5.939271e+00,5.179520e-01,6.457223e+00,6.457223e+00,1.731599e-05
2.151400e-10,5.281639e-01,5.939272e+00,5.179515e-01,6.457223e+00,6.457223e+00,1.731604e-05
2.151500e-10,5.281635e-01,5.939273e+00,5.179510e-01,6.457224e+00,6.457224e+00,1.731610e-05
2.151600e-10,5.281631e-01,5.939274e+00,5.179506e-01,6.457224e+00,6.457224e+00,1.731615e-05
2.151700e-10,5.281627e-01,5.939275e+00,5.179501e-01,6.457225e+00,6.457225e+00,1.731621e-05
2.151800e-10,5.281623e-01,5.939276e+00,5.179497e-01,6.457225e+00,6.457225e+00,1.731626e-05
2.151900e-10,5.281619e-01,5.939277e+00,5.179492e-01,6.457226e+00,6.457226e+00,1.731631e-05
2.152000e-10,5.281615e-01,5.939278e+00,5.179488e-01,6.457226e+00,6.457226e+00,1.731637e-05
2.152100e-10,5.281611e-01,5.939279e+00,5.179483e-01,6.457227e+00,6.457227e+00,1.731642e-05
2.152200e-10,5.281606e-01,5.939280e+00,5.179479e-01,6.457228e+00,6.457228e+00,1.731647e-05
2.152300e-10,5.281602e-01,5.939281e+00,5.179474e-01,6.457228e+00,6.457228e+00,1.731653e-05
2.152400e-10,5.281598e-01,5.939282e+00,5.179469e-01,6.457229e+00,6.457229e+00,1.731658e-05
2.152500e-10,5.281594e-01,5.939283e+00,5.179465e-01,6.457229e+00,6.457229e+00,1.731663e-05
2.152600e-10,5.281590e-01,5.939284e+00,5.179460e-01,6.457230e+00,6.457230e+00,1.731669e-05
2.152700e-10,5.281586e-01,5.939285e+00,5.179456e-01,6.457230e+00,6.457230e+00,1.731674e-05
2.152800e-10,5.281582e-01,5.939286e+00,5.179451e-01,6.457231e+00,6.457231e+00,1.731679e-05
2.152900e-10,5.281578e-01,5.939287e+00,5.179447e-01,6.457231e+00,6.457231e+00,1.731685e-05
2.153000e-10,5.281574e-01,5.939288e+00,5.179442e-01,6.457232e+00,6.457232e+00,1.731690e-05
2.153100e-10,5.281570e-01,5.939289e+00,5.179438e-01,6.457232e+00,6.457232e+00,1.731695e-05
2.153200e-10,5.281566e-01,5.939290e+00,5.179433e-01,6.457233e+00,6.457233e+00,1.731701e-05
2.153300e-10,5.281562e-01,5.939291e+00,5.179429e-01,6.457233e+00,6.457233e+00,1.731706e-05
2.153400e-10,5.281558e-01,5.939292e+00,5.179424e-01,6.457234e+00,6.457234e+00,1.731711e-05
2.153500e-10,5.281554e-01,5.939293e+00,5.179420e-01,6.457235e+00,6.457235e+00,1.731717e-05
2.153600e-10,5.281550e-01,5.939294e+00,5.179416e-01,6.457235e+00,6.457235e+00,1.731722e-05
2.153700e-10,5.281546e-01,5.939295e+00,5.179411e-01,6.457236e+00,6.457236e+00,1.731727e-05
2.153800e-10,5.281543e-01,5.939295e+00,5.179407e-01,6.457236e+00,6.457236e+00,1.731732e-05
2.153900e-10,5.281539e-01,5.939296e+00,5.179402e-01,6.457237e+00,6.457237e+00,1.731738e-05
2.154000e-10,5.281535e-01,5.939297e+00,5.179398e-01,6.457237e+00,6.457237e+00,1.731743e-05
2.154100e-10,5.281531e-01,5.939298e+00,5.179393e-01,6.457238e+00,6.457238e+00,1.731748e-05
2.154200e-10,5.281527e-01,5.939299e+00,5.179389e-01,6.457238e+00,6.457238e+00,1.731753e-05
2.154300e-10,5.281523e-01,5.939300e+00,5.179384e-01,6.457239e+00,6.457239e+00,1.731759e-05
2.154400e-10,5.281519e-01,5.939301e+00,5.179380e-01,6.457239e+00,6.457239e+00,1.731764e-05
2.154500e-10,5.281515e-01,5.939302e+00,5.179375e-01,6.457240e+00,6.457240e+00,1.731769e-05
2.154600e-10,5.281511e-01,5.939303e+00,5.179371e-01,6.457240e+00,6.457240e+00,1.731774e-05
2.154700e-10,5.281507e-01,5.939304e+00,5.179367e-01,6.457241e+00,6.457241e+00,1.731780e-05
2.154800e-10,5.281503e-01,5.939305e+00,5.179362e-01,6.457241e+00,6.457241e+00,1.731785e-05
2.154900e-10,5.281499e-01,5.939306e+00,5.179358e-01,6.457242e+00,6.457242e+00,1.731790e-05
2.155000e-10,5.281495e-01,5.939307e+00,5.179353e-01,6.457243e+00,6.457243e+00,1.731795e-05
2.155100e-10,5.281491e-01,5.939308e+00,5.179349e-01,6.457243e+00,6.457243e+00,1.731800e-05
2.155200e-10,5.281487e-01,5.939309e+00,5.179345e-01,6.457244e+00,6.457244e+00,1.731806e-05
2.155300e-10,5.281483e-01,5.939310e+00,5.179340e-01,6.457244e+00,6.457244e+00,1.731811e-05
2.155400e-10,5.281480e-01,5.939311e+00,5.179336e-01,6.457245e+00,6.457245e+00,1.731816e-05
2.155500e-10,5.281476e-01,5.939312e+00,5.179331e-01,6.457245e+00,6.457245e+00,1.731821e-05
2.155600e-10,5.281472e-01,5.939313e+00,5.179327e-01,6.457246e+00,6.457246e+00,1.731826e-05
2.155700e-10,5.281468e-01,5.939314e+00,5.179323e-01,6.457246e+00,6.457246e+00,1.731832e-05
2.155800e-10,5.281464e-01,5.939315e+00,5.179318e-01,6.457247e+00,6.457247e+00,1.731837e-05
2.155900e-10,5.281460e-01,5.939316e+00,5.179314e-01,6.457247e+00,6.457247e+00,1.731842e-05
2.156000e-10,5.281456e-01,5.939317e+00,5.179310e-01,6.457248e+00,6.457248e+00,1.731847e-05
2.156100e-10,5.281452e-01,5.939318e+00,5.179305e-01,6.457248e+00,6.457248e+00,1.731852e-05
2.156200e-10,5.281448e-01,5.939319e+00,5.179301e-01,6.457249e+00,6.457249e+00,1.731857e-05
