time,"I(LD)","I(RD)","I(BS)","I(RS)","P(VLEAK)","P(OUT)","V(OUT)","I(RCON)"
2.049000e-10,9.951436e-05,5.329800e-06,9.294395e-05,7.884908e-07,4.037244e+00,2.087824e+00,-1.034372e-06,9.951436e-05
2.049100e-10,9.951229e-05,5.330884e-06,9.294042e-05,7.887342e-07,4.037309e+00,2.087793e+00,-1.034669e-06,9.951229e-05
2.049200e-10,9.951022e-05,5.331968e-06,9.293689e-05,7.889779e-07,4.037373e+00,2.087761e+00,-1.034965e-06,9.951022e-05
2.049300e-10,9.950815e-05,5.333054e-06,9.293335e-05,7.892218e-07,4.037438e+00,2.087730e+00,-1.035262e-06,9.950815e-05
2.049400e-10,9.950608e-05,5.334140e-06,9.292982e-05,7.894659e-07,4.037502e+00,2.087699e+00,-1.035559e-06,9.950608e-05
2.049500e-10,9.950401e-05,5.335228e-06,9.292628e-05,7.897102e-07,4.037567e+00,2.087667e+00,-1.035857e-06,9.950401e-05
2.049600e-10,9.950194e-05,5.336316e-06,9.292273e-05,7.899547e-07,4.037631e+00,2.087636e+00,-1.036154e-06,9.950194e-05
2.049700e-10,9.949986e-05,5.337405e-06,9.291919e-05,7.901994e-07,4.037696e+00,2.087604e+00,-1.036452e-06,9.949986e-05
2.049800e-10,9.949779e-05,5.338495e-06,9.291565e-05,7.904444e-07,4.037760e+00,2.087573e+00,-1.036750e-06,9.949779e-05
2.049900e-10,9.949572e-05,5.339587e-06,9.291210e-05,7.906895e-07,4.037825e+00,2.087541e+00,-1.037049e-06,9.949572e-05
2.050000e-10,9.949364e-05,5.340679e-06,9.290855e-05,7.909348e-07,4.037889e+00,2.087510e+00,-1.037347e-06,9.949364e-05
2.050100e-10,9.949156e-05,5.341772e-06,9.290500e-05,7.911804e-07,4.037954e+00,2.087478e+00,-1.037646e-06,9.949156e-05
2.050200e-10,9.948949e-05,5.342866e-06,9.290145e-05,7.914262e-07,4.038019e+00,2.087447e+00,-1.037945e-06,9.948949e-05
2.050300e-10,9.948741e-05,5.343961e-06,9.289789e-05,7.916721e-07,4.038083e+00,2.087415e+00,-1.038245e-06,9.948741e-05
2.050400e-10,9.948533e-05,5.345057e-06,9.289433e-05,7.919183e-07,4.038148e+00,2.087383e+00,-1.038544e-06,9.948533e-05
2.050500e-10,9.948326e-05,5.346154e-06,9.289078e-05,7.921647e-07,4.038213e+00,2.087352e+00,-1.038845e-06,9.948326e-05
2.050600e-10,9.948118e-05,5.347252e-06,9.288722e-05,7.924113e-07,4.038277e+00,2.087320e+00,-1.039145e-06,9.948118e-05
2.050700e-10,9.947910e-05,5.348351e-06,9.288365e-05,7.926581e-07,4.038342e+00,2.087289e+00,-1.039445e-06,9.947910e-05
2.050800e-10,9.947702e-05,5.349451e-06,9.288009e-05,7.929052e-07,4.038407e+00,2.087257e+00,-1.039746e-06,9.947702e-05
2.050900e-10,9.947493e-05,5.350551e-06,9.287652e-05,7.931524e-07,4.038472e+00,2.087226e+00,-1.040047e-06,9.947493e-05
2.051000e-10,9.947285e-05,5.351653e-06,9.287295e-05,7.933998e-07,4.038537e+00,2.087194e+00,-1.040348e-06,9.947285e-05
2.051100e-10,9.947077e-05,5.352756e-06,9.286938e-05,7.936475e-07,4.038601e+00,2.087162e+00,-1.040649e-06,9.947077e-05
2.051200e-10,9.946869e-05,5.353860e-06,9.286581e-05,7.938954e-07,4.038666e+00,2.087131e+00,-1.040951e-06,9.946869e-05
2.051300e-10,9.946660e-05,5.354964e-06,9.286223e-05,7.941435e-07,4.038731e+00,2.087099e+00,-1.041253e-06,9.946660e-05
2.051400e-10,9.946452e-05,5.356070e-06,9.285866e-05,7.943918e-07,4.038796e+00,2.087067e+00,-1.041555e-06,9.946452e-05
2.051500e-10,9.946243e-05,5.357177e-06,9.285508e-05,7.946403e-07,4.038861e+00,2.087036e+00,-1.041858e-06,9.946243e-05
2.051600e-10,9.946035e-05,5.358284e-06,9.285150e-05,7.948890e-07,4.038926e+00,2.087004e+00,-1.042161e-06,9.946035e-05
2.051700e-10,9.945826e-05,5.359393e-06,9.284792e-05,7.951379e-07,4.038991e+00,2.086972e+00,-1.042464e-06,9.945826e-05
2.051800e-10,9.945618e-05,5.360502e-06,9.284433e-05,7.953871e-07,4.039056e+00,2.086941e+00,-1.042767e-06,9.945618e-05
2.051900e-10,9.945409e-05,5.361613e-06,9.284075e-05,7.956364e-07,4.039121e+00,2.086909e+00,-1.043070e-06,9.945409e-05
2.052000e-10,9.945200e-05,5.362724e-06,9.283716e-05,7.958860e-07,4.039186e+00,2.086877e+00,-1.043375e-06,9.945200e-05
2.052100e-10,9.944991e-05,5.363837e-06,9.283357e-05,7.961358e-07,4.039251e+00,2.086846e+00,-1.043679e-06,9.944991e-05
2.052200e-10,9.944782e-05,5.364950e-06,9.282998e-05,7.963858e-07,4.039316e+00,2.086814e+00,-1.043983e-06,9.944782e-05
2.052300e-10,9.944573e-05,5.366065e-06,9.282638e-05,7.966360e-07,4.039381e+00,2.086782e+00,-1.044287e-06,9.944573e-05
2.052400e-10,9.944364e-05,5.367180e-06,9.282278e-05,7.968864e-07,4.039446e+00,2.086750e+00,-1.044592e-06,9.944364e-05
2.052500e-10,9.944155e-05,5.368296e-06,9.281919e-05,7.971371e-07,4.039511e+00,2.086719e+00,-1.044897e-06,9.944155e-05
2.052600e-10,9.943945e-05,5.369414e-06,9.281559e-05,7.973879e-07,4.039576e+00,2.086687e+00,-1.045203e-06,9.943945e-05
2.052700e-10,9.943736e-05,5.370532e-06,9.281198e-05,7.976390e-07,4.039642e+00,2.086655e+00,-1.045508e-06,9.943736e-05
2.052800e-10,9.943527e-05,5.371651e-06,9.280838e-05,7.978903e-07,4.039707e+00,2.086623e+00,-1.045814e-06,9.943527e-05
2.052900e-10,9.943317e-05,5.372772e-06,9.280477e-05,7.981418e-07,4.039772e+00,2.086592e+00,-1.046121e-06,9.943317e-05
2.053000e-10,9.943108e-05,5.373893e-06,9.280116e-05,7.983935e-07,4.039837e+00,2.086560e+00,-1.046427e-06,9.943108e-05
2.053100e-10,9.942898e-05,5.375015e-06,9.279755e-05,7.986455e-07,4.039902e+00,2.086528e+00,-1.046733e-06,9.942898e-05
2.053200e-10,9.942688e-05,5.376139e-06,9.279394e-05,7.988976e-07,4.039968e+00,2.086496e+00,-1.047041e-06,9.942688e-05
2.053300e-10,9.942479e-05,5.377263e-06,9.279033e-05,7.991500e-07,4.040033e+00,2.086464e+00,-1.047348e-06,9.942479e-05
2.053400e-10,9.942269e-05,5.378388e-06,9.278671e-05,7.994026e-07,4.040098e+00,2.086433e+00,-1.047655e-06,9.942269e-05
2.053500e-10,9.942059e-05,5.379514e-06,9.278309e-05,7.996554e-07,4.040164e+00,2.086401e+00,-1.047963e-06,9.942059e-05
2.053600e-10,9.941849e-05,5.380642e-06,9.277947e-05,7.999084e-07,4.040229e+00,2.086369e+00,-1.048271e-06,9.941849e-05
2.053700e-10,9.941639e-05,5.381770e-06,9.277585e-05,8.001616e-07,4.040294e+00,2.086337e+00,-1.048579e-06,9.941639e-05
2.053800e-10,9.941429e-05,5.382899e-06,9.277223e-05,8.004151e-07,4.040360e+00,2.086305e+00,-1.048888e-06,9.941429e-05
2.053900e-10,9.941219e-05,5.384029e-06,9.276860e-05,8.006688e-07,4.040425e+00,2.086273e+00,-1.049197e-06,9.941219e-05
2.054000e-10,9.941009e-05,5.385160e-06,9.276497e-05,8.009226e-07,4.040491e+00,2.086241e+00,-1.049506e-06,9.941009e-05
2.054100e-10,9.940798e-05,5.386293e-06,9.276134e-05,8.011768e-07,4.040556e+00,2.086210e+00,-1.049815e-06,9.940798e-05
2.054200e-10,9.940588e-05,5.387426e-06,9.275771e-05,8.014311e-07,4.040622e+00,2.086178e+00,-1.050125e-06,9.940588e-05
2.054300e-10,9.940378e-05,5.388560e-06,9.275407e-05,8.016856e-07,4.040687e+00,2.086146e+00,-1.050435e-06,9.940378e-05
2.054400e-10,9.940167e-05,5.389695e-06,9.275044e-05,8.019404e-07,4.040753e+00,2.086114e+00,-1.050745e-06,9.940167e-05
2.054500e-10,9.939957e-05,5.390831e-06,9.274680e-05,8.021954e-07,4.040818e+00,2.086082e+00,-1.051055e-06,9.939957e-05
2.054600e-10,9.939746e-05,5.391968e-06,9.274316e-05,8.024506e-07,4.040884e+00,2.086050e+00,-1.051366e-06,9.939746e-05
2.054700e-10,9.939535e-05,5.393107e-06,9.273951e-05,8.027060e-07,4.040949e+00,2.086018e+00,-1.051677e-06,9.939535e-05
2.054800e-10,9.939324e-05,5.394246e-06,9.273587e-05,8.029616e-07,4.041015e+00,2.085986e+00,-1.051988e-06,9.939324e-05
2.054900e-10,9.939114e-05,5.395386e-06,9.273222e-05,8.032175e-07,4.041081e+00,2.085954e+00,-1.052299e-06,9.939114e-05
2.055000e-10,9.938903e-05,5.396527e-06,9.272857e-05,8.034736e-07,4.041146e+00,2.085922e+00,-1.052611e-06,9.938903e-05
2.055100e-10,9.938692e-05,5.397669e-06,9.272492e-05,8.037299e-07,4.041212e+00,2.085890e+00,-1.052923e-06,9.938692e-05
2.055200e-10,9.938481e-05,5.398812e-06,9.272127e-05,8.039864e-07,4.041278e+00,2.085858e+00,-1.053236e-06,9.938481e-05
2.055300e-10,9.938270e-05,5.399956e-06,9.271762e-05,8.042431e-07,4.041343e+00,2.085826e+00,-1.053548e-06,9.938270e-05
2.055400e-10,9.938058e-05,5.401102e-06,9.271396e-05,8.045001e-07,4.041409e+00,2.085794e+00,-1.053861e-06,9.938058e-05
2.055500e-10,9.937847e-05,5.402248e-06,9.271030e-05,8.047573e-07,4.041475e+00,2.085762e+00,-1.054174e-06,9.937847e-05
2.055600e-10,9.937636e-05,5.403395e-06,9.270664e-05,8.050147e-07,4.041541e+00,2.085730e+00,-1.054487e-06,9.937636e-05
2.055700e-10,9.937424e-05,5.404543e-06,9.270298e-05,8.052723e-07,4.041607e+00,2.085698e+00,-1.054801e-06,9.937424e-05
2.055800e-10,9.937213e-05,5.405692e-06,9.269931e-05,8.055301e-07,4.041672e+00,2.085666e+00,-1.055115e-06,9.937213e-05
2.055900e-10,9.937001e-05,5.406843e-06,9.269564e-05,8.057882e-07,4.041738e+00,2.085634e+00,-1.055429e-06,9.937001e-05
2.056000e-10,9.936790e-05,5.407994e-06,9.269197e-05,8.060465e-07,4.041804e+00,2.085602e+00,-1.055743e-06,9.936790e-05
2.056100e-10,9.936578e-05,5.409146e-06,9.268830e-05,8.063050e-07,4.041870e+00,2.085570e+00,-1.056058e-06,9.936578e-05
2.056200e-10,9.936366e-05,5.410299e-06,9.268463e-05,8.065638e-07,4.041936e+00,2.085538e+00,-1.056373e-06,9.936366e-05
2.056300e-10,9.936155e-05,5.411453e-06,9.268095e-05,8.068227e-07,4.042002e+00,2.085505e+00,-1.056688e-06,9.936155e-05
2.056400e-10,9.935943e-05,5.412609e-06,9.267728e-05,8.070819e-07,4.042068e+00,2.085473e+00,-1.057004e-06,9.935943e-05
2.056500e-10,9.935731e-05,5.413765e-06,9.267360e-05,8.073413e-07,4.042134e+00,2.085441e+00,-1.057319e-06,9.935731e-05
2.056600e-10,9.935519e-05,5.414922e-06,9.266992e-05,8.076009e-07,4.042200e+00,2.085409e+00,-1.057636e-06,9.935519e-05
2.056700e-10,9.935307e-05,5.416081e-06,9.266623e-05,8.078608e-07,4.042266e+00,2.085377e+00,-1.057952e-06,9.935307e-05
2.056800e-10,9.935094e-05,5.417240e-06,9.266255e-05,8.081209e-07,4.042332e+00,2.085345e+00,-1.058268e-06,9.935094e-05
2.056900e-10,9.934882e-05,5.418400e-06,9.265886e-05,8.083812e-07,4.042398e+00,2.085313e+00,-1.058585e-06,9.934882e-05
2.057000e-10,9.934670e-05,5.419562e-06,9.265517e-05,8.086417e-07,4.042464e+00,2.085281e+00,-1.058903e-06,9.934670e-05
2.057100e-10,9.934457e-05,5.420724e-06,9.265148e-05,8.089024e-07,4.042530e+00,2.085248e+00,-1.059220e-06,9.934457e-05
2.057200e-10,9.934245e-05,5.421887e-06,9.264778e-05,8.091634e-07,4.042596e+00,2.085216e+00,-1.059538e-06,9.934245e-05
2.057300e-10,9.934033e-05,5.423052e-06,9.264409e-05,8.094246e-07,4.042663e+00,2.085184e+00,-1.059855e-06,9.934033e-05
2.057400e-10,9.933820e-05,5.424217e-06,9.264039e-05,8.096861e-07,4.042729e+00,2.085152e+00,-1.060174e-06,9.933820e-05
2.057500e-10,9.933607e-05,5.425384e-06,9.263669e-05,8.099477e-07,4.042795e+00,2.085120e+00,-1.060492e-06,9.933607e-05
2.057600e-10,9.933395e-05,5.426551e-06,9.263299e-05,8.102096e-07,4.042861e+00,2.085087e+00,-1.060811e-06,9.933395e-05
2.057700e-10,9.933182e-05,5.427720e-06,9.262928e-05,8.104717e-07,4.042927e+00,2.085055e+00,-1.061130e-06,9.933182e-05
2.057800e-10,9.932969e-05,5.428889e-06,9.262557e-05,8.107340e-07,4.042994e+00,2.085023e+00,-1.061450e-06,9.932969e-05
2.057900e-10,9.932756e-05,5.430060e-06,9.262187e-05,8.109966e-07,4.043060e+00,2.084991e+00,-1.061769e-06,9.932756e-05
2.058000e-10,9.932543e-05,5.431231e-06,9.261815e-05,8.112594e-07,4.043126e+00,2.084958e+00,-1.062089e-06,9.932543e-05
2.058100e-10,9.932330e-05,5.432404e-06,9.261444e-05,8.115224e-07,4.043193e+00,2.084926e+00,-1.062409e-06,9.932330e-05
2.058200e-10,9.932117e-05,5.433578e-06,9.261073e-05,8.117856e-07,4.043259e+00,2.084894e+00,-1.062730e-06,9.932117e-05
2.058300e-10,9.931903e-05,5.434752e-06,9.260701e-05,8.120491e-07,4.043325e+00,2.084861e+00,-1.063051e-06,9.931903e-05
2.058400e-10,9.931690e-05,5.435928e-06,9.260329e-05,8.123128e-07,4.043392e+00,2.084829e+00,-1.063371e-06,9.931690e-05
2.058500e-10,9.931477e-05,5.437105e-06,9.259957e-05,8.125767e-07,4.043458e+00,2.084797e+00,-1.063693e-06,9.931477e-05
2.058600e-10,9.931263e-05,5.438282e-06,9.259585e-05,8.128409e-07,4.043525e+00,2.084764e+00,-1.064014e-06,9.931263e-05
2.058700e-10,9.931050e-05,5.439461e-06,9.259212e-05,8.131053e-07,4.043591e+00,2.084732e+00,-1.064336e-06,9.931050e-05
2.058800e-10,9.930836e-05,5.440641e-06,9.258839e-05,8.133699e-07,4.043658e+00,2.084700e+00,-1.064659e-06,9.930836e-05
2.058900e-10,9.930622e-05,5.441822e-06,9.258466e-05,8.136347e-07,4.043724e+00,2.084667e+00,-1.064980e-06,9.930622e-05
2.059000e-10,9.930409e-05,5.443004e-06,9.258093e-05,8.138998e-07,4.043791e+00,2.084635e+00,-1.065304e-06,9.930409e-05
2.059100e-10,9.930195e-05,5.444187e-06,9.257720e-05,8.141651e-07,4.043857e+00,2.084603e+00,-1.065626e-06,9.930195e-05
2.059200e-10,9.929981e-05,5.445371e-06,9.257346e-05,8.144306e-07,4.043924e+00,2.084570e+00,-1.065950e-06,9.929981e-05
2.059300e-10,9.929767e-05,5.446556e-06,9.256972e-05,8.146964e-07,4.043990e+00,2.084538e+00,-1.066273e-06,9.929767e-05
2.059400e-10,9.929553e-05,5.447742e-06,9.256598e-05,8.149623e-07,4.044057e+00,2.084506e+00,-1.066597e-06,9.929553e-05
2.059500e-10,9.929339e-05,5.448929e-06,9.256224e-05,8.152286e-07,4.044124e+00,2.084473e+00,-1.066921e-06,9.929339e-05
2.059600e-10,9.929125e-05,5.450117e-06,9.255850e-05,8.154950e-07,4.044190e+00,2.084441e+00,-1.067245e-06,9.929125e-05
2.059700e-10,9.928910e-05,5.451306e-06,9.255475e-05,8.157617e-07,4.044257e+00,2.084408e+00,-1.067570e-06,9.928910e-05
2.059800e-10,9.928696e-05,5.452496e-06,9.255100e-05,8.160286e-07,4.044324e+00,2.084376e+00,-1.067895e-06,9.928696e-05
2.059900e-10,9.928482e-05,5.453688e-06,9.254725e-05,8.162958e-07,4.044391e+00,2.084343e+00,-1.068220e-06,9.928482e-05
2.060000e-10,9.928267e-05,5.454880e-06,9.254350e-05,8.165631e-07,4.044457e+00,2.084311e+00,-1.068545e-06,9.928267e-05
2.060100e-10,9.928053e-05,5.456073e-06,9.253974e-05,8.168307e-07,4.044524e+00,2.084278e+00,-1.068871e-06,9.928053e-05
2.060200e-10,9.927838e-05,5.457268e-06,9.253598e-05,8.170986e-07,4.044591e+00,2.084246e+00,-1.069197e-06,9.927838e-05
2.060300e-10,9.927623e-05,5.458463e-06,9.253223e-05,8.173666e-07,4.044658e+00,2.084213e+00,-1.069524e-06,9.927623e-05
2.060400e-10,9.927409e-05,5.459660e-06,9.252846e-05,8.176350e-07,4.044725e+00,2.084181e+00,-1.069850e-06,9.927409e-05
2.060500e-10,9.927194e-05,5.460857e-06,9.252470e-05,8.179035e-07,4.044792e+00,2.084148e+00,-1.070177e-06,9.927194e-05
2.060600e-10,9.926979e-05,5.462056e-06,9.252093e-05,8.181723e-07,4.044858e+00,2.084116e+00,-1.070504e-06,9.926979e-05
2.060700e-10,9.926764e-05,5.463255e-06,9.251717e-05,8.184413e-07,4.044925e+00,2.084083e+00,-1.070832e-06,9.926764e-05
2.060800e-10,9.926549e-05,5.464456e-06,9.251340e-05,8.187105e-07,4.044992e+00,2.084051e+00,-1.071160e-06,9.926549e-05
2.060900e-10,9.926334e-05,5.465658e-06,9.250962e-05,8.189800e-07,4.045059e+00,2.084018e+00,-1.071488e-06,9.926334e-05
2.061000e-10,9.926119e-05,5.466861e-06,9.250585e-05,8.192497e-07,4.045126e+00,2.083986e+00,-1.071816e-06,9.926119e-05
2.061100e-10,9.925903e-05,5.468064e-06,9.250207e-05,8.195196e-07,4.045193e+00,2.083953e+00,-1.072144e-06,9.925903e-05
2.061200e-10,9.925688e-05,5.469269e-06,9.249829e-05,8.197898e-07,4.045260e+00,2.083921e+00,-1.072474e-06,9.925688e-05
2.061300e-10,9.925473e-05,5.470475e-06,9.249451e-05,8.200602e-07,4.045327e+00,2.083888e+00,-1.072803e-06,9.925473e-05
2.061400e-10,9.925257e-05,5.471682e-06,9.249073e-05,8.203308e-07,4.045394e+00,2.083855e+00,-1.073132e-06,9.925257e-05
2.061500e-10,9.925042e-05,5.472890e-06,9.248694e-05,8.206017e-07,4.045462e+00,2.083823e+00,-1.073462e-06,9.925042e-05
2.061600e-10,9.924826e-05,5.474100e-06,9.248316e-05,8.208728e-07,4.045529e+00,2.083790e+00,-1.073792e-06,9.924826e-05
2.061700e-10,9.924610e-05,5.475310e-06,9.247937e-05,8.211442e-07,4.045596e+00,2.083757e+00,-1.074122e-06,9.924610e-05
2.061800e-10,9.924394e-05,5.476521e-06,9.247558e-05,8.214158e-07,4.045663e+00,2.083725e+00,-1.074453e-06,9.924394e-05
2.061900e-10,9.924179e-05,5.477733e-06,9.247178e-05,8.216876e-07,4.045730e+00,2.083692e+00,-1.074784e-06,9.924179e-05
2.062000e-10,9.923963e-05,5.478947e-06,9.246799e-05,8.219597e-07,4.045797e+00,2.083660e+00,-1.075115e-06,9.923963e-05
2.062100e-10,9.923747e-05,5.480161e-06,9.246419e-05,8.222320e-07,4.045865e+00,2.083627e+00,-1.075446e-06,9.923747e-05
2.062200e-10,9.923531e-05,5.481377e-06,9.246039e-05,8.225045e-07,4.045932e+00,2.083594e+00,-1.075778e-06,9.923531e-05
2.062300e-10,9.923314e-05,5.482593e-06,9.245659e-05,8.227773e-07,4.045999e+00,2.083561e+00,-1.076110e-06,9.923314e-05
2.062400e-10,9.923098e-05,5.483811e-06,9.245278e-05,8.230503e-07,4.046067e+00,2.083529e+00,-1.076442e-06,9.923098e-05
2.062500e-10,9.922882e-05,5.485030e-06,9.244897e-05,8.233235e-07,4.046134e+00,2.083496e+00,-1.076775e-06,9.922882e-05
2.062600e-10,9.922665e-05,5.486249e-06,9.244516e-05,8.235970e-07,4.046201e+00,2.083463e+00,-1.077108e-06,9.922665e-05
2.062700e-10,9.922449e-05,5.487470e-06,9.244135e-05,8.238707e-07,4.046269e+00,2.083431e+00,-1.077441e-06,9.922449e-05
2.062800e-10,9.922233e-05,5.488692e-06,9.243754e-05,8.241447e-07,4.046336e+00,2.083398e+00,-1.077775e-06,9.922233e-05
2.062900e-10,9.922016e-05,5.489915e-06,9.243372e-05,8.244189e-07,4.046403e+00,2.083365e+00,-1.078109e-06,9.922016e-05
2.063000e-10,9.921799e-05,5.491139e-06,9.242991e-05,8.246933e-07,4.046471e+00,2.083332e+00,-1.078443e-06,9.921799e-05
2.063100e-10,9.921582e-05,5.492365e-06,9.242609e-05,8.249680e-07,4.046538e+00,2.083300e+00,-1.078777e-06,9.921582e-05
2.063200e-10,9.921366e-05,5.493591e-06,9.242226e-05,8.252429e-07,4.046606e+00,2.083267e+00,-1.079112e-06,9.921366e-05
2.063300e-10,9.921149e-05,5.494818e-06,9.241844e-05,8.255181e-07,4.046673e+00,2.083234e+00,-1.079446e-06,9.921149e-05
2.063400e-10,9.920932e-05,5.496046e-06,9.241461e-05,8.257935e-07,4.046741e+00,2.083201e+00,-1.079782e-06,9.920932e-05
2.063500e-10,9.920715e-05,5.497276e-06,9.241078e-05,8.260691e-07,4.046809e+00,2.083168e+00,-1.080117e-06,9.920715e-05
2.063600e-10,9.920498e-05,5.498506e-06,9.240695e-05,8.263450e-07,4.046876e+00,2.083136e+00,-1.080453e-06,9.920498e-05
2.063700e-10,9.920280e-05,5.499738e-06,9.240312e-05,8.266212e-07,4.046944e+00,2.083103e+00,-1.080789e-06,9.920280e-05
2.063800e-10,9.920063e-05,5.500971e-06,9.239928e-05,8.268975e-07,4.047011e+00,2.083070e+00,-1.081125e-06,9.920063e-05
2.063900e-10,9.919846e-05,5.502204e-06,9.239545e-05,8.271741e-07,4.047079e+00,2.083037e+00,-1.081462e-06,9.919846e-05
2.064000e-10,9.919628e-05,5.503439e-06,9.239161e-05,8.274510e-07,4.047147e+00,2.083004e+00,-1.081799e-06,9.919628e-05
2.064100e-10,9.919411e-05,5.504675e-06,9.238777e-05,8.277281e-07,4.047214e+00,2.082971e+00,-1.082137e-06,9.919411e-05
2.064200e-10,9.919193e-05,5.505912e-06,9.238392e-05,8.280054e-07,4.047282e+00,2.082938e+00,-1.082474e-06,9.919193e-05
2.064300e-10,9.918976e-05,5.507150e-06,9.238007e-05,8.282830e-07,4.047350e+00,2.082905e+00,-1.082812e-06,9.918976e-05
2.064400e-10,9.918758e-05,5.508390e-06,9.237623e-05,8.285608e-07,4.047418e+00,2.082873e+00,-1.083150e-06,9.918758e-05
2.064500e-10,9.918540e-05,5.509630e-06,9.237237e-05,8.288388e-07,4.047486e+00,2.082840e+00,-1.083489e-06,9.918540e-05
2.064600e-10,9.918322e-05,5.510871e-06,9.236852e-05,8.291171e-07,4.047553e+00,2.082807e+00,-1.083828e-06,9.918322e-05
2.064700e-10,9.918104e-05,5.512114e-06,9.236467e-05,8.293957e-07,4.047621e+00,2.082774e+00,-1.084166e-06,9.918104e-05
2.064800e-10,9.917886e-05,5.513357e-06,9.236081e-05,8.296745e-07,4.047689e+00,2.082741e+00,-1.084506e-06,9.917886e-05
2.064900e-10,9.917668e-05,5.514602e-06,9.235695e-05,8.299535e-07,4.047757e+00,2.082708e+00,-1.084845e-06,9.917668e-05
2.065000e-10,9.917450e-05,5.515848e-06,9.235309e-05,8.302328e-07,4.047825e+00,2.082675e+00,-1.085185e-06,9.917450e-05
2.065100e-10,9.917232e-05,5.517094e-06,9.234922e-05,8.305123e-07,4.047893e+00,2.082642e+00,-1.085526e-06,9.917232e-05
2.065200e-10,9.917013e-05,5.518342e-06,9.234536e-05,8.307921e-07,4.047961e+00,2.082609e+00,-1.085866e-06,9.917013e-05
2.065300e-10,9.916795e-05,5.519591e-06,9.234149e-05,8.310721e-07,4.048029e+00,2.082576e+00,-1.086207e-06,9.916795e-05
2.065400e-10,9.916577e-05,5.520841e-06,9.233762e-05,8.313523e-07,4.048097e+00,2.082543e+00,-1.086548e-06,9.916577e-05
2.065500e-10,9.916358e-05,5.522093e-06,9.233374e-05,8.316328e-07,4.048165e+00,2.082510e+00,-1.086890e-06,9.916358e-05
2.065600e-10,9.916139e-05,5.523345e-06,9.232987e-05,8.319136e-07,4.048233e+00,2.082477e+00,-1.087231e-06,9.916139e-05
2.065700e-10,9.915921e-05,5.524598e-06,9.232599e-05,8.321946e-07,4.048301e+00,2.082444e+00,-1.087573e-06,9.915921e-05
2.065800e-10,9.915702e-05,5.525853e-06,9.232211e-05,8.324758e-07,4.048369e+00,2.082411e+00,-1.087916e-06,9.915702e-05
2.065900e-10,9.915483e-05,5.527108e-06,9.231823e-05,8.327573e-07,4.048437e+00,2.082378e+00,-1.088258e-06,9.915483e-05
2.066000e-10,9.915264e-05,5.528365e-06,9.231434e-05,8.330390e-07,4.048505e+00,2.082345e+00,-1.088601e-06,9.915264e-05
2.066100e-10,9.915045e-05,5.529623e-06,9.231046e-05,8.333210e-07,4.048574e+00,2.082312e+00,-1.088945e-06,9.915045e-05
2.066200e-10,9.914826e-05,5.530882e-06,9.230657e-05,8.336032e-07,4.048642e+00,2.082278e+00,-1.089288e-06,9.914826e-05
2.066300e-10,9.914607e-05,5.532142e-06,9.230268e-05,8.338857e-07,4.048710e+00,2.082245e+00,-1.089632e-06,9.914607e-05
2.066400e-10,9.914387e-05,5.533403e-06,9.229878e-05,8.341684e-07,4.048778e+00,2.082212e+00,-1.089976e-06,9.914387e-05
2.066500e-10,9.914168e-05,5.534665e-06,9.229489e-05,8.344514e-07,4.048847e+00,2.082179e+00,-1.090320e-06,9.914168e-05
2.066600e-10,9.913949e-05,5.535928e-06,9.229099e-05,8.347346e-07,4.048915e+00,2.082146e+00,-1.090665e-06,9.913949e-05
2.066700e-10,9.913729e-05,5.537193e-06,9.228709e-05,8.350181e-07,4.048983e+00,2.082113e+00,-1.091010e-06,9.913729e-05
2.066800e-10,9.913510e-05,5.538458e-06,9.228319e-05,8.353018e-07,4.049052e+00,2.082080e+00,-1.091355e-06,9.913510e-05
2.066900e-10,9.913290e-05,5.539725e-06,9.227928e-05,8.355858e-07,4.049120e+00,2.082047e+00,-1.091701e-06,9.913290e-05
2.067000e-10,9.913070e-05,5.540993e-06,9.227537e-05,8.358700e-07,4.049188e+00,2.082013e+00,-1.092047e-06,9.913070e-05
2.067100e-10,9.912851e-05,5.542262e-06,9.227147e-05,8.361545e-07,4.049257e+00,2.081980e+00,-1.092393e-06,9.912851e-05
2.067200e-10,9.912631e-05,5.543532e-06,9.226755e-05,8.364392e-07,4.049325e+00,2.081947e+00,-1.092740e-06,9.912631e-05
2.067300e-10,9.912411e-05,5.544803e-06,9.226364e-05,8.367241e-07,4.049394e+00,2.081914e+00,-1.093087e-06,9.912411e-05
2.067400e-10,9.912191e-05,5.546075e-06,9.225972e-05,8.370094e-07,4.049462e+00,2.081881e+00,-1.093434e-06,9.912191e-05
2.067500e-10,9.911971e-05,5.547348e-06,9.225581e-05,8.372948e-07,4.049531e+00,2.081847e+00,-1.093781e-06,9.911971e-05
2.067600e-10,9.911750e-05,5.548623e-06,9.225188e-05,8.375805e-07,4.049599e+00,2.081814e+00,-1.094129e-06,9.911750e-05
2.067700e-10,9.911530e-05,5.549898e-06,9.224796e-05,8.378665e-07,4.049668e+00,2.081781e+00,-1.094477e-06,9.911530e-05
2.067800e-10,9.911310e-05,5.551175e-06,9.224404e-05,8.381527e-07,4.049736e+00,2.081748e+00,-1.094826e-06,9.911310e-05
2.067900e-10,9.911089e-05,5.552453e-06,9.224011e-05,8.384392e-07,4.049805e+00,2.081714e+00,-1.095174e-06,9.911089e-05
