time,"P(A)","I(L1)","I(BS)","P(Q)"
1.478400e-10,6.300969e+00,9.315642e-05,7.338014e-05,2.236314e+00
1.478550e-10,6.301150e+00,9.314357e-05,7.335343e-05,2.236114e+00
1.478700e-10,6.301329e+00,9.313065e-05,7.332661e-05,2.235913e+00
1.478850e-10,6.301507e+00,9.311765e-05,7.329967e-05,2.235712e+00
1.479000e-10,6.301684e+00,9.310457e-05,7.327261e-05,2.235511e+00
1.479150e-10,6.301860e+00,9.309141e-05,7.324544e-05,2.235309e+00
1.479300e-10,6.302035e+00,9.307817e-05,7.321815e-05,2.235107e+00
1.479450e-10,6.302209e+00,9.306485e-05,7.319075e-05,2.234904e+00
1.479600e-10,6.302381e+00,9.305144e-05,7.316324e-05,2.234700e+00
1.479750e-10,6.302552e+00,9.303795e-05,7.313561e-05,2.234496e+00
1.479900e-10,6.302722e+00,9.302437e-05,7.310787e-05,2.234291e+00
1.480050e-10,6.302890e+00,9.301070e-05,7.308002e-05,2.234086e+00
1.480200e-10,6.303057e+00,9.299695e-05,7.305206e-05,2.233880e+00
1.480350e-10,6.303223e+00,9.298310e-05,7.302399e-05,2.233674e+00
1.480500e-10,6.303387e+00,9.296916e-05,7.299581e-05,2.233467e+00
1.480650e-10,6.303550e+00,9.295514e-05,7.296753e-05,2.233259e+00
1.480800e-10,6.303711e+00,9.294102e-05,7.293915e-05,2.233051e+00
1.480950e-10,6.303871e+00,9.292682e-05,7.291065e-05,2.232842e+00
1.481100e-10,6.304030e+00,9.291252e-05,7.288206e-05,2.232633e+00
1.481250e-10,6.304187e+00,9.289813e-05,7.285337e-05,2.232423e+00
1.481400e-10,6.304343e+00,9.288365e-05,7.282457e-05,2.232213e+00
1.481550e-10,6.304497e+00,9.286908e-05,7.279568e-05,2.232002e+00
1.481700e-10,6.304650e+00,9.285443e-05,7.276670e-05,2.231790e+00
1.481850e-10,6.304801e+00,9.283968e-05,7.273762e-05,2.231578e+00
1.482000e-10,6.304951e+00,9.282484e-05,7.270844e-05,2.231365e+00
1.482150e-10,6.305099e+00,9.280992e-05,7.267918e-05,2.231152e+00
1.482300e-10,6.305247e+00,9.279491e-05,7.264982e-05,2.230938e+00
1.482450e-10,6.305392e+00,9.277981e-05,7.262038e-05,2.230724e+00
1.482600e-10,6.305537e+00,9.276463e-05,7.259085e-05,2.230509e+00
1.482750e-10,6.305680e+00,9.274937e-05,7.256124e-05,2.230293e+00
1.482900e-10,6.305822e+00,9.273402e-05,7.253155e-05,2.230077e+00
1.483050e-10,6.305962e+00,9.271860e-05,7.250177e-05,2.229861e+00
1.483200e-10,6.306102e+00,9.270309e-05,7.247192e-05,2.229644e+00
1.483350e-10,6.306240e+00,9.268751e-05,7.244199e-05,2.229426e+00
1.483500e-10,6.306377e+00,9.267185e-05,7.241198e-05,2.229208e+00
1.483650e-10,6.306513e+00,9.265612e-05,7.238190e-05,2.228990e+00
1.483800e-10,6.306647e+00,9.264032e-05,7.235175e-05,2.228771e+00
1.483950e-10,6.306781e+00,9.262444e-05,7.232153e-05,2.228551e+00
1.484100e-10,6.306914e+00,9.260850e-05,7.229125e-05,2.228331e+00
1.484250e-10,6.307046e+00,9.259249e-05,7.226089e-05,2.228111e+00
1.484400e-10,6.307177e+00,9.257642e-05,7.223047e-05,2.227890e+00
1.484550e-10,6.307307e+00,9.256029e-05,7.219999e-05,2.227668e+00
1.484700e-10,6.307436e+00,9.254410e-05,7.216945e-05,2.227447e+00
1.484850e-10,6.307565e+00,9.252785e-05,7.213885e-05,2.227225e+00
1.485000e-10,6.307693e+00,9.251155e-05,7.210819e-05,2.227002e+00
1.485150e-10,6.307820e+00,9.249519e-05,7.207748e-05,2.226779e+00
1.485300e-10,6.307947e+00,9.247879e-05,7.204671e-05,2.226556e+00
1.485450e-10,6.308073e+00,9.246234e-05,7.201589e-05,2.226332e+00
1.485600e-10,6.308199e+00,9.244584e-05,7.198501e-05,2.226108e+00
1.485750e-10,6.308325e+00,9.242931e-05,7.195409e-05,2.225884e+00
1.485900e-10,6.308450e+00,9.241273e-05,7.192311e-05,2.225659e+00
1.486050e-10,6.308575e+00,9.239612e-05,7.189209e-05,2.225434e+00
1.486200e-10,6.308699e+00,9.237948e-05,7.186103e-05,2.225209e+00
1.486350e-10,6.308824e+00,9.236280e-05,7.182991e-05,2.224983e+00
1.486500e-10,6.308948e+00,9.234609e-05,7.179876e-05,2.224757e+00
1.486650e-10,6.309073e+00,9.232936e-05,7.176756e-05,2.224531e+00
1.486800e-10,6.309198e+00,9.231261e-05,7.173632e-05,2.224305e+00
1.486950e-10,6.309322e+00,9.229583e-05,7.170503e-05,2.224078e+00
1.487100e-10,6.309447e+00,9.227904e-05,7.167371e-05,2.223851e+00
1.487250e-10,6.309573e+00,9.226223e-05,7.164234e-05,2.223624e+00
