time,"V(L4|XLOADINA)","V(L4|XLOADINB)","I(R1|XSINKOUTQ)","P(4|XDUT)"
5.977000e-11,-1.715698e-08,-3.339865e-09,-1.212521e-09,3.076385e-01
5.978000e-11,-1.714860e-08,-3.336054e-09,-1.211773e-09,3.076379e-01
5.979000e-11,-1.714022e-08,-3.332248e-09,-1.211025e-09,3.076372e-01
5.980000e-11,-1.713185e-08,-3.328446e-09,-1.210277e-09,3.076366e-01
5.981000e-11,-1.712347e-08,-3.324649e-09,-1.209531e-09,3.076359e-01
5.982000e-11,-1.711511e-08,-3.320856e-09,-1.208784e-09,3.076353e-01
5.983000e-11,-1.710674e-08,-3.317067e-09,-1.208039e-09,3.076347e-01
5.984000e-11,-1.709838e-08,-3.313283e-09,-1.207294e-09,3.076340e-01
5.985000e-11,-1.709003e-08,-3.309503e-09,-1.206549e-09,3.076334e-01
5.986000e-11,-1.708167e-08,-3.305728e-09,-1.205805e-09,3.076328e-01
5.987000e-11,-1.707333e-08,-3.301957e-09,-1.205061e-09,3.076321e-01
5.988000e-11,-1.706498e-08,-3.298190e-09,-1.204318e-09,3.076315e-01
5.989000e-11,-1.705664e-08,-3.294428e-09,-1.203576e-09,3.076308e-01
5.990000e-11,-1.704830e-08,-3.290670e-09,-1.202834e-09,3.076302e-01
5.991000e-11,-1.703997e-08,-3.286916e-09,-1.202093e-09,3.076296e-01
5.992000e-11,-1.703164e-08,-3.283167e-09,-1.201352e-09,3.076289e-01
5.993000e-11,-1.702331e-08,-3.279422e-09,-1.200612e-09,3.076283e-01
5.994000e-11,-1.701499e-08,-3.275682e-09,-1.199872e-09,3.076277e-01
5.995000e-11,-1.700667e-08,-3.271946e-09,-1.199133e-09,3.076270e-01
5.996000e-11,-1.699835e-08,-3.268214e-09,-1.198394e-09,3.076264e-01
5.997000e-11,-1.699004e-08,-3.264486e-09,-1.197656e-09,3.076258e-01
5.998000e-11,-1.698173e-08,-3.260763e-09,-1.196918e-09,3.076251e-01
5.999000e-11,-1.697343e-08,-3.257044e-09,-1.196181e-09,3.076245e-01
6.000000e-11,-1.696513e-08,-3.253330e-09,-1.195445e-09,3.076239e-01
6.001000e-11,-1.695683e-08,-3.249620e-09,-1.194709e-09,3.076233e-01
6.002000e-11,-1.694854e-08,-3.245914e-09,-1.193973e-09,3.076226e-01
6.003000e-11,-1.694025e-08,-3.242213e-09,-1.193238e-09,3.076220e-01
6.004000e-11,-1.693197e-08,-3.238516e-09,-1.192504e-09,3.076214e-01
6.005000e-11,-1.692368e-08,-3.234823e-09,-1.191770e-09,3.076207e-01
6.006000e-11,-1.691541e-08,-3.231135e-09,-1.191037e-09,3.076201e-01
6.007000e-11,-1.690713e-08,-3.227451e-09,-1.190304e-09,3.076195e-01
6.008000e-11,-1.689886e-08,-3.223771e-09,-1.189572e-09,3.076189e-01
6.009000e-11,-1.689060e-08,-3.220096e-09,-1.188840e-09,3.076182e-01
6.010000e-11,-1.688233e-08,-3.216425e-09,-1.188109e-09,3.076176e-01
6.011000e-11,-1.687407e-08,-3.212759e-09,-1.187378e-09,3.076170e-01
6.012000e-11,-1.686582e-08,-3.209096e-09,-1.186648e-09,3.076163e-01
6.013000e-11,-1.685757e-08,-3.205439e-09,-1.185919e-09,3.076157e-01
6.014000e-11,-1.684932e-08,-3.201785e-09,-1.185189e-09,3.076151e-01
6.015000e-11,-1.684108e-08,-3.198136e-09,-1.184461e-09,3.076145e-01
6.016000e-11,-1.683284e-08,-3.194491e-09,-1.183733e-09,3.076138e-01
6.017000e-11,-1.682460e-08,-3.190851e-09,-1.183005e-09,3.076132e-01
6.018000e-11,-1.681637e-08,-3.187215e-09,-1.182278e-09,3.076126e-01
6.019000e-11,-1.680814e-08,-3.183583e-09,-1.181552e-09,3.076120e-01
6.020000e-11,-1.679992e-08,-3.179955e-09,-1.180826e-09,3.076114e-01
6.021000e-11,-1.679170e-08,-3.176332e-09,-1.180101e-09,3.076107e-01
6.022000e-11,-1.678348e-08,-3.172713e-09,-1.179376e-09,3.076101e-01
6.023000e-11,-1.677527e-08,-3.169099e-09,-1.178652e-09,3.076095e-01
6.024000e-11,-1.676706e-08,-3.165489e-09,-1.177928e-09,3.076089e-01
6.025000e-11,-1.675885e-08,-3.161883e-09,-1.177204e-09,3.076082e-01
6.026000e-11,-1.675065e-08,-3.158282e-09,-1.176482e-09,3.076076e-01
6.027000e-11,-1.674245e-08,-3.154685e-09,-1.175760e-09,3.076070e-01
6.028000e-11,-1.673426e-08,-3.151092e-09,-1.175038e-09,3.076064e-01
6.029000e-11,-1.672607e-08,-3.147504e-09,-1.174317e-09,3.076058e-01
6.030000e-11,-1.671788e-08,-3.143920e-09,-1.173596e-09,3.076051e-01
6.031000e-11,-1.670970e-08,-3.140340e-09,-1.172876e-09,3.076045e-01
6.032000e-11,-1.670152e-08,-3.136765e-09,-1.172156e-09,3.076039e-01
6.033000e-11,-1.669335e-08,-3.133194e-09,-1.171437e-09,3.076033e-01
6.034000e-11,-1.668518e-08,-3.129628e-09,-1.170719e-09,3.076027e-01
6.035000e-11,-1.667701e-08,-3.126065e-09,-1.170000e-09,3.076020e-01
6.036000e-11,-1.666885e-08,-3.122507e-09,-1.169283e-09,3.076014e-01
6.037000e-11,-1.666069e-08,-3.118954e-09,-1.168566e-09,3.076008e-01
6.038000e-11,-1.665253e-08,-3.115404e-09,-1.167849e-09,3.076002e-01
6.039000e-11,-1.664438e-08,-3.111860e-09,-1.167133e-09,3.075996e-01
6.040000e-11,-1.663624e-08,-3.108319e-09,-1.166418e-09,3.075990e-01
6.041000e-11,-1.662809e-08,-3.104783e-09,-1.165703e-09,3.075983e-01
6.042000e-11,-1.661995e-08,-3.101251e-09,-1.164989e-09,3.075977e-01
6.043000e-11,-1.661182e-08,-3.097723e-09,-1.164275e-09,3.075971e-01
6.044000e-11,-1.660369e-08,-3.094200e-09,-1.163561e-09,3.075965e-01
6.045000e-11,-1.659556e-08,-3.090681e-09,-1.162848e-09,3.075959e-01
6.046000e-11,-1.658743e-08,-3.087166e-09,-1.162136e-09,3.075953e-01
6.047000e-11,-1.657931e-08,-3.083655e-09,-1.161424e-09,3.075947e-01
6.048000e-11,-1.657120e-08,-3.080149e-09,-1.160713e-09,3.075941e-01
6.049000e-11,-1.656308e-08,-3.076647e-09,-1.160002e-09,3.075934e-01
6.050000e-11,-1.655498e-08,-3.073150e-09,-1.159292e-09,3.075928e-01
6.051000e-11,-1.654687e-08,-3.069657e-09,-1.158582e-09,3.075922e-01
6.052000e-11,-1.653877e-08,-3.066168e-09,-1.157872e-09,3.075916e-01
6.053000e-11,-1.653067e-08,-3.062683e-09,-1.157164e-09,3.075910e-01
6.054000e-11,-1.652258e-08,-3.059203e-09,-1.156455e-09,3.075904e-01
6.055000e-11,-1.651449e-08,-3.055726e-09,-1.155748e-09,3.075898e-01
6.056000e-11,-1.650641e-08,-3.052254e-09,-1.155040e-09,3.075892e-01
6.057000e-11,-1.649833e-08,-3.048787e-09,-1.154334e-09,3.075886e-01
6.058000e-11,-1.649025e-08,-3.045323e-09,-1.153627e-09,3.075879e-01
6.059000e-11,-1.648217e-08,-3.041864e-09,-1.152922e-09,3.075873e-01
6.060000e-11,-1.647410e-08,-3.038409e-09,-1.152216e-09,3.075867e-01
6.061000e-11,-1.646604e-08,-3.034959e-09,-1.151512e-09,3.075861e-01
6.062000e-11,-1.645798e-08,-3.031512e-09,-1.150807e-09,3.075855e-01
6.063000e-11,-1.644992e-08,-3.028070e-09,-1.150104e-09,3.075849e-01
6.064000e-11,-1.644186e-08,-3.024632e-09,-1.149400e-09,3.075843e-01
6.065000e-11,-1.643381e-08,-3.021197e-09,-1.148698e-09,3.075837e-01
6.066000e-11,-1.642577e-08,-3.017768e-09,-1.147996e-09,3.075831e-01
6.067000e-11,-1.641772e-08,-3.014342e-09,-1.147294e-09,3.075825e-01
6.068000e-11,-1.640968e-08,-3.010921e-09,-1.146593e-09,3.075819e-01
6.069000e-11,-1.640165e-08,-3.007504e-09,-1.145892e-09,3.075813e-01
6.070000e-11,-1.639362e-08,-3.004091e-09,-1.145192e-09,3.075807e-01
6.071000e-11,-1.638559e-08,-3.000682e-09,-1.144492e-09,3.075801e-01
6.072000e-11,-1.637756e-08,-2.997277e-09,-1.143793e-09,3.075794e-01
6.073000e-11,-1.636954e-08,-2.993876e-09,-1.143094e-09,3.075788e-01
6.074000e-11,-1.636153e-08,-2.990480e-09,-1.142396e-09,3.075782e-01
6.075000e-11,-1.635352e-08,-2.987087e-09,-1.141698e-09,3.075776e-01
6.076000e-11,-1.634551e-08,-2.983699e-09,-1.141001e-09,3.075770e-01
6.077000e-11,-1.633750e-08,-2.980315e-09,-1.140305e-09,3.075764e-01
6.078000e-11,-1.632950e-08,-2.976935e-09,-1.139608e-09,3.075758e-01
6.079000e-11,-1.632150e-08,-2.973559e-09,-1.138913e-09,3.075752e-01
6.080000e-11,-1.631351e-08,-2.970187e-09,-1.138218e-09,3.075746e-01
6.081000e-11,-1.630552e-08,-2.966819e-09,-1.137523e-09,3.075740e-01
6.082000e-11,-1.629753e-08,-2.963455e-09,-1.136829e-09,3.075734e-01
6.083000e-11,-1.628955e-08,-2.960095e-09,-1.136135e-09,3.075728e-01
6.084000e-11,-1.628157e-08,-2.956740e-09,-1.135442e-09,3.075722e-01
6.085000e-11,-1.627360e-08,-2.953388e-09,-1.134749e-09,3.075716e-01
6.086000e-11,-1.626563e-08,-2.950040e-09,-1.134057e-09,3.075710e-01
6.087000e-11,-1.625766e-08,-2.946696e-09,-1.133365e-09,3.075704e-01
6.088000e-11,-1.624969e-08,-2.943357e-09,-1.132674e-09,3.075698e-01
6.089000e-11,-1.624173e-08,-2.940021e-09,-1.131984e-09,3.075692e-01
6.090000e-11,-1.623378e-08,-2.936689e-09,-1.131293e-09,3.075686e-01
6.091000e-11,-1.622583e-08,-2.933361e-09,-1.130604e-09,3.075680e-01
6.092000e-11,-1.621788e-08,-2.930038e-09,-1.129914e-09,3.075674e-01
6.093000e-11,-1.620993e-08,-2.926718e-09,-1.129226e-09,3.075668e-01
6.094000e-11,-1.620199e-08,-2.923402e-09,-1.128537e-09,3.075662e-01
6.095000e-11,-1.619405e-08,-2.920090e-09,-1.127850e-09,3.075657e-01
6.096000e-11,-1.618612e-08,-2.916782e-09,-1.127162e-09,3.075651e-01
6.097000e-11,-1.617819e-08,-2.913477e-09,-1.126476e-09,3.075645e-01
6.098000e-11,-1.617026e-08,-2.910177e-09,-1.125789e-09,3.075639e-01
6.099000e-11,-1.616234e-08,-2.906881e-09,-1.125104e-09,3.075633e-01
6.100000e-11,-1.615442e-08,-2.903588e-09,-1.124418e-09,3.075627e-01
6.101000e-11,-1.614650e-08,-2.900300e-09,-1.123734e-09,3.075621e-01
6.102000e-11,-1.613859e-08,-2.897015e-09,-1.123049e-09,3.075615e-01
6.103000e-11,-1.613068e-08,-2.893734e-09,-1.122366e-09,3.075609e-01
6.104000e-11,-1.612277e-08,-2.890457e-09,-1.121682e-09,3.075603e-01
6.105000e-11,-1.611487e-08,-2.887184e-09,-1.120999e-09,3.075597e-01
6.106000e-11,-1.610697e-08,-2.883915e-09,-1.120317e-09,3.075591e-01
6.107000e-11,-1.609908e-08,-2.880649e-09,-1.119635e-09,3.075585e-01
6.108000e-11,-1.609119e-08,-2.877388e-09,-1.118954e-09,3.075579e-01
6.109000e-11,-1.608330e-08,-2.874130e-09,-1.118273e-09,3.075573e-01
6.110000e-11,-1.607542e-08,-2.870876e-09,-1.117593e-09,3.075568e-01
6.111000e-11,-1.606754e-08,-2.867626e-09,-1.116913e-09,3.075562e-01
6.112000e-11,-1.605966e-08,-2.864379e-09,-1.116233e-09,3.075556e-01
6.113000e-11,-1.605179e-08,-2.861136e-09,-1.115554e-09,3.075550e-01
6.114000e-11,-1.604392e-08,-2.857897e-09,-1.114876e-09,3.075544e-01
6.115000e-11,-1.603605e-08,-2.854662e-09,-1.114198e-09,3.075538e-01
6.116000e-11,-1.602819e-08,-2.851431e-09,-1.113520e-09,3.075532e-01
6.117000e-11,-1.602033e-08,-2.848204e-09,-1.112843e-09,3.075526e-01
6.118000e-11,-1.601248e-08,-2.844980e-09,-1.112167e-09,3.075520e-01
6.119000e-11,-1.600463e-08,-2.841760e-09,-1.111491e-09,3.075515e-01
6.120000e-11,-1.599678e-08,-2.838543e-09,-1.110815e-09,3.075509e-01
6.121000e-11,-1.598893e-08,-2.835331e-09,-1.110140e-09,3.075503e-01
6.122000e-11,-1.598109e-08,-2.832122e-09,-1.109466e-09,3.075497e-01
6.123000e-11,-1.597326e-08,-2.828917e-09,-1.108791e-09,3.075491e-01
6.124000e-11,-1.596542e-08,-2.825716e-09,-1.108118e-09,3.075485e-01
6.125000e-11,-1.595759e-08,-2.822518e-09,-1.107445e-09,3.075479e-01
6.126000e-11,-1.594977e-08,-2.819324e-09,-1.106772e-09,3.075473e-01
6.127000e-11,-1.594194e-08,-2.816134e-09,-1.106100e-09,3.075468e-01
6.128000e-11,-1.593412e-08,-2.812947e-09,-1.105428e-09,3.075462e-01
6.129000e-11,-1.592631e-08,-2.809765e-09,-1.104757e-09,3.075456e-01
6.130000e-11,-1.591850e-08,-2.806585e-09,-1.104086e-09,3.075450e-01
6.131000e-11,-1.591069e-08,-2.803410e-09,-1.103416e-09,3.075444e-01
6.132000e-11,-1.590288e-08,-2.800238e-09,-1.102746e-09,3.075438e-01
6.133000e-11,-1.589508e-08,-2.797071e-09,-1.102077e-09,3.075433e-01
6.134000e-11,-1.588728e-08,-2.793906e-09,-1.101408e-09,3.075427e-01
6.135000e-11,-1.587949e-08,-2.790745e-09,-1.100739e-09,3.075421e-01
6.136000e-11,-1.587170e-08,-2.787589e-09,-1.100072e-09,3.075415e-01
6.137000e-11,-1.586391e-08,-2.784435e-09,-1.099404e-09,3.075409e-01
6.138000e-11,-1.585613e-08,-2.781286e-09,-1.098737e-09,3.075404e-01
6.139000e-11,-1.584835e-08,-2.778140e-09,-1.098071e-09,3.075398e-01
6.140000e-11,-1.584057e-08,-2.774998e-09,-1.097405e-09,3.075392e-01
6.141000e-11,-1.583280e-08,-2.771859e-09,-1.096739e-09,3.075386e-01
6.142000e-11,-1.582503e-08,-2.768724e-09,-1.096074e-09,3.075380e-01
6.143000e-11,-1.581726e-08,-2.765593e-09,-1.095410e-09,3.075375e-01
6.144000e-11,-1.580950e-08,-2.762465e-09,-1.094745e-09,3.075369e-01
6.145000e-11,-1.580174e-08,-2.759341e-09,-1.094082e-09,3.075363e-01
6.146000e-11,-1.579399e-08,-2.756221e-09,-1.093419e-09,3.075357e-01
6.147000e-11,-1.578624e-08,-2.753105e-09,-1.092756e-09,3.075351e-01
6.148000e-11,-1.577849e-08,-2.749991e-09,-1.092094e-09,3.075346e-01
6.149000e-11,-1.577074e-08,-2.746882e-09,-1.091432e-09,3.075340e-01
6.150000e-11,-1.576300e-08,-2.743777e-09,-1.090771e-09,3.075334e-01
6.151000e-11,-1.575526e-08,-2.740675e-09,-1.090110e-09,3.075328e-01
6.152000e-11,-1.574753e-08,-2.737576e-09,-1.089450e-09,3.075323e-01
6.153000e-11,-1.573980e-08,-2.734482e-09,-1.088790e-09,3.075317e-01
6.154000e-11,-1.573207e-08,-2.731391e-09,-1.088130e-09,3.075311e-01
6.155000e-11,-1.572435e-08,-2.728303e-09,-1.087471e-09,3.075305e-01
6.156000e-11,-1.571663e-08,-2.725220e-09,-1.086813e-09,3.075300e-01
6.157000e-11,-1.570892e-08,-2.722139e-09,-1.086155e-09,3.075294e-01
6.158000e-11,-1.570120e-08,-2.719063e-09,-1.085497e-09,3.075288e-01
6.159000e-11,-1.569350e-08,-2.715990e-09,-1.084840e-09,3.075282e-01
6.160000e-11,-1.568579e-08,-2.712921e-09,-1.084184e-09,3.075277e-01
6.161000e-11,-1.567809e-08,-2.709855e-09,-1.083528e-09,3.075271e-01
6.162000e-11,-1.567039e-08,-2.706794e-09,-1.082872e-09,3.075265e-01
6.163000e-11,-1.566270e-08,-2.703735e-09,-1.082217e-09,3.075259e-01
6.164000e-11,-1.565501e-08,-2.700681e-09,-1.081562e-09,3.075254e-01
6.165000e-11,-1.564732e-08,-2.697630e-09,-1.080908e-09,3.075248e-01
6.166000e-11,-1.563964e-08,-2.694582e-09,-1.080254e-09,3.075242e-01
6.167000e-11,-1.563196e-08,-2.691539e-09,-1.079600e-09,3.075237e-01
6.168000e-11,-1.562428e-08,-2.688499e-09,-1.078948e-09,3.075231e-01
6.169000e-11,-1.561661e-08,-2.685462e-09,-1.078295e-09,3.075225e-01
6.170000e-11,-1.560894e-08,-2.682429e-09,-1.077643e-09,3.075219e-01
6.171000e-11,-1.560127e-08,-2.679400e-09,-1.076992e-09,3.075214e-01
6.172000e-11,-1.559361e-08,-2.676375e-09,-1.076341e-09,3.075208e-01
6.173000e-11,-1.558595e-08,-2.673353e-09,-1.075690e-09,3.075202e-01
6.174000e-11,-1.557830e-08,-2.670335e-09,-1.075040e-09,3.075197e-01
6.175000e-11,-1.557065e-08,-2.667320e-09,-1.074390e-09,3.075191e-01
6.176000e-11,-1.556300e-08,-2.664309e-09,-1.073741e-09,3.075185e-01
6.177000e-11,-1.555536e-08,-2.661301e-09,-1.073092e-09,3.075180e-01
6.178000e-11,-1.554772e-08,-2.658298e-09,-1.072444e-09,3.075174e-01
6.179000e-11,-1.554008e-08,-2.655298e-09,-1.071796e-09,3.075168e-01
6.180000e-11,-1.553245e-08,-2.652301e-09,-1.071149e-09,3.075163e-01
6.181000e-11,-1.552482e-08,-2.649308e-09,-1.070502e-09,3.075157e-01
6.182000e-11,-1.551719e-08,-2.646319e-09,-1.069855e-09,3.075151e-01
6.183000e-11,-1.550957e-08,-2.643333e-09,-1.069209e-09,3.075146e-01
6.184000e-11,-1.550195e-08,-2.640351e-09,-1.068564e-09,3.075140e-01
6.185000e-11,-1.549434e-08,-2.637372e-09,-1.067919e-09,3.075134e-01
6.186000e-11,-1.548673e-08,-2.634397e-09,-1.067274e-09,3.075129e-01
6.187000e-11,-1.547912e-08,-2.631426e-09,-1.066630e-09,3.075123e-01
6.188000e-11,-1.547152e-08,-2.628458e-09,-1.065986e-09,3.075117e-01
6.189000e-11,-1.546392e-08,-2.625494e-09,-1.065343e-09,3.075112e-01
6.190000e-11,-1.545632e-08,-2.622533e-09,-1.064700e-09,3.075106e-01
6.191000e-11,-1.544873e-08,-2.619576e-09,-1.064058e-09,3.075100e-01
6.192000e-11,-1.544114e-08,-2.616623e-09,-1.063416e-09,3.075095e-01
6.193000e-11,-1.543355e-08,-2.613673e-09,-1.062775e-09,3.075089e-01
6.194000e-11,-1.542597e-08,-2.610727e-09,-1.062134e-09,3.075084e-01
6.195000e-11,-1.541839e-08,-2.607784e-09,-1.061493e-09,3.075078e-01
6.196000e-11,-1.541082e-08,-2.604845e-09,-1.060853e-09,3.075072e-01
6.197000e-11,-1.540325e-08,-2.601910e-09,-1.060213e-09,3.075067e-01
6.198000e-11,-1.539568e-08,-2.598978e-09,-1.059574e-09,3.075061e-01
6.199000e-11,-1.538811e-08,-2.596049e-09,-1.058935e-09,3.075056e-01
6.200000e-11,-1.538055e-08,-2.593124e-09,-1.058297e-09,3.075050e-01
6.201000e-11,-1.537300e-08,-2.590203e-09,-1.057659e-09,3.075044e-01
6.202000e-11,-1.536544e-08,-2.587285e-09,-1.057022e-09,3.075039e-01
6.203000e-11,-1.535789e-08,-2.584371e-09,-1.056385e-09,3.075033e-01
6.204000e-11,-1.535035e-08,-2.581460e-09,-1.055748e-09,3.075028e-01
6.205000e-11,-1.534281e-08,-2.578553e-09,-1.055112e-09,3.075022e-01
6.206000e-11,-1.533527e-08,-2.575649e-09,-1.054477e-09,3.075016e-01
6.207000e-11,-1.532773e-08,-2.572749e-09,-1.053842e-09,3.075011e-01
6.208000e-11,-1.532020e-08,-2.569853e-09,-1.053207e-09,3.075005e-01
6.209000e-11,-1.531267e-08,-2.566960e-09,-1.052573e-09,3.075000e-01
6.210000e-11,-1.530515e-08,-2.564070e-09,-1.051939e-09,3.074994e-01
6.211000e-11,-1.529763e-08,-2.561184e-09,-1.051305e-09,3.074989e-01
6.212000e-11,-1.529011e-08,-2.558301e-09,-1.050672e-09,3.074983e-01
6.213000e-11,-1.528260e-08,-2.555422e-09,-1.050040e-09,3.074977e-01
6.214000e-11,-1.527509e-08,-2.552546e-09,-1.049408e-09,3.074972e-01
6.215000e-11,-1.526758e-08,-2.549674e-09,-1.048776e-09,3.074966e-01
6.216000e-11,-1.526008e-08,-2.546805e-09,-1.048145e-09,3.074961e-01
6.217000e-11,-1.525258e-08,-2.543940e-09,-1.047515e-09,3.074955e-01
6.218000e-11,-1.524508e-08,-2.541078e-09,-1.046884e-09,3.074950e-01
6.219000e-11,-1.523759e-08,-2.538219e-09,-1.046254e-09,3.074944e-01
6.220000e-11,-1.523010e-08,-2.535364e-09,-1.045625e-09,3.074939e-01
6.221000e-11,-1.522262e-08,-2.532513e-09,-1.044996e-09,3.074933e-01
6.222000e-11,-1.521514e-08,-2.529665e-09,-1.044368e-09,3.074928e-01
6.223000e-11,-1.520766e-08,-2.526820e-09,-1.043740e-09,3.074922e-01
6.224000e-11,-1.520018e-08,-2.523979e-09,-1.043112e-09,3.074916e-01
6.225000e-11,-1.519271e-08,-2.521141e-09,-1.042485e-09,3.074911e-01
6.226000e-11,-1.518525e-08,-2.518306e-09,-1.041858e-09,3.074905e-01
6.227000e-11,-1.517778e-08,-2.515475e-09,-1.041232e-09,3.074900e-01
6.228000e-11,-1.517032e-08,-2.512647e-09,-1.040606e-09,3.074894e-01
6.229000e-11,-1.516287e-08,-2.509823e-09,-1.039981e-09,3.074889e-01
6.230000e-11,-1.515541e-08,-2.507002e-09,-1.039356e-09,3.074883e-01
6.231000e-11,-1.514796e-08,-2.504184e-09,-1.038731e-09,3.074878e-01
6.232000e-11,-1.514052e-08,-2.501370e-09,-1.038107e-09,3.074872e-01
6.233000e-11,-1.513307e-08,-2.498559e-09,-1.037483e-09,3.074867e-01
6.234000e-11,-1.512563e-08,-2.495751e-09,-1.036860e-09,3.074861e-01
6.235000e-11,-1.511820e-08,-2.492947e-09,-1.036237e-09,3.074856e-01
6.236000e-11,-1.511077e-08,-2.490146e-09,-1.035615e-09,3.074850e-01
6.237000e-11,-1.510334e-08,-2.487349e-09,-1.034993e-09,3.074845e-01
6.238000e-11,-1.509591e-08,-2.484554e-09,-1.034372e-09,3.074839e-01
6.239000e-11,-1.508849e-08,-2.481764e-09,-1.033751e-09,3.074834e-01
6.240000e-11,-1.508107e-08,-2.478976e-09,-1.033130e-09,3.074829e-01
6.241000e-11,-1.507366e-08,-2.476191e-09,-1.032510e-09,3.074823e-01
6.242000e-11,-1.506625e-08,-2.473410e-09,-1.031890e-09,3.074818e-01
6.243000e-11,-1.505884e-08,-2.470632e-09,-1.031271e-09,3.074812e-01
6.244000e-11,-1.505143e-08,-2.467858e-09,-1.030652e-09,3.074807e-01
6.245000e-11,-1.504403e-08,-2.465087e-09,-1.030033e-09,3.074801e-01
6.246000e-11,-1.503664e-08,-2.462319e-09,-1.029415e-09,3.074796e-01
6.247000e-11,-1.502924e-08,-2.459554e-09,-1.028798e-09,3.074790e-01
6.248000e-11,-1.502185e-08,-2.456792e-09,-1.028181e-09,3.074785e-01
6.249000e-11,-1.501446e-08,-2.454034e-09,-1.027564e-09,3.074779e-01
6.250000e-11,-1.500708e-08,-2.451279e-09,-1.026948e-09,3.074774e-01
6.251000e-11,-1.499970e-08,-2.448527e-09,-1.026332e-09,3.074769e-01
6.252000e-11,-1.499232e-08,-2.445779e-09,-1.025716e-09,3.074763e-01
6.253000e-11,-1.498495e-08,-2.443034e-09,-1.025101e-09,3.074758e-01
6.254000e-11,-1.497758e-08,-2.440292e-09,-1.024487e-09,3.074752e-01
6.255000e-11,-1.497021e-08,-2.437553e-09,-1.023873e-09,3.074747e-01
6.256000e-11,-1.496285e-08,-2.434817e-09,-1.023259e-09,3.074741e-01
6.257000e-11,-1.495549e-08,-2.432084e-09,-1.022646e-09,3.074736e-01
6.258000e-11,-1.494813e-08,-2.429355e-09,-1.022033e-09,3.074731e-01
6.259000e-11,-1.494078e-08,-2.426629e-09,-1.021421e-09,3.074725e-01
6.260000e-11,-1.493343e-08,-2.423906e-09,-1.020809e-09,3.074720e-01
6.261000e-11,-1.492608e-08,-2.421186e-09,-1.020197e-09,3.074714e-01
6.262000e-11,-1.491874e-08,-2.418470e-09,-1.019586e-09,3.074709e-01
6.263000e-11,-1.491140e-08,-2.415756e-09,-1.018975e-09,3.074704e-01
6.264000e-11,-1.490406e-08,-2.413046e-09,-1.018365e-09,3.074698e-01
6.265000e-11,-1.489673e-08,-2.410339e-09,-1.017755e-09,3.074693e-01
6.266000e-11,-1.488940e-08,-2.407635e-09,-1.017146e-09,3.074687e-01
6.267000e-11,-1.488208e-08,-2.404934e-09,-1.016537e-09,3.074682e-01
6.268000e-11,-1.487475e-08,-2.402237e-09,-1.015928e-09,3.074677e-01
6.269000e-11,-1.486744e-08,-2.399542e-09,-1.015320e-09,3.074671e-01
6.270000e-11,-1.486012e-08,-2.396851e-09,-1.014712e-09,3.074666e-01
6.271000e-11,-1.485281e-08,-2.394163e-09,-1.014105e-09,3.074660e-01
6.272000e-11,-1.484550e-08,-2.391478e-09,-1.013498e-09,3.074655e-01
6.273000e-11,-1.483819e-08,-2.388796e-09,-1.012891e-09,3.074650e-01
6.274000e-11,-1.483089e-08,-2.386117e-09,-1.012285e-09,3.074644e-01
6.275000e-11,-1.482359e-08,-2.383441e-09,-1.011680e-09,3.074639e-01
6.276000e-11,-1.481630e-08,-2.380768e-09,-1.011075e-09,3.074634e-01
6.277000e-11,-1.480900e-08,-2.378099e-09,-1.010470e-09,3.074628e-01
6.278000e-11,-1.480172e-08,-2.375433e-09,-1.009865e-09,3.074623e-01
6.279000e-11,-1.479443e-08,-2.372769e-09,-1.009262e-09,3.074618e-01
6.280000e-11,-1.478715e-08,-2.370109e-09,-1.008658e-09,3.074612e-01
6.281000e-11,-1.477987e-08,-2.367452e-09,-1.008055e-09,3.074607e-01
6.282000e-11,-1.477260e-08,-2.364798e-09,-1.007452e-09,3.074602e-01
6.283000e-11,-1.476532e-08,-2.362147e-09,-1.006850e-09,3.074596e-01
6.284000e-11,-1.475806e-08,-2.359500e-09,-1.006248e-09,3.074591e-01
6.285000e-11,-1.475079e-08,-2.356855e-09,-1.005647e-09,3.074586e-01
6.286000e-11,-1.474353e-08,-2.354213e-09,-1.005046e-09,3.074580e-01
6.287000e-11,-1.473627e-08,-2.351575e-09,-1.004445e-09,3.074575e-01
6.288000e-11,-1.472902e-08,-2.348939e-09,-1.003845e-09,3.074570e-01
6.289000e-11,-1.472176e-08,-2.346307e-09,-1.003245e-09,3.074564e-01
6.290000e-11,-1.471452e-08,-2.343678e-09,-1.002646e-09,3.074559e-01
6.291000e-11,-1.470727e-08,-2.341052e-09,-1.002047e-09,3.074554e-01
6.292000e-11,-1.470003e-08,-2.338429e-09,-1.001449e-09,3.074548e-01
6.293000e-11,-1.469279e-08,-2.335809e-09,-1.000851e-09,3.074543e-01
6.294000e-11,-1.468556e-08,-2.333192e-09,-1.000253e-09,3.074538e-01
6.295000e-11,-1.467833e-08,-2.330578e-09,-9.996556e-10,3.074532e-01
6.296000e-11,-1.467110e-08,-2.327967e-09,-9.990588e-10,3.074527e-01
6.297000e-11,-1.466387e-08,-2.325359e-09,-9.984624e-10,3.074522e-01
6.298000e-11,-1.465665e-08,-2.322755e-09,-9.978664e-10,3.074517e-01
6.299000e-11,-1.464944e-08,-2.320153e-09,-9.972708e-10,3.074511e-01
6.300000e-11,-1.464222e-08,-2.317554e-09,-9.966756e-10,3.074506e-01
