time,"V(L4|XLOADINA)","V(L4|XLOADINB)","V(8000)"
3.493700e-10,8.877746e-08,1.935211e-07,3.745669e-08
3.493800e-10,8.875351e-08,1.932902e-07,3.741966e-08
3.493900e-10,8.872806e-08,1.930582e-07,3.738267e-08
3.494000e-10,8.870111e-08,1.928249e-07,3.734572e-08
3.494100e-10,8.867265e-08,1.925904e-07,3.730882e-08
3.494200e-10,8.864272e-08,1.923548e-07,3.727197e-08
3.494300e-10,8.861130e-08,1.921180e-07,3.723516e-08
3.494400e-10,8.857845e-08,1.918800e-07,3.719839e-08
3.494500e-10,8.854413e-08,1.916409e-07,3.716167e-08
3.494600e-10,8.850842e-08,1.914006e-07,3.712500e-08
3.494700e-10,8.847131e-08,1.911593e-07,3.708837e-08
3.494800e-10,8.843284e-08,1.909168e-07,3.705179e-08
3.494900e-10,8.839303e-08,1.906733e-07,3.701526e-08
3.495000e-10,8.835193e-08,1.904288e-07,3.697877e-08
3.495100e-10,8.830955e-08,1.901833e-07,3.694233e-08
3.495200e-10,8.826594e-08,1.899368e-07,3.690594e-08
3.495300e-10,8.822113e-08,1.896893e-07,3.686959e-08
3.495400e-10,8.817517e-08,1.894410e-07,3.683329e-08
3.495500e-10,8.812809e-08,1.891919e-07,3.679704e-08
3.495600e-10,8.807994e-08,1.889419e-07,3.676083e-08
3.495700e-10,8.803076e-08,1.886911e-07,3.672468e-08
3.495800e-10,8.798061e-08,1.884396e-07,3.668857e-08
3.495900e-10,8.792952e-08,1.881875e-07,3.665250e-08
3.496000e-10,8.787756e-08,1.879347e-07,3.661649e-08
3.496100e-10,8.782475e-08,1.876813e-07,3.658052e-08
3.496200e-10,8.777118e-08,1.874274e-07,3.654460e-08
3.496300e-10,8.771687e-08,1.871730e-07,3.650873e-08
3.496400e-10,8.766191e-08,1.869182e-07,3.647291e-08
3.496500e-10,8.760631e-08,1.866630e-07,3.643713e-08
3.496600e-10,8.755017e-08,1.864075e-07,3.640140e-08
3.496700e-10,8.749352e-08,1.861517e-07,3.636572e-08
3.496800e-10,8.743643e-08,1.858957e-07,3.633009e-08
3.496900e-10,8.737894e-08,1.856396e-07,3.629450e-08
3.497000e-10,8.732113e-08,1.853833e-07,3.625896e-08
3.497100e-10,8.726306e-08,1.851270e-07,3.622347e-08
3.497200e-10,8.720475e-08,1.848707e-07,3.618803e-08
3.497300e-10,8.714631e-08,1.846145e-07,3.615263e-08
3.497400e-10,8.708776e-08,1.843585e-07,3.611728e-08
3.497500e-10,8.702918e-08,1.841026e-07,3.608197e-08
3.497600e-10,8.697062e-08,1.838470e-07,3.604671e-08
3.497700e-10,8.691213e-08,1.835916e-07,3.601150e-08
3.497800e-10,8.685379e-08,1.833366e-07,3.597633e-08
3.497900e-10,8.679562e-08,1.830821e-07,3.594121e-08
3.498000e-10,8.673772e-08,1.828280e-07,3.590614e-08
3.498100e-10,8.668011e-08,1.825744e-07,3.587111e-08
3.498200e-10,8.662285e-08,1.823214e-07,3.583612e-08
3.498300e-10,8.656601e-08,1.820691e-07,3.580118e-08
3.498400e-10,8.650962e-08,1.818174e-07,3.576629e-08
3.498500e-10,8.645375e-08,1.815664e-07,3.573143e-08
3.498600e-10,8.639843e-08,1.813163e-07,3.569663e-08
3.498700e-10,8.634373e-08,1.810669e-07,3.566186e-08
3.498800e-10,8.628969e-08,1.808185e-07,3.562714e-08
3.498900e-10,8.623633e-08,1.805709e-07,3.559246e-08
3.499000e-10,8.618372e-08,1.803244e-07,3.555783e-08
3.499100e-10,8.613190e-08,1.800788e-07,3.552324e-08
3.499200e-10,8.608090e-08,1.798343e-07,3.548868e-08
3.499300e-10,8.603077e-08,1.795909e-07,3.545418e-08
3.499400e-10,8.598153e-08,1.793486e-07,3.541971e-08
3.499500e-10,8.593323e-08,1.791075e-07,3.538528e-08
3.499600e-10,8.588590e-08,1.788676e-07,3.535090e-08
3.499700e-10,8.583955e-08,1.786289e-07,3.531655e-08
3.499800e-10,8.579425e-08,1.783914e-07,3.528225e-08
3.499900e-10,8.574999e-08,1.781553e-07,3.524798e-08
3.500000e-10,8.570680e-08,1.779204e-07,3.521376e-08
3.500100e-10,8.681964e-08,1.788416e-07,3.517958e-08
3.500200e-10,8.640729e-08,1.782378e-07,3.514543e-08
3.500300e-10,8.638686e-08,1.780261e-07,3.511132e-08
3.500400e-10,8.637534e-08,1.778236e-07,3.507726e-08
3.500500e-10,8.637287e-08,1.776304e-07,3.504323e-08
3.500600e-10,8.637960e-08,1.774469e-07,3.500923e-08
3.500700e-10,8.639564e-08,1.772730e-07,3.497528e-08
3.500800e-10,8.642116e-08,1.771089e-07,3.494136e-08
3.500900e-10,8.645628e-08,1.769547e-07,3.490748e-08
3.501000e-10,8.650120e-08,1.768107e-07,3.487364e-08
3.501100e-10,8.655609e-08,1.766769e-07,3.483983e-08
3.501200e-10,8.662118e-08,1.765537e-07,3.480606e-08
3.501300e-10,8.669669e-08,1.764412e-07,3.477233e-08
3.501400e-10,8.678286e-08,1.763397e-07,3.473863e-08
3.501500e-10,8.687995e-08,1.762494e-07,3.470496e-08
3.501600e-10,8.698825e-08,1.761707e-07,3.467134e-08
3.501700e-10,8.710806e-08,1.761038e-07,3.463774e-08
3.501800e-10,8.723970e-08,1.760490e-07,3.460419e-08
3.501900e-10,8.738353e-08,1.760068e-07,3.457067e-08
3.502000e-10,8.753986e-08,1.759774e-07,3.453718e-08
3.502100e-10,8.770910e-08,1.759613e-07,3.450373e-08
3.502200e-10,8.789165e-08,1.759588e-07,3.447031e-08
3.502300e-10,8.808790e-08,1.759704e-07,3.443693e-08
3.502400e-10,8.829829e-08,1.759966e-07,3.440358e-08
3.502500e-10,8.852328e-08,1.760377e-07,3.437027e-08
3.502600e-10,8.876334e-08,1.760942e-07,3.433699e-08
3.502700e-10,8.901896e-08,1.761668e-07,3.430374e-08
3.502800e-10,8.929064e-08,1.762558e-07,3.427053e-08
3.502900e-10,8.957891e-08,1.763618e-07,3.423736e-08
3.503000e-10,8.988433e-08,1.764853e-07,3.420422e-08
3.503100e-10,9.020745e-08,1.766271e-07,3.417112e-08
3.503200e-10,9.054885e-08,1.767876e-07,3.413805e-08
3.503300e-10,9.090914e-08,1.769674e-07,3.410502e-08
3.503400e-10,9.128896e-08,1.771672e-07,3.407202e-08
3.503500e-10,9.168892e-08,1.773877e-07,3.403906e-08
3.503600e-10,9.210970e-08,1.776295e-07,3.400613e-08
3.503700e-10,9.255197e-08,1.778934e-07,3.397325e-08
3.503800e-10,9.301642e-08,1.781799e-07,3.394039e-08
3.503900e-10,9.350378e-08,1.784899e-07,3.390758e-08
3.504000e-10,9.401477e-08,1.788242e-07,3.387481e-08
3.504100e-10,9.455014e-08,1.791834e-07,3.384207e-08
3.504200e-10,9.511068e-08,1.795683e-07,3.380937e-08
3.504300e-10,9.569714e-08,1.799798e-07,3.377671e-08
3.504400e-10,9.631036e-08,1.804188e-07,3.374410e-08
3.504500e-10,9.695114e-08,1.808859e-07,3.371152e-08
3.504600e-10,9.762035e-08,1.813821e-07,3.367898e-08
3.504700e-10,9.831880e-08,1.819083e-07,3.364649e-08
3.504800e-10,9.904740e-08,1.824654e-07,3.361404e-08
3.504900e-10,9.980703e-08,1.830542e-07,3.358164e-08
3.505000e-10,1.005986e-07,1.836758e-07,3.354927e-08
3.505100e-10,1.014230e-07,1.843309e-07,3.351696e-08
3.505200e-10,1.022813e-07,1.850207e-07,3.348469e-08
3.505300e-10,1.031743e-07,1.857461e-07,3.345247e-08
3.505400e-10,1.041030e-07,1.865081e-07,3.342031e-08
3.505500e-10,1.050684e-07,1.873077e-07,3.338819e-08
3.505600e-10,1.060716e-07,1.881459e-07,3.335612e-08
3.505700e-10,1.071135e-07,1.890237e-07,3.332411e-08
3.505800e-10,1.081951e-07,1.899423e-07,3.329215e-08
3.505900e-10,1.093176e-07,1.909027e-07,3.326025e-08
3.506000e-10,1.104819e-07,1.919060e-07,3.322840e-08
3.506100e-10,1.116891e-07,1.929532e-07,3.319662e-08
3.506200e-10,1.129404e-07,1.940455e-07,3.316490e-08
3.506300e-10,1.142368e-07,1.951841e-07,3.313324e-08
3.506400e-10,1.155794e-07,1.963700e-07,3.310164e-08
3.506500e-10,1.169693e-07,1.976044e-07,3.307012e-08
3.506600e-10,1.184077e-07,1.988885e-07,3.303866e-08
3.506700e-10,1.198957e-07,2.002234e-07,3.300727e-08
3.506800e-10,1.214344e-07,2.016103e-07,3.297596e-08
3.506900e-10,1.230250e-07,2.030505e-07,3.294473e-08
3.507000e-10,1.246686e-07,2.045450e-07,3.291357e-08
3.507100e-10,1.263665e-07,2.060952e-07,3.288249e-08
3.507200e-10,1.281198e-07,2.077021e-07,3.285150e-08
3.507300e-10,1.299296e-07,2.093672e-07,3.282060e-08
3.507400e-10,1.317973e-07,2.110915e-07,3.278979e-08
3.507500e-10,1.337238e-07,2.128763e-07,3.275907e-08
3.507600e-10,1.357106e-07,2.147228e-07,3.272844e-08
3.507700e-10,1.377586e-07,2.166324e-07,3.269792e-08
3.507800e-10,1.398693e-07,2.186062e-07,3.266750e-08
3.507900e-10,1.420436e-07,2.206454e-07,3.263719e-08
3.508000e-10,1.442830e-07,2.227514e-07,3.260699e-08
3.508100e-10,1.465884e-07,2.249253e-07,3.257690e-08
3.508200e-10,1.489612e-07,2.271685e-07,3.254694e-08
3.508300e-10,1.514026e-07,2.294821e-07,3.251709e-08
3.508400e-10,1.539136e-07,2.318674e-07,3.248738e-08
3.508500e-10,1.564956e-07,2.343257e-07,3.245779e-08
3.508600e-10,1.591497e-07,2.368581e-07,3.242835e-08
3.508700e-10,1.618771e-07,2.394659e-07,3.239904e-08
3.508800e-10,1.646789e-07,2.421504e-07,3.236989e-08
3.508900e-10,1.675563e-07,2.449127e-07,3.234088e-08
3.509000e-10,1.705104e-07,2.477541e-07,3.231204e-08
3.509100e-10,1.735425e-07,2.506757e-07,3.228336e-08
3.509200e-10,1.766535e-07,2.536787e-07,3.225484e-08
3.509300e-10,1.798447e-07,2.567644e-07,3.222651e-08
3.509400e-10,1.831172e-07,2.599338e-07,3.219836e-08
3.509500e-10,1.864719e-07,2.631881e-07,3.217039e-08
3.509600e-10,1.899101e-07,2.665285e-07,3.214263e-08
3.509700e-10,1.934327e-07,2.699560e-07,3.211506e-08
3.509800e-10,1.970408e-07,2.734718e-07,3.208771e-08
3.509900e-10,2.007353e-07,2.770769e-07,3.206058e-08
3.510000e-10,2.045174e-07,2.807724e-07,3.203367e-08
3.510100e-10,2.083879e-07,2.845594e-07,3.200700e-08
3.510200e-10,2.123478e-07,2.884388e-07,3.198057e-08
3.510300e-10,2.163980e-07,2.924117e-07,3.195439e-08
3.510400e-10,2.205395e-07,2.964789e-07,3.192847e-08
3.510500e-10,2.247731e-07,3.006415e-07,3.190282e-08
3.510600e-10,2.290996e-07,3.049003e-07,3.187745e-08
3.510700e-10,2.335199e-07,3.092564e-07,3.185237e-08
3.510800e-10,2.380347e-07,3.137104e-07,3.182759e-08
3.510900e-10,2.426448e-07,3.182632e-07,3.180312e-08
3.511000e-10,2.473509e-07,3.229156e-07,3.177898e-08
3.511100e-10,2.521538e-07,3.276684e-07,3.175516e-08
3.511200e-10,2.570540e-07,3.325224e-07,3.173169e-08
3.511300e-10,2.620522e-07,3.374781e-07,3.170858e-08
3.511400e-10,2.671489e-07,3.425362e-07,3.168583e-08
3.511500e-10,2.723447e-07,3.476974e-07,3.166347e-08
3.511600e-10,2.776401e-07,3.529623e-07,3.164150e-08
3.511700e-10,2.830356e-07,3.583313e-07,3.161994e-08
3.511800e-10,2.885315e-07,3.638049e-07,3.159880e-08
3.511900e-10,2.941283e-07,3.693837e-07,3.157810e-08
3.512000e-10,2.998263e-07,3.750680e-07,3.155785e-08
3.512100e-10,3.056258e-07,3.808582e-07,3.153807e-08
3.512200e-10,3.115269e-07,3.867545e-07,3.151877e-08
3.512300e-10,3.175300e-07,3.927573e-07,3.149997e-08
3.512400e-10,3.236351e-07,3.988668e-07,3.148168e-08
3.512500e-10,3.298424e-07,4.050832e-07,3.146393e-08
3.512600e-10,3.361518e-07,4.114065e-07,3.144672e-08
3.512700e-10,3.425635e-07,4.178369e-07,3.143009e-08
3.512800e-10,3.490773e-07,4.243744e-07,3.141404e-08
3.512900e-10,3.556932e-07,4.310189e-07,3.139859e-08
3.513000e-10,3.624109e-07,4.377704e-07,3.138377e-08
3.513100e-10,3.692304e-07,4.446287e-07,3.136960e-08
3.513200e-10,3.761512e-07,4.515936e-07,3.135609e-08
3.513300e-10,3.831731e-07,4.586649e-07,3.134327e-08
3.513400e-10,3.902957e-07,4.658422e-07,3.133116e-08
3.513500e-10,3.975187e-07,4.731253e-07,3.131978e-08
3.513600e-10,4.048414e-07,4.805136e-07,3.130915e-08
3.513700e-10,4.122633e-07,4.880068e-07,3.129930e-08
3.513800e-10,4.197839e-07,4.956042e-07,3.129025e-08
3.513900e-10,4.274025e-07,5.033052e-07,3.128203e-08
3.514000e-10,4.351183e-07,5.111093e-07,3.127466e-08
3.514100e-10,4.429306e-07,5.190157e-07,3.126817e-08
3.514200e-10,4.508385e-07,5.270236e-07,3.126258e-08
3.514300e-10,4.588411e-07,5.351322e-07,3.125792e-08
3.514400e-10,4.669376e-07,5.433406e-07,3.125422e-08
3.514500e-10,4.751268e-07,5.516477e-07,3.125150e-08
3.514600e-10,4.834076e-07,5.600527e-07,3.124981e-08
3.514700e-10,4.917790e-07,5.685544e-07,3.124915e-08
3.514800e-10,5.002398e-07,5.771516e-07,3.124958e-08
3.514900e-10,5.087886e-07,5.858432e-07,3.125111e-08
3.515000e-10,5.174242e-07,5.946279e-07,3.125377e-08
3.515100e-10,5.261451e-07,6.035044e-07,3.125761e-08
3.515200e-10,5.349500e-07,6.124712e-07,3.126266e-08
3.515300e-10,5.438374e-07,6.215269e-07,3.126894e-08
3.515400e-10,5.528056e-07,6.306700e-07,3.127649e-08
3.515500e-10,5.618531e-07,6.398989e-07,3.128535e-08
3.515600e-10,5.709782e-07,6.492120e-07,3.129555e-08
3.515700e-10,5.801791e-07,6.586076e-07,3.130713e-08
3.515800e-10,5.894542e-07,6.680839e-07,3.132013e-08
3.515900e-10,5.988014e-07,6.776391e-07,3.133459e-08
3.516000e-10,6.082190e-07,6.872713e-07,3.135054e-08
3.516100e-10,6.177049e-07,6.969787e-07,3.136802e-08
3.516200e-10,6.272572e-07,7.067591e-07,3.138707e-08
3.516300e-10,6.368739e-07,7.166107e-07,3.140774e-08
3.516400e-10,6.465526e-07,7.265312e-07,3.143007e-08
3.516500e-10,6.562914e-07,7.365185e-07,3.145409e-08
3.516600e-10,6.660880e-07,7.465704e-07,3.147985e-08
3.516700e-10,6.759400e-07,7.566847e-07,3.150741e-08
3.516800e-10,6.858453e-07,7.668590e-07,3.153679e-08
3.516900e-10,6.958014e-07,7.770910e-07,3.156804e-08
3.517000e-10,7.058059e-07,7.873782e-07,3.160122e-08
3.517100e-10,7.158563e-07,7.977182e-07,3.163637e-08
3.517200e-10,7.259502e-07,8.081084e-07,3.167353e-08
3.517300e-10,7.360850e-07,8.185465e-07,3.171276e-08
3.517400e-10,7.462581e-07,8.290296e-07,3.175410e-08
3.517500e-10,7.564669e-07,8.395552e-07,3.179761e-08
3.517600e-10,7.667088e-07,8.501206e-07,3.184333e-08
3.517700e-10,7.769810e-07,8.607231e-07,3.189132e-08
3.517800e-10,7.872807e-07,8.713599e-07,3.194162e-08
3.517900e-10,7.976053e-07,8.820282e-07,3.199429e-08
3.518000e-10,8.079519e-07,8.927252e-07,3.204939e-08
3.518100e-10,8.183178e-07,9.034480e-07,3.210697e-08
3.518200e-10,8.286999e-07,9.141938e-07,3.216707e-08
3.518300e-10,8.390955e-07,9.249595e-07,3.222977e-08
3.518400e-10,8.495017e-07,9.357423e-07,3.229511e-08
3.518500e-10,8.599155e-07,9.465391e-07,3.236315e-08
3.518600e-10,8.703340e-07,9.573470e-07,3.243395e-08
3.518700e-10,8.807542e-07,9.681629e-07,3.250757e-08
3.518800e-10,8.911731e-07,9.789838e-07,3.258406e-08
3.518900e-10,9.015878e-07,9.898066e-07,3.266349e-08
3.519000e-10,9.119951e-07,1.000628e-06,3.274591e-08
3.519100e-10,9.223922e-07,1.011446e-06,3.283139e-08
3.519200e-10,9.327760e-07,1.022256e-06,3.291999e-08
3.519300e-10,9.431434e-07,1.033055e-06,3.301177e-08
3.519400e-10,9.534914e-07,1.043841e-06,3.310678e-08
3.519500e-10,9.638170e-07,1.054611e-06,3.320511e-08
3.519600e-10,9.741172e-07,1.065360e-06,3.330680e-08
3.519700e-10,9.843888e-07,1.076087e-06,3.341192e-08
3.519800e-10,9.946290e-07,1.086787e-06,3.352054e-08
3.519900e-10,1.004835e-06,1.097458e-06,3.363272e-08
3.520000e-10,1.015003e-06,1.108097e-06,3.374852e-08
3.520100e-10,1.025131e-06,1.118701e-06,3.386802e-08
3.520200e-10,1.035215e-06,1.129266e-06,3.399128e-08
3.520300e-10,1.045253e-06,1.139789e-06,3.411837e-08
3.520400e-10,1.055241e-06,1.150268e-06,3.424934e-08
3.520500e-10,1.065177e-06,1.160699e-06,3.438428e-08
3.520600e-10,1.075058e-06,1.171080e-06,3.452324e-08
3.520700e-10,1.084881e-06,1.181406e-06,3.466630e-08
3.520800e-10,1.094644e-06,1.191677e-06,3.481353e-08
3.520900e-10,1.104342e-06,1.201887e-06,3.496499e-08
3.521000e-10,1.113974e-06,1.212036e-06,3.512074e-08
3.521100e-10,1.123538e-06,1.222119e-06,3.528087e-08
3.521200e-10,1.133029e-06,1.232134e-06,3.544544e-08
3.521300e-10,1.142446e-06,1.242078e-06,3.561452e-08
3.521400e-10,1.151787e-06,1.251948e-06,3.578817e-08
3.521500e-10,1.161047e-06,1.261742e-06,3.596647e-08
3.521600e-10,1.170226e-06,1.271457e-06,3.614949e-08
3.521700e-10,1.179320e-06,1.281091e-06,3.633730e-08
3.521800e-10,1.188328e-06,1.290640e-06,3.652996e-08
3.521900e-10,1.197247e-06,1.300103e-06,3.672755e-08
3.522000e-10,1.206074e-06,1.309477e-06,3.693013e-08
3.522100e-10,1.214808e-06,1.318760e-06,3.713778e-08
3.522200e-10,1.223446e-06,1.327949e-06,3.735055e-08
3.522300e-10,1.231986e-06,1.337041e-06,3.756854e-08
3.522400e-10,1.240427e-06,1.346036e-06,3.779179e-08
3.522500e-10,1.248766e-06,1.354931e-06,3.802038e-08
3.522600e-10,1.257002e-06,1.363724e-06,3.825438e-08
3.522700e-10,1.265132e-06,1.372412e-06,3.849385e-08
3.522800e-10,1.273156e-06,1.380994e-06,3.873887e-08
3.522900e-10,1.281071e-06,1.389469e-06,3.898949e-08
3.523000e-10,1.288877e-06,1.397834e-06,3.924580e-08
3.523100e-10,1.296571e-06,1.406088e-06,3.950784e-08
3.523200e-10,1.304152e-06,1.414229e-06,3.977569e-08
3.523300e-10,1.311619e-06,1.422256e-06,4.004942e-08
3.523400e-10,1.318971e-06,1.430168e-06,4.032908e-08
3.523500e-10,1.326207e-06,1.437963e-06,4.061475e-08
3.523600e-10,1.333325e-06,1.445639e-06,4.090647e-08
3.523700e-10,1.340326e-06,1.453197e-06,4.120433e-08
3.523800e-10,1.347207e-06,1.460635e-06,4.150837e-08
3.523900e-10,1.353970e-06,1.467953e-06,4.181866e-08
3.524000e-10,1.360612e-06,1.475148e-06,4.213526e-08
3.524100e-10,1.367133e-06,1.482221e-06,4.245822e-08
3.524200e-10,1.373534e-06,1.489172e-06,4.278761e-08
3.524300e-10,1.379814e-06,1.495999e-06,4.312349e-08
3.524400e-10,1.385972e-06,1.502702e-06,4.346590e-08
3.524500e-10,1.392009e-06,1.509282e-06,4.381490e-08
3.524600e-10,1.397925e-06,1.515738e-06,4.417055e-08
3.524700e-10,1.403720e-06,1.522069e-06,4.453290e-08
3.524800e-10,1.409394e-06,1.528277e-06,4.490200e-08
3.524900e-10,1.414948e-06,1.534361e-06,4.527790e-08
3.525000e-10,1.420382e-06,1.540322e-06,4.566065e-08
3.525100e-10,1.425697e-06,1.546160e-06,4.605030e-08
3.525200e-10,1.430893e-06,1.551876e-06,4.644689e-08
3.525300e-10,1.435972e-06,1.557470e-06,4.685046e-08
3.525400e-10,1.440935e-06,1.562944e-06,4.726107e-08
3.525500e-10,1.445783e-06,1.568297e-06,4.767875e-08
3.525600e-10,1.450517e-06,1.573533e-06,4.810354e-08
3.525700e-10,1.455138e-06,1.578650e-06,4.853548e-08
3.525800e-10,1.459648e-06,1.583652e-06,4.897460e-08
3.525900e-10,1.464048e-06,1.588538e-06,4.942095e-08
3.526000e-10,1.468341e-06,1.593312e-06,4.987455e-08
3.526100e-10,1.472529e-06,1.597974e-06,5.033544e-08
3.526200e-10,1.476612e-06,1.602527e-06,5.080365e-08
3.526300e-10,1.480594e-06,1.606973e-06,5.127919e-08
3.526400e-10,1.484477e-06,1.611312e-06,5.176211e-08
3.526500e-10,1.488262e-06,1.615549e-06,5.225242e-08
3.526600e-10,1.491953e-06,1.619685e-06,5.275015e-08
3.526700e-10,1.495553e-06,1.623722e-06,5.325531e-08
3.526800e-10,1.499063e-06,1.627664e-06,5.376792e-08
3.526900e-10,1.502488e-06,1.631513e-06,5.428800e-08
3.527000e-10,1.505829e-06,1.635272e-06,5.481557e-08
3.527100e-10,1.509091e-06,1.638943e-06,5.535063e-08
3.527200e-10,1.512275e-06,1.642531e-06,5.589319e-08
3.527300e-10,1.515387e-06,1.646038e-06,5.644326e-08
3.527400e-10,1.518429e-06,1.649469e-06,5.700084e-08
3.527500e-10,1.521405e-06,1.652825e-06,5.756594e-08
3.527600e-10,1.524319e-06,1.656112e-06,5.813856e-08
3.527700e-10,1.527175e-06,1.659332e-06,5.871869e-08
3.527800e-10,1.529976e-06,1.662490e-06,5.930633e-08
3.527900e-10,1.532728e-06,1.665591e-06,5.990147e-08
3.528000e-10,1.535433e-06,1.668637e-06,6.050410e-08
3.528100e-10,1.538098e-06,1.671634e-06,6.111422e-08
3.528200e-10,1.540725e-06,1.674586e-06,6.173180e-08
3.528300e-10,1.543320e-06,1.677497e-06,6.235683e-08
3.528400e-10,1.545888e-06,1.680372e-06,6.298929e-08
3.528500e-10,1.548434e-06,1.683217e-06,6.362915e-08
3.528600e-10,1.550962e-06,1.686035e-06,6.427640e-08
3.528700e-10,1.553477e-06,1.688833e-06,6.493100e-08
3.528800e-10,1.555985e-06,1.691614e-06,6.559293e-08
3.528900e-10,1.558492e-06,1.694386e-06,6.626215e-08
3.529000e-10,1.561002e-06,1.697152e-06,6.693862e-08
3.529100e-10,1.563522e-06,1.699919e-06,6.762231e-08
3.529200e-10,1.566056e-06,1.702693e-06,6.831319e-08
3.529300e-10,1.568611e-06,1.705478e-06,6.901119e-08
3.529400e-10,1.571193e-06,1.708282e-06,6.971629e-08
3.529500e-10,1.573808e-06,1.711110e-06,7.042842e-08
3.529600e-10,1.576461e-06,1.713968e-06,7.114754e-08
3.529700e-10,1.579159e-06,1.716862e-06,7.187360e-08
3.529800e-10,1.581909e-06,1.719799e-06,7.260654e-08
3.529900e-10,1.584717e-06,1.722786e-06,7.334630e-08
3.530000e-10,1.587588e-06,1.725829e-06,7.409281e-08
3.530100e-10,1.587644e-06,1.726047e-06,7.484601e-08
3.530200e-10,1.591593e-06,1.730151e-06,7.560584e-08
3.530300e-10,1.594649e-06,1.733354e-06,7.637222e-08
3.530400e-10,1.597777e-06,1.736621e-06,7.714509e-08
3.530500e-10,1.600984e-06,1.739959e-06,7.792436e-08
3.530600e-10,1.604276e-06,1.743373e-06,7.870997e-08
3.530700e-10,1.607660e-06,1.746872e-06,7.950182e-08
3.530800e-10,1.611143e-06,1.750462e-06,8.029984e-08
3.530900e-10,1.614732e-06,1.754151e-06,8.110395e-08
3.531000e-10,1.618434e-06,1.757944e-06,8.191405e-08
3.531100e-10,1.622255e-06,1.761850e-06,8.273005e-08
3.531200e-10,1.626204e-06,1.765876e-06,8.355186e-08
3.531300e-10,1.630286e-06,1.770029e-06,8.437939e-08
3.531400e-10,1.634508e-06,1.774316e-06,8.521254e-08
3.531500e-10,1.638879e-06,1.778744e-06,8.605121e-08
3.531600e-10,1.643404e-06,1.783320e-06,8.689530e-08
3.531700e-10,1.648092e-06,1.788052e-06,8.774470e-08
3.531800e-10,1.652947e-06,1.792947e-06,8.859930e-08
3.531900e-10,1.657979e-06,1.798013e-06,8.945901e-08
3.532000e-10,1.663194e-06,1.803255e-06,9.032370e-08
3.532100e-10,1.668598e-06,1.808682e-06,9.119327e-08
3.532200e-10,1.674199e-06,1.814302e-06,9.206760e-08
3.532300e-10,1.680004e-06,1.820120e-06,9.294658e-08
3.532400e-10,1.686020e-06,1.826144e-06,9.383008e-08
3.532500e-10,1.692253e-06,1.832382e-06,9.471799e-08
3.532600e-10,1.698711e-06,1.838841e-06,9.561018e-08
3.532700e-10,1.705401e-06,1.845528e-06,9.650653e-08
3.532800e-10,1.712329e-06,1.852450e-06,9.740692e-08
3.532900e-10,1.719502e-06,1.859614e-06,9.831121e-08
3.533000e-10,1.726927e-06,1.867027e-06,9.921929e-08
3.533100e-10,1.734610e-06,1.874697e-06,1.001310e-07
3.533200e-10,1.742560e-06,1.882630e-06,1.010463e-07
3.533300e-10,1.750781e-06,1.890834e-06,1.019649e-07
3.533400e-10,1.759281e-06,1.899315e-06,1.028868e-07
3.533500e-10,1.768066e-06,1.908080e-06,1.038118e-07
3.533600e-10,1.777143e-06,1.917136e-06,1.047398e-07
3.533700e-10,1.786519e-06,1.926491e-06,1.056707e-07
3.533800e-10,1.796199e-06,1.936150e-06,1.066042e-07
3.533900e-10,1.806189e-06,1.946120e-06,1.075404e-07
3.534000e-10,1.816497e-06,1.956409e-06,1.084789e-07
3.534100e-10,1.827129e-06,1.967022e-06,1.094198e-07
3.534200e-10,1.838090e-06,1.977966e-06,1.103628e-07
3.534300e-10,1.849386e-06,1.989248e-06,1.113079e-07
3.534400e-10,1.861024e-06,2.000874e-06,1.122548e-07
3.534500e-10,1.873009e-06,2.012850e-06,1.132035e-07
3.534600e-10,1.885347e-06,2.025182e-06,1.141538e-07
3.534700e-10,1.898043e-06,2.037876e-06,1.151055e-07
3.534800e-10,1.911104e-06,2.050939e-06,1.160586e-07
3.534900e-10,1.924535e-06,2.064377e-06,1.170128e-07
3.535000e-10,1.938340e-06,2.078194e-06,1.179681e-07
3.535100e-10,1.952526e-06,2.092397e-06,1.189243e-07
3.535200e-10,1.967097e-06,2.106992e-06,1.198813e-07
3.535300e-10,1.982059e-06,2.121984e-06,1.208389e-07
3.535400e-10,1.997416e-06,2.137378e-06,1.217970e-07
3.535500e-10,2.013174e-06,2.153179e-06,1.227554e-07
3.535600e-10,2.029336e-06,2.169393e-06,1.237141e-07
3.535700e-10,2.045907e-06,2.186025e-06,1.246729e-07
3.535800e-10,2.062893e-06,2.203079e-06,1.256316e-07
3.535900e-10,2.080296e-06,2.220561e-06,1.265902e-07
3.536000e-10,2.098121e-06,2.238474e-06,1.275485e-07
3.536100e-10,2.116373e-06,2.256824e-06,1.285063e-07
3.536200e-10,2.135054e-06,2.275615e-06,1.294637e-07
3.536300e-10,2.154169e-06,2.294851e-06,1.304203e-07
3.536400e-10,2.173722e-06,2.314535e-06,1.313762e-07
3.536500e-10,2.193715e-06,2.334673e-06,1.323312e-07
3.536600e-10,2.214152e-06,2.355267e-06,1.332851e-07
