time,"I(L6|XSOURCEA)","I(L6|XSOURCEB)","P(B3|XDUT)","P(B1|XLOADCIRCUIT)"
8.675000e-11,8.183312e-06,1.804761e-06,1.073020e+00,8.499790e-01
8.700000e-11,8.197222e-06,1.804920e-06,1.073723e+00,8.505891e-01
8.725000e-11,8.203920e-06,1.803736e-06,1.073363e+00,8.508098e-01
8.750000e-11,8.202986e-06,1.801458e-06,1.071976e+00,8.506117e-01
8.775000e-11,8.194898e-06,1.798591e-06,1.069714e+00,8.500093e-01
8.800000e-11,8.180649e-06,1.795803e-06,1.066816e+00,8.490606e-01
8.825000e-11,8.161450e-06,1.793801e-06,1.063577e+00,8.478613e-01
8.850000e-11,8.138581e-06,1.793188e-06,1.060302e+00,8.465332e-01
8.875000e-11,8.113405e-06,1.794344e-06,1.057274e+00,8.452076e-01
8.900000e-11,8.087434e-06,1.797335e-06,1.054719e+00,8.440068e-01
8.925000e-11,8.062355e-06,1.801896e-06,1.052789e+00,8.430274e-01
8.950000e-11,8.039947e-06,1.807468e-06,1.051558e+00,8.423291e-01
8.975000e-11,8.021869e-06,1.813302e-06,1.051027e+00,8.419309e-01
9.000000e-11,8.009401e-06,1.818588e-06,1.051137e+00,8.418153e-01
9.025000e-11,8.003209e-06,1.822607e-06,1.051786e+00,8.419380e-01
9.050000e-11,8.003226e-06,1.824848e-06,1.052841e+00,8.422406e-01
9.075000e-11,8.008681e-06,1.825096e-06,1.054156e+00,8.426618e-01
9.100000e-11,8.018261e-06,1.823450e-06,1.055582e+00,8.431455e-01
9.125000e-11,8.030344e-06,1.820294e-06,1.056972e+00,8.436442e-01
9.150000e-11,8.043236e-06,1.816220e-06,1.058194e+00,8.441177e-01
9.175000e-11,8.055350e-06,1.811925e-06,1.059130e+00,8.445311e-01
9.200000e-11,8.065308e-06,1.808098e-06,1.059686e+00,8.448515e-01
9.225000e-11,8.071985e-06,1.805319e-06,1.059794e+00,8.450474e-01
9.250000e-11,8.074525e-06,1.803985e-06,1.059414e+00,8.450899e-01
9.275000e-11,8.072363e-06,1.804266e-06,1.058546e+00,8.449566e-01
9.300000e-11,8.065278e-06,1.806096e-06,1.057223e+00,8.446367e-01
9.325000e-11,8.053451e-06,1.809202e-06,1.055514e+00,8.441346e-01
9.350000e-11,8.037501e-06,1.813152e-06,1.053522e+00,8.434723e-01
9.375000e-11,8.018471e-06,1.817431e-06,1.051372e+00,8.426888e-01
9.400000e-11,7.997729e-06,1.821517e-06,1.049206e+00,8.418367e-01
9.425000e-11,7.976804e-06,1.824964e-06,1.047163e+00,8.409757e-01
9.450000e-11,7.957178e-06,1.827465e-06,1.045372e+00,8.401665e-01
9.475000e-11,7.940094e-06,1.828888e-06,1.043940e+00,8.394635e-01
9.500000e-11,7.926407e-06,1.829289e-06,1.042939e+00,8.389093e-01
9.525000e-11,7.916533e-06,1.828885e-06,1.042405e+00,8.385308e-01
9.550000e-11,7.910474e-06,1.828003e-06,1.042332e+00,8.383381e-01
9.575000e-11,7.907915e-06,1.827004e-06,1.042675e+00,8.383247e-01
9.600000e-11,7.908331e-06,1.826216e-06,1.043355e+00,8.384693e-01
9.625000e-11,7.911098e-06,1.825863e-06,1.044265e+00,8.387386e-01
9.650000e-11,7.915553e-06,1.826032e-06,1.045280e+00,8.390906e-01
9.675000e-11,7.921013e-06,1.826665e-06,1.046268e+00,8.394778e-01
9.700000e-11,7.926772e-06,1.827589e-06,1.047102e+00,8.398509e-01
9.725000e-11,7.932087e-06,1.828565e-06,1.047671e+00,8.401625e-01
9.750000e-11,7.936195e-06,1.829357e-06,1.047892e+00,8.403709e-01
9.775000e-11,7.938356e-06,1.829794e-06,1.047715e+00,8.404437e-01
9.800000e-11,7.937933e-06,1.829812e-06,1.047130e+00,8.403611e-01
9.825000e-11,7.934481e-06,1.829474e-06,1.046162e+00,8.401180e-01
9.850000e-11,7.927822e-06,1.828954e-06,1.044872e+00,8.397246e-01
9.875000e-11,7.918086e-06,1.828500e-06,1.043342e+00,8.392049e-01
9.900000e-11,7.905696e-06,1.828374e-06,1.041672e+00,8.385941e-01
9.925000e-11,7.891308e-06,1.828797e-06,1.039963e+00,8.379334e-01
9.950000e-11,7.875719e-06,1.829899e-06,1.038308e+00,8.372651e-01
9.975000e-11,7.859759e-06,1.831688e-06,1.036786e+00,8.366277e-01
1.000000e-10,7.844197e-06,1.834051e-06,1.035456e+00,8.360516e-01
1.002500e-10,7.829680e-06,2.295819e-06,1.034353e+00,8.355571e-01
1.005000e-10,7.816695e-06,3.488009e-06,1.033494e+00,8.351541e-01
1.007500e-10,7.805573e-06,5.925910e-06,1.032882e+00,8.348436e-01
1.010000e-10,7.796497e-06,1.012591e-05,1.032513e+00,8.346212e-01
1.012500e-10,7.789521e-06,1.570535e-05,1.032385e+00,8.344804e-01
1.015000e-10,7.784581e-06,2.257316e-05,1.032498e+00,8.344167e-01
1.017500e-10,7.781502e-06,3.000229e-05,1.032859e+00,8.344299e-01
1.020000e-10,7.779988e-06,3.709337e-05,1.033469e+00,8.345241e-01
1.022500e-10,7.779636e-06,4.332846e-05,1.034313e+00,8.347061e-01
1.025000e-10,7.779945e-06,4.811800e-05,1.035348e+00,8.349795e-01
1.027500e-10,7.780356e-06,5.136101e-05,1.036489e+00,8.353387e-01
1.030000e-10,7.780303e-06,5.326512e-05,1.037613e+00,8.357624e-01
1.032500e-10,7.779282e-06,5.429813e-05,1.038569e+00,8.362096e-01
1.035000e-10,7.776906e-06,5.509652e-05,1.039205e+00,8.366217e-01
1.037500e-10,7.772948e-06,5.634031e-05,1.039396e+00,8.369294e-01
1.040000e-10,7.767349e-06,5.861533e-05,1.039079e+00,8.370668e-01
1.042500e-10,7.760199e-06,6.229867e-05,1.038276e+00,8.369875e-01
1.045000e-10,7.751680e-06,6.750854e-05,1.037100e+00,8.366797e-01
1.047500e-10,7.741999e-06,7.414410e-05,1.035737e+00,8.361760e-01
1.050000e-10,7.731333e-06,8.200546e-05,1.034416e+00,8.355528e-01
1.052500e-10,7.719783e-06,9.095474e-05,1.033361e+00,8.349176e-01
1.055000e-10,7.707380e-06,1.010738e-04,1.032744e+00,8.343883e-01
1.057500e-10,7.694117e-06,1.127908e-04,1.032658e+00,8.340666e-01
1.060000e-10,7.680012e-06,1.269646e-04,1.033104e+00,8.340149e-01
1.062500e-10,7.665174e-06,1.448927e-04,1.034014e+00,8.342432e-01
1.065000e-10,7.649848e-06,1.680706e-04,1.035299e+00,8.347109e-01
1.067500e-10,7.634412e-06,1.971982e-04,1.036910e+00,8.353462e-01
1.070000e-10,7.619325e-06,2.299832e-04,1.038898e+00,8.360778e-01
1.072500e-10,7.605027e-06,2.595682e-04,1.041452e+00,8.368709e-01
1.075000e-10,7.591805e-06,2.769623e-04,1.044905e+00,8.377592e-01
1.077500e-10,7.579684e-06,2.754830e-04,1.049712e+00,8.388601e-01
1.080000e-10,7.568343e-06,2.532718e-04,1.056422e+00,8.403720e-01
1.082500e-10,7.557115e-06,2.131010e-04,1.065676e+00,8.425559e-01
1.085000e-10,7.545035e-06,1.609984e-04,1.078264e+00,8.457132e-01
1.087500e-10,7.530946e-06,1.061990e-04,1.095197e+00,8.501756e-01
1.090000e-10,7.513601e-06,6.095478e-05,1.117751e+00,8.563132e-01
1.092500e-10,7.491738e-06,3.533692e-05,1.147545e+00,8.645652e-01
1.095000e-10,7.464058e-06,3.169780e-05,1.186856e+00,8.754995e-01
1.097500e-10,7.429072e-06,4.380472e-05,1.239285e+00,8.899281e-01
1.100000e-10,7.384804e-06,6.004333e-05,1.310024e+00,9.090757e-01
1.102500e-10,7.328637e-06,6.878984e-05,1.403560e+00,9.346465e-01
1.105000e-10,7.257702e-06,6.333266e-05,1.518898e+00,9.684886e-01
1.107500e-10,7.170117e-06,4.419293e-05,1.646114e+00,1.011683e+00
1.110000e-10,7.067063e-06,1.820207e-05,1.766891e+00,1.063267e+00
1.112500e-10,6.955162e-06,-5.163939e-06,1.858951e+00,1.119151e+00
1.115000e-10,6.848106e-06,-1.811548e-05,1.902900e+00,1.171859e+00
1.117500e-10,6.766156e-06,-1.742747e-05,1.889672e+00,1.211560e+00
1.120000e-10,6.732478e-06,-5.117186e-06,1.826292e+00,1.228551e+00
1.122500e-10,6.766291e-06,1.276040e-05,1.736701e+00,1.216852e+00
1.125000e-10,6.874451e-06,2.863231e-05,1.654865e+00,1.177838e+00
1.127500e-10,7.044566e-06,3.639484e-05,1.611519e+00,1.122036e+00
1.130000e-10,7.243126e-06,3.367574e-05,1.621624e+00,1.067289e+00
1.132500e-10,7.420938e-06,2.242590e-05,1.679869e+00,1.033072e+00
1.135000e-10,7.525649e-06,7.676634e-06,1.765656e+00,1.033211e+00
1.137500e-10,7.518035e-06,-4.808876e-06,1.853212e+00,1.070496e+00
1.140000e-10,7.386536e-06,-1.081822e-05,1.921127e+00,1.135689e+00
1.142500e-10,7.154290e-06,-9.018100e-06,1.957809e+00,1.211026e+00
1.145000e-10,6.875146e-06,-1.056160e-06,1.962220e+00,1.276287e+00
1.147500e-10,6.619062e-06,9.378678e-06,1.941050e+00,1.314948e+00
1.150000e-10,6.451313e-06,1.811692e-05,1.904216e+00,1.318593e+00
1.152500e-10,6.412470e-06,2.210760e-05,1.860657e+00,1.288680e+00
1.155000e-10,6.506098e-06,2.044615e-05,1.816006e+00,1.235443e+00
1.157500e-10,6.698477e-06,1.446206e-05,1.772802e+00,1.174277e+00
1.160000e-10,6.930415e-06,6.923086e-06,1.732624e+00,1.120730e+00
1.162500e-10,7.136890e-06,7.934542e-07,1.698483e+00,1.085864e+00
1.165000e-10,7.267485e-06,-1.891786e-06,1.675711e+00,1.073744e+00
1.167500e-10,7.300487e-06,-6.315030e-07,1.670581e+00,1.081758e+00
1.170000e-10,7.246154e-06,3.580129e-06,1.687415e+00,1.103165e+00
1.172500e-10,7.138884e-06,8.816627e-06,1.725928e+00,1.130391e+00
1.175000e-10,7.022199e-06,1.304093e-05,1.780323e+00,1.157599e+00
1.177500e-10,6.932733e-06,1.486491e-05,1.840522e+00,1.181722e+00
1.180000e-10,6.889198e-06,1.397323e-05,1.894846e+00,1.201995e+00
1.182500e-10,6.889727e-06,1.108855e-05,1.933012e+00,1.218631e+00
1.185000e-10,6.917419e-06,7.549947e-06,1.948510e+00,1.231496e+00
1.187500e-10,6.950717e-06,4.724200e-06,1.939870e+00,1.239442e+00
1.190000e-10,6.973759e-06,3.501896e-06,1.910673e+00,1.240549e+00
1.192500e-10,6.982437e-06,4.052079e-06,1.868370e+00,1.233099e+00
1.195000e-10,6.984140e-06,5.879233e-06,1.822203e+00,1.216773e+00
1.197500e-10,6.992047e-06,8.110163e-06,1.780771e+00,1.193460e+00
1.200000e-10,7.017075e-06,9.871145e-06,1.750012e+00,1.167223e+00
1.202500e-10,7.061342e-06,1.060606e-05,1.732308e+00,1.143328e+00
1.205000e-10,7.116026e-06,1.022826e-05,1.726888e+00,1.126666e+00
1.207500e-10,7.164427e-06,9.074501e-06,1.731123e+00,1.120226e+00
1.210000e-10,7.188722e-06,7.708796e-06,1.741975e+00,1.124239e+00
1.212500e-10,7.177414e-06,6.674300e-06,1.756910e+00,1.136328e+00
1.215000e-10,7.130319e-06,6.295646e-06,1.774065e+00,1.152497e+00
1.217500e-10,7.059112e-06,6.596910e-06,1.791852e+00,1.168509e+00
1.220000e-10,6.983368e-06,7.345239e-06,1.808455e+00,1.181093e+00
1.222500e-10,6.923851e-06,8.181846e-06,1.821645e+00,1.188589e+00
1.225000e-10,6.895738e-06,8.776941e-06,1.829098e+00,1.190933e+00
1.227500e-10,6.904302e-06,8.947325e-06,1.829091e+00,1.189136e+00
1.230000e-10,6.944384e-06,8.699322e-06,1.821264e+00,1.184588e+00
1.232500e-10,7.003413e-06,8.193593e-06,1.807055e+00,1.178501e+00
1.235000e-10,7.066432e-06,7.658278e-06,1.789543e+00,1.171689e+00
1.237500e-10,7.120991e-06,7.292110e-06,1.772666e+00,1.164675e+00
1.240000e-10,7.160179e-06,7.195745e-06,1.760073e+00,1.157962e+00
1.242500e-10,7.183007e-06,7.352106e-06,1.754063e+00,1.152248e+00
1.245000e-10,7.192545e-06,7.654276e-06,1.755030e+00,1.148415e+00
1.247500e-10,7.193082e-06,7.961870e-06,1.761589e+00,1.147284e+00
1.250000e-10,7.187699e-06,8.159631e-06,1.771272e+00,1.149262e+00
1.252500e-10,7.177282e-06,8.195858e-06,1.781423e+00,1.154059e+00
1.255000e-10,7.161127e-06,8.089817e-06,1.789942e+00,1.160655e+00
1.257500e-10,7.138573e-06,7.910933e-06,1.795644e+00,1.167526e+00
1.260000e-10,7.110644e-06,7.742730e-06,1.798199e+00,1.173080e+00
1.262500e-10,7.080808e-06,7.648072e-06,1.797819e+00,1.176096e+00
1.265000e-10,7.054453e-06,7.648757e-06,1.794902e+00,1.176051e+00
1.267500e-10,7.037303e-06,7.724711e-06,1.789825e+00,1.173181e+00
1.270000e-10,7.033496e-06,7.829535e-06,1.782940e+00,1.168322e+00
1.272500e-10,7.044139e-06,7.913441e-06,1.774731e+00,1.162582e+00
1.275000e-10,7.066940e-06,7.943421e-06,1.765976e+00,1.157012e+00
1.277500e-10,7.097009e-06,7.913304e-06,1.757783e+00,1.152362e+00
1.280000e-10,7.128448e-06,7.841609e-06,1.751422e+00,1.149016e+00
1.282500e-10,7.156088e-06,7.760143e-06,1.748013e+00,1.147059e+00
1.285000e-10,7.176712e-06,7.699395e-06,1.748182e+00,1.146413e+00
1.287500e-10,7.189427e-06,7.676969e-06,1.751852e+00,1.146964e+00
1.290000e-10,7.195195e-06,7.693029e-06,1.758242e+00,1.148606e+00
1.292500e-10,7.195879e-06,7.733317e-06,1.766092e+00,1.151209e+00
1.295000e-10,7.193272e-06,7.777243e-06,1.773996e+00,1.154554e+00
1.297500e-10,7.188524e-06,7.807003e-06,1.780731e+00,1.158276e+00
1.300000e-10,7.182086e-06,7.813956e-06,1.785476e+00,1.161880e+00
1.302500e-10,7.174093e-06,7.800238e-06,1.787865e+00,1.164819e+00
1.305000e-10,7.164880e-06,7.775786e-06,1.787913e+00,1.166618e+00
1.307500e-10,7.155327e-06,7.752759e-06,1.785868e+00,1.166995e+00
1.310000e-10,7.146869e-06,7.740040e-06,1.782080e+00,1.165920e+00
1.312500e-10,7.141149e-06,7.740020e-06,1.776931e+00,1.163615e+00
1.315000e-10,7.139501e-06,7.748630e-06,1.770833e+00,1.160474e+00
1.317500e-10,7.142496e-06,7.758079e-06,1.764268e+00,1.156961e+00
1.320000e-10,7.149740e-06,7.760789e-06,1.757812e+00,1.153500e+00
1.322500e-10,7.160003e-06,7.752728e-06,1.752113e+00,1.150423e+00
1.325000e-10,7.171598e-06,7.734858e-06,1.747801e+00,1.147946e+00
1.327500e-10,7.182861e-06,7.712356e-06,1.745362e+00,1.146193e+00
1.330000e-10,7.192536e-06,7.692199e-06,1.745028e+00,1.145232e+00
1.332500e-10,7.199959e-06,7.680285e-06,1.746716e+00,1.145088e+00
1.335000e-10,7.205024e-06,7.679282e-06,1.750054e+00,1.145748e+00
1.337500e-10,7.207991e-06,7.687951e-06,1.754466e+00,1.147140e+00
1.340000e-10,7.209259e-06,7.702016e-06,1.759301e+00,1.149113e+00
1.342500e-10,7.209209e-06,7.716040e-06,1.763943e+00,1.151435e+00
1.345000e-10,7.208149e-06,7.725449e-06,1.767893e+00,1.153813e+00
1.347500e-10,7.206364e-06,7.727928e-06,1.770798e+00,1.155939e+00
1.350000e-10,7.204195e-06,7.723764e-06,1.772439e+00,1.157542e+00
1.352500e-10,7.202087e-06,7.715176e-06,1.772713e+00,1.158434e+00
1.355000e-10,7.200563e-06,7.705075e-06,1.771617e+00,1.158537e+00
1.357500e-10,7.200122e-06,7.695826e-06,1.769243e+00,1.157877e+00
1.360000e-10,7.201115e-06,7.688507e-06,1.765795e+00,1.156566e+00
1.362500e-10,7.203638e-06,7.682849e-06,1.761591e+00,1.154773e+00
1.365000e-10,7.207496e-06,7.677779e-06,1.757050e+00,1.152689e+00
1.367500e-10,7.212251e-06,7.672212e-06,1.752647e+00,1.150512e+00
1.370000e-10,7.217328e-06,7.665716e-06,1.748850e+00,1.148433e+00
1.372500e-10,7.222147e-06,7.658783e-06,1.746044e+00,1.146630e+00
1.375000e-10,7.226239e-06,7.652617e-06,1.744469e+00,1.145257e+00
1.377500e-10,7.229307e-06,7.648603e-06,1.744187e+00,1.144433e+00
1.380000e-10,7.231250e-06,7.647694e-06,1.745094e+00,1.144218e+00
1.382500e-10,7.232135e-06,7.649990e-06,1.746952e+00,1.144605e+00
1.385000e-10,7.232160e-06,7.654659e-06,1.749440e+00,1.145511e+00
1.387500e-10,7.231614e-06,7.660205e-06,1.752210e+00,1.146786e+00
1.390000e-10,7.230840e-06,7.664945e-06,1.754925e+00,1.148239e+00
1.392500e-10,7.230203e-06,7.667510e-06,1.757289e+00,1.149664e+00
1.395000e-10,7.230055e-06,7.667177e-06,1.759061e+00,1.150878e+00
1.397500e-10,7.230690e-06,7.663956e-06,1.760069e+00,1.151742e+00
1.400000e-10,7.232301e-06,7.658439e-06,1.760216e+00,1.152175e+00
1.402500e-10,7.234933e-06,7.651508e-06,1.759494e+00,1.152156e+00
1.405000e-10,7.238473e-06,7.644040e-06,1.757987e+00,1.151714e+00
1.407500e-10,7.242652e-06,7.636710e-06,1.755865e+00,1.150917e+00
1.410000e-10,7.247097e-06,7.629934e-06,1.753369e+00,1.149858e+00
1.412500e-10,7.251387e-06,7.623928e-06,1.750776e+00,1.148648e+00
1.415000e-10,7.255128e-06,7.618828e-06,1.748360e+00,1.147403e+00
1.417500e-10,7.258010e-06,7.614781e-06,1.746353e+00,1.146239e+00
1.420000e-10,7.259850e-06,7.611968e-06,1.744914e+00,1.145261e+00
1.422500e-10,7.260608e-06,7.610548e-06,1.744118e+00,1.144551e+00
1.425000e-10,7.260375e-06,7.610569e-06,1.743952e+00,1.144157e+00
1.427500e-10,7.259362e-06,7.611877e-06,1.744336e+00,1.144088e+00
1.430000e-10,7.257860e-06,7.614086e-06,1.745142e+00,1.144309e+00
1.432500e-10,7.256218e-06,7.616625e-06,1.746213e+00,1.144752e+00
1.435000e-10,7.254800e-06,7.618842e-06,1.747388e+00,1.145329e+00
1.437500e-10,7.253951e-06,7.620136e-06,1.748512e+00,1.145940e+00
1.440000e-10,7.253953e-06,7.620076e-06,1.749449e+00,1.146498e+00
1.442500e-10,7.254994e-06,7.618469e-06,1.750091e+00,1.146933e+00
1.445000e-10,7.257131e-06,7.615367e-06,1.750369e+00,1.147199e+00
1.447500e-10,7.260285e-06,7.611019e-06,1.750257e+00,1.147277e+00
1.450000e-10,7.264240e-06,7.605805e-06,1.749773e+00,1.147169e+00
1.452500e-10,7.268680e-06,7.600154e-06,1.748979e+00,1.146896e+00
1.455000e-10,7.273224e-06,7.594490e-06,1.747971e+00,1.146491e+00
1.457500e-10,7.277485e-06,7.589196e-06,1.746861e+00,1.145996e+00
1.460000e-10,7.281116e-06,7.584592e-06,1.745762e+00,1.145460e+00
1.462500e-10,7.283857e-06,7.580926e-06,1.744773e+00,1.144931e+00
1.465000e-10,7.285554e-06,7.578360e-06,1.743965e+00,1.144453e+00
1.467500e-10,7.286179e-06,7.576952e-06,1.743377e+00,1.144064e+00
1.470000e-10,7.285819e-06,7.576645e-06,1.743018e+00,1.143787e+00
1.472500e-10,7.284666e-06,7.577258e-06,1.742869e+00,1.143629e+00
1.475000e-10,7.282991e-06,7.578500e-06,1.742891e+00,1.143580e+00
1.477500e-10,7.281119e-06,7.580001e-06,1.743036e+00,1.143619e+00
1.480000e-10,7.279390e-06,7.581364e-06,1.743248e+00,1.143715e+00
1.482500e-10,7.278122e-06,7.582218e-06,1.743472e+00,1.143834e+00
1.485000e-10,7.277581e-06,7.582269e-06,1.743659e+00,1.143946e+00
1.487500e-10,7.277946e-06,7.581340e-06,1.743768e+00,1.144026e+00
1.490000e-10,7.279288e-06,7.579384e-06,1.743772e+00,1.144058e+00
1.492500e-10,7.281565e-06,7.576484e-06,1.743659e+00,1.144034e+00
1.495000e-10,7.284627e-06,7.572828e-06,1.743437e+00,1.143955e+00
1.497500e-10,7.288237e-06,7.568682e-06,1.743124e+00,1.143827e+00
1.500000e-10,7.292101e-06,7.564349e-06,1.742754e+00,1.143661e+00
1.502500e-10,7.295906e-06,7.560139e-06,1.742362e+00,1.143471e+00
1.505000e-10,7.299355e-06,7.556337e-06,1.741983e+00,1.143274e+00
1.507500e-10,7.302198e-06,7.553170e-06,1.741644e+00,1.143085e+00
1.510000e-10,7.304259e-06,7.550792e-06,1.741363e+00,1.142917e+00
1.512500e-10,7.305447e-06,7.549269e-06,1.741143e+00,1.142781e+00
1.515000e-10,7.305768e-06,7.548570e-06,1.740981e+00,1.142679e+00
1.517500e-10,7.305319e-06,7.548577e-06,1.740861e+00,1.142610e+00
1.520000e-10,7.304275e-06,7.549094e-06,1.740766e+00,1.142567e+00
1.522500e-10,7.302870e-06,7.549876e-06,1.740677e+00,1.142537e+00
1.525000e-10,7.301376e-06,7.550657e-06,1.740573e+00,1.142508e+00
1.527500e-10,7.300062e-06,7.551180e-06,1.740441e+00,1.142469e+00
1.530000e-10,7.299174e-06,7.551230e-06,1.740269e+00,1.142409e+00
1.532500e-10,7.298902e-06,7.550655e-06,1.740054e+00,1.142324e+00
1.535000e-10,7.299361e-06,7.549382e-06,1.739799e+00,1.142213e+00
1.537500e-10,7.300577e-06,7.547425e-06,1.739516e+00,1.142079e+00
1.540000e-10,7.302493e-06,7.544874e-06,1.739219e+00,1.141931e+00
1.542500e-10,7.304973e-06,7.541886e-06,1.738930e+00,1.141776e+00
1.545000e-10,7.307826e-06,7.538663e-06,1.738670e+00,1.141626e+00
1.547500e-10,7.310827e-06,7.535425e-06,1.738455e+00,1.141490e+00
1.550000e-10,7.313742e-06,7.532390e-06,1.738300e+00,1.141378e+00
1.552500e-10,7.316357e-06,7.529742e-06,1.738207e+00,1.141294e+00
1.555000e-10,7.318494e-06,7.527618e-06,1.738172e+00,1.141244e+00
1.557500e-10,7.320034e-06,7.526091e-06,1.738182e+00,1.141224e+00
1.560000e-10,7.320924e-06,7.525166e-06,1.738218e+00,1.141230e+00
1.562500e-10,7.321178e-06,7.524780e-06,1.738258e+00,1.141252e+00
1.565000e-10,7.320880e-06,7.524815e-06,1.738279e+00,1.141279e+00
1.567500e-10,7.320170e-06,7.525111e-06,1.738260e+00,1.141298e+00
1.570000e-10,7.319226e-06,7.525487e-06,1.738183e+00,1.141297e+00
1.572500e-10,7.318248e-06,7.525762e-06,1.738039e+00,1.141266e+00
1.575000e-10,7.317430e-06,7.525772e-06,1.737825e+00,1.141200e+00
1.577500e-10,7.316942e-06,7.525393e-06,1.737546e+00,1.141098e+00
1.580000e-10,7.316909e-06,7.524547e-06,1.737215e+00,1.140962e+00
1.582500e-10,7.317402e-06,7.523213e-06,1.736852e+00,1.140798e+00
1.585000e-10,7.318428e-06,7.521428e-06,1.736481e+00,1.140618e+00
1.587500e-10,7.319936e-06,7.519278e-06,1.736127e+00,1.140433e+00
1.590000e-10,7.321822e-06,7.516889e-06,1.735816e+00,1.140256e+00
1.592500e-10,7.323946e-06,7.514412e-06,1.735567e+00,1.140099e+00
1.595000e-10,7.326149e-06,7.512003e-06,1.735394e+00,1.139972e+00
1.597500e-10,7.328268e-06,7.509808e-06,1.735301e+00,1.139882e+00
1.600000e-10,7.330155e-06,7.507944e-06,1.735285e+00,1.139833e+00
1.602500e-10,7.331694e-06,7.506485e-06,1.735332e+00,1.139821e+00
1.605000e-10,7.332808e-06,7.505461e-06,1.735423e+00,1.139843e+00
1.607500e-10,7.333471e-06,7.504851e-06,1.735536e+00,1.139888e+00
1.610000e-10,7.333702e-06,7.504591e-06,1.735643e+00,1.139945e+00
1.612500e-10,7.333567e-06,7.504580e-06,1.735721e+00,1.140001e+00
1.615000e-10,7.333170e-06,7.504696e-06,1.735748e+00,1.140043e+00
1.617500e-10,7.332637e-06,7.504809e-06,1.735709e+00,1.140059e+00
1.620000e-10,7.332103e-06,7.504793e-06,1.735594e+00,1.140042e+00
1.622500e-10,7.331699e-06,7.504542e-06,1.735405e+00,1.139988e+00
1.625000e-10,7.331532e-06,7.503983e-06,1.735147e+00,1.139897e+00
1.627500e-10,7.331682e-06,7.503078e-06,1.734837e+00,1.139772e+00
1.630000e-10,7.332186e-06,7.501829e-06,1.734496e+00,1.139621e+00
1.632500e-10,7.333043e-06,7.500279e-06,1.734146e+00,1.139454e+00
1.635000e-10,7.334211e-06,7.498504e-06,1.733813e+00,1.139282e+00
1.637500e-10,7.335616e-06,7.496604e-06,1.733520e+00,1.139118e+00
1.640000e-10,7.337159e-06,7.494691e-06,1.733285e+00,1.138972e+00
1.642500e-10,7.338734e-06,7.492875e-06,1.733118e+00,1.138854e+00
1.645000e-10,7.340231e-06,7.491253e-06,1.733025e+00,1.138771e+00
1.647500e-10,7.341555e-06,7.489899e-06,1.733002e+00,1.138723e+00
1.650000e-10,7.342633e-06,7.488854e-06,1.733038e+00,1.138710e+00
1.652500e-10,7.343420e-06,7.488125e-06,1.733117e+00,1.138727e+00
1.655000e-10,7.343907e-06,7.487682e-06,1.733219e+00,1.138765e+00
1.657500e-10,7.344114e-06,7.487470e-06,1.733321e+00,1.138815e+00
1.660000e-10,7.344093e-06,7.487408e-06,1.733403e+00,1.138866e+00
1.662500e-10,7.343917e-06,7.487403e-06,1.733445e+00,1.138907e+00
1.665000e-10,7.343671e-06,7.487360e-06,1.733433e+00,1.138928e+00
1.667500e-10,7.343445e-06,7.487193e-06,1.733360e+00,1.138923e+00
1.670000e-10,7.343323e-06,7.486832e-06,1.733223e+00,1.138888e+00
1.672500e-10,7.343371e-06,7.486232e-06,1.733028e+00,1.138822e+00
1.675000e-10,7.343633e-06,7.485375e-06,1.732786e+00,1.138727e+00
1.677500e-10,7.344130e-06,7.484275e-06,1.732513e+00,1.138610e+00
1.680000e-10,7.344852e-06,7.482972e-06,1.732229e+00,1.138477e+00
1.682500e-10,7.345765e-06,7.481529e-06,1.731951e+00,1.138338e+00
1.685000e-10,7.346818e-06,7.480021e-06,1.731699e+00,1.138202e+00
1.687500e-10,7.347941e-06,7.478532e-06,1.731488e+00,1.138078e+00
1.690000e-10,7.349063e-06,7.477140e-06,1.731328e+00,1.137974e+00
1.692500e-10,7.350114e-06,7.475911e-06,1.731224e+00,1.137895e+00
1.695000e-10,7.351033e-06,7.474892e-06,1.731175e+00,1.137843e+00
1.697500e-10,7.351779e-06,7.474106e-06,1.731175e+00,1.137819e+00
1.700000e-10,7.352328e-06,7.473550e-06,1.731213e+00,1.137819e+00
1.702500e-10,7.352680e-06,7.473195e-06,1.731275e+00,1.137837e+00
1.705000e-10,7.352856e-06,7.472996e-06,1.731343e+00,1.137867e+00
1.707500e-10,7.352895e-06,7.472889e-06,1.731403e+00,1.137900e+00
1.710000e-10,7.352849e-06,7.472806e-06,1.731438e+00,1.137929e+00
1.712500e-10,7.352777e-06,7.472677e-06,1.731438e+00,1.137946e+00
1.715000e-10,7.352737e-06,7.472441e-06,1.731394e+00,1.137945e+00
1.717500e-10,7.352782e-06,7.472052e-06,1.731304e+00,1.137924e+00
1.720000e-10,7.352951e-06,7.471481e-06,1.731169e+00,1.137880e+00
1.722500e-10,7.353267e-06,7.470722e-06,1.730997e+00,1.137815e+00
1.725000e-10,7.353738e-06,7.469790e-06,1.730798e+00,1.137731e+00
1.727500e-10,7.354351e-06,7.468719e-06,1.730584e+00,1.137634e+00
1.730000e-10,7.355078e-06,7.467556e-06,1.730370e+00,1.137530e+00
1.732500e-10,7.355880e-06,7.466362e-06,1.730167e+00,1.137426e+00
1.735000e-10,7.356711e-06,7.465195e-06,1.729990e+00,1.137327e+00
