time,"I(L6|XSOURCEA)","I(L6|XSOURCEB)","I(RSINK)","P(B3|XDUT)","P(B1|XLOADCIRCUIT)"
1.430000e-10,8.065028e-06,1.806083e-06,7.265572e-09,1.057209e+00,8.446285e-01
1.432500e-10,8.053270e-06,1.809181e-06,-2.894128e-09,1.055506e+00,8.441293e-01
1.435000e-10,8.037378e-06,1.813124e-06,-1.680661e-08,1.053517e+00,8.434691e-01
1.437500e-10,8.018386e-06,1.817395e-06,-3.369986e-08,1.051368e+00,8.426869e-01
1.440000e-10,7.997660e-06,1.821476e-06,-5.226484e-08,1.049200e+00,8.418348e-01
1.442500e-10,7.976727e-06,1.824921e-06,-7.076956e-08,1.047153e+00,8.409730e-01
1.445000e-10,7.957074e-06,1.827422e-06,-8.730567e-08,1.045356e+00,8.401621e-01
1.447500e-10,7.939944e-06,1.828849e-06,-1.001016e-07,1.043917e+00,8.394568e-01
1.450000e-10,7.926200e-06,1.829257e-06,-1.078185e-07,1.042909e+00,8.388997e-01
1.452500e-10,7.916262e-06,1.828863e-06,-1.097545e-07,1.042367e+00,8.385183e-01
1.455000e-10,7.910140e-06,1.827992e-06,-1.059165e-07,1.042287e+00,8.383229e-01
1.457500e-10,7.907519e-06,1.827004e-06,-9.695731e-08,1.042625e+00,8.383070e-01
1.460000e-10,7.907881e-06,1.826226e-06,-8.401368e-08,1.043300e+00,8.384495e-01
1.462500e-10,7.910603e-06,1.825881e-06,-6.849838e-08,1.044208e+00,8.387173e-01
1.465000e-10,7.915024e-06,1.826056e-06,-5.190204e-08,1.045222e+00,8.390683e-01
1.467500e-10,7.920465e-06,1.826692e-06,-3.564159e-08,1.046211e+00,8.394552e-01
1.470000e-10,7.926219e-06,1.827617e-06,-2.096841e-08,1.047047e+00,8.398287e-01
1.472500e-10,7.931546e-06,1.828591e-06,-8.925511e-09,1.047621e+00,8.401413e-01
1.475000e-10,7.935683e-06,1.829381e-06,-3.295222e-10,1.047847e+00,8.403513e-01
1.477500e-10,7.937887e-06,1.829814e-06,4.247105e-09,1.047677e+00,8.404262e-01
1.480000e-10,7.937519e-06,1.829826e-06,4.507690e-09,1.047099e+00,8.403460e-01
1.482500e-10,7.934128e-06,1.829482e-06,4.739950e-10,1.046138e+00,8.401056e-01
1.485000e-10,7.927530e-06,1.828956e-06,-7.477352e-09,1.044853e+00,8.397147e-01
1.487500e-10,7.917850e-06,1.828495e-06,-1.860895e-08,1.043328e+00,8.391974e-01
1.490000e-10,7.905506e-06,1.828363e-06,-3.186772e-08,1.041661e+00,8.385883e-01
1.492500e-10,7.891150e-06,1.828782e-06,-4.598848e-08,1.039953e+00,8.379288e-01
1.495000e-10,7.875576e-06,1.829882e-06,-5.964541e-08,1.038297e+00,8.372609e-01
1.497500e-10,7.859614e-06,1.831671e-06,-7.162473e-08,1.036773e+00,8.366232e-01
1.500000e-10,7.844035e-06,1.834036e-06,-8.098291e-08,1.035438e+00,8.360460e-01
1.502500e-10,7.829488e-06,1.836761e-06,-8.715590e-08,1.034329e+00,8.355498e-01
1.505000e-10,7.816463e-06,1.839568e-06,-8.999674e-08,1.033461e+00,8.351444e-01
1.507500e-10,7.805295e-06,1.842168e-06,-8.973662e-08,1.032829e+00,8.348304e-01
1.510000e-10,7.796173e-06,1.844308e-06,-8.688406e-08,1.032416e+00,8.346015e-01
1.512500e-10,7.789160e-06,1.845812e-06,-8.209073e-08,1.032194e+00,8.344471e-01
1.515000e-10,7.784211e-06,1.846603e-06,-7.601907e-08,1.032130e+00,8.343552e-01
1.517500e-10,7.781172e-06,1.846711e-06,-6.924216e-08,1.032186e+00,8.343136e-01
1.520000e-10,7.779783e-06,1.846257e-06,-6.219453e-08,1.032321e+00,8.343107e-01
1.522500e-10,7.779681e-06,1.845432e-06,-5.517673e-08,1.032496e+00,8.343354e-01
1.525000e-10,7.780407e-06,1.844457e-06,-4.840071e-08,1.032666e+00,8.343762e-01
1.527500e-10,7.781430e-06,1.843555e-06,-4.205370e-08,1.032791e+00,8.344204e-01
1.530000e-10,7.782193e-06,1.842914e-06,-3.635515e-08,1.032826e+00,8.344535e-01
1.532500e-10,7.782151e-06,1.842668e-06,-3.158660e-08,1.032732e+00,8.344595e-01
1.535000e-10,7.780834e-06,1.842882e-06,-2.808439e-08,1.032475e+00,8.344222e-01
1.537500e-10,7.777880e-06,1.843554e-06,-2.619718e-08,1.032030e+00,8.343258e-01
1.540000e-10,7.773070e-06,1.844619e-06,-2.622081e-08,1.031381e+00,8.341579e-01
1.542500e-10,7.766334e-06,1.845972e-06,-2.832876e-08,1.030527e+00,8.339105e-01
1.545000e-10,7.757740e-06,1.847485e-06,-3.251720e-08,1.029482e+00,8.335816e-01
1.547500e-10,7.747474e-06,1.849033e-06,-3.857892e-08,1.028272e+00,8.331759e-01
1.550000e-10,7.735805e-06,1.850515e-06,-4.611282e-08,1.026937e+00,8.327043e-01
1.552500e-10,7.723053e-06,1.851867e-06,-5.456702e-08,1.025523e+00,8.321831e-01
1.555000e-10,7.709551e-06,1.853070e-06,-6.330631e-08,1.024079e+00,8.316315e-01
1.557500e-10,7.695632e-06,1.854148e-06,-7.169063e-08,1.022652e+00,8.310704e-01
1.560000e-10,7.681601e-06,1.855157e-06,-7.915011e-08,1.021287e+00,8.305191e-01
1.562500e-10,7.667733e-06,1.856174e-06,-8.524456e-08,1.020016e+00,8.299945e-01
1.565000e-10,7.654261e-06,1.857272e-06,-8.969995e-08,1.018861e+00,8.295087e-01
1.567500e-10,7.641375e-06,1.858505e-06,-9.241900e-08,1.017832e+00,8.290691e-01
1.570000e-10,7.629220e-06,1.859896e-06,-9.346842e-08,1.016927e+00,8.286780e-01
1.572500e-10,7.617887e-06,1.861426e-06,-9.304832e-08,1.016136e+00,8.283330e-01
1.575000e-10,7.607416e-06,1.863042e-06,-9.145141e-08,1.015438e+00,8.280285e-01
1.577500e-10,7.597792e-06,1.864662e-06,-8.901937e-08,1.014808e+00,8.277560e-01
1.580000e-10,7.588941e-06,1.866192e-06,-8.610307e-08,1.014221e+00,8.275062e-01
1.582500e-10,7.580739e-06,1.867547e-06,-8.303075e-08,1.013649e+00,8.272690e-01
1.585000e-10,7.573014e-06,1.868667e-06,-8.008647e-08,1.013067e+00,8.270351e-01
1.587500e-10,7.565556e-06,1.869531e-06,-7.749896e-08,1.012453e+00,8.267959e-01
1.590000e-10,7.558130e-06,1.870164e-06,-7.543960e-08,1.011788e+00,8.265441e-01
1.592500e-10,7.550491e-06,1.870632e-06,-7.402721e-08,1.011056e+00,8.262736e-01
1.595000e-10,7.542395e-06,1.871033e-06,-7.333726e-08,1.010244e+00,8.259792e-01
1.597500e-10,7.533613e-06,1.871481e-06,-7.341301e-08,1.009341e+00,8.256566e-01
1.600000e-10,7.523941e-06,1.872089e-06,-7.427653e-08,1.008337e+00,8.253021e-01
1.602500e-10,7.513210e-06,1.872946e-06,-7.593811e-08,1.007224e+00,8.249119e-01
1.605000e-10,7.501283e-06,1.874110e-06,-7.840283e-08,1.005994e+00,8.244829e-01
1.607500e-10,7.488060e-06,1.875596e-06,-8.167394e-08,1.004641e+00,8.240115e-01
1.610000e-10,7.473476e-06,1.877381e-06,-8.575295e-08,1.003157e+00,8.234947e-01
1.612500e-10,7.457490e-06,1.879409e-06,-9.063696e-08,1.001540e+00,8.229296e-01
1.615000e-10,7.440082e-06,1.881608e-06,-9.631447e-08,9.997840e-01,8.223139e-01
1.617500e-10,7.421239e-06,1.883905e-06,-1.027610e-07,9.978887e-01,8.216457e-01
1.620000e-10,7.400952e-06,1.886238e-06,-1.099363e-07,9.958524e-01,8.209242e-01
1.622500e-10,7.379201e-06,1.888573e-06,-1.177847e-07,9.936743e-01,8.201488e-01
1.625000e-10,7.355946e-06,1.890908e-06,-1.262404e-07,9.913527e-01,8.193194e-01
1.627500e-10,7.331124e-06,1.893271e-06,-1.352364e-07,9.888832e-01,8.184359e-01
1.630000e-10,7.304631e-06,1.895719e-06,-1.447190e-07,9.862577e-01,8.174971e-01
1.632500e-10,7.276323e-06,1.898325e-06,-1.546649e-07,9.834621e-01,8.165006e-01
1.635000e-10,7.246000e-06,1.901166e-06,-1.650986e-07,9.804747e-01,8.154418e-01
1.637500e-10,7.213401e-06,1.904315e-06,-1.761094e-07,9.772647e-01,8.143130e-01
1.640000e-10,7.178190e-06,1.907831e-06,-1.878647e-07,9.737907e-01,8.131032e-01
1.642500e-10,7.139940e-06,1.911758e-06,-2.006193e-07,9.699987e-01,8.117970e-01
1.645000e-10,7.098114e-06,1.916124e-06,-2.147207e-07,9.658207e-01,8.103746e-01
1.647500e-10,7.052039e-06,1.920949e-06,-2.306122e-07,9.611719e-01,8.088111e-01
1.650000e-10,7.000868e-06,1.926256e-06,-2.488373e-07,9.559476e-01,8.070756e-01
1.652500e-10,6.943528e-06,1.932087e-06,-2.700490e-07,9.500174e-01,8.051303e-01
1.655000e-10,6.878659e-06,1.938514e-06,-2.950306e-07,9.432185e-01,8.029286e-01
1.657500e-10,6.804517e-06,1.945655e-06,-3.247322e-07,9.353442e-01,8.004131e-01
1.660000e-10,6.718850e-06,1.953688e-06,-3.603293e-07,9.261299e-01,7.975110e-01
1.662500e-10,6.618733e-06,1.962861e-06,-4.033093e-07,9.152333e-01,7.941301e-01
1.665000e-10,6.500338e-06,1.973507e-06,-4.555902e-07,9.022092e-01,7.901512e-01
1.667500e-10,6.358645e-06,1.986059e-06,-5.196721e-07,8.864814e-01,7.854200e-01
1.670000e-10,6.187091e-06,2.001066e-06,-5.988132e-07,8.673176e-01,7.797369e-01
1.672500e-10,5.977216e-06,2.019213e-06,-6.971957e-07,8.438244e-01,7.728480e-01
1.675000e-10,5.718464e-06,2.041340e-06,-8.199912e-07,8.150028e-01,7.644422e-01
1.677500e-10,5.398445e-06,2.068431e-06,-9.731395e-07,7.799273e-01,7.541654e-01
1.680000e-10,5.004116e-06,2.101550e-06,-1.162535e-06,7.381086e-01,7.416708e-01
1.682500e-10,4.524229e-06,2.141684e-06,-1.392282e-06,6.900114e-01,7.267235e-01
1.685000e-10,3.952961e-06,2.189444e-06,-1.661906e-06,6.375153e-01,7.093613e-01
1.687500e-10,3.294024e-06,2.244661e-06,-1.962941e-06,5.839888e-01,6.900743e-01
1.690000e-10,2.564080e-06,2.305956e-06,-2.276018e-06,5.337636e-01,6.699182e-01
1.692500e-10,1.794140e-06,2.370449e-06,-2.570086e-06,4.911355e-01,6.504668e-01
1.695000e-10,1.028033e-06,2.433781e-06,-2.805212e-06,4.593315e-01,6.335531e-01
1.697500e-10,3.178348e-07,2.490590e-06,-2.939383e-06,4.399299e-01,6.208512e-01
1.700000e-10,-2.828716e-07,2.535417e-06,-2.938103e-06,4.329556e-01,6.134477e-01
1.702500e-10,-7.263470e-07,2.563852e-06,-2.783962e-06,4.374968e-01,6.115825e-01
1.705000e-10,-9.769439e-07,2.573581e-06,-2.482682e-06,4.524371e-01,6.146802e-01
1.707500e-10,-1.015119e-06,2.564980e-06,-2.062946e-06,4.768700e-01,6.216574e-01
1.710000e-10,-8.391230e-07,2.540999e-06,-1.569530e-06,5.099455e-01,6.313584e-01
1.712500e-10,-4.651288e-07,2.506355e-06,-1.052022e-06,5.502232e-01,6.429042e-01
1.715000e-10,7.343271e-08,2.466294e-06,-5.533677e-07,5.949773e-01,6.557828e-01
1.717500e-10,7.272401e-07,2.425381e-06,-1.025700e-07,6.400541e-01,6.696538e-01
1.720000e-10,1.433740e-06,2.386722e-06,2.859814e-07,6.805550e-01,6.840013e-01
1.722500e-10,2.122104e-06,2.351869e-06,6.071293e-07,7.120529e-01,6.978637e-01
1.725000e-10,2.721126e-06,2.321339e-06,8.568278e-07,7.316962e-01,7.098255e-01
1.727500e-10,3.169422e-06,2.295443e-06,1.025782e-06,7.386472e-01,7.183114e-01
1.730000e-10,3.425691e-06,2.275000e-06,1.098350e-06,7.337287e-01,7.220511e-01
1.732500e-10,3.475899e-06,2.261599e-06,1.057533e-06,7.186057e-01,7.204936e-01
1.735000e-10,3.334708e-06,2.257294e-06,8.938333e-07,6.950556e-01,7.139758e-01
1.737500e-10,3.040265e-06,2.263883e-06,6.138114e-07,6.647468e-01,7.035816e-01
1.740000e-10,2.643862e-06,2.282080e-06,2.442446e-07,6.295631e-01,6.907871e-01
1.742500e-10,2.197845e-06,2.310936e-06,-1.702995e-07,5.921065e-01,6.770786e-01
1.745000e-10,1.745718e-06,2.347724e-06,-5.758296e-07,5.558703e-01,6.637133e-01
1.747500e-10,1.317410e-06,2.388319e-06,-9.202239e-07,5.248096e-01,6.516771e-01
1.750000e-10,9.305964e-07,2.427933e-06,-1.163505e-06,5.024715e-01,6.417727e-01
1.752500e-10,5.966248e-07,2.461957e-06,-1.283922e-06,4.911619e-01,6.347081e-01
1.755000e-10,3.278808e-07,2.486674e-06,-1.278632e-06,4.915751e-01,6.310914e-01
1.757500e-10,1.429930e-07,2.499699e-06,-1.159886e-06,5.029827e-01,6.313239e-01
1.760000e-10,6.709867e-08,2.500119e-06,-9.490922e-07,5.237090e-01,6.354628e-01
1.762500e-10,1.262755e-07,2.488390e-06,-6.713495e-07,5.515044e-01,6.431351e-01
1.765000e-10,3.375748e-07,2.466121e-06,-3.522113e-07,5.836263e-01,6.535471e-01
1.767500e-10,6.980919e-07,2.435826e-06,-1.703279e-08,6.167793e-01,6.655722e-01
1.770000e-10,1.177370e-06,2.400711e-06,3.080720e-07,6.472273e-01,6.778780e-01
1.772500e-10,1.716800e-06,2.364480e-06,5.953205e-07,6.712479e-01,6.890621e-01
1.775000e-10,2.237647e-06,2.331087e-06,8.159225e-07,6.858167e-01,6.977961e-01
1.777500e-10,2.656419e-06,2.304408e-06,9.430314e-07,6.892269e-01,7.029850e-01
1.780000e-10,2.903537e-06,2.287792e-06,9.566049e-07,6.813874e-01,7.039360e-01
1.782500e-10,2.939748e-06,2.283539e-06,8.488387e-07,6.637362e-01,7.005029e-01
1.785000e-10,2.765221e-06,2.292417e-06,6.283648e-07,6.388933e-01,6.931561e-01
1.787500e-10,2.418624e-06,2.313351e-06,3.215664e-07,6.102316e-01,6.829425e-01
1.790000e-10,1.966781e-06,2.343404e-06,-2.992154e-08,5.814595e-01,6.713283e-01
1.792500e-10,1.488510e-06,2.378117e-06,-3.754021e-07,5.562089e-01,6.599603e-01
1.795000e-10,1.057750e-06,2.412196e-06,-6.638016e-07,5.376119e-01,6.503972e-01
1.797500e-10,7.306698e-07,2.440398e-06,-8.528777e-07,5.279065e-01,6.438722e-01
1.800000e-10,5.394363e-07,2.458468e-06,-9.167587e-07,5.281599e-01,6.411310e-01
1.802500e-10,4.927162e-07,2.463873e-06,-8.500575e-07,5.381613e-01,6.423663e-01
1.805000e-10,5.807250e-07,2.456211e-06,-6.677623e-07,5.564681e-01,6.472464e-01
1.807500e-10,7.816840e-07,2.437182e-06,-4.012792e-07,5.805625e-01,6.550085e-01
1.810000e-10,1.066980e-06,2.410185e-06,-9.195973e-08,6.071152e-01,6.645827e-01
1.812500e-10,1.403815e-06,2.379630e-06,2.161180e-07,6.323908e-01,6.747200e-01
1.815000e-10,1.755873e-06,2.350155e-06,4.825293e-07,6.527937e-01,6.841156e-01
1.817500e-10,2.083749e-06,2.325898e-06,6.751030e-07,6.654608e-01,6.915400e-01
1.820000e-10,2.347046e-06,2.309946e-06,7.725821e-07,6.687499e-01,6.959828e-01
1.822500e-10,2.509116e-06,2.304007e-06,7.657775e-07,6.624963e-01,6.968065e-01
1.825000e-10,2.543881e-06,2.308297e-06,6.578160e-07,6.479975e-01,6.938784e-01
1.827500e-10,2.442768e-06,2.321621e-06,4.638501e-07,6.277636e-01,6.876410e-01
1.830000e-10,2.219159e-06,2.341586e-06,2.101204e-07,6.051001e-01,6.790840e-01
1.832500e-10,1.908323e-06,2.364930e-06,-6.812572e-08,5.835833e-01,6.696035e-01
1.835000e-10,1.562142e-06,2.387945e-06,-3.303915e-07,5.664992e-01,6.607647e-01
1.837500e-10,1.239687e-06,2.406982e-06,-5.364730e-07,5.563403e-01,6.540167e-01
1.840000e-10,9.959529e-07,2.418987e-06,-6.531497e-07,5.544569e-01,6.504258e-01
1.842500e-10,8.714929e-07,2.422001e-06,-6.606607e-07,5.609120e-01,6.504900e-01
1.845000e-10,8.852536e-07,2.415527e-06,-5.572622e-07,5.745307e-01,6.540768e-01
1.847500e-10,1.031899e-06,2.400665e-06,-3.604254e-07,5.930985e-01,6.604866e-01
1.850000e-10,1.283771e-06,2.379967e-06,-1.040575e-07,6.136815e-01,6.686102e-01
1.852500e-10,1.596692e-06,2.356998e-06,1.677747e-07,6.330530e-01,6.771351e-01
1.855000e-10,1.918217e-06,2.335696e-06,4.091792e-07,6.481974e-01,6.847537e-01
1.857500e-10,2.196751e-06,2.319640e-06,5.808900e-07,6.568173e-01,6.903472e-01
1.860000e-10,2.389993e-06,2.311391e-06,6.570059e-07,6.577354e-01,6.931320e-01
1.862500e-10,2.471434e-06,2.312034e-06,6.287928e-07,6.511001e-01,6.927622e-01
1.865000e-10,2.433981e-06,2.321013e-06,5.051519e-07,6.383457e-01,6.893823e-01
1.867500e-10,2.290290e-06,2.336277e-06,3.101033e-07,6.219130e-01,6.836167e-01
1.870000e-10,2.069847e-06,2.354706e-06,7.809315e-08,6.047862e-01,6.764842e-01
1.872500e-10,1.813436e-06,2.372709e-06,-1.519147e-07,5.899391e-01,6.692375e-01
1.875000e-10,1.566017e-06,2.386892e-06,-3.426545e-07,5.798108e-01,6.631443e-01
1.877500e-10,1.369264e-06,2.394669e-06,-4.642837e-07,5.759201e-01,6.592529e-01
1.880000e-10,1.254965e-06,2.394710e-06,-4.989101e-07,5.786806e-01,6.581954e-01
1.882500e-10,1.240278e-06,2.387148e-06,-4.432896e-07,5.874141e-01,6.600772e-01
1.885000e-10,1.325427e-06,2.373518e-06,-3.092189e-07,6.005207e-01,6.644781e-01
1.887500e-10,1.494129e-06,2.356437e-06,-1.214367e-07,6.157580e-01,6.705580e-01
1.890000e-10,1.716603e-06,2.339091e-06,8.672286e-08,6.305949e-01,6.772327e-01
1.892500e-10,1.954739e-06,2.324622e-06,2.792101e-07,6.426133e-01,6.833762e-01
1.895000e-10,2.168642e-06,2.315538e-06,4.235965e-07,6.499080e-01,6.880086e-01
1.897500e-10,2.323514e-06,2.313256e-06,4.966651e-07,6.514194e-01,6.904426e-01
1.900000e-10,2.395673e-06,2.317861e-06,4.882157e-07,6.471266e-01,6.903759e-01
1.902500e-10,2.376596e-06,2.328133e-06,4.024420e-07,6.380490e-01,6.879260e-01
1.905000e-10,2.274162e-06,2.341812e-06,2.567376e-07,6.260431e-01,6.836040e-01
1.907500e-10,2.110826e-06,2.356062e-06,7.826503e-08,6.134304e-01,6.782300e-01
1.910000e-10,1.919112e-06,2.368018e-06,-1.010282e-07,6.025387e-01,6.727943e-01
1.912500e-10,1.735352e-06,2.375335e-06,-2.500531e-07,5.952641e-01,6.682819e-01
1.915000e-10,1.592973e-06,2.376613e-06,-3.439319e-07,5.927512e-01,6.654913e-01
1.917500e-10,1.516614e-06,2.371643e-06,-3.681713e-07,5.952478e-01,6.648856e-01
1.920000e-10,1.518114e-06,2.361420e-06,-3.209559e-07,6.021324e-01,6.665120e-01
1.922500e-10,1.594990e-06,2.347934e-06,-2.131623e-07,6.120787e-01,6.700070e-01
1.925000e-10,1.731502e-06,2.333766e-06,-6.609179e-08,6.233098e-01,6.746851e-01
1.927500e-10,1.902005e-06,2.321586e-06,9.265355e-08,6.339001e-01,6.796838e-01
1.930000e-10,2.075878e-06,2.313632e-06,2.343554e-07,6.420920e-01,6.841300e-01
1.932500e-10,2.223149e-06,2.311277e-06,3.344190e-07,6.465870e-01,6.872935e-01
1.935000e-10,2.319808e-06,2.314776e-06,3.766671e-07,6.467682e-01,6.887026e-01
1.937500e-10,2.351875e-06,2.323230e-06,3.559153e-07,6.428076e-01,6.882083e-01
1.940000e-10,2.317535e-06,2.334784e-06,2.784309e-07,6.356286e-01,6.859944e-01
1.942500e-10,2.226978e-06,2.347006e-06,1.603115e-07,6.267191e-01,6.825350e-01
1.945000e-10,2.100065e-06,2.357378e-06,2.419173e-08,6.178311e-01,6.785072e-01
1.947500e-10,1.962309e-06,2.363795e-06,-1.050456e-07,6.106317e-01,6.746699e-01
1.950000e-10,1.840008e-06,2.364968e-06,-2.047613e-07,6.063890e-01,6.717262e-01
1.952500e-10,1.755459e-06,2.360663e-06,-2.584748e-07,6.057599e-01,6.701953e-01
1.955000e-10,1.723133e-06,2.351727e-06,-2.585546e-07,6.087149e-01,6.703188e-01
1.957500e-10,1.747427e-06,2.339904e-06,-2.072554e-07,6.145941e-01,6.720233e-01
1.960000e-10,1.822330e-06,2.327475e-06,-1.159607e-07,6.222647e-01,6.749462e-01
1.962500e-10,1.932953e-06,2.316804e-06,-2.807755e-09,6.303408e-01,6.785185e-01
1.965000e-10,2.058583e-06,2.309877e-06,1.108414e-07,6.374268e-01,6.820815e-01
1.967500e-10,2.176660e-06,2.307914e-06,2.044008e-07,6.423522e-01,6.850131e-01
1.970000e-10,2.266952e-06,2.311145e-06,2.617767e-07,6.443669e-01,6.868368e-01
1.972500e-10,2.315151e-06,2.318778e-06,2.741126e-07,6.432644e-01,6.872973e-01
1.975000e-10,2.315255e-06,2.329172e-06,2.410908e-07,6.394112e-01,6.863920e-01
1.977500e-10,2.270331e-06,2.340169e-06,1.706156e-07,6.336675e-01,6.843595e-01
1.980000e-10,2.191552e-06,2.349528e-06,7.701426e-08,6.272124e-01,6.816282e-01
1.982500e-10,2.095773e-06,2.355370e-06,-2.184072e-08,6.213078e-01,6.787346e-01
1.985000e-10,2.002154e-06,2.356533e-06,-1.079158e-07,6.170518e-01,6.762245e-01
1.987500e-10,1.928519e-06,2.352793e-06,-1.662781e-07,6.151790e-01,6.745545e-01
1.990000e-10,1.888155e-06,2.344889e-06,-1.876593e-07,6.159451e-01,6.740095e-01
1.992500e-10,1.887596e-06,2.334360e-06,-1.698925e-07,6.191125e-01,6.746555e-01
1.995000e-10,1.925764e-06,2.323233e-06,-1.180086e-07,6.240266e-01,6.763352e-01
1.997500e-10,1.994532e-06,2.313617e-06,-4.302158e-08,6.297578e-01,6.787073e-01
2.000000e-10,2.080549e-06,2.307293e-06,4.033009e-08,6.352783e-01,6.813194e-01
2.002500e-10,2.167924e-06,2.764418e-06,1.164353e-07,6.396451e-01,6.836983e-01
2.005000e-10,2.241252e-06,3.956407e-06,1.717060e-07,6.421609e-01,6.854377e-01
2.007500e-10,2.288426e-06,6.397881e-06,1.969805e-07,6.424915e-01,6.862683e-01
2.010000e-10,2.302711e-06,1.060352e-05,1.890103e-07,6.407195e-01,6.860995e-01
2.012500e-10,2.283740e-06,1.618805e-05,1.508014e-07,6.373228e-01,6.850265e-01
2.015000e-10,2.237278e-06,2.305735e-05,9.080259e-08,6.330781e-01,6.833065e-01
2.017500e-10,2.173855e-06,3.048133e-05,2.114387e-08,6.289064e-01,6.813078e-01
2.020000e-10,2.106583e-06,3.755793e-05,-4.471400e-08,6.256903e-01,6.794406e-01
2.022500e-10,2.048600e-06,4.376723e-05,-9.447633e-08,6.241032e-01,6.780813e-01
2.025000e-10,2.010640e-06,4.851832e-05,-1.192123e-07,6.244845e-01,6.775038e-01
2.027500e-10,1.999183e-06,5.170957e-05,-1.148785e-07,6.267880e-01,6.778294e-01
2.030000e-10,2.015480e-06,5.354846e-05,-8.292094e-08,6.306059e-01,6.790065e-01
2.032500e-10,2.055596e-06,5.450302e-05,-2.986912e-08,6.352613e-01,6.808235e-01
2.035000e-10,2.111402e-06,5.521022e-05,3.398651e-08,6.399460e-01,6.829527e-01
2.037500e-10,2.172286e-06,5.635067e-05,9.658492e-08,6.438776e-01,6.850165e-01
2.040000e-10,2.227237e-06,5.851104e-05,1.463841e-07,6.464462e-01,6.866612e-01
2.042500e-10,2.266890e-06,6.206932e-05,1.745266e-07,6.473271e-01,6.876252e-01
2.045000e-10,2.285175e-06,6.714383e-05,1.764784e-07,6.465366e-01,6.877872e-01
2.047500e-10,2.280263e-06,7.363067e-05,1.528315e-07,6.444215e-01,6.871867e-01
2.050000e-10,2.254678e-06,8.132073e-05,1.091175e-07,6.415821e-01,6.860128e-01
2.052500e-10,2.214595e-06,9.005714e-05,5.466306e-08,6.387443e-01,6.845635e-01
2.055000e-10,2.168501e-06,9.988918e-05,7.097053e-10,6.366109e-01,6.831845e-01
2.057500e-10,2.125507e-06,1.111951e-04,-4.183029e-08,6.357251e-01,6.821991e-01
2.060000e-10,2.093637e-06,1.247658e-04,-6.452414e-08,6.363793e-01,6.818450e-01
2.062500e-10,2.078422e-06,1.418289e-04,-6.302452e-08,6.385863e-01,6.822310e-01
2.065000e-10,2.082023e-06,1.638839e-04,-3.778425e-08,6.421174e-01,6.833246e-01
2.067500e-10,2.103013e-06,1.919190e-04,6.280326e-09,6.465922e-01,6.849718e-01
2.070000e-10,2.136809e-06,2.244350e-04,6.110505e-08,6.515954e-01,6.869453e-01
2.072500e-10,2.176643e-06,2.554474e-04,1.174729e-07,6.567916e-01,6.890074e-01
2.075000e-10,2.214863e-06,2.760655e-04,1.672257e-07,6.620112e-01,6.909726e-01
2.077500e-10,2.244321e-06,2.789189e-04,2.051794e-07,6.672996e-01,6.927556e-01
2.080000e-10,2.259597e-06,2.612127e-04,2.303193e-07,6.729366e-01,6.943941e-01
2.082500e-10,2.257853e-06,2.249869e-04,2.460586e-07,6.794475e-01,6.960468e-01
2.085000e-10,2.239166e-06,1.756510e-04,2.596203e-07,6.876262e-01,6.979754e-01
2.087500e-10,2.206307e-06,1.213141e-04,2.808282e-07,6.985470e-01,7.005226e-01
2.090000e-10,2.164007e-06,7.324191e-05,3.206919e-07,7.135111e-01,7.040947e-01
2.092500e-10,2.117862e-06,4.234436e-05,3.901824e-07,7.339653e-01,7.091493e-01
2.095000e-10,2.073069e-06,3.319225e-05,4.996113e-07,7.615713e-01,7.161946e-01
2.097500e-10,2.033192e-06,4.183723e-05,6.590432e-07,7.985991e-01,7.258209e-01
2.100000e-10,1.999139e-06,5.794597e-05,8.798699e-07,8.483627e-01,7.387853e-01
2.102500e-10,1.968627e-06,6.953953e-05,1.176012e-06,9.141081e-01,7.560749e-01
2.105000e-10,1.936535e-06,6.822694e-05,1.561048e-06,9.949675e-01,7.786964e-01
2.107500e-10,1.896425e-06,5.239534e-05,2.038861e-06,1.082048e+00,8.069726e-01
2.110000e-10,1.843149e-06,2.726683e-05,2.588687e-06,1.158513e+00,8.394793e-01
2.112500e-10,1.775949e-06,1.941493e-06,3.149709e-06,1.204595e+00,8.721856e-01
2.115000e-10,1.700897e-06,-1.493757e-05,3.614591e-06,1.205871e+00,8.985444e-01
2.117500e-10,1.631211e-06,-1.861018e-05,3.842445e-06,1.161464e+00,9.110609e-01
2.120000e-10,1.584420e-06,-9.510029e-06,3.696529e-06,1.087595e+00,9.042293e-01
2.122500e-10,1.576534e-06,7.411837e-06,3.100409e-06,1.012697e+00,8.778055e-01
2.125000e-10,1.614909e-06,2.479872e-05,2.092960e-06,9.652989e-01,8.386462e-01
2.127500e-10,1.692654e-06,3.577477e-05,8.549787e-07,9.615720e-01,7.995268e-01
2.130000e-10,1.787456e-06,3.655329e-05,-3.153623e-07,9.997643e-01,7.747922e-01
2.132500e-10,1.866445e-06,2.766837e-05,-1.082630e-06,1.063560e+00,7.746293e-01
2.135000e-10,1.896387e-06,1.333756e-05,-1.188179e-06,1.130904e+00,8.007469e-01
2.137500e-10,1.855989e-06,-6.243654e-07,-5.557452e-07,1.182963e+00,8.455399e-01
2.140000e-10,1.745685e-06,-9.241723e-06,6.570198e-07,1.209536e+00,8.949888e-01
2.142500e-10,1.590586e-06,-1.009975e-05,2.088557e-06,1.209965e+00,9.338376e-01
